TimeStamp;30-Т масла откачки;31-Т слива масла из турбины;32-Т масла вх ГТД;33-Т ТГ до СК;34-Р масла нагнетания;35-Р масла откачки;36-Р за ОК 1;37-Р за ОК 2;38-Р ТГ перед ДГ;39-Вибрация ГГ;40-Вибрация СТ;41-% ДГ;42-Контроль ДГ;43-N РНД (Расч);44-N РВД (Расч);45-N РСТ (Расч);46 Т-возд вх ГГ (Расч);47-P возд за ГГ (расч);48-N РНД прив;49-N РВД прив;50-Т за ТНД макс;51-% НА КВД;52-% КПВ
18:26:19.344;52.409;59.543;45.962;17.647;286.733;188.509;970.935;977.764;2909.339;5.432;4.532;27.280;27.172;7900.066;10741.467;3912.749;-12.567;973.113;8307.763;11293.216;564.625;82.614;8.295
18:26:19.364;52.409;59.543;45.962;17.647;286.733;188.509;961.354;972.742;2909.519;5.425;4.532;27.280;27.178;7900.066;10741.467;3912.749;-12.567;974.349;8305.271;11292.410;564.627;82.589;8.348
18:26:19.385;52.409;59.543;45.962;17.647;286.733;188.509;961.354;972.742;2909.519;5.425;4.532;27.280;27.178;7900.066;10741.467;3912.749;-12.567;974.349;8305.271;11292.410;564.627;82.589;8.348
18:26:19.404;52.409;59.547;45.962;17.647;286.733;188.509;968.076;972.742;2909.917;5.425;4.530;27.283;27.178;7901.679;10742.225;3912.676;-12.567;967.048;8305.271;11292.410;564.628;82.564;8.348
18:26:19.424;52.416;59.545;45.962;17.647;286.715;189.032;968.076;971.737;2910.487;5.418;4.530;27.280;27.181;7899.893;10742.214;3912.645;-12.567;970.409;8306.966;11293.206;564.629;82.564;8.298
18:26:19.444;52.416;59.544;45.962;17.647;286.715;189.032;971.089;978.227;2910.772;5.425;4.530;27.280;27.178;7901.928;10741.899;3912.614;-12.567;969.907;8305.088;11293.195;564.629;82.684;8.320
18:26:19.467;52.416;59.551;45.962;17.647;286.715;189.032;967.072;978.227;2907.825;5.425;4.530;27.286;27.178;7901.268;10742.313;3912.579;-12.561;974.658;8307.228;11292.864;564.638;82.645;8.320
18:26:19.485;52.416;59.559;45.962;17.647;286.715;189.032;967.072;975.832;2906.414;5.422;4.525;27.283;27.178;7902.372;10741.801;3912.548;-12.558;972.649;8306.440;11293.172;564.642;82.645;8.167
18:26:19.504;52.419;59.562;45.962;17.647;286.705;189.293;966.685;973.978;2905.708;5.420;4.525;27.283;27.175;7899.254;10742.705;3912.538;-12.557;971.452;8307.555;11292.571;564.677;82.600;8.062
18:26:19.525;52.419;59.564;45.962;17.647;286.705;189.293;974.489;973.978;2905.849;5.420;4.525;27.283;27.175;7899.254;10742.705;3912.538;-12.556;970.331;8304.254;11293.491;564.695;82.539;8.062
18:26:19.547;52.419;59.573;45.962;17.647;286.705;189.293;974.489;974.441;2899.308;5.404;4.525;27.286;27.178;7904.246;10742.057;3912.607;-12.556;974.233;8304.242;11293.475;564.704;82.539;8.248
18:26:19.567;52.419;59.577;45.962;17.647;286.705;189.293;967.690;975.523;2896.038;5.408;4.525;27.286;27.175;7899.558;10741.813;3912.600;-12.555;974.465;8309.484;11292.785;564.708;82.503;8.162
18:26:19.586;52.419;59.576;45.962;17.647;286.705;189.293;967.767;975.523;2904.166;5.408;4.530;27.283;27.175;7904.539;10742.057;3912.610;-12.555;971.606;8304.553;11292.524;564.711;82.572;8.162
18:26:19.604;52.433;59.575;45.962;17.647;286.673;189.424;967.767;975.523;2908.229;5.408;4.530;27.283;27.175;7898.875;10741.919;3912.579;-12.555;971.645;8309.788;11292.779;564.712;82.572;8.162
18:26:19.625;52.433;59.586;45.962;17.647;286.673;189.424;967.767;978.382;2909.581;5.411;4.530;27.283;27.166;7898.875;10741.919;3912.579;-12.555;971.645;8303.833;11292.634;564.712;82.572;8.140
18:26:19.645;52.433;59.588;45.962;17.647;286.673;189.424;973.716;975.523;2907.786;5.411;4.535;27.280;27.194;7901.441;10742.548;3912.544;-12.561;973.074;8303.832;11292.633;564.713;82.725;8.090
18:26:19.665;52.433;59.588;45.962;17.647;286.673;189.424;973.716;975.523;2906.888;5.411;4.535;27.280;27.194;7903.185;10742.136;3912.441;-12.564;974.620;8306.623;11293.420;564.713;82.725;8.090
18:26:19.685;52.433;59.597;45.962;17.647;286.673;189.424;973.716;974.210;2907.057;5.420;4.532;27.286;27.188;7903.185;10742.136;3912.441;-12.565;974.620;8308.503;11293.051;564.713;82.725;8.031
18:26:19.706;52.440;59.604;45.962;17.647;286.610;189.128;975.107;978.382;2907.142;5.408;4.532;27.286;27.172;7897.966;10741.801;3912.365;-12.566;973.963;8308.525;11293.081;564.713;82.734;8.192
18:26:19.725;52.440;59.608;45.962;17.647;286.610;189.128;973.793;978.382;2907.122;5.408;4.537;27.283;27.172;7901.170;10742.371;3912.323;-12.566;976.744;8303.051;11292.744;564.721;82.709;8.192
18:26:19.746;52.440;59.614;45.962;17.647;286.610;189.128;973.793;964.088;2903.529;5.413;4.549;27.277;27.181;7901.689;10742.048;3912.302;-12.567;976.088;8306.426;11293.353;564.725;82.709;8.087
18:26:19.766;52.440;59.613;45.962;17.647;286.610;189.128;975.493;972.510;2901.732;5.413;4.549;27.277;27.185;7903.954;10741.880;3912.313;-12.572;968.941;8306.973;11293.016;564.727;82.564;8.192
18:26:19.786;52.440;59.613;45.962;17.647;286.610;189.128;973.716;972.510;2904.479;5.413;4.544;27.280;27.185;7903.618;10742.410;3912.330;-12.575;974.001;8309.449;11292.969;564.728;82.681;8.192
18:26:19.806;52.443;59.624;45.962;17.647;286.514;188.303;973.716;963.238;2906.903;5.420;4.549;27.283;27.178;7897.956;10742.470;3912.323;-12.577;973.113;8309.142;11293.589;564.729;82.681;8.217
18:26:19.825;52.443;59.630;45.962;17.647;286.514;188.303;970.471;969.883;2908.115;5.427;4.549;27.283;27.175;7906.154;10742.175;3912.340;-12.578;968.477;8303.213;11293.684;564.729;82.678;8.142
18:26:19.845;52.443;59.633;45.962;17.647;286.514;188.303;970.471;969.883;2908.721;5.427;4.549;27.283;27.175;7906.154;10742.175;3912.340;-12.578;970.177;8311.844;11293.390;564.704;82.678;8.142
18:26:19.865;52.443;59.634;45.962;17.647;286.514;188.303;967.999;969.883;2908.221;5.427;4.546;27.283;27.175;7906.154;10742.175;3912.340;-12.578;970.177;8311.850;11293.397;564.692;82.709;8.142
18:26:19.884;52.443;59.635;45.962;17.647;286.514;188.303;967.999;968.569;2907.353;5.415;4.544;27.283;27.185;7901.029;10742.352;3912.361;-12.578;968.941;8311.853;11293.401;564.686;82.709;8.245
18:26:19.904;52.469;59.643;45.962;17.647;286.531;187.594;978.661;976.296;2906.918;5.413;4.544;27.283;27.169;7902.924;10741.742;3912.313;-12.578;968.284;8306.467;11293.590;564.682;82.689;8.217
18:26:19.924;52.469;59.643;45.962;17.647;286.531;187.594;978.661;976.296;2906.918;5.413;4.544;27.283;27.169;7902.924;10741.742;3912.313;-12.578;968.284;8306.467;11293.590;564.682;82.689;8.217
18:26:19.946;52.469;59.647;45.962;17.647;286.531;187.594;965.217;976.296;2911.088;5.413;4.546;27.286;27.169;7899.655;10741.742;3912.271;-12.578;977.478;8308.459;11292.949;564.681;82.681;8.217
18:26:19.964;52.469;59.649;45.962;17.647;286.531;187.594;965.217;972.742;2910.517;5.413;4.539;27.280;27.181;7902.112;10741.781;3912.237;-12.573;970.756;8305.022;11292.950;564.680;82.681;8.165
18:26:19.986;52.469;59.654;45.962;17.647;286.531;187.594;971.244;974.210;2908.377;5.406;4.539;27.280;27.172;7900.813;10741.380;3912.157;-12.570;968.979;8307.513;11292.866;564.680;82.636;8.112
18:26:20.005;52.469;59.656;45.962;17.647;286.531;187.594;971.244;973.360;2907.307;5.406;4.539;27.283;27.163;7901.765;10742.037;3912.095;-12.568;972.727;8306.101;11292.381;564.680;82.625;8.112
18:26:20.024;52.481;59.661;45.962;17.635;286.549;187.610;971.244;973.360;2908.193;5.420;4.525;27.283;27.163;7901.765;10742.037;3912.095;-12.567;972.302;8307.079;11293.040;564.680;82.625;8.220
18:26:20.045;52.481;59.664;45.962;17.635;286.549;187.610;968.694;977.455;2908.636;5.411;4.525;27.283;27.175;7901.063;10741.998;3912.067;-12.567;972.302;8307.067;11293.024;564.679;82.681;8.323
18:26:20.067;52.481;59.665;45.962;17.635;286.549;187.610;968.771;977.455;2907.499;5.411;4.521;27.283;27.175;7901.063;10741.998;3912.067;-12.567;973.074;8306.323;11292.976;564.721;82.731;8.323
18:26:20.088;52.481;59.670;45.962;17.635;286.549;187.610;968.771;972.742;2906.745;5.418;4.518;27.283;27.181;7899.471;10741.546;3912.112;-12.567;973.113;8306.320;11292.972;564.734;82.731;8.240
18:26:20.107;52.488;59.676;45.962;17.629;286.567;187.970;972.866;972.664;2906.367;5.415;4.518;27.283;27.181;7902.567;10741.565;3912.146;-12.567;970.756;8304.646;11292.494;564.740;82.881;8.270
18:26:20.125;52.488;59.679;45.962;17.629;286.567;187.970;970.703;972.664;2903.028;5.415;4.509;27.280;27.181;7899.579;10742.155;3912.164;-12.567;972.765;8307.899;11292.514;564.743;82.739;8.270
18:26:20.145;52.488;59.688;45.962;17.629;286.567;187.970;970.703;973.437;2907.290;5.411;4.504;27.286;27.188;7901.202;10741.330;3912.178;-12.567;971.684;8304.758;11293.134;564.745;82.739;8.217
18:26:20.166;52.488;59.697;45.962;17.629;286.567;187.970;973.407;968.878;2909.420;5.399;4.504;27.286;27.166;7900.229;10742.037;3912.192;-12.567;972.070;8306.465;11292.266;564.745;82.734;8.217
18:26:20.185;52.488;59.701;45.962;17.629;286.567;187.970;966.222;968.878;2906.408;5.399;4.511;27.283;27.166;7901.830;10741.251;3912.229;-12.567;971.143;8305.441;11293.010;564.746;82.767;8.217
18:26:20.205;52.527;59.703;45.950;17.626;286.567;188.809;966.222;968.878;2904.901;5.399;4.511;27.283;27.166;7901.830;10741.251;3912.229;-12.567;967.550;8307.125;11292.183;564.746;82.767;8.217
18:26:20.225;52.527;59.708;45.950;17.626;286.567;188.809;966.222;976.296;2906.558;5.387;4.506;27.283;27.169;7901.830;10741.251;3912.229;-12.567;967.550;8307.125;11292.183;564.746;82.767;8.217
18:26:20.245;52.527;59.706;45.950;17.626;286.567;188.809;969.080;974.441;2907.386;5.392;4.506;27.283;27.163;7901.625;10741.675;3912.288;-12.567;971.259;8307.125;11292.183;564.746;82.848;8.165
18:26:20.265;52.527;59.706;45.950;17.626;286.567;188.809;974.798;974.441;2907.739;5.392;4.509;27.283;27.163;7901.300;10742.136;3912.316;-12.573;971.761;8306.909;11292.629;564.746;82.731;8.165
18:26:20.284;52.527;59.713;45.950;17.626;286.567;188.809;974.798;977.300;2909.645;5.375;4.506;27.283;27.169;7903.348;10741.184;3912.306;-12.575;974.620;8306.659;11293.238;564.738;82.731;8.076
18:26:20.304;52.546;59.717;45.944;17.625;286.613;189.859;962.899;968.183;2908.374;5.382;4.506;27.283;27.172;7901.278;10741.860;3912.337;-12.577;976.049;8308.858;11292.301;564.734;82.703;8.012
18:26:20.324;52.546;59.717;45.944;17.625;286.613;189.859;962.899;968.183;2908.374;5.382;4.506;27.283;27.172;7901.278;10741.860;3912.337;-12.577;976.049;8308.858;11292.301;564.734;82.703;8.012
18:26:20.345;52.546;59.719;45.944;17.625;286.613;189.859;970.471;971.274;2907.738;5.382;4.521;27.283;27.185;7898.832;10741.330;3912.337;-12.578;965.541;8306.706;11293.043;564.748;82.653;8.167
18:26:20.364;52.546;59.723;45.944;17.625;286.613;189.859;970.471;971.274;2908.038;5.368;4.530;27.283;27.185;7899.655;10741.694;3912.333;-12.578;970.872;8304.146;11292.502;564.756;82.653;8.167
18:26:20.387;52.546;59.722;45.944;17.625;286.613;189.859;972.943;975.446;2905.593;5.361;4.535;27.283;27.185;7902.209;10741.655;3912.337;-12.578;970.872;8305.018;11292.893;564.759;82.567;8.167
18:26:20.404;52.546;59.721;45.944;17.625;286.613;189.859;974.566;980.545;2904.371;5.361;4.535;27.280;27.163;7902.209;10741.655;3912.337;-12.578;974.195;8307.705;11292.855;564.761;82.575;8.115
18:26:20.425;52.556;59.721;45.941;17.624;286.682;190.624;974.566;980.545;2905.428;5.361;4.544;27.286;27.163;7897.989;10741.910;3912.361;-12.578;977.555;8307.707;11292.857;564.762;82.575;8.115
18:26:20.446;52.556;59.721;45.941;17.624;286.682;190.624;971.939;982.477;2905.956;5.359;4.544;27.286;27.175;7898.172;10742.057;3912.365;-12.578;977.555;8303.271;11293.127;564.762;82.750;8.192
18:26:20.466;52.556;59.721;45.941;17.624;286.682;190.624;976.266;979.850;2906.035;5.359;4.532;27.283;27.172;7902.448;10741.733;3912.385;-12.578;977.208;8303.464;11293.281;564.746;82.536;8.192
18:26:20.487;52.556;59.721;45.941;17.624;286.682;190.624;976.266;979.850;2906.074;5.359;4.532;27.283;27.172;7898.292;10741.891;3912.375;-12.578;978.058;8307.959;11292.941;564.738;82.536;8.192
18:26:20.506;52.572;59.721;45.952;17.624;286.791;191.378;976.266;979.850;2900.780;5.359;4.535;27.283;27.172;7898.292;10741.891;3912.375;-12.578;978.058;8303.589;11293.106;564.734;82.536;8.167
18:26:20.524;52.572;59.724;45.952;17.624;286.791;191.378;968.462;980.622;2905.301;5.354;4.539;27.283;27.166;7902.069;10741.821;3912.365;-12.578;978.058;8303.589;11293.106;564.757;82.536;8.140
18:26:20.544;52.572;59.726;45.952;17.624;286.791;191.378;970.007;976.064;2907.561;5.354;4.539;27.283;27.172;7900.943;10742.067;3912.333;-12.578;974.542;8307.561;11293.033;564.768;82.759;8.090
18:26:20.564;52.572;59.723;45.952;17.624;286.791;191.378;970.007;976.064;2907.950;5.340;4.544;27.283;27.172;7900.943;10742.067;3912.333;-12.578;973.036;8306.377;11293.292;564.774;82.759;8.090
18:26:20.585;52.572;59.730;45.952;17.624;286.791;191.378;968.539;976.991;2907.958;5.342;4.544;27.283;27.169;7902.599;10742.088;3912.316;-12.578;973.036;8306.377;11293.292;564.777;82.739;8.165
18:26:20.605;52.581;59.733;45.957;17.624;286.864;192.256;972.557;981.472;2907.963;5.342;4.544;27.283;27.169;7900.628;10741.880;3912.233;-12.578;972.765;8308.118;11293.313;564.778;82.656;8.165
18:26:20.625;52.581;59.738;45.957;17.624;286.864;192.256;972.557;981.472;2908.336;5.335;4.539;27.283;27.169;7900.607;10742.076;3912.219;-12.578;977.015;8306.046;11293.095;564.779;82.656;8.165
18:26:20.644;52.581;59.741;45.957;17.624;286.864;192.256;973.330;977.146;2908.152;5.342;4.558;27.283;27.166;7902.664;10741.723;3912.181;-12.578;977.015;8306.023;11293.302;564.779;82.678;8.140
18:26:20.665;52.581;59.742;45.957;17.624;286.864;192.256;979.588;968.415;2908.060;5.349;4.558;27.283;27.185;7900.466;10742.441;3912.209;-12.578;975.238;8308.187;11292.930;564.771;82.550;8.192
18:26:20.685;52.581;59.739;45.957;17.624;286.864;192.256;971.089;968.415;2906.098;5.349;4.554;27.286;27.185;7904.105;10742.037;3912.243;-12.578;974.001;8305.876;11293.686;564.759;82.706;8.192
18:26:20.704;52.585;59.745;45.959;17.612;286.827;192.528;971.089;977.841;2907.589;5.342;4.554;27.283;27.166;7899.979;10742.076;3912.275;-12.578;969.752;8309.701;11293.261;564.752;82.706;8.140
18:26:20.724;52.585;59.748;45.959;17.612;286.827;192.528;971.089;977.841;2908.334;5.342;4.554;27.283;27.166;7899.979;10742.076;3912.275;-12.578;974.465;8305.363;11293.302;564.749;82.706;8.140
18:26:20.745;52.585;59.750;45.959;17.612;286.827;192.528;969.621;974.828;2908.707;5.345;4.554;27.283;27.175;7899.979;10742.076;3912.275;-12.578;974.465;8305.363;11293.302;564.748;82.792;8.123
18:26:20.764;52.585;59.754;45.959;17.612;286.827;192.528;968.076;974.828;2908.399;5.345;4.554;27.286;27.175;7899.796;10742.607;3912.365;-12.578;972.224;8305.363;11293.302;564.747;82.684;8.123
18:26:20.785;52.585;59.761;45.959;17.612;286.827;192.528;968.076;973.128;2908.060;5.340;4.561;27.283;27.175;7903.976;10742.607;3912.361;-12.578;971.452;8305.171;11293.860;564.747;82.684;8.167
18:26:20.805;52.587;59.764;45.949;17.606;286.715;191.931;968.849;979.618;2907.890;5.340;4.561;27.283;27.163;7899.990;10743.079;3912.351;-12.578;970.602;8309.564;11293.860;564.746;82.542;8.167
18:26:20.824;52.587;59.765;45.949;17.606;286.715;191.931;971.553;979.618;2907.496;5.340;4.551;27.280;27.163;7903.683;10743.079;3912.323;-12.578;974.233;8305.374;11294.355;564.746;82.564;8.167
18:26:20.845;52.587;59.766;45.949;17.606;286.715;191.931;971.553;979.618;2907.299;5.340;4.551;27.280;27.163;7903.964;10742.705;3912.320;-12.578;975.585;8309.258;11294.355;564.754;82.564;8.167
18:26:20.863;52.587;59.774;45.949;17.606;286.715;191.931;966.531;975.214;2909.796;5.342;4.542;27.283;27.178;7903.964;10742.705;3912.320;-12.578;975.585;8309.553;11293.963;564.759;82.703;8.217
18:26:20.883;52.587;59.778;45.949;17.606;286.715;191.931;966.531;975.214;2911.044;5.342;4.542;27.283;27.178;7908.734;10742.696;3912.288;-12.578;970.872;8309.553;11293.963;564.761;82.703;8.217
18:26:20.904;52.600;59.780;45.944;17.603;286.770;190.678;969.930;975.214;2910.186;5.342;4.542;27.286;27.178;7908.734;10742.696;3912.288;-12.578;970.872;8314.567;11293.953;564.762;82.697;8.217
18:26:20.923;52.600;59.785;45.944;17.603;286.770;190.678;969.930;969.651;2910.868;5.340;4.542;27.283;27.175;7899.654;10742.784;3912.247;-12.578;972.572;8314.567;11293.953;564.746;82.697;8.165
18:26:20.944;52.600;59.788;45.944;17.603;286.770;190.678;971.166;978.923;2911.210;5.335;4.542;27.283;27.175;7900.131;10742.862;3912.268;-12.578;969.791;8305.021;11294.046;564.737;82.709;8.287
18:26:20.964;52.600;59.796;45.944;17.603;286.770;190.678;971.166;978.923;2910.454;5.335;4.546;27.283;27.175;7904.235;10742.548;3912.264;-12.578;975.044;8305.523;11294.128;564.733;82.636;8.287
18:26:20.984;52.600;59.797;45.944;17.603;286.770;190.678;971.166;975.291;2906.615;5.331;4.539;27.280;27.178;7897.978;10743.020;3912.237;-12.578;975.044;8309.838;11293.797;564.731;82.636;8.187
18:26:21.003;52.606;59.805;45.941;17.601;286.826;189.616;965.449;976.296;2904.696;5.326;4.539;27.280;27.175;7902.621;10742.952;3912.229;-12.578;973.229;8303.260;11294.293;564.730;82.650;8.306
18:26:21.024;52.606;59.809;45.941;17.601;286.826;189.616;967.072;976.296;2906.208;5.326;4.546;27.283;27.175;7902.794;10742.814;3912.205;-12.578;970.872;8308.141;11294.223;564.730;82.570;8.306
18:26:21.043;52.606;59.811;45.941;17.601;286.826;189.616;967.072;976.296;2906.964;5.326;4.546;27.283;27.175;7902.794;10742.686;3912.205;-12.584;971.684;8308.323;11294.077;564.788;82.570;8.306
18:26:21.063;52.606;59.816;45.941;17.601;286.826;189.616;967.072;979.000;2903.203;5.323;4.544;27.286;27.160;7902.794;10742.686;3912.205;-12.587;971.684;8308.416;11294.069;564.817;82.570;8.273
18:26:21.083;52.606;59.818;45.941;17.601;286.826;189.616;971.553;980.236;2901.322;5.321;4.544;27.286;27.169;7903.791;10742.980;3912.237;-12.589;973.036;8308.463;11294.132;564.832;82.684;8.140
18:26:21.104;52.610;59.824;45.928;17.601;286.798;188.908;968.539;980.236;2904.397;5.321;4.554;27.283;27.169;7904.854;10742.980;3912.237;-12.589;975.894;8309.533;11294.473;564.839;82.653;8.140
18:26:21.124;52.610;59.830;45.928;17.601;286.798;188.908;968.539;975.137;2906.183;5.323;4.556;27.283;27.166;7901.397;10743.256;3912.195;-12.590;974.388;8310.662;11294.489;564.859;82.653;8.192
18:26:21.144;52.610;59.833;45.928;17.601;286.798;188.908;971.166;976.527;2907.075;5.328;4.556;27.283;27.169;7904.062;10742.567;3912.202;-12.590;971.838;8307.034;11294.786;564.869;82.536;8.270
18:26:21.163;52.610;59.839;45.928;17.601;286.798;188.908;969.389;976.527;2906.780;5.328;4.563;27.280;27.169;7899.135;10743.039;3912.181;-12.590;973.847;8309.838;11294.066;564.874;82.564;8.270
18:26:21.183;52.610;59.849;45.928;17.601;286.798;188.908;969.389;976.605;2907.312;5.328;4.556;27.283;27.172;7902.589;10743.039;3912.174;-12.596;972.958;8304.660;11294.564;564.877;82.564;8.320
18:26:21.204;52.623;59.854;45.921;17.600;286.794;188.008;969.389;976.605;2907.578;5.328;4.556;27.283;27.172;7899.579;10743.031;3912.198;-12.599;972.997;8308.385;11294.690;564.878;82.564;8.320
18:26:21.223;52.623;59.853;45.921;17.600;286.794;188.008;962.977;975.523;2908.576;5.331;4.558;27.283;27.169;7899.579;10743.031;3912.198;-12.600;972.997;8305.267;11294.746;564.879;82.622;8.245
18:26:21.243;52.623;59.852;45.921;17.600;286.794;188.008;962.977;975.523;2909.075;5.331;4.558;27.283;27.169;7902.644;10742.725;3912.285;-12.601;969.250;8305.290;11294.778;564.896;82.622;8.245
18:26:21.263;52.623;59.856;45.921;17.600;286.794;188.008;962.977;965.247;2907.780;5.323;4.568;27.280;27.151;7902.644;10742.725;3912.285;-12.601;969.250;8308.524;11294.473;564.904;82.622;8.217
18:26:21.284;52.623;59.865;45.921;17.600;286.794;188.008;965.294;976.064;2907.132;5.331;4.568;27.280;27.163;7901.853;10742.323;3912.358;-12.601;964.112;8308.530;11294.480;564.909;82.709;8.137
18:26:21.304;52.630;59.870;45.918;17.612;286.847;187.233;968.076;976.064;2907.488;5.331;4.570;27.286;27.163;7902.828;10743.806;3912.434;-12.602;970.679;8307.701;11294.062;564.902;82.647;8.137
18:26:21.324;52.630;59.873;45.918;17.612;286.847;187.233;968.076;979.464;2907.481;5.331;4.572;27.280;27.178;7900.856;10742.607;3912.486;-12.602;972.070;8308.728;11295.622;564.899;82.647;8.201
18:26:21.343;52.630;59.878;45.918;17.612;286.847;187.233;971.707;975.755;2907.477;5.331;4.572;27.280;27.157;7907.075;10743.354;3912.527;-12.602;973.770;8306.656;11294.363;564.898;82.675;8.123
18:26:21.363;52.630;59.880;45.918;17.612;286.847;187.233;973.021;975.755;2906.178;5.331;4.565;27.280;27.157;7903.997;10743.570;3912.548;-12.602;973.731;8313.193;11295.147;564.897;82.681;8.123
18:26:21.384;52.630;59.881;45.918;17.612;286.847;187.233;973.021;975.755;2905.528;5.331;4.565;27.280;27.157;7903.704;10743.522;3912.631;-12.602;974.388;8309.958;11295.377;564.897;82.681;8.123
18:26:21.403;52.633;59.894;45.916;17.618;286.836;187.068;981.442;977.686;2906.871;5.345;4.565;27.283;27.169;7903.704;10743.522;3912.631;-12.602;974.388;8309.650;11295.326;564.896;82.536;8.162
18:26:21.423;52.633;59.900;45.916;17.618;286.836;187.068;981.442;977.686;2907.543;5.345;4.565;27.283;27.169;7903.001;10742.991;3912.742;-12.602;979.564;8309.650;11295.326;564.896;82.536;8.162
18:26:21.443;52.633;59.903;45.916;17.618;286.836;187.068;964.290;977.686;2900.711;5.345;4.572;27.283;27.169;7903.001;10742.991;3912.742;-12.602;979.564;8308.911;11294.768;564.896;82.747;8.162
18:26:21.464;52.633;59.900;45.916;17.618;286.836;187.068;964.290;975.060;2901.374;5.345;4.572;27.280;27.163;7903.520;10742.854;3912.731;-12.602;970.988;8308.911;11294.768;564.896;82.747;8.217
18:26:21.484;52.633;59.899;45.916;17.618;286.836;187.068;973.407;974.364;2901.705;5.345;4.572;27.280;27.151;7906.686;10743.346;3912.735;-12.602;969.675;8309.457;11294.623;564.921;82.736;8.215
18:26:21.504;52.659;59.899;45.915;17.621;286.776;187.514;970.316;974.364;2904.589;5.345;4.577;27.283;27.151;7902.513;10742.961;3912.683;-12.602;973.885;8312.785;11295.141;564.934;82.536;8.215
18:26:21.524;52.659;59.906;45.915;17.621;286.776;187.514;970.316;974.441;2905.784;5.345;4.568;27.280;27.160;7900.456;10743.542;3912.690;-12.602;972.340;8308.398;11294.736;564.948;82.536;8.215
18:26:21.543;52.659;59.910;45.915;17.621;286.776;187.514;970.316;974.441;2906.381;5.345;4.568;27.280;27.160;7902.783;10743.196;3912.672;-12.602;972.379;8306.235;11295.347;564.956;82.536;8.215
18:26:21.563;52.659;59.908;45.915;17.621;286.776;187.514;973.407;975.600;2905.815;5.338;4.568;27.280;27.169;7902.783;10743.196;3912.672;-12.602;972.379;8308.683;11294.983;564.959;82.528;8.245
18:26:21.583;52.659;59.907;45.915;17.621;286.776;187.514;973.407;975.600;2905.532;5.338;4.568;27.280;27.169;7903.292;10742.854;3912.672;-12.602;974.504;8308.683;11294.983;564.961;82.528;8.245
18:26:21.603;52.671;59.910;45.915;17.610;286.773;188.080;973.407;975.291;2907.676;5.342;4.563;27.280;27.154;7903.292;10742.854;3912.672;-12.602;974.504;8309.218;11294.623;564.962;82.528;8.298
18:26:21.623;52.671;59.908;45.915;17.610;286.773;188.080;964.676;969.419;2908.749;5.347;4.563;27.280;27.157;7902.849;10743.433;3912.683;-12.602;974.349;8309.218;11294.623;564.962;82.642;8.215
18:26:21.644;52.671;59.907;45.915;17.610;286.773;188.080;966.299;969.419;2906.566;5.347;4.558;27.286;27.157;7902.849;10743.433;3912.683;-12.602;967.048;8308.752;11295.232;564.963;82.536;8.215
18:26:21.664;52.671;59.902;45.915;17.610;286.773;188.080;966.299;976.373;2906.958;5.349;4.561;27.283;27.163;7900.174;10743.138;3912.728;-12.602;967.859;8308.752;11295.232;564.980;82.536;8.167
18:26:21.684;52.671;59.904;45.915;17.610;286.773;188.080;972.403;977.609;2907.154;5.338;4.561;27.283;27.157;7902.751;10743.079;3912.749;-12.602;971.336;8305.939;11294.922;564.988;82.770;8.273
18:26:21.703;52.678;59.905;45.927;17.605;286.679;188.521;972.016;977.609;2906.263;5.338;4.568;27.283;27.157;7901.116;10743.039;3912.721;-12.596;975.006;8308.649;11294.860;564.959;82.795;8.273
18:26:21.724;52.678;59.905;45.927;17.605;286.679;188.521;972.016;977.609;2905.818;5.338;4.568;27.283;27.157;7903.715;10743.236;3912.735;-12.593;974.813;8306.836;11294.691;564.944;82.795;8.273
18:26:21.743;52.678;59.909;45.927;17.605;286.679;188.521;970.703;975.369;2906.769;5.323;4.570;27.280;27.157;7903.715;10743.236;3912.735;-12.591;974.813;8309.522;11294.836;564.937;82.714;8.090
18:26:21.763;52.678;59.911;45.927;17.605;286.679;188.521;970.703;975.369;2907.245;5.323;4.570;27.280;27.157;7905.524;10742.972;3912.793;-12.591;973.036;8309.500;11294.806;564.934;82.714;8.090
18:26:21.784;52.678;59.913;45.927;17.605;286.679;188.521;978.197;975.369;2907.297;5.323;4.570;27.286;27.157;7905.524;10742.972;3912.793;-12.590;973.036;8311.391;11294.511;564.932;82.567;8.090
18:26:21.804;52.705;59.909;45.932;17.603;286.632;189.047;978.197;975.369;2908.621;5.319;4.565;27.286;27.163;7904.409;10743.079;3912.814;-12.590;976.783;8311.385;11294.503;564.931;82.567;8.167
18:26:21.824;52.705;59.919;45.932;17.603;286.632;189.047;968.771;970.269;2909.406;5.321;4.568;27.286;27.160;7901.051;10742.587;3912.904;-12.590;976.783;8310.209;11294.612;564.930;82.709;8.165
18:26:21.844;52.705;59.924;45.932;17.603;286.632;189.047;970.162;975.523;2909.799;5.321;4.568;27.280;27.154;7903.131;10742.756;3912.918;-12.584;969.520;8306.677;11294.092;564.930;82.736;8.165
18:26:21.864;52.705;59.923;45.932;17.603;286.632;189.047;970.162;975.523;2908.080;5.309;4.568;27.283;27.154;7898.313;10742.528;3912.890;-12.581;972.843;8308.771;11294.145;564.897;82.736;8.165
18:26:21.884;52.705;59.926;45.932;17.603;286.632;189.047;965.526;970.424;2908.147;5.316;4.558;27.283;27.169;7903.325;10742.265;3912.877;-12.580;972.843;8303.659;11293.841;564.913;82.736;8.140
