TimeStamp;30 Температура масла в магистрали общей откачки (поз. Тм);31 Температура слива масла из опоры турбины (поз. Т606);32 Температура масла на входе в двигатель за фильтром (поз. Т607);33 Температура топливного газа перед СК (перед расходомерным устройством) (поз. Ттг);34 Давление масла в нагнетающей магистрали двигателя (после фильтра) (поз. Pм);35 Давление масла в магистрали общей откачки (поз. Р615);36 Давление за ОК Pk1;37 Давление за ОК Pk2;38 Давление топливного газа перед дозаторами (поз. Pтг1.1);39 Вибрация промежуточного корпуса газогенератора (гориз.) (поз. В1);40 Вибрация корпуса силовой турбины (гориз.) (поз. В2);41 Положение дозатора газа 8402 (или ДУС-6,5 МП) ( поз. А ДГ);42 Контроль управления дозатором газа ДГ ;43 Частота вращения РНД (Расчетная);44 Частота вращения РВД (Расчетная);45 Частота вращения РСТ (Расчетная);46 Температура воздуха на входе в газогенератор (Расчетная);47 Давление воздуха за компрессором (Расчетная);48 Частота вращения РНД приведенная;49 Частота вращения РВД приведенная;50 Температура газов за ТНД максимальная (Расчетная);51 Положение лопаток НА КВД. (поз. A2);52 Положение КПВ (поз. A3)
20:29:49.257;51.472;58.709;41.194;-9.641;296.462;232.422;907.046;908.971;2981.626;2.960;2.734;23.483;23.905;7553.392;10245.500;3722.796;-25.029;911.872;8137.796;11038.192;535.964;79.775;6.532
20:29:49.276;51.472;58.709;41.194;-9.641;296.462;232.422;907.046;908.971;3000.738;2.960;2.734;23.483;23.905;7555.748;10244.463;3722.276;-25.041;908.009;8137.796;11038.192;535.956;79.775;6.532
20:29:49.297;51.472;58.709;41.194;-9.641;296.462;232.422;907.046;908.971;3010.294;2.960;2.734;23.483;23.905;7555.748;10244.463;3722.276;-25.047;908.009;8140.526;11037.334;535.953;79.775;6.532
20:29:49.317;51.472;58.709;41.194;-9.641;296.462;232.422;907.046;908.971;3015.072;2.960;2.734;23.483;23.905;7555.748;10244.463;3722.276;-25.050;908.009;8140.621;11037.464;535.951;79.775;6.532
20:29:49.336;51.472;58.709;41.194;-9.641;296.462;232.422;907.046;908.971;3017.461;2.960;2.734;23.483;23.905;7555.748;10244.463;3722.276;-25.051;908.009;8140.669;11037.528;535.950;79.775;6.532
20:29:49.357;51.472;58.709;41.191;-9.644;296.428;230.575;907.046;908.971;3018.656;2.960;2.734;23.483;23.905;7555.748;10244.463;3722.276;-25.052;908.009;8140.692;11037.560;535.949;79.775;6.532
20:29:49.376;51.472;58.709;41.191;-9.644;296.428;230.575;902.254;910.053;2965.700;2.967;2.745;23.486;23.880;7555.748;10244.463;3722.276;-25.052;908.009;8140.705;11037.577;535.949;79.889;6.524
20:29:49.396;51.472;58.709;41.191;-9.644;296.428;230.575;902.254;910.053;2939.223;2.967;2.745;23.486;23.880;7559.763;10244.749;3721.815;-25.052;906.154;8140.710;11037.584;535.824;79.889;6.524
20:29:49.416;51.472;58.709;41.191;-9.644;296.428;230.575;902.254;910.053;2925.984;2.967;2.745;23.486;23.880;7559.763;10244.749;3721.815;-25.053;906.154;8145.040;11037.897;535.761;79.889;6.524
20:29:49.437;51.472;58.709;41.191;-9.644;296.428;230.575;902.254;910.053;2919.365;2.967;2.745;23.486;23.880;7559.763;10244.749;3721.815;-25.053;906.154;8145.041;11037.898;535.730;79.889;6.524
20:29:49.456;51.496;58.709;41.165;-9.670;296.401;229.530;902.254;910.053;2916.055;2.967;2.745;23.486;23.880;7559.763;10244.749;3721.815;-25.053;906.154;8145.042;11037.899;535.714;79.889;6.524
20:29:49.476;51.496;58.712;41.165;-9.670;296.401;229.530;911.297;907.967;2898.693;2.950;2.752;23.486;23.682;7559.763;10244.749;3721.815;-25.053;906.154;8145.042;11037.901;535.706;79.775;6.571
20:29:49.497;51.496;58.714;41.165;-9.670;296.401;229.530;911.297;907.967;2890.012;2.950;2.752;23.486;23.682;7554.926;10244.123;3721.493;-25.053;909.632;8145.042;11037.901;535.702;79.775;6.571
20:29:49.517;51.496;58.715;41.165;-9.670;296.401;229.530;911.297;907.967;2885.671;2.950;2.752;23.486;23.682;7554.926;10244.123;3721.493;-25.053;909.632;8139.832;11037.227;535.700;79.775;6.571
20:29:49.537;51.496;58.715;41.165;-9.670;296.401;229.530;911.297;907.967;2883.501;2.950;2.752;23.486;23.682;7554.926;10244.123;3721.493;-25.053;909.632;8139.832;11037.227;535.699;79.775;6.571
20:29:49.556;51.508;58.715;41.153;-9.682;296.472;229.370;911.297;907.967;2882.416;2.950;2.752;23.486;23.682;7554.926;10244.123;3721.493;-25.053;909.632;8139.832;11037.227;535.699;79.775;6.571
20:29:49.576;51.508;58.728;41.153;-9.682;296.472;229.370;910.292;914.148;2882.801;2.957;2.738;23.486;23.627;7554.926;10244.123;3721.493;-25.053;909.632;8139.832;11037.227;535.699;79.892;6.496
20:29:49.596;51.508;58.734;41.153;-9.682;296.472;229.370;910.292;914.148;2882.994;2.957;2.738;23.486;23.627;7554.827;10243.748;3721.186;-25.047;912.220;8139.832;11037.227;535.699;79.892;6.496
20:29:49.616;51.508;58.737;41.153;-9.682;296.472;229.370;910.292;914.148;2883.090;2.957;2.738;23.486;23.627;7554.827;10243.748;3721.186;-25.044;912.220;8139.629;11036.693;535.698;79.892;6.496
20:29:49.638;51.508;58.739;41.153;-9.682;296.472;229.370;910.292;914.148;2883.138;2.957;2.738;23.486;23.627;7554.827;10243.748;3721.186;-25.042;912.220;8139.582;11036.629;535.698;79.892;6.496
20:29:49.656;51.514;58.740;41.146;-9.689;296.581;229.623;910.292;914.148;2883.162;2.957;2.738;23.486;23.627;7554.827;10243.748;3721.186;-25.042;912.220;8139.558;11036.597;535.698;79.892;6.496
20:29:49.676;51.514;58.740;41.146;-9.689;296.581;229.623;906.660;917.702;2893.934;2.964;2.734;23.486;23.852;7554.827;10243.748;3721.186;-25.041;912.220;8139.546;11036.581;535.698;79.694;6.415
20:29:49.696;51.514;58.740;41.146;-9.689;296.581;229.623;906.660;917.702;2899.320;2.964;2.734;23.486;23.852;7559.069;10244.320;3720.973;-25.041;912.181;8139.540;11036.572;535.565;79.694;6.415
20:29:49.717;51.514;58.740;41.146;-9.689;296.581;229.623;906.660;917.702;2902.013;2.964;2.734;23.486;23.852;7559.069;10244.320;3720.973;-25.041;912.181;8144.107;11037.184;535.498;79.694;6.415
20:29:49.738;51.514;58.740;41.146;-9.689;296.581;229.623;906.660;917.702;2903.360;2.964;2.734;23.486;23.852;7559.069;10244.320;3720.973;-25.041;912.181;8144.106;11037.183;535.464;79.694;6.415
20:29:49.756;51.517;58.756;41.155;-9.692;296.663;229.750;911.297;909.667;2940.792;2.953;2.734;23.486;23.861;7559.069;10244.320;3720.973;-25.041;912.181;8144.104;11037.181;535.439;79.889;6.493
20:29:49.776;51.517;58.756;41.155;-9.692;296.663;229.750;911.297;909.667;2940.792;2.953;2.734;23.486;23.861;7559.069;10244.320;3720.973;-25.041;912.181;8144.104;11037.181;535.439;79.889;6.493
20:29:49.796;51.517;58.764;41.155;-9.692;296.663;229.750;911.297;909.667;2959.172;2.953;2.734;23.486;23.861;7555.352;10244.588;3720.886;-25.041;910.482;8144.104;11037.181;535.435;79.889;6.493
20:29:49.817;51.517;58.768;41.155;-9.692;296.663;229.750;911.297;909.667;2968.362;2.953;2.734;23.486;23.861;7555.352;10244.588;3720.886;-25.041;910.482;8140.099;11037.469;535.433;79.889;6.493
20:29:49.839;51.517;58.770;41.155;-9.692;296.663;229.750;911.297;909.667;2972.958;2.953;2.734;23.486;23.861;7555.352;10244.588;3720.886;-25.041;910.482;8140.099;11037.469;535.432;79.889;6.493
20:29:49.856;51.517;58.771;41.155;-9.692;296.663;229.750;911.297;909.667;2975.255;2.953;2.734;23.486;23.861;7555.352;10244.588;3720.886;-25.041;910.482;8140.099;11037.469;535.431;79.889;6.493
20:29:49.876;51.519;58.771;41.160;-9.705;296.686;229.720;908.515;907.117;3000.150;2.938;2.743;23.483;23.861;7555.352;10244.588;3720.886;-25.041;910.482;8140.099;11037.469;535.431;79.917;6.521
20:29:49.896;51.519;58.772;41.160;-9.705;296.686;229.720;908.515;907.117;3012.597;2.938;2.743;23.483;23.861;7559.017;10244.642;3720.657;-25.041;907.816;8140.099;11037.469;535.372;79.917;6.521
20:29:49.917;51.519;58.772;41.160;-9.705;296.686;229.720;908.515;907.117;3018.821;2.938;2.743;23.483;23.861;7559.017;10244.642;3720.657;-25.041;907.816;8144.047;11037.526;535.343;79.917;6.521
20:29:49.939;51.519;58.772;41.160;-9.705;296.686;229.720;908.515;907.117;3021.933;2.938;2.743;23.483;23.861;7559.017;10244.642;3720.657;-25.041;907.816;8144.047;11037.526;535.329;79.917;6.521
20:29:49.956;51.519;58.772;41.162;-9.712;296.633;229.733;908.515;907.117;3023.489;2.938;2.743;23.483;23.861;7559.017;10244.642;3720.657;-25.041;907.816;8144.047;11037.526;535.321;79.917;6.521
20:29:49.976;51.519;58.781;41.162;-9.712;296.633;229.733;910.834;910.903;3021.670;2.931;2.736;23.489;23.719;7559.017;10244.642;3720.657;-25.041;907.816;8144.047;11037.526;535.318;79.805;6.524
20:29:49.996;51.519;58.786;41.162;-9.712;296.633;229.733;910.834;910.903;3020.760;2.931;2.736;23.489;23.719;7551.780;10244.213;3720.567;-25.041;910.868;8144.047;11037.526;535.299;79.805;6.524
20:29:50.016;51.519;58.788;41.162;-9.712;296.633;229.733;910.834;910.903;3020.305;2.931;2.736;23.489;23.719;7551.780;10244.213;3720.567;-25.041;910.868;8136.250;11037.064;535.290;79.805;6.524
20:29:50.036;51.519;58.789;41.162;-9.712;296.633;229.733;910.834;910.903;3020.078;2.931;2.736;23.489;23.719;7551.780;10244.213;3720.567;-25.041;910.868;8136.250;11037.064;535.285;79.805;6.524
20:29:50.056;51.520;58.790;41.163;-9.715;296.578;230.065;910.834;910.903;3019.964;2.931;2.736;23.489;23.719;7551.780;10244.213;3720.567;-25.041;910.868;8136.250;11037.064;535.283;79.805;6.524
20:29:50.076;51.520;58.800;41.163;-9.715;296.578;230.065;911.065;910.826;2978.660;2.938;2.719;23.483;23.519;7551.780;10244.213;3720.567;-25.041;910.868;8136.250;11037.064;535.282;79.716;6.571
20:29:50.096;51.520;58.805;41.163;-9.715;296.578;230.065;911.065;910.826;2958.009;2.938;2.719;23.483;23.519;7557.098;10243.855;3720.441;-25.041;910.946;8136.250;11037.064;535.281;79.716;6.571
20:29:50.117;51.520;58.807;41.163;-9.715;296.578;230.065;911.065;910.826;2947.683;2.938;2.719;23.483;23.519;7557.098;10243.855;3720.441;-25.041;910.946;8141.980;11036.680;535.281;79.716;6.571
20:29:50.137;51.520;58.808;41.163;-9.715;296.578;230.065;911.065;910.826;2942.520;2.938;2.719;23.483;23.519;7557.098;10243.855;3720.441;-25.041;910.946;8141.980;11036.680;535.281;79.716;6.571
20:29:50.156;51.532;58.809;41.163;-9.740;296.486;231.037;911.065;910.826;2939.938;2.938;2.719;23.483;23.519;7557.098;10243.855;3720.441;-25.041;910.946;8141.980;11036.680;535.281;79.716;6.571
20:29:50.176;51.532;58.815;41.163;-9.740;296.486;231.037;911.529;917.007;2973.339;2.948;2.712;23.464;23.481;7557.098;10243.855;3720.441;-25.041;910.946;8141.980;11036.680;535.281;79.778;6.524
20:29:50.196;51.532;58.819;41.163;-9.740;296.486;231.037;911.529;917.007;2990.040;2.948;2.712;23.464;23.481;7558.026;10243.516;3720.376;-25.041;914.268;8141.980;11036.680;535.281;79.778;6.524
20:29:50.216;51.532;58.820;41.163;-9.740;296.486;231.037;911.529;917.007;2998.390;2.948;2.712;23.464;23.481;7558.026;10243.516;3720.376;-25.041;914.268;8142.980;11036.313;535.281;79.778;6.524
20:29:50.238;51.532;58.821;41.163;-9.740;296.486;231.037;911.529;917.007;3002.565;2.948;2.712;23.464;23.481;7558.026;10243.516;3720.376;-25.041;914.268;8142.980;11036.313;535.281;79.778;6.524
20:29:50.256;51.538;58.822;41.164;-9.753;296.338;232.524;911.529;917.007;3004.653;2.948;2.712;23.464;23.481;7558.026;10243.516;3720.376;-25.041;914.268;8142.980;11036.313;535.281;79.778;6.524
20:29:50.276;51.538;58.822;41.164;-9.753;296.338;232.524;911.529;917.007;3005.697;2.948;2.712;23.464;23.481;7558.026;10243.516;3720.376;-25.041;914.268;8142.980;11036.313;535.281;79.778;6.524
20:29:50.296;51.538;58.825;41.164;-9.753;296.338;232.524;902.331;914.612;2949.698;2.955;2.722;23.437;23.577;7558.026;10243.516;3720.376;-25.041;914.268;8142.980;11036.313;535.281;79.697;6.546
20:29:50.316;51.538;58.827;41.164;-9.753;296.338;232.524;902.331;914.612;2921.698;2.955;2.722;23.437;23.577;7556.197;10244.069;3720.323;-25.047;908.471;8142.980;11036.313;535.247;79.697;6.546
20:29:50.337;51.538;58.828;41.164;-9.753;296.338;232.524;902.331;914.612;2907.698;2.955;2.722;23.437;23.577;7556.197;10244.069;3720.323;-25.050;908.471;8141.104;11037.039;535.230;79.697;6.546
20:29:50.357;51.541;58.828;41.164;-9.759;296.199;233.991;902.331;914.612;2900.698;2.955;2.722;23.437;23.577;7556.197;10244.069;3720.323;-25.051;908.471;8141.152;11037.104;535.222;79.697;6.546
20:29:50.377;51.541;58.828;41.164;-9.759;296.199;233.991;902.331;914.612;2897.198;2.955;2.722;23.437;23.577;7556.197;10244.069;3720.323;-25.052;908.471;8141.176;11037.136;535.218;79.697;6.546
20:29:50.396;51.541;58.831;41.164;-9.759;296.199;233.991;908.669;921.101;2914.680;2.948;2.722;23.440;23.577;7556.197;10244.069;3720.323;-25.052;908.471;8141.188;11037.153;535.216;79.811;6.518
20:29:50.417;51.541;58.833;41.164;-9.759;296.199;233.991;908.669;921.101;2923.421;2.948;2.722;23.440;23.577;7553.524;10243.123;3720.323;-25.064;914.885;8141.194;11037.160;535.215;79.811;6.518
20:29:50.436;51.541;58.834;41.164;-9.759;296.199;233.991;908.669;921.101;2927.792;2.948;2.722;23.440;23.577;7553.524;10243.123;3720.323;-25.070;914.885;8138.509;11036.404;535.214;79.811;6.518
20:29:50.456;51.554;58.834;41.164;-9.786;296.157;234.566;908.669;921.101;2929.977;2.948;2.722;23.440;23.577;7553.524;10243.123;3720.323;-25.073;914.885;8138.605;11036.535;535.214;79.811;6.518
20:29:50.476;51.554;58.838;41.164;-9.786;296.157;234.566;906.737;918.397;2926.803;2.950;2.741;23.440;23.654;7553.524;10243.123;3720.323;-25.074;914.885;8138.654;11036.601;535.214;79.858;6.627
20:29:50.496;51.554;58.839;41.164;-9.786;296.157;234.566;906.737;918.397;2925.216;2.950;2.741;23.440;23.654;7553.323;10243.391;3720.263;-25.075;912.567;8138.678;11036.634;535.239;79.858;6.627
20:29:50.517;51.554;58.840;41.164;-9.786;296.157;234.566;906.737;918.397;2924.422;2.950;2.741;23.440;23.654;7553.323;10243.391;3720.263;-25.076;912.567;8138.473;11036.938;535.251;79.858;6.627
20:29:50.537;51.554;58.840;41.164;-9.786;296.157;234.566;906.737;918.397;2924.025;2.950;2.741;23.440;23.654;7553.323;10243.391;3720.263;-25.076;912.567;8138.479;11036.946;535.257;79.858;6.627
20:29:50.557;51.561;58.841;41.164;-9.799;296.229;234.205;906.737;918.397;2923.827;2.950;2.741;23.440;23.654;7553.323;10243.391;3720.263;-25.076;912.567;8138.482;11036.950;535.260;79.858;6.627
20:29:50.577;51.561;58.841;41.164;-9.799;296.229;234.205;906.737;918.397;2923.728;2.950;2.741;23.440;23.654;7553.323;10243.391;3720.263;-25.076;912.567;8138.484;11036.953;535.262;79.858;6.627
20:29:50.596;51.561;58.838;41.164;-9.799;296.229;234.205;909.983;916.466;2950.702;2.955;2.717;23.437;23.784;7553.323;10243.391;3720.263;-25.076;912.567;8138.484;11036.954;535.263;79.858;6.571
20:29:50.616;51.561;58.836;41.164;-9.799;296.229;234.205;909.983;916.466;2964.189;2.955;2.717;23.437;23.784;7557.851;10242.908;3720.116;-25.082;913.224;8138.484;11036.954;535.255;79.858;6.571
20:29:50.636;51.561;58.835;41.164;-9.799;296.229;234.205;909.983;916.466;2970.933;2.955;2.717;23.437;23.784;7557.851;10242.908;3720.116;-25.085;913.224;8143.460;11036.564;535.251;79.858;6.571
20:29:50.656;51.564;58.835;41.164;-9.806;296.348;233.821;909.983;916.466;2974.304;2.955;2.717;23.437;23.784;7557.851;10242.908;3720.116;-25.086;913.224;8143.508;11036.630;535.249;79.858;6.571
20:29:50.676;51.564;58.835;41.164;-9.806;296.348;233.821;909.983;916.466;2975.990;2.955;2.717;23.437;23.784;7557.851;10242.908;3720.116;-25.087;913.224;8143.532;11036.663;535.248;79.858;6.571
20:29:50.697;51.564;58.844;41.164;-9.806;296.348;233.821;911.065;904.799;3004.228;2.960;2.715;23.464;23.784;7557.851;10242.908;3720.116;-25.087;913.224;8143.543;11036.678;535.247;79.778;6.577
20:29:50.717;51.564;58.849;41.164;-9.806;296.348;233.821;911.065;904.799;3018.347;2.960;2.715;23.464;23.784;7553.917;10243.569;3720.213;-25.093;907.932;8143.549;11036.686;535.247;79.778;6.577
20:29:50.736;51.564;58.851;41.164;-9.806;296.348;233.821;911.065;904.799;3025.406;2.960;2.715;23.464;23.784;7553.917;10243.569;3720.213;-25.096;907.932;8139.409;11037.532;535.247;79.778;6.577
20:29:50.758;51.578;58.852;41.152;-9.832;296.427;233.629;911.065;904.799;3028.936;2.960;2.715;23.464;23.784;7553.917;10243.569;3720.213;-25.098;907.932;8139.458;11037.599;535.247;79.778;6.577
20:29:50.776;51.578;58.853;41.152;-9.832;296.427;233.629;911.065;904.799;3030.701;2.960;2.715;23.464;23.784;7553.917;10243.569;3720.213;-25.098;907.932;8139.482;11037.632;535.247;79.778;6.577
20:29:50.796;51.578;58.859;41.152;-9.832;296.427;233.629;913.848;908.894;3041.972;2.948;2.722;23.461;23.716;7553.917;10243.569;3720.213;-25.099;907.932;8139.495;11037.648;535.247;79.858;6.415
20:29:50.816;51.578;58.863;41.152;-9.832;296.427;233.629;913.848;908.894;3047.608;2.948;2.722;23.461;23.716;7558.680;10244.052;3720.163;-25.099;911.371;8139.500;11037.657;535.247;79.858;6.415
20:29:50.836;51.578;58.864;41.152;-9.832;296.427;233.629;913.848;908.894;3050.426;2.948;2.722;23.461;23.716;7558.680;10244.052;3720.163;-25.099;911.371;8144.636;11038.181;535.247;79.858;6.415
20:29:50.858;51.585;58.865;41.146;-9.846;296.484;233.069;913.848;908.894;3051.834;2.948;2.722;23.461;23.716;7558.680;10244.052;3720.163;-25.099;911.371;8144.638;11038.183;535.247;79.858;6.415
20:29:50.876;51.585;58.866;41.146;-9.846;296.484;233.069;913.848;908.894;3052.539;2.948;2.722;23.461;23.716;7558.680;10244.052;3720.163;-25.099;911.371;8144.639;11038.185;535.247;79.858;6.415
20:29:50.896;51.585;58.869;41.146;-9.846;296.484;233.069;909.751;907.813;3016.468;2.967;2.734;23.461;23.512;7558.680;10244.052;3720.163;-25.099;911.371;8144.640;11038.186;535.247;79.803;6.446
20:29:50.917;51.585;58.871;41.146;-9.846;296.484;233.069;909.751;907.813;2998.433;2.967;2.734;23.461;23.512;7556.058;10244.820;3720.107;-25.111;908.782;8144.640;11038.186;535.188;79.803;6.446
20:29:50.936;51.585;58.871;41.146;-9.846;296.484;233.069;909.751;907.813;2989.415;2.967;2.734;23.461;23.512;7556.058;10244.820;3720.107;-25.117;908.782;8142.005;11039.272;535.159;79.803;6.446
20:29:50.957;51.588;58.872;41.143;-9.852;296.504;231.769;909.751;907.813;2984.906;2.967;2.734;23.461;23.512;7556.058;10244.820;3720.107;-25.120;908.782;8142.101;11039.402;535.144;79.803;6.446
20:29:50.976;51.588;58.872;41.143;-9.852;296.504;231.769;909.751;907.813;2982.651;2.967;2.734;23.461;23.512;7556.058;10244.820;3720.107;-25.121;908.782;8142.149;11039.467;535.137;79.803;6.446
20:29:50.996;51.588;58.878;41.143;-9.852;296.504;231.769;907.587;921.256;2985.420;2.960;2.729;23.437;23.441;7556.058;10244.820;3720.107;-25.122;908.782;8142.173;11039.500;535.134;79.883;6.549
20:29:51.017;51.588;58.882;41.143;-9.852;296.504;231.769;907.587;921.256;2986.804;2.960;2.729;23.437;23.441;7560.854;10244.910;3720.441;-25.128;914.422;8142.185;11039.516;535.132;79.883;6.549
20:29:51.036;51.602;58.884;41.142;-9.868;296.514;229.988;907.587;921.256;2987.843;2.960;2.729;23.437;23.441;7560.854;10244.910;3720.441;-25.133;914.422;8147.504;11039.818;535.130;79.883;6.549
20:29:51.058;51.602;58.884;41.142;-9.868;296.514;229.988;907.587;921.256;2987.843;2.960;2.729;23.437;23.441;7560.854;10244.910;3720.441;-25.133;914.422;8147.504;11039.818;535.130;79.883;6.549
20:29:51.077;51.602;58.884;41.142;-9.868;296.514;229.988;907.587;921.256;2988.016;2.960;2.729;23.437;23.441;7560.854;10244.910;3720.441;-25.133;914.422;8147.530;11039.853;535.130;79.883;6.549
20:29:51.096;51.602;58.894;41.142;-9.868;296.514;229.988;910.215;909.744;3017.970;2.971;2.722;23.437;23.441;7560.854;10244.910;3720.441;-25.134;914.422;8147.542;11039.870;535.130;79.811;6.549
20:29:51.117;51.602;58.899;41.142;-9.868;296.514;229.988;910.215;909.744;3032.948;2.971;2.722;23.437;23.441;7556.540;10244.624;3720.391;-25.134;909.980;8147.549;11039.879;535.180;79.811;6.549
20:29:51.136;51.602;58.901;41.142;-9.868;296.514;229.988;910.215;909.744;3040.437;2.971;2.722;23.437;23.441;7556.540;10244.624;3720.391;-25.134;909.980;8142.903;11039.574;535.205;79.811;6.549
20:29:51.157;51.608;58.902;41.141;-9.875;296.546;228.208;910.215;909.744;3044.181;2.971;2.722;23.437;23.441;7556.540;10244.624;3720.391;-25.134;909.980;8142.905;11039.576;535.217;79.811;6.549
20:29:51.178;51.608;58.903;41.141;-9.875;296.546;228.208;910.215;909.744;3046.053;2.971;2.722;23.437;23.441;7556.540;10244.624;3720.391;-25.134;909.980;8142.906;11039.577;535.224;79.811;6.549
20:29:51.198;51.608;58.913;41.141;-9.875;296.546;228.208;901.094;914.148;2991.458;2.962;2.712;23.440;23.435;7556.540;10244.624;3720.391;-25.134;909.980;8142.907;11039.579;535.227;79.808;6.493
20:29:51.216;51.608;58.918;41.141;-9.875;296.546;228.208;901.094;914.148;2964.160;2.962;2.712;23.440;23.435;7557.197;10245.393;3720.517;-25.134;907.621;8142.907;11039.579;535.228;79.808;6.493
20:29:51.236;51.612;58.920;41.141;-9.879;296.600;226.799;901.094;914.148;2950.511;2.962;2.712;23.440;23.435;7557.197;10245.393;3720.517;-25.134;907.621;8143.615;11040.407;535.229;79.808;6.493
20:29:51.257;51.612;58.921;41.141;-9.879;296.600;226.799;901.094;914.148;2943.687;2.962;2.712;23.440;23.435;7557.197;10245.393;3720.517;-25.134;907.621;8143.615;11040.407;535.230;79.808;6.493
20:29:51.277;51.612;58.922;41.141;-9.879;296.600;226.799;901.094;914.148;2940.274;2.962;2.712;23.440;23.435;7557.197;10245.393;3720.517;-25.134;907.621;8143.615;11040.407;535.230;79.808;6.493
20:29:51.296;51.612;58.919;41.141;-9.879;296.600;226.799;911.375;913.298;2939.496;2.964;2.724;23.437;23.432;7557.197;10245.393;3720.517;-25.134;907.621;8143.615;11040.407;535.230;79.947;6.593
20:29:51.316;51.612;58.918;41.141;-9.879;296.600;226.799;911.375;913.298;2939.107;2.964;2.724;23.437;23.432;7558.749;10244.392;3720.469;-25.134;912.336;8143.615;11040.407;535.230;79.947;6.593
20:29:51.336;51.625;58.917;41.152;-9.916;296.589;225.881;911.375;913.298;2938.912;2.964;2.724;23.437;23.432;7558.749;10244.392;3720.469;-25.134;912.336;8145.287;11039.328;535.230;79.947;6.593
20:29:51.356;51.625;58.917;41.152;-9.916;296.589;225.881;911.375;913.298;2938.815;2.964;2.724;23.437;23.432;7558.749;10244.392;3720.469;-25.134;912.336;8145.287;11039.328;535.230;79.947;6.593
20:29:51.377;51.625;58.916;41.152;-9.916;296.589;225.881;911.375;913.298;2938.766;2.964;2.724;23.437;23.432;7558.749;10244.392;3720.469;-25.134;912.336;8145.287;11039.328;535.230;79.947;6.593
20:29:51.396;51.625;58.919;41.152;-9.916;296.589;225.881;903.104;907.735;2904.668;2.938;2.722;23.440;23.552;7558.749;10244.392;3720.469;-25.134;912.336;8145.287;11039.328;535.230;79.697;6.518
20:29:51.416;51.625;58.921;41.152;-9.916;296.589;225.881;903.104;907.735;2887.620;2.938;2.722;23.440;23.552;7555.593;10243.784;3720.301;-25.134;905.420;8145.287;11039.328;535.230;79.697;6.518
20:29:51.436;51.632;58.922;41.158;-9.935;296.482;225.793;903.104;907.735;2879.095;2.938;2.722;23.440;23.552;7555.593;10243.784;3720.301;-25.134;905.420;8141.886;11038.674;535.230;79.697;6.518
20:29:51.457;51.632;58.922;41.158;-9.935;296.482;225.793;903.104;907.735;2879.095;2.938;2.722;23.440;23.552;7555.593;10243.784;3720.301;-25.134;905.420;8141.886;11038.674;535.230;79.697;6.518
20:29:51.477;51.632;58.922;41.158;-9.935;296.482;225.793;903.104;907.735;2874.833;2.938;2.722;23.440;23.552;7555.593;10243.784;3720.301;-25.134;905.420;8141.886;11038.674;535.230;79.697;6.518
20:29:51.496;51.632;58.935;41.158;-9.935;296.482;225.793;905.500;904.027;2855.373;2.924;2.719;23.437;23.574;7555.593;10243.784;3720.301;-25.134;905.420;8141.886;11038.674;535.230;79.883;6.549
20:29:51.516;51.632;58.941;41.158;-9.935;296.482;225.793;905.500;904.027;2846.708;2.924;2.719;23.437;23.574;7554.494;10243.283;3720.022;-25.134;904.764;8141.886;11038.674;535.297;79.883;6.549
20:29:51.536;51.636;58.944;41.161;-9.944;296.373;226.583;905.500;904.027;2842.376;2.924;2.719;23.437;23.574;7554.494;10243.283;3720.022;-25.134;904.764;8140.702;11038.134;535.330;79.883;6.549
20:29:51.556;51.636;58.944;41.161;-9.944;296.373;226.583;905.500;904.027;2842.376;2.924;2.719;23.437;23.574;7554.494;10243.283;3720.022;-25.134;904.764;8140.702;11038.134;535.330;79.883;6.549
20:29:51.578;51.636;58.946;41.161;-9.944;296.373;226.583;905.500;904.027;2840.209;2.924;2.719;23.437;23.574;7554.494;10243.283;3720.022;-25.134;904.764;8140.702;11038.134;535.347;79.883;6.549
20:29:51.596;51.636;58.944;41.161;-9.944;296.373;226.583;905.036;910.130;2852.313;2.917;2.710;23.443;23.735;7554.494;10243.283;3720.022;-25.134;904.764;8140.702;11038.134;535.360;79.911;6.602
20:29:51.616;51.636;58.943;41.161;-9.944;296.373;226.583;905.036;910.130;2858.907;2.917;2.710;23.443;23.735;7559.631;10242.872;3719.753;-25.134;907.583;8140.702;11038.134;535.362;79.911;6.602
20:29:51.636;51.649;58.942;41.151;-9.960;296.411;227.989;905.036;910.130;2862.203;2.917;2.710;23.443;23.735;7559.631;10242.872;3719.753;-25.134;907.583;8146.238;11037.690;535.363;79.911;6.602
20:29:51.656;51.649;58.942;41.151;-9.960;296.411;227.989;905.036;910.130;2863.852;2.917;2.710;23.443;23.735;7559.631;10242.872;3719.753;-25.134;907.583;8146.238;11037.690;535.363;79.911;6.602
20:29:51.678;51.649;58.942;41.151;-9.960;296.411;227.989;905.036;910.130;2863.852;2.917;2.710;23.443;23.735;7559.631;10242.872;3719.753;-25.134;907.583;8146.238;11037.690;535.363;79.911;6.602
20:29:51.696;51.649;58.941;41.151;-9.960;296.411;227.989;909.906;906.576;2860.697;2.922;2.710;23.514;23.976;7559.631;10242.872;3719.753;-25.134;907.583;8146.238;11037.690;535.364;79.750;6.524
20:29:51.716;51.649;58.941;41.151;-9.960;296.411;227.989;909.906;906.576;2858.708;2.922;2.710;23.514;23.976;7556.124;10242.854;3719.722;-25.140;908.241;8146.238;11037.690;535.280;79.750;6.524
