TimeStamp;Температура масла в магистрали общей откачки (поз. Тм);Температура слива масла из опоры турбины (поз. Т606);Температура масла на входе в двигатель за фильтром (поз. Т607);Температура топливного газа перед СК (перед расходомерным устройством) (поз. Ттг);Давление масла в нагнетающей магистрали двигателя (после фильтра) (поз. Pм);Давление масла в магистрали общей откачки (поз. Р615);Давление за ОК Pk1;Давление за ОК Pk2;Давление топливного газа перед дозаторами (поз. Pтг1.1);Вибрация промежуточного корпуса газогенератора (гориз.) (поз. В1);Вибрация корпуса силовой турбины (гориз.) (поз. В2);Положение дозатора газа 8402 (или ДУС-6,5 МП) ( поз. А ДГ);Контроль управления дозатором газа ДГ ;Частота вращения РНД (Расчетная);Частота вращения РВД (Расчетная);Частота вращения РСТ (Расчетная);Температура воздуха на входе в газогенератор (Расчетная);Давление воздуха за компрессором (Расчетная);Частота вращения РНД приведенная;Частота вращения РВД приведенная;Температура газов за ТНД максимальная (Расчетная);Положение лопаток НА КВД. (поз. A2) ;Положение КПВ (поз. A3)
12:14:15.762;41.26;61.132;23.223;22.248;307.379;190.007;937.076;940.15;2859.067;4.233;3.282;54.021;53.946;7697.771;10659.56;3698.311;4.543;937.488;7845.281;10856.718;587.126;79.39;9.082
12:14:15.784;41.26;61.132;23.223;22.248;307.379;190.007;937.076;940.15;2859.067;4.233;3.282;54.021;53.946;7700.258;10660.296;3698.339;4.543;938.613;7839.321;10855.573;587.126;79.39;9.082
12:14:15.806;41.26;61.132;23.223;22.248;307.435;190.174;933.993;940.15;2860.674;4.233;3.278;54.024;53.949;7700.258;10660.296;3698.339;4.543;938.613;7841.854;10856.323;587.126;79.664;9.006
12:14:15.829;41.26;61.132;23.223;22.248;307.991;192.38;933.993;943.827;2860.674;4.233;3.268;54.024;53.943;7700.187;10659.096;3698.385;4.543;937.071;7841.854;10856.323;587.113;79.626;9.006
12:14:15.851;41.26;61.132;23.223;22.248;308.436;195.106;934.61;943.137;2858.944;4.223;3.263;54.018;53.943;7697.765;10662.387;3698.367;4.543;938.91;7841.781;10855.101;587.113;79.626;8.994
12:14:15.875;41.26;61.132;23.223;22.248;308.25;195.106;934.841;941.222;2859.933;4.223;3.265;54.012;53.946;7697.339;10661.283;3698.305;4.543;938.873;7839.315;10858.452;587.113;79.607;8.955
12:14:15.897;41.26;61.132;23.223;22.296;308.25;197.571;934.378;944.439;2861.045;4.23;3.265;54.027;53.946;7699.127;10659.541;3698.098;4.543;938.031;7838.881;10857.328;587.113;79.689;8.958
12:14:15.921;41.26;61.132;23.223;22.296;307.917;199.889;933.685;944.439;2858.573;4.23;3.273;54.064;53.946;7698.104;10660.684;3697.722;4.543;939.409;7840.703;10855.554;587.113;79.483;8.921
12:14:15.946;41.26;61.132;23.223;22.296;307.917;199.889;933.685;944.439;2858.573;4.23;3.273;54.064;53.946;7701.225;10660.218;3697.595;4.532;939.062;7839.661;10856.718;587.113;79.483;8.921
12:14:15.967;41.26;61.132;23.223;22.296;307.824;201.743;933.685;942.984;2858.573;4.226;3.273;54.006;53.943;7701.225;10660.218;3697.595;4.532;939.062;7843.003;10856.471;587.113;79.497;8.921
12:14:15.991;41.26;61.132;23.223;22.296;307.898;202.836;935.303;941.222;2860.18;4.23;3.261;54.006;53.943;7702.269;10660.605;3697.464;4.532;938.334;7843.003;10856.471;587.113;79.508;8.921
12:14:16.013;41.26;61.132;23.223;22.296;308.603;202.836;934.147;942.754;2860.427;4.218;3.253;54.006;53.943;7700.756;10659.929;3697.427;4.532;938.263;7844.066;10856.865;587.113;79.508;8.91
12:14:16.038;41.26;61.132;23.223;22.296;308.603;202.985;934.995;943.827;2858.944;4.228;3.253;54.018;53.943;7693.877;10660.354;3697.501;4.532;938.451;7842.526;10856.177;587.088;79.296;8.817
12:14:16.058;41.306;61.132;23.223;22.296;308.862;202.076;935.997;943.827;2858.079;4.228;3.253;54.052;53.946;7699.014;10660.238;3697.631;4.532;939.411;7835.521;10856.61;587.063;79.467;8.941
12:14:16.086;41.306;61.132;23.223;22.296;308.862;202.076;935.997;943.827;2858.079;4.228;3.253;54.052;53.946;7699.106;10660.161;3697.647;4.532;939.912;7840.752;10856.491;587.063;79.467;8.941
12:14:16.107;41.306;61.132;23.223;22.296;308.825;201.205;935.997;942.984;2858.079;4.221;3.263;54.018;53.946;7699.106;10660.161;3697.647;4.532;939.912;7840.846;10856.413;587.063;79.722;8.941
12:14:16.127;41.306;61.132;23.223;22.296;308.399;200.704;937.461;945.435;2860.303;4.226;3.27;54.018;53.946;7698.299;10660.044;3697.589;4.509;939.49;7840.846;10856.413;587.063;79.642;8.958
12:14:16.151;41.306;61.132;23.223;22.296;307.861;200.704;936.305;943.444;2858.202;4.243;3.27;54.018;53.946;7699.22;10659.541;3697.526;4.509;941.448;7840.352;10856.747;587.063;79.642;8.876
12:14:16.173;41.306;61.132;23.223;22.296;307.861;200.26;936.305;943.444;2857.584;4.235;3.27;54.018;53.946;7696.712;10660.18;3697.486;4.509;939.875;7841.289;10856.235;587.063;79.637;8.918
12:14:16.198;41.306;61.132;23.223;22.248;307.861;199.611;933.993;943.444;2860.674;4.235;3.265;53.953;53.943;7700.258;10660.16;3697.487;4.509;939.875;7838.735;10856.886;587.063;79.434;8.817
12:14:16.220;41.306;61.132;23.223;22.248;307.861;199.611;933.993;943.444;2860.674;4.235;3.265;53.953;53.943;7698.607;10659.715;3697.57;4.509;938.718;7842.347;10856.866;587.063;79.434;8.817
12:14:16.245;41.306;61.132;23.223;22.248;308.51;198.832;933.993;945.052;2860.674;4.235;3.263;53.938;53.943;7698.607;10659.715;3697.57;4.509;938.718;7840.665;10856.412;587.063;79.607;8.879
12:14:16.265;41.306;61.132;23.223;22.248;308.343;198.128;933.299;942.907;2859.562;4.235;3.258;53.938;53.946;7700.135;10659.928;3697.619;4.509;939.523;7840.665;10856.412;587.076;79.436;8.879
12:14:16.289;41.306;61.132;23.223;22.248;307.75;197.46;933.222;942.831;2858.697;4.243;3.265;53.922;53.946;7702.372;10660.045;3697.647;4.497;938.103;7842.221;10856.629;587.076;79.436;8.873
12:14:16.312;41.306;61.132;23.223;22.248;307.75;197.46;934.841;942.754;2860.303;4.243;3.265;53.972;53.946;7701.102;10659.831;3697.656;4.497;938.027;7844.663;10856.976;587.076;79.414;8.865
12:14:16.335;41.306;61.132;23.223;22.248;307.787;197.59;934.687;942.754;2860.551;4.245;3.27;54.064;53.946;7700.207;10659.754;3697.668;4.497;938.798;7843.37;10856.758;587.076;79.464;8.865
12:14:16.360;41.306;61.203;23.223;22.248;308.232;199.277;934.841;942.524;2860.551;4.245;3.27;54.021;53.946;7697.159;10660.374;3697.675;4.497;938.72;7842.458;10856.68;587.076;79.576;8.82
12:14:16.383;41.306;61.203;23.223;22.248;308.232;199.277;934.841;942.524;2860.551;4.245;3.27;54.021;53.946;7695.284;10659.773;3697.712;4.497;938.683;7839.354;10857.312;587.076;79.576;8.82
12:14:16.404;41.446;61.203;23.223;22.248;308.732;202.151;934.841;941.605;2857.584;4.243;3.258;54.021;53.949;7695.284;10659.773;3697.712;4.497;938.683;7837.445;10856.699;587.076;79.554;8.82
12:14:16.427;41.446;61.203;23.223;22.248;308.603;205.358;934.533;943.673;2860.551;4.235;3.256;54.043;53.946;7701.333;10659.58;3697.706;4.497;938.223;7837.445;10856.699;587.038;79.554;8.958
12:14:16.450;41.446;61.203;23.223;22.248;308.603;205.358;934.147;943.75;2861.045;4.23;3.263;54.077;53.946;7701.616;10660.509;3697.699;4.509;939.103;7843.605;10856.502;587.051;79.491;9.02
12:14:16.473;41.446;61.203;23.223;22.248;308.325;207.379;933.839;942.218;2858.202;4.25;3.263;54.043;53.943;7696.645;10659.212;3697.681;4.509;938.949;7843.729;10857.221;587.051;79.645;8.913
12:14:16.497;41.446;61.203;23.223;22.248;308.362;208.472;933.762;942.218;2858.202;4.25;3.27;54.04;53.943;7697.765;10659.367;3697.74;4.509;938.028;7838.667;10855.9;587.051;79.749;8.902
12:14:16.520;41.446;61.203;23.223;22.248;308.362;208.472;933.762;942.218;2858.202;4.25;3.27;54.04;53.943;7694.976;10660.605;3697.903;4.509;937.99;7839.807;10856.059;587.051;79.749;8.902
12:14:16.542;41.446;61.203;23.223;22.296;308.436;208.343;933.762;941.375;2859.933;4.257;3.273;54.04;53.946;7694.976;10660.605;3697.903;4.509;937.99;7836.967;10857.319;587.051;79.497;8.902
12:14:16.564;41.446;61.203;23.223;22.296;308.51;207.249;932.297;941.758;2860.798;4.257;3.263;54.049;53.946;7696.825;10659.483;3697.981;4.509;937.569;7836.967;10857.319;587.051;79.497;8.913
12:14:16.587;41.446;61.203;23.316;22.296;308.844;207.249;932.375;942.524;2859.562;4.25;3.258;54.027;53.94;7698.449;10661.651;3698.223;4.509;937.028;7838.85;10856.177;587.051;79.675;8.896
12:14:16.610;41.446;61.203;23.316;22.296;308.881;203.838;933.454;942.065;2860.303;4.26;3.256;53.999;53.946;7699.168;10661.205;3698.297;4.509;938.491;7840.613;10858.877;587.101;79.552;8.966
12:14:16.634;41.446;61.203;23.316;22.296;308.881;203.838;933.454;942.065;2860.303;4.26;3.256;53.999;53.946;7699.168;10661.205;3698.297;4.509;938.491;7840.613;10858.877;587.101;79.552;8.966
12:14:16.657;41.446;61.203;23.316;22.296;308.881;203.838;933.454;942.065;2860.303;4.26;3.256;53.999;53.946;7698.114;10662;3698.281;4.509;937.759;7841.237;10857.93;587.101;79.552;8.966
12:14:16.683;41.446;61.203;23.316;22.296;308.844;202.67;933.454;943.367;2860.303;4.26;3.265;53.999;53.946;7698.114;10662;3698.281;4.509;937.759;7840.163;10858.739;587.088;79.579;8.966
12:14:16.704;41.306;61.226;23.316;22.296;308.955;201.91;934.224;945.282;2859.686;4.265;3.268;54.052;53.946;7698.669;10660.142;3698.24;4.509;938.41;7840.163;10858.739;587.088;79.629;8.89
12:14:16.725;41.306;61.226;23.316;22.296;308.473;201.91;936.151;941.299;2859.809;4.26;3.268;54.043;53.943;7697.74;10660.509;3698.266;4.509;939.753;7840.729;10856.847;587.088;79.629;9.014
12:14:16.749;41.306;61.226;23.316;22.296;308.473;200.816;934.456;944.056;2860.921;4.262;3.268;54.015;53.943;7695.885;10661.09;3698.334;4.52;938.725;7839.782;10857.221;587.088;79.695;8.93
12:14:16.771;41.306;61.226;23.316;22.296;308.566;195.551;933.454;942.677;2858.944;4.255;3.258;54.058;53.946;7697.703;10660.432;3698.59;4.52;938.755;7838.969;10856.167;587.088;79.574;8.949
12:14:16.795;41.306;61.226;23.316;22.296;308.566;195.551;933.454;942.677;2858.944;4.255;3.258;54.058;53.946;7697.703;10660.432;3698.59;4.52;938.755;7838.969;10856.167;587.088;79.574;8.949
12:14:16.819;41.306;61.226;23.316;22.296;308.566;195.551;933.454;942.677;2858.944;4.255;3.258;54.058;53.946;7696.902;10660.024;3698.779;4.52;938.066;7839.581;10856.916;587.088;79.574;8.949
12:14:16.840;41.306;61.226;23.316;22.296;309.066;193.493;936.614;942.601;2858.944;4.25;3.249;54.058;53.946;7696.902;10660.024;3698.779;4.52;938.066;7838.765;10856.501;587.076;79.519;8.952
12:14:16.863;41.306;61.226;23.316;22.343;308.899;194.16;935.072;943.75;2860.18;4.243;3.251;54.012;53.946;7698.114;10660.74;3698.831;4.52;939.607;7838.765;10856.501;587.063;79.519;8.983
12:14:16.888;41.306;61.226;23.316;22.343;308.899;194.16;933.608;943.673;2859.315;4.25;3.251;54.009;53.946;7701.086;10660.722;3698.778;4.52;939.411;7840;10857.23;587.063;79.615;8.941
12:14:16.909;41.306;61.226;23.154;22.343;308.362;196.923;934.533;943.673;2857.708;4.27;3.27;53.956;53.943;7701.086;10660.722;3698.778;4.52;938.641;7843.026;10857.212;587.063;79.777;8.961
12:14:16.933;41.306;61.226;23.154;22.343;307.898;199.963;934.533;941.911;2857.708;4.27;3.273;53.962;53.946;7694.74;10660.528;3698.902;4.532;939.103;7843.026;10857.212;587.063;79.579;8.845
12:14:16.955;41.306;61.226;23.154;22.343;307.694;201.631;933.376;942.984;2860.551;4.272;3.27;53.962;53.949;7699.697;10660.509;3699.097;4.532;938.222;7836.399;10856.787;587.063;79.631;8.845
12:14:16.981;41.306;61.226;23.154;22.343;307.694;201.631;933.376;942.984;2860.551;4.272;3.27;53.962;53.949;7699.466;10660.198;3699.394;4.532;938.18;7841.448;10856.768;587.063;79.631;8.845
12:14:17.001;41.306;61.226;23.154;22.343;307.935;201.65;933.145;944.133;2859.191;4.267;3.263;53.953;53.946;7699.466;10660.198;3699.394;4.532;938.18;7841.212;10856.451;587.063;79.631;8.992
12:14:17.025;41.423;61.274;23.154;22.343;307.935;201.65;934.147;942.754;2858.079;4.27;3.263;53.962;53.946;7700.413;10661.167;3699.403;4.532;938.639;7841.212;10856.451;586.988;79.684;8.871
12:14:17.048;41.423;61.274;23.154;22.343;307.787;200.111;934.456;942.754;2860.674;4.267;3.263;53.999;53.946;7702.032;10659.967;3699.403;4.532;938.451;7842.176;10857.438;587.001;79.579;8.834
12:14:17.070;41.423;61.274;23.154;22.343;308.009;199.184;933.608;942.218;2860.674;4.267;3.268;54.006;53.946;7699.837;10660.586;3699.422;4.52;938.605;7843.826;10856.215;587.001;79.461;8.865
12:14:17.094;41.423;61.274;23.154;22.343;308.807;199.907;933.608;944.976;2859.191;4.267;3.28;54.006;53.943;7696.614;10659.909;3699.444;4.52;937.913;7841.753;10857.072;587.001;79.521;8.865
12:14:17.117;41.423;61.274;23.154;22.343;308.807;199.907;933.608;944.976;2859.191;4.267;3.28;54.006;53.943;7698.546;10659.657;3699.453;4.52;939.292;7838.471;10856.383;587.001;79.521;8.865
12:14:17.139;41.423;61.274;23.154;22.343;309.4;201.52;932.143;941.452;2858.573;4.27;3.287;54.04;53.943;7698.546;10659.657;3699.453;4.52;939.292;7840.438;10856.126;587.001;79.521;8.831
12:14:17.162;41.423;61.274;23.154;22.296;309.066;202.744;932.683;941.605;2860.18;4.27;3.287;54.058;53.946;7696.922;10660.122;3699.651;4.52;937.414;7839.172;10857.17;587.001;79.348;8.927
12:14:17.186;41.423;61.274;23.154;22.296;309.066;202.744;932.683;941.605;2860.18;4.27;3.287;54.058;53.946;7696.922;10660.122;3699.651;4.52;937.414;7839.172;10857.17;587.001;79.348;8.927
12:14:17.208;41.423;61.274;23.154;22.296;308.325;202.188;932.066;940.762;2860.18;4.27;3.285;54.049;53.943;7698.068;10660.142;3699.669;4.52;937.144;7838.785;10856.6;587.001;79.478;8.868
12:14:17.231;41.423;61.274;23.2;22.296;307.527;200.649;932.066;941.375;2858.449;4.26;3.278;54.049;53.946;7696.219;10660.916;3699.632;4.52;936.414;7839.952;10856.619;587.001;79.436;8.868
12:14:17.254;41.423;61.274;23.2;22.296;307.379;199.87;933.299;940.916;2860.303;4.252;3.27;54.027;53.946;7697.349;10660.314;3699.511;4.52;936.721;7838.068;10857.408;586.976;79.436;8.927
12:14:17.277;41.423;61.274;23.2;22.296;307.379;199.87;933.299;940.916;2860.303;4.252;3.27;54.027;53.946;7697.045;10660.509;3699.261;4.52;937.108;7839.219;10856.796;586.976;79.436;8.927
12:14:17.300;41.423;61.297;23.2;22.296;307.379;199.87;931.758;943.137;2860.427;4.252;3.28;54.024;53.946;7697.045;10660.509;3699.261;4.52;937.108;7838.91;10856.993;586.976;79.494;8.848
12:14:17.323;41.376;61.297;23.2;22.296;308.288;203.281;934.147;942.371;2858.82;4.26;3.287;54.009;53.943;7701.781;10660.489;3698.608;4.52;938.529;7840.606;10857.447;586.976;79.464;8.823
12:14:17.346;41.376;61.297;23.2;22.296;308.473;206.322;934.147;941.452;2860.18;4.25;3.29;54.009;53.946;7696.336;10660.684;3698.192;4.52;938.259;7843.733;10856.974;586.976;79.596;8.823
12:14:17.369;41.376;61.297;23.2;22.296;308.473;206.322;934.147;941.452;2860.18;4.25;3.29;54.009;53.946;7697.873;10660.548;3698.058;4.555;937.8;7838.188;10857.171;586.976;79.596;8.823
12:14:17.392;41.376;61.297;23.2;22.296;308.751;209.455;933.376;942.524;2861.045;4.243;3.28;54.03;53.949;7697.873;10660.548;3698.058;4.555;937.8;7839.261;10856.352;586.976;79.596;8.885
12:14:17.415;41.376;61.297;23.2;22.296;308.751;209.455;931.373;942.141;2859.686;4.233;3.282;53.996;53.946;7698.628;10660.722;3698.042;4.555;937.95;7839.261;10856.352;586.976;79.409;8.902
12:14:17.438;41.376;61.297;23.2;22.296;308.547;211.457;935.149;940.456;2859.933;4.23;3.282;54.027;53.946;7699.97;10660.799;3698.07;4.555;936.757;7840.03;10856.529;586.951;79.604;8.865
12:14:17.461;41.376;61.297;23.2;22.296;307.805;211.55;932.375;940.456;2860.303;4.23;3.28;54.018;53.943;7696.83;10661.051;3698.11;4.555;937.803;7841.397;10856.607;586.901;79.631;8.944
12:14:17.485;41.376;61.297;23.2;22.296;307.472;210.567;932.375;941.222;2860.303;4.233;3.292;54.03;53.952;7700.14;10661.187;3698.2;4.555;936.415;7838.199;10856.864;586.901;79.631;8.944
12:14:17.508;41.376;61.297;23.293;22.296;308.362;208.639;932.143;942.907;2859.315;4.245;3.294;54.03;53.946;7694.237;10661.206;3698.203;4.555;936.798;7841.569;10857.002;586.901;79.478;8.93
12:14:17.532;41.376;61.297;23.293;22.296;308.362;208.639;932.143;942.907;2859.315;4.245;3.294;54.03;53.946;7701.651;10661.593;3698.182;4.578;937.525;7835.558;10857.022;586.901;79.478;8.93
12:14:17.553;41.376;61.297;23.293;22.296;309.159;208.639;934.224;942.984;2858.944;4.243;3.292;53.978;53.94;7701.651;10661.593;3698.182;4.578;937.525;7842.781;10856.962;586.901;79.478;8.862
12:14:17.579;41.376;61.297;23.293;22.296;309.159;205.988;934.07;940.379;2860.921;4.238;3.292;53.938;53.94;7700.659;10660.8;3698.036;4.578;938.604;7842.781;10856.962;586.901;79.384;8.876
12:14:17.601;41.376;61.297;23.293;22.296;308.714;203.133;932.914;940.379;2858.944;4.238;3.29;53.969;53.946;7695.202;10662.522;3697.727;4.578;937.225;7841.771;10856.155;586.888;79.436;8.89
12:14:17.624;41.423;61.297;23.293;22.296;308.288;199.907;932.914;942.065;2858.944;4.223;3.278;53.95;53.943;7701.199;10660.587;3697.52;4.578;936.647;7836.214;10857.909;586.901;79.464;8.89
12:14:17.646;41.423;61.297;23.293;22.296;307.917;196.941;933.993;939.92;2858.82;4.213;3.28;53.95;53.946;7695.264;10660.083;3697.051;4.578;937.489;7842.32;10855.938;586.901;79.521;8.941
12:14:17.668;41.423;61.297;23.293;22.296;307.917;196.941;933.993;939.92;2858.82;4.213;3.28;53.95;53.946;7700.073;10661.264;3696.881;4.578;936.956;7836.276;10855.425;586.901;79.521;8.941
12:14:17.691;41.423;61.297;23.293;22.296;307.768;196.941;934.378;942.065;2861.416;4.226;3.282;54.012;53.946;7700.073;10661.264;3696.881;4.578;936.956;7841.174;10856.627;586.901;79.521;9.008
12:14:17.714;41.423;61.297;23.293;22.296;307.768;194.791;933.993;942.065;2858.944;4.233;3.282;54.009;53.946;7696.938;10660.373;3696.795;4.578;938.222;7841.174;10856.627;586.901;79.601;9.02
12:14:17.737;41.423;61.297;23.293;22.296;308.009;194.605;936.382;942.065;2858.202;4.233;3.287;54.024;53.946;7698.998;10660.024;3696.403;4.578;938.029;7837.981;10855.721;586.901;79.445;8.966
12:14:17.762;41.423;61.297;23.293;22.296;308.084;195.254;936.382;940.609;2858.202;4.24;3.285;54.024;53.946;7700.618;10658.438;3696.341;4.578;939.224;7840.079;10855.365;586.901;79.491;8.966
12:14:17.784;41.423;61.297;23.293;22.296;308.491;196.07;935.072;940.226;2861.539;4.25;3.268;54.024;53.943;7699.868;10660.432;3696.176;4.578;938.496;7841.729;10853.749;586.901;79.469;8.958
12:14:17.806;41.423;61.297;23.293;22.296;308.64;196.07;934.224;942.294;2860.056;4.245;3.268;54.037;53.946;7700.839;10661.709;3695.93;4.578;937.649;7840.965;10855.78;586.901;79.469;8.986
12:14:17.830;41.423;61.297;23.293;22.296;308.64;196.07;934.224;942.294;2860.056;4.245;3.268;54.037;53.946;7695.351;10660.237;3695.748;4.578;938.259;7841.954;10857.081;586.976;79.469;8.986
12:14:17.854;41.423;61.297;23.2;22.296;308.64;196.107;935.612;940.762;2858.079;4.252;3.268;54.027;53.946;7695.351;10660.237;3695.748;4.578;938.259;7836.365;10855.582;586.976;79.508;8.896
12:14:17.878;41.423;61.297;23.2;22.296;308.584;195.106;935.38;940.762;2860.18;4.252;3.282;54.049;53.949;7697.343;10660.567;3695.463;4.578;938.187;7836.365;10855.582;586.976;79.604;8.851
12:14:17.899;41.423;61.297;23.2;22.296;308.529;195.384;935.38;941.605;2860.18;4.257;3.285;54.006;53.946;7700.34;10660.974;3695.433;4.578;938.071;7838.394;10855.918;586.976;79.494;8.851
12:14:17.922;41.423;61.297;23.2;22.296;308.547;196.83;933.839;942.601;2859.562;4.26;3.285;54.006;53.949;7698.978;10660.935;3695.322;4.578;938.493;7841.446;10856.332;586.976;79.607;8.868
12:14:17.947;41.446;61.297;23.2;22.296;308.25;198.369;934.841;943.367;2858.326;4.26;3.282;54.064;53.949;7698.572;10661.302;3695.185;4.578;938.22;7840.058;10856.292;586.976;79.607;8.834
12:14:17.968;41.446;61.297;23.2;22.296;308.25;198.369;934.841;943.367;2858.326;4.26;3.282;54.064;53.949;7697.534;10662.503;3695.016;4.578;939.104;7839.646;10856.666;586.976;79.607;8.834
12:14:17.990;41.446;61.297;23.2;22.296;308.25;198.369;935.612;943.061;2859.809;4.262;3.282;54.046;53.949;7697.534;10662.503;3695.016;4.578;939.104;7838.588;10857.89;586.976;79.719;8.834
12:14:18.015;41.446;61.297;23.2;22.296;307.546;199.425;934.301;943.061;2859.933;4.262;3.28;54.003;53.946;7699.138;10659.174;3694.787;4.578;939.336;7838.588;10857.89;586.963;79.576;8.887
12:14:18.038;41.446;61.297;23.2;22.296;307.453;198.851;934.301;942.294;2859.933;4.262;3.285;54.058;53.946;7699.091;10659.967;3694.565;4.578;938.681;7840.221;10854.499;587.013;79.554;8.851
12:14:18.060;41.446;61.297;23.2;22.296;307.954;197.034;933.376;941.299;2858.449;4.265;3.292;54.058;53.946;7696.521;10658.96;3694.375;4.578;938.298;7840.174;10855.307;587.051;79.568;8.851
12:14:18.083;41.446;61.297;23.2;22.296;308.436;194.92;934.61;943.444;2860.427;4.267;3.302;54.027;53.952;7698.87;10661.864;3694.192;4.578;937.338;7837.557;10854.281;587.051;79.568;8.941
12:14:18.105;41.446;61.297;23.2;22.296;308.436;194.92;935.226;943.98;2860.056;4.27;3.302;54.03;53.952;7696.373;10661.244;3694.124;4.578;939.027;7839.949;10857.239;587.051;79.521;8.89
12:14:18.129;41.446;61.297;23.2;22.296;308.436;194.92;935.226;943.98;2860.056;4.27;3.302;54.03;53.952;7696.383;10660.509;3694.072;4.578;939.603;7837.406;10856.607;587.051;79.521;8.89
12:14:18.151;41.446;61.297;23.2;22.296;308.491;194.234;933.839;943.98;2858.82;4.27;3.299;54.055;53.949;7696.383;10660.509;3694.072;4.578;939.603;7837.417;10855.858;587.051;79.549;8.958
12:14:18.174;41.446;61.297;23.27;22.296;308.491;194.587;934.147;944.286;2858.82;4.27;3.29;54.009;53.958;7697.21;10661.167;3694.075;4.578;938.909;7837.417;10855.858;587.051;79.615;8.924
12:14:18.198;41.446;61.297;23.27;22.367;308.306;195.569;934.147;942.371;2859.315;4.265;3.285;54.009;53.961;7698.274;10660.334;3694.078;4.578;939.217;7838.258;10856.528;587.038;79.519;8.924
12:14:18.223;41.446;61.297;23.27;22.367;308.195;196.997;935.226;942.907;2860.798;4.257;3.285;54.021;53.961;7695.192;10660.625;3694.09;4.578;938.259;7839.342;10855.681;587.026;79.519;8.955
12:14:18.244;41.446;61.368;23.27;22.367;308.195;196.997;933.222;943.98;2858.449;4.267;3.29;54.04;53.961;7701.055;10660.567;3694.103;4.578;939.067;7836.203;10855.977;587.026;79.409;8.944
12:14:18.267;41.446;61.368;23.27;22.367;308.195;196.997;933.222;943.98;2858.449;4.267;3.29;54.04;53.961;7700.756;10660.393;3694.204;4.578;938.601;7842.173;10855.918;587.026;79.409;8.944
12:14:18.290;41.562;61.368;23.27;22.367;307.62;198.239;934.378;943.98;2859.067;4.27;3.29;54.033;53.961;7700.756;10660.393;3694.204;4.578;938.601;7841.87;10855.74;587.026;79.557;8.93
12:14:18.314;41.562;61.368;23.27;22.367;307.082;198.294;935.226;942.218;2859.067;4.27;3.299;54.024;53.964;7694.853;10660.799;3694.316;4.578;939.179;7841.87;10855.74;587.026;79.436;8.944
12:14:18.337;41.562;61.368;23.27;22.367;307.323;196.96;935.226;943.444;2860.921;4.277;3.294;54.024;53.955;7702.228;10660.625;3694.682;4.578;938.722;7835.858;10856.154;587.026;79.304;8.944
12:14:18.358;41.562;61.368;23.27;22.367;308.288;194.42;934.61;943.52;2857.832;4.272;3.29;54.04;53.955;7693.641;10660.645;3694.747;4.578;939.335;7843.368;10855.977;587.026;79.304;8.961
12:14:18.386;41.562;61.368;23.27;22.367;308.288;194.42;935.843;941.835;2856.843;4.267;3.28;54.021;53.955;7699.903;10660.605;3694.917;4.578;939.065;7834.624;10855.997;587.026;79.376;8.989
12:14:18.404;41.562;61.368;23.27;22.367;309.048;191.602;934.07;941.835;2860.427;4.262;3.28;54.03;53.958;7699.122;10660.566;3695.094;4.578;938.839;7841;10855.957;587.026;79.538;9.053
12:14:18.428;41.562;61.368;23.27;22.367;309.048;191.602;934.07;941.835;2860.427;4.262;3.28;54.03;53.958;7693.169;10659.948;3695.174;4.578;937.953;7840.205;10855.917;586.988;79.538;9.053
12:14:18.451;41.562;61.368;23.27;22.367;308.992;190.286;936.228;943.673;2860.427;4.262;3.282;54.024;53.952;7693.169;10659.948;3695.174;4.578;937.953;7834.143;10855.288;586.988;79.519;8.955
12:14:18.474;41.562;61.368;23.27;22.367;308.751;189.47;936.228;942.984;2858.944;4.262;3.285;54.024;53.943;7698.737;10660.025;3695.458;4.578;939.951;7834.143;10855.288;587.001;79.293;8.955
12:14:18.496;41.562;61.368;23.293;22.367;308.028;188.524;935.766;943.061;2856.966;4.262;3.292;54.077;53.946;7698.094;10660.587;3695.625;4.578;939.606;7839.813;10855.366;587.001;79.293;8.98
12:14:18.519;41.562;61.368;23.293;22.39;308.028;188.524;935.689;943.061;2860.674;4.265;3.285;54.018;53.946;7699.065;10660.006;3695.691;4.578;939.413;7839.158;10855.938;587.001;79.351;8.958
12:14:18.542;41.562;61.368;23.293;22.39;307.639;187.486;932.76;943.061;2858.326;4.255;3.285;54.009;53.946;7699.563;10659.967;3695.878;4.578;939.375;7840.148;10855.347;587.001;79.467;8.93
12:14:18.566;41.562;61.415;23.293;22.39;307.657;187.505;934.07;943.29;2858.326;4.255;3.285;53.965;53.943;7700.104;10660.334;3696.075;4.578;937.91;7840.655;10855.307;587.001;79.568;8.916
12:14:18.588;41.562;61.415;23.293;22.39;307.657;187.505;934.07;943.29;2858.326;4.255;3.285;53.965;53.943;7692.194;10659.985;3696.389;4.578;938.68;7841.206;10855.681;586.963;79.568;8.916
12:14:18.611;41.516;61.415;23.293;22.39;308.454;188.005;934.07;942.065;2858.449;4.257;3.278;53.965;53.946;7692.194;10659.985;3696.389;4.578;938.68;7833.15;10855.325;586.963;79.494;8.916
12:14:18.634;41.516;61.415;23.293;22.39;309.011;188.339;934.147;941.222;2861.292;4.257;3.273;53.975;53.946;7699.811;10660.374;3696.461;4.578;938.067;7833.15;10855.325;587.001;79.494;8.879
12:14:18.657;41.516;61.415;23.293;22.39;309.011;188.339;932.683;943.75;2859.686;4.25;3.282;53.972;53.946;7700.546;10659.928;3696.463;4.567;937.685;7840.907;10855.722;586.963;79.469;8.837
