TimeStamp;Положение лопаток НА КВД. (поз. A2) ;0 - Bad, 1 - Good
12:13:48.896;79.758;1
12:13:48.919;79.865;1
12:13:48.942;79.865;1
12:13:48.964;79.865;1
12:13:48.988;79.859;1
12:13:49.010;79.774;1
12:13:49.033;79.719;1
12:13:49.056;79.898;1
12:13:49.082;79.898;1
12:13:49.102;79.898;1
12:13:49.126;79.78;1
12:13:49.149;79.604;1
12:13:49.171;79.804;1
12:13:49.195;79.749;1
12:13:49.217;79.607;1
12:13:49.240;79.607;1
12:13:49.263;79.689;1
12:13:49.286;79.689;1
12:13:49.309;79.804;1
12:13:49.332;79.793;1
12:13:49.355;79.793;1
12:13:49.381;79.793;1
12:13:49.401;79.752;1
12:13:49.424;79.549;1
12:13:49.447;79.664;1
12:13:49.471;79.664;1
12:13:49.493;79.692;1
12:13:49.516;79.692;1
12:13:49.539;79.89;1
12:13:49.562;79.865;1
12:13:49.586;79.664;1
12:13:49.608;79.653;1
12:13:49.631;79.653;1
12:13:49.654;79.653;1
12:13:49.677;79.777;1
12:13:49.700;79.736;1
12:13:49.723;79.777;1
12:13:49.749;79.81;1
12:13:49.769;79.81;1
12:13:49.793;79.81;1
12:13:49.815;79.719;1
12:13:49.841;79.565;1
12:13:49.863;79.651;1
12:13:49.885;79.664;1
12:13:49.907;79.51;1
12:13:49.931;79.51;1
12:13:49.954;79.51;1
12:13:49.977;79.662;1
12:13:50.000;79.467;1
12:13:50.023;79.574;1
12:13:50.048;79.645;1
12:13:50.068;79.645;1
12:13:50.093;79.645;1
12:13:50.114;79.749;1
12:13:50.140;79.928;1
12:13:50.162;79.692;1
12:13:50.186;79.662;1
12:13:50.206;79.662;1
12:13:50.232;79.662;1
12:13:50.254;79.747;1
12:13:50.278;79.607;1
12:13:50.299;79.656;1
12:13:50.322;79.634;1
12:13:50.344;79.634;1
12:13:50.368;79.634;1
12:13:50.391;79.579;1
12:13:50.415;79.51;1
12:13:50.437;79.752;1
12:13:50.460;79.579;1
12:13:50.486;79.579;1
12:13:50.507;79.552;1
12:13:50.529;79.552;1
12:13:50.553;79.549;1
12:13:50.575;79.642;1
12:13:50.597;79.692;1
12:13:50.623;79.692;1
12:13:50.645;79.664;1
12:13:50.666;79.664;1
12:13:50.689;79.664;1
12:13:50.713;79.563;1
12:13:50.736;79.711;1
12:13:50.761;79.664;1
12:13:50.784;79.664;1
12:13:50.804;79.664;1
12:13:50.828;79.543;1
12:13:50.852;79.491;1
12:13:50.875;79.552;1
12:13:50.899;79.719;1
12:13:50.919;79.719;1
12:13:50.945;79.835;1
12:13:50.967;79.749;1
12:13:50.989;79.749;1
12:13:51.013;79.736;1
12:13:51.034;79.664;1
12:13:51.057;79.664;1
12:13:51.083;79.777;1
12:13:51.104;79.854;1
12:13:51.126;79.854;1
12:13:51.149;79.689;1
12:13:51.172;79.629;1
12:13:51.196;79.629;1
12:13:51.221;79.521;1
12:13:51.244;79.722;1
12:13:51.264;79.722;1
12:13:51.287;79.722;1
12:13:51.311;79.777;1
12:13:51.334;79.777;1
12:13:51.359;79.771;1
12:13:51.384;79.829;1
12:13:51.405;79.793;1
12:13:51.428;79.793;1
12:13:51.448;79.854;1
12:13:51.472;79.854;1
12:13:51.495;79.722;1
12:13:51.519;79.73;1
12:13:51.542;79.73;1
12:13:51.564;79.653;1
12:13:51.588;79.585;1
12:13:51.610;79.585;1
12:13:51.632;79.774;1
12:13:51.655;79.695;1
12:13:51.680;79.662;1
12:13:51.701;79.662;1
12:13:51.725;79.777;1
12:13:51.747;79.777;1
12:13:51.770;79.749;1
12:13:51.794;79.604;1
12:13:51.817;79.521;1
12:13:51.840;79.521;1
12:13:51.862;79.678;1
12:13:51.888;79.678;1
12:13:51.908;79.807;1
12:13:51.931;79.497;1
12:13:51.956;79.667;1
12:13:51.977;79.747;1
12:13:52.002;79.747;1
12:13:52.023;79.747;1
12:13:52.047;79.749;1
12:13:52.069;79.692;1
12:13:52.092;79.692;1
12:13:52.115;79.582;1
12:13:52.138;79.582;1
12:13:52.161;79.582;1
12:13:52.184;79.634;1
12:13:52.207;79.689;1
12:13:52.230;79.576;1
12:13:52.253;79.491;1
12:13:52.276;79.491;1
12:13:52.299;79.491;1
12:13:52.322;79.552;1
12:13:52.345;79.689;1
12:13:52.370;79.76;1
12:13:52.391;79.76;1
12:13:52.417;79.749;1
12:13:52.437;79.749;1
12:13:52.462;79.777;1
12:13:52.488;79.807;1
12:13:52.508;79.747;1
12:13:52.530;79.747;1
12:13:52.552;79.695;1
12:13:52.576;79.695;1
12:13:52.600;79.662;1
12:13:52.621;79.684;1
12:13:52.646;79.609;1
12:13:52.667;79.609;1
12:13:52.691;79.722;1
12:13:52.715;79.722;1
12:13:52.739;79.917;1
12:13:52.762;79.774;1
12:13:52.783;79.774;1
12:13:52.806;79.662;1
12:13:52.829;79.609;1
12:13:52.851;79.609;1
12:13:52.875;79.637;1
12:13:52.898;79.749;1
12:13:52.921;79.692;1
12:13:52.944;79.692;1
12:13:52.967;79.689;1
12:13:52.991;79.689;1
12:13:53.013;79.519;1
12:13:53.036;79.557;1
12:13:53.060;79.804;1
12:13:53.085;79.804;1
12:13:53.105;79.634;1
12:13:53.131;79.634;1
12:13:53.152;79.774;1
12:13:53.175;79.711;1
12:13:53.197;79.579;1
12:13:53.220;79.576;1
12:13:53.243;79.576;1
12:13:53.266;79.579;1
12:13:53.289;79.579;1
12:13:53.312;79.552;1
12:13:53.335;79.483;1
12:13:53.358;79.483;1
12:13:53.384;79.483;1
12:13:53.405;79.634;1
12:13:53.428;79.634;1
12:13:53.450;79.686;1
12:13:53.473;79.681;1
12:13:53.496;79.681;1
12:13:53.519;79.541;1
12:13:53.542;79.541;1
12:13:53.565;79.78;1
12:13:53.589;79.692;1
12:13:53.611;79.774;1
12:13:53.634;79.975;1
12:13:53.657;79.975;1
12:13:53.682;79.975;1
12:13:53.703;79.859;1
12:13:53.729;79.859;1
12:13:53.749;79.686;1
12:13:53.772;79.609;1
12:13:53.795;79.546;1
12:13:53.818;79.546;1
12:13:53.841;79.645;1
12:13:53.866;79.579;1
12:13:53.887;79.527;1
12:13:53.910;79.554;1
12:13:53.933;79.554;1
12:13:53.955;79.554;1
12:13:53.980;79.519;1
12:13:54.001;79.579;1
12:13:54.024;79.521;1
12:13:54.047;79.406;1
12:13:54.070;79.406;1
12:13:54.093;79.519;1
12:13:54.116;79.519;1
12:13:54.142;79.686;1
12:13:54.164;79.637;1
12:13:54.185;79.499;1
12:13:54.208;79.499;1
12:13:54.231;79.409;1
12:13:54.254;79.409;1
12:13:54.279;79.475;1
12:13:54.300;79.585;1
12:13:54.323;79.612;1
12:13:54.346;79.552;1
12:13:54.369;79.552;1
12:13:54.393;79.552;1
12:13:54.416;79.664;1
12:13:54.439;79.747;1
12:13:54.461;79.719;1
12:13:54.484;79.749;1
12:13:54.510;79.749;1
12:13:54.530;79.749;1
12:13:54.554;79.664;1
12:13:54.578;79.752;1
12:13:54.601;79.667;1
12:13:54.625;79.695;1
12:13:54.647;79.695;1
12:13:54.668;79.695;1
12:13:54.694;79.659;1
12:13:54.714;79.579;1
12:13:54.738;79.543;1
12:13:54.760;79.662;1
12:13:54.786;79.662;1
12:13:54.810;79.749;1
12:13:54.829;79.749;1
12:13:54.853;79.609;1
12:13:54.876;79.634;1
12:13:54.899;79.582;1
12:13:54.924;79.582;1
12:13:54.945;79.747;1
12:13:54.967;79.527;1
12:13:54.990;79.527;1
12:13:55.015;79.546;1
12:13:55.036;79.574;1
12:13:55.060;79.574;1
12:13:55.085;79.749;1
12:13:55.105;79.64;1
12:13:55.128;79.697;1
12:13:55.152;79.697;1
12:13:55.176;79.689;1
12:13:55.200;79.689;1
12:13:55.221;79.697;1
12:13:55.244;79.76;1
12:13:55.267;79.596;1
12:13:55.290;79.596;1
12:13:55.312;79.467;1
12:13:55.335;79.467;1
12:13:55.361;79.499;1
12:13:55.386;79.549;1
12:13:55.406;79.458;1
12:13:55.427;79.458;1
12:13:55.451;79.458;1
12:13:55.474;79.615;1
12:13:55.497;79.615;1
12:13:55.521;79.692;1
12:13:55.542;79.777;1
12:13:55.569;79.442;1
12:13:55.589;79.442;1
12:13:55.613;79.634;1
12:13:55.634;79.634;1
12:13:55.660;79.609;1
12:13:55.685;79.53;1
12:13:55.703;79.53;1
12:13:55.729;79.634;1
12:13:55.750;79.491;1
12:13:55.773;79.497;1
12:13:55.798;79.497;1
12:13:55.819;79.648;1
12:13:55.843;79.648;1
12:13:55.867;79.604;1
12:13:55.887;79.549;1
12:13:55.912;79.653;1
12:13:55.935;79.653;1
12:13:55.957;79.642;1
12:13:55.981;79.631;1
12:13:56.002;79.631;1
12:13:56.025;79.519;1
12:13:56.049;79.491;1
12:13:56.071;79.491;1
12:13:56.094;79.662;1
12:13:56.118;79.662;1
12:13:56.140;79.887;1
12:13:56.166;79.725;1
12:13:56.188;79.832;1
12:13:56.210;79.832;1
12:13:56.232;79.865;1
12:13:56.255;79.81;1
12:13:56.282;79.804;1
12:13:56.302;79.804;1
12:13:56.327;79.689;1
12:13:56.348;79.689;1
12:13:56.370;79.686;1
12:13:56.394;79.686;1
12:13:56.416;79.557;1
12:13:56.439;79.579;1
12:13:56.462;79.579;1
12:13:56.486;79.747;1
12:13:56.508;79.747;1
12:13:56.531;79.546;1
12:13:56.554;79.546;1
12:13:56.577;79.612;1
12:13:56.600;79.549;1
12:13:56.623;79.549;1
12:13:56.646;79.582;1
12:13:56.670;79.582;1
12:13:56.694;79.664;1
12:13:56.715;79.653;1
12:13:56.741;79.464;1
12:13:56.763;79.464;1
12:13:56.785;79.593;1
12:13:56.807;79.593;1
12:13:56.831;79.662;1
12:13:56.853;79.821;1
12:13:56.876;79.692;1
12:13:56.902;79.692;1
12:13:56.923;79.491;1
12:13:56.945;79.491;1
12:13:56.969;79.549;1
12:13:56.993;79.494;1
12:13:57.015;79.491;1
12:13:57.037;79.491;1
12:13:57.061;79.598;1
12:13:57.085;79.609;1
12:13:57.106;79.609;1
12:13:57.129;79.387;1
12:13:57.152;79.406;1
12:13:57.178;79.406;1
12:13:57.201;79.549;1
12:13:57.221;79.678;1
12:13:57.247;79.576;1
12:13:57.268;79.576;1
12:13:57.290;79.716;1
12:13:57.315;79.716;1
12:13:57.337;79.609;1
12:13:57.359;79.585;1
12:13:57.385;79.634;1
12:13:57.406;79.634;1
12:13:57.429;79.716;1
12:13:57.452;79.629;1
12:13:57.474;79.629;1
12:13:57.500;79.692;1
12:13:57.520;79.579;1
12:13:57.546;79.62;1
12:13:57.566;79.552;1
12:13:57.591;79.552;1
12:13:57.612;79.552;1
12:13:57.637;79.664;1
12:13:57.659;79.777;1
12:13:57.683;79.662;1
12:13:57.705;79.662;1
12:13:57.728;79.749;1
12:13:57.751;79.749;1
12:13:57.774;79.749;1
12:13:57.799;79.664;1
12:13:57.819;79.667;1
12:13:57.845;79.401;1
12:13:57.868;79.401;1
12:13:57.888;79.401;1
12:13:57.911;79.491;1
12:13:57.936;79.543;1
12:13:57.959;79.524;1
12:13:57.982;79.689;1
12:13:58.003;79.689;1
12:13:58.027;79.689;1
12:13:58.050;79.579;1
12:13:58.072;79.434;1
12:13:58.098;79.414;1
12:13:58.121;79.609;1
12:13:58.143;79.609;1
12:13:58.165;79.609;1
12:13:58.188;79.601;1
12:13:58.210;79.637;1
12:13:58.236;79.642;1
12:13:58.257;79.692;1
12:13:58.283;79.749;1
12:13:58.305;79.749;1
12:13:58.327;79.749;1
12:13:58.348;79.747;1
12:13:58.372;79.626;1
12:13:58.396;79.579;1
12:13:58.418;79.596;1
12:13:58.441;79.596;1
12:13:58.463;79.596;1
12:13:58.488;79.824;1
12:13:58.510;79.716;1
12:13:58.532;79.587;1
12:13:58.556;79.524;1
12:13:58.581;79.524;1
12:13:58.604;79.524;1
12:13:58.627;79.681;1
12:13:58.647;79.749;1
12:13:58.671;79.626;1
12:13:58.695;79.662;1
12:13:58.716;79.662;1
12:13:58.739;79.692;1
12:13:58.762;79.681;1
12:13:58.785;79.681;1
12:13:58.808;79.631;1
12:13:58.831;79.631;1
12:13:58.854;79.631;1
12:13:58.877;79.491;1
12:13:58.900;79.491;1
12:13:58.923;79.472;1
12:13:58.946;79.472;1
12:13:58.970;79.612;1
12:13:58.992;79.612;1
12:13:59.015;79.626;1
12:13:59.038;79.609;1
12:13:59.061;79.664;1
12:13:59.086;79.664;1
12:13:59.107;79.664;1
12:13:59.132;79.664;1
12:13:59.155;79.656;1
12:13:59.177;79.48;1
12:13:59.200;79.675;1
12:13:59.223;79.519;1
12:13:59.245;79.664;1
12:13:59.269;79.664;1
12:13:59.292;79.664;1
12:13:59.317;79.574;1
12:13:59.339;79.598;1
12:13:59.361;79.549;1
12:13:59.386;79.684;1
12:13:59.409;79.684;1
12:13:59.429;79.684;1
12:13:59.453;79.662;1
12:13:59.475;79.623;1
12:13:59.498;79.673;1
12:13:59.524;79.727;1
12:13:59.546;79.727;1
12:13:59.568;79.727;1
12:13:59.591;79.585;1
12:13:59.614;79.692;1
12:13:59.637;79.576;1
12:13:59.661;79.697;1
12:13:59.684;79.697;1
12:13:59.706;79.697;1
12:13:59.730;79.579;1
12:13:59.753;79.579;1
12:13:59.775;79.42;1
12:13:59.798;79.579;1
12:13:59.821;79.579;1
12:13:59.847;79.439;1
12:13:59.869;79.439;1
12:13:59.891;79.439;1
12:13:59.913;79.486;1
12:13:59.937;79.579;1
12:13:59.962;79.579;1
12:13:59.986;79.549;1
12:14:00.005;79.521;1
12:14:00.031;79.521;1
12:14:00.052;79.571;1
12:14:00.076;79.565;1
12:14:00.097;79.565;1
12:14:00.120;79.749;1
12:14:00.143;79.749;1
12:14:00.169;79.637;1
12:14:00.189;79.543;1
12:14:00.212;79.543;1
12:14:00.235;79.543;1
12:14:00.258;79.576;1
12:14:00.283;79.579;1
12:14:00.305;79.585;1
12:14:00.328;79.585;1
12:14:00.351;79.777;1
12:14:00.374;79.777;1
12:14:00.397;79.722;1
12:14:00.421;79.552;1
12:14:00.443;79.359;1
12:14:00.468;79.439;1
12:14:00.490;79.439;1
12:14:00.511;79.552;1
12:14:00.536;79.552;1
12:14:00.557;79.582;1
12:14:00.581;79.634;1
12:14:00.604;79.777;1
12:14:00.628;79.664;1
12:14:00.649;79.664;1
12:14:00.673;79.664;1
12:14:00.696;79.749;1
12:14:00.717;79.749;1
12:14:00.743;79.651;1
12:14:00.764;79.549;1
12:14:00.786;79.549;1
12:14:00.809;79.549;1
12:14:00.834;79.464;1
12:14:00.857;79.642;1
12:14:00.881;79.692;1
12:14:00.905;79.692;1
12:14:00.925;79.692;1
12:14:00.948;79.692;1
12:14:00.970;79.439;1
12:14:00.993;79.549;1
12:14:01.017;79.574;1
12:14:01.040;79.675;1
12:14:01.064;79.675;1
12:14:01.089;79.585;1
12:14:01.108;79.585;1
12:14:01.132;79.629;1
12:14:01.155;79.483;1
12:14:01.177;79.637;1
12:14:01.202;79.579;1
12:14:01.223;79.579;1
12:14:01.246;79.634;1
12:14:01.270;79.634;1
12:14:01.294;79.587;1
12:14:01.316;79.73;1
12:14:01.338;79.777;1
12:14:01.364;79.777;1
12:14:01.387;79.777;1
12:14:01.407;79.807;1
12:14:01.430;79.64;1
12:14:01.455;79.637;1
12:14:01.478;79.552;1
12:14:01.500;79.552;1
12:14:01.523;79.59;1
12:14:01.545;79.59;1
12:14:01.568;79.552;1
12:14:01.592;79.469;1
12:14:01.614;79.521;1
12:14:01.640;79.521;1
12:14:01.662;79.579;1
12:14:01.685;79.552;1
12:14:01.706;79.552;1
12:14:01.730;79.494;1
12:14:01.754;79.749;1
12:14:01.777;79.604;1
12:14:01.800;79.604;1
12:14:01.824;79.607;1
12:14:01.846;79.579;1
12:14:01.868;79.664;1
12:14:01.890;79.664;1
12:14:01.913;79.607;1
12:14:01.936;79.607;1
12:14:01.959;79.719;1
12:14:01.983;79.464;1
12:14:02.005;79.464;1
12:14:02.028;79.519;1
12:14:02.051;79.744;1
12:14:02.074;79.744;1
12:14:02.097;79.744;1
12:14:02.122;79.491;1
12:14:02.144;79.467;1
12:14:02.166;79.719;1
12:14:02.190;79.604;1
12:14:02.212;79.604;1
12:14:02.237;79.582;1
12:14:02.259;79.579;1
12:14:02.283;79.579;1
12:14:02.304;79.607;1
12:14:02.329;79.579;1
12:14:02.350;79.579;1
12:14:02.374;79.497;1
12:14:02.397;79.409;1
12:14:02.421;79.645;1
12:14:02.442;79.695;1
12:14:02.466;79.695;1
12:14:02.489;79.695;1
12:14:02.513;79.695;1
12:14:02.536;79.695;1
12:14:02.558;79.807;1
12:14:02.584;79.749;1
12:14:02.603;79.749;1
12:14:02.627;79.722;1
12:14:02.650;79.722;1
12:14:02.674;79.758;1
12:14:02.697;79.667;1
12:14:02.721;79.634;1
12:14:02.743;79.634;1
12:14:02.765;79.607;1
12:14:02.787;79.752;1
12:14:02.810;79.752;1
12:14:02.834;79.815;1
12:14:02.857;79.727;1
12:14:02.881;79.727;1
12:14:02.905;79.637;1
12:14:02.925;79.546;1
12:14:02.950;79.546;1
12:14:02.971;79.609;1
12:14:02.995;79.56;1
12:14:03.019;79.56;1
12:14:03.041;79.549;1
12:14:03.063;79.582;1
12:14:03.088;79.752;1
12:14:03.110;79.752;1
12:14:03.134;79.664;1
12:14:03.155;79.664;1
12:14:03.183;79.549;1
12:14:03.202;79.549;1
12:14:03.224;79.607;1
12:14:03.247;79.607;1
12:14:03.271;79.607;1
12:14:03.293;79.664;1
12:14:03.318;79.664;1
12:14:03.340;79.629;1
12:14:03.362;79.662;1
12:14:03.387;79.609;1
12:14:03.409;79.609;1
12:14:03.433;79.777;1
12:14:03.454;79.777;1
12:14:03.479;79.62;1
12:14:03.500;79.62;1
12:14:03.525;79.692;1
12:14:03.546;79.73;1
12:14:03.569;79.725;1
12:14:03.594;79.725;1
12:14:03.615;79.722;1
12:14:03.641;79.436;1
12:14:03.663;79.708;1
12:14:03.687;79.708;1
12:14:03.709;79.749;1
12:14:03.731;79.749;1
12:14:03.754;79.607;1
12:14:03.777;79.609;1
12:14:03.800;79.607;1
12:14:03.824;79.601;1
12:14:03.846;79.653;1
12:14:03.868;79.653;1
12:14:03.892;79.653;1
12:14:03.916;79.763;1
12:14:03.939;79.719;1
12:14:03.961;79.491;1
12:14:03.984;79.664;1
12:14:04.006;79.664;1
12:14:04.030;79.664;1
12:14:04.053;79.664;1
12:14:04.075;79.618;1
12:14:04.101;79.634;1
12:14:04.121;79.716;1
12:14:04.145;79.716;1
12:14:04.168;79.716;1
12:14:04.192;79.843;1
12:14:04.215;79.832;1
12:14:04.237;79.576;1
12:14:04.259;79.637;1
12:14:04.288;79.637;1
12:14:04.305;79.637;1
12:14:04.329;79.637;1
12:14:04.351;79.703;1
12:14:04.374;79.662;1
12:14:04.399;79.678;1
12:14:04.423;79.678;1
12:14:04.445;79.78;1
12:14:04.469;79.722;1
12:14:04.490;79.722;1
12:14:04.512;79.678;1
12:14:04.538;79.667;1
12:14:04.560;79.469;1
12:14:04.582;79.469;1
12:14:04.605;79.467;1
12:14:04.627;79.467;1
12:14:04.652;79.703;1
12:14:04.675;79.642;1
12:14:04.696;79.612;1
12:14:04.719;79.612;1
12:14:04.742;79.497;1
12:14:04.765;79.464;1
12:14:04.789;79.552;1
12:14:04.812;79.552;1
12:14:04.835;79.719;1
12:14:04.857;79.719;1
12:14:04.884;79.705;1
12:14:04.903;79.67;1
12:14:04.929;79.67;1
12:14:04.950;79.579;1
12:14:04.973;79.579;1
12:14:04.995;79.579;1
12:14:05.018;79.582;1
12:14:05.041;79.747;1
12:14:05.064;79.464;1
12:14:05.087;79.464;1
12:14:05.110;79.634;1
12:14:05.133;79.634;1
12:14:05.156;79.662;1
12:14:05.181;79.582;1
12:14:05.202;79.521;1
12:14:05.225;79.464;1
12:14:05.248;79.637;1
12:14:05.271;79.637;1
12:14:05.294;79.637;1
12:14:05.318;79.637;1
12:14:05.341;79.689;1
12:14:05.363;79.497;1
12:14:05.387;79.637;1
12:14:05.411;79.568;1
12:14:05.434;79.568;1
12:14:05.456;79.637;1
12:14:05.483;79.637;1
12:14:05.502;79.662;1
12:14:05.524;79.552;1
12:14:05.548;79.695;1
12:14:05.571;79.695;1
12:14:05.596;79.881;1
12:14:05.617;79.881;1
12:14:05.640;79.689;1
12:14:05.664;79.634;1
12:14:05.686;79.695;1
12:14:05.710;79.695;1
12:14:05.733;79.579;1
12:14:05.757;79.406;1
12:14:05.777;79.527;1
12:14:05.803;79.524;1
12:14:05.823;79.524;1
12:14:05.847;79.596;1
12:14:05.870;79.596;1
12:14:05.892;79.719;1
12:14:05.915;79.645;1
12:14:05.938;79.689;1
12:14:05.961;79.51;1
12:14:05.986;79.51;1
12:14:06.008;79.51;1
12:14:06.031;79.579;1
12:14:06.056;79.579;1
12:14:06.076;79.582;1
12:14:06.100;79.552;1
12:14:06.123;79.552;1
12:14:06.146;79.579;1
12:14:06.169;79.579;1
12:14:06.192;79.552;1
12:14:06.215;79.467;1
12:14:06.238;79.467;1
12:14:06.261;79.409;1
12:14:06.285;79.409;1
12:14:06.308;79.324;1
12:14:06.331;79.406;1
12:14:06.353;79.749;1
12:14:06.376;79.749;1
12:14:06.399;79.749;1
12:14:06.422;79.527;1
12:14:06.445;79.618;1
12:14:06.468;79.565;1
12:14:06.491;79.565;1
12:14:06.514;79.708;1
12:14:06.537;79.708;1
12:14:06.560;79.634;1
12:14:06.584;79.634;1
12:14:06.606;79.576;1
12:14:06.629;79.565;1
12:14:06.652;79.747;1
12:14:06.675;79.747;1
12:14:06.699;79.747;1
12:14:06.723;79.607;1
12:14:06.744;79.662;1
12:14:06.767;79.516;1
12:14:06.792;79.524;1
12:14:06.815;79.524;1
12:14:06.839;79.497;1
12:14:06.859;79.409;1
12:14:06.887;79.409;1
12:14:06.906;79.634;1
12:14:06.928;79.714;1
12:14:06.953;79.714;1
12:14:06.976;79.664;1
12:14:07.000;79.664;1
12:14:07.020;79.579;1
12:14:07.047;79.749;1
12:14:07.066;79.749;1
12:14:07.089;79.749;1
12:14:07.111;79.741;1
12:14:07.136;79.637;1
12:14:07.159;79.648;1
12:14:07.186;79.911;1
12:14:07.206;79.911;1
12:14:07.227;79.911;1
12:14:07.250;79.689;1
12:14:07.274;79.508;1
12:14:07.297;79.692;1
12:14:07.321;79.464;1
12:14:07.343;79.516;1
12:14:07.364;79.516;1
12:14:07.388;79.516;1
12:14:07.410;79.491;1
12:14:07.436;79.409;1
12:14:07.458;79.692;1
12:14:07.483;79.692;1
12:14:07.502;79.692;1
12:14:07.525;79.489;1
12:14:07.548;79.489;1
12:14:07.573;79.634;1
12:14:07.594;79.648;1
12:14:07.617;79.494;1
12:14:07.640;79.494;1
12:14:07.663;79.494;1
12:14:07.689;79.442;1
12:14:07.709;79.634;1
12:14:07.732;79.741;1
12:14:07.755;79.741;1
12:14:07.780;79.741;1
12:14:07.803;79.741;1
12:14:07.824;79.607;1
12:14:07.848;79.835;1
12:14:07.870;79.527;1
12:14:07.895;79.527;1
12:14:07.917;79.527;1
12:14:07.939;79.527;1
12:14:07.964;79.464;1
12:14:07.989;79.782;1
12:14:08.009;79.689;1
12:14:08.032;79.579;1
12:14:08.056;79.579;1
12:14:08.079;79.579;1
12:14:08.103;79.579;1
12:14:08.126;79.719;1
12:14:08.147;79.664;1
12:14:08.169;79.722;1
12:14:08.193;79.722;1
12:14:08.215;79.749;1
12:14:08.239;79.543;1
12:14:08.264;79.543;1
12:14:08.287;79.684;1
12:14:08.311;79.406;1
12:14:08.332;79.406;1
12:14:08.355;79.464;1
12:14:08.379;79.568;1
12:14:08.402;79.747;1
12:14:08.422;79.519;1
12:14:08.447;79.464;1
12:14:08.469;79.464;1
12:14:08.493;79.464;1
12:14:08.514;79.749;1
12:14:08.540;79.497;1
12:14:08.562;79.585;1
12:14:08.584;79.733;1
12:14:08.606;79.733;1
12:14:08.629;79.733;1
12:14:08.654;79.645;1
12:14:08.676;79.436;1
12:14:08.699;79.549;1
12:14:08.723;79.524;1
12:14:08.745;79.524;1
12:14:08.767;79.524;1
12:14:08.792;79.695;1
12:14:08.813;79.802;1
12:14:08.839;79.604;1
12:14:08.861;79.664;1
12:14:08.884;79.664;1
12:14:08.907;79.607;1
12:14:08.928;79.607;1
12:14:08.951;79.733;1
12:14:08.975;79.744;1
12:14:08.998;79.631;1
12:14:09.022;79.631;1
12:14:09.044;79.431;1
12:14:09.067;79.431;1
12:14:09.091;79.579;1
12:14:09.112;79.64;1
12:14:09.138;79.645;1
12:14:09.160;79.645;1
12:14:09.182;79.859;1
12:14:09.204;79.859;1
12:14:09.227;79.749;1
12:14:09.250;79.749;1
12:14:09.275;79.727;1
12:14:09.296;79.727;1
12:14:09.319;79.78;1
12:14:09.342;79.78;1
12:14:09.365;79.491;1
12:14:09.389;79.538;1
12:14:09.411;79.538;1
12:14:09.434;79.722;1
12:14:09.457;79.722;1
12:14:09.483;79.467;1
12:14:09.505;79.467;1
12:14:09.528;79.494;1
12:14:09.550;79.467;1
12:14:09.572;79.491;1
12:14:09.595;79.491;1
12:14:09.618;79.491;1
12:14:09.642;79.774;1
12:14:09.666;79.634;1
12:14:09.689;79.865;1
12:14:09.711;79.631;1
12:14:09.733;79.631;1
12:14:09.757;79.752;1
12:14:09.784;79.752;1
12:14:09.805;79.807;1
12:14:09.826;79.618;1
12:14:09.849;79.634;1
12:14:09.873;79.634;1
12:14:09.897;79.689;1
12:14:09.917;79.527;1
12:14:09.943;79.467;1
12:14:09.965;79.692;1
12:14:09.989;79.692;1
12:14:10.010;79.692;1
12:14:10.034;79.716;1
12:14:10.057;79.774;1
12:14:10.080;79.664;1
12:14:10.101;79.634;1
12:14:10.125;79.634;1
12:14:10.148;79.634;1
12:14:10.171;79.634;1
12:14:10.193;79.521;1
12:14:10.219;79.39;1
12:14:10.241;79.629;1
12:14:10.262;79.629;1
12:14:10.287;79.629;1
12:14:10.309;79.576;1
12:14:10.331;79.604;1
12:14:10.354;79.689;1
12:14:10.380;79.582;1
12:14:10.403;79.582;1
12:14:10.423;79.725;1
12:14:10.449;79.741;1
12:14:10.470;79.741;1
12:14:10.492;79.467;1
12:14:10.515;79.653;1
12:14:10.538;79.653;1
12:14:10.561;79.464;1
12:14:10.584;79.549;1
12:14:10.607;79.667;1
12:14:10.630;79.469;1
12:14:10.653;79.469;1
12:14:10.676;79.576;1
12:14:10.699;79.576;1
12:14:10.722;79.491;1
12:14:10.745;79.491;1
12:14:10.768;79.546;1
12:14:10.792;79.546;1
12:14:10.814;79.469;1
12:14:10.837;79.469;1
12:14:10.860;79.612;1
12:14:10.885;79.612;1
12:14:10.908;79.664;1
12:14:10.931;79.521;1
12:14:10.952;79.494;1
12:14:10.975;79.494;1
12:14:10.999;79.494;1
12:14:11.022;79.667;1
12:14:11.045;79.722;1
12:14:11.068;79.637;1
12:14:11.091;79.475;1
12:14:11.115;79.475;1
12:14:11.136;79.582;1
12:14:11.160;79.678;1
12:14:11.186;79.678;1
12:14:11.205;79.659;1
12:14:11.229;79.857;1
12:14:11.252;79.857;1
12:14:11.275;79.695;1
12:14:11.297;79.692;1
12:14:11.321;79.637;1
12:14:11.346;79.695;1
12:14:11.366;79.695;1
12:14:11.389;79.695;1
12:14:11.412;79.716;1
12:14:11.435;79.752;1
12:14:11.460;79.634;1
12:14:11.486;79.634;1
12:14:11.507;79.579;1
12:14:11.527;79.579;1
12:14:11.551;79.546;1
12:14:11.573;79.576;1
12:14:11.596;79.667;1
12:14:11.620;79.719;1
12:14:11.645;79.719;1
12:14:11.666;79.719;1
12:14:11.688;79.607;1
12:14:11.712;79.604;1
12:14:11.735;79.634;1
12:14:11.757;79.582;1
12:14:11.784;79.467;1
