TimeStamp;Давление масла в нагнетающей магистрали двигателя (после фильтра) (поз. Pм);0 - Bad, 1 - Good
12:13:46.803;308.862;1
12:13:46.827;308.139;1
12:13:46.849;308.139;1
12:13:46.872;307.676;1
12:13:46.896;307.676;1
12:13:46.921;308.195;1
12:13:46.944;308.955;1
12:13:46.964;308.77;1
12:13:46.990;308.77;1
12:13:47.011;308.399;1
12:13:47.034;308.399;1
12:13:47.056;308.028;1
12:13:47.081;308.232;1
12:13:47.102;308.621;1
12:13:47.127;308.621;1
12:13:47.148;308.844;1
12:13:47.173;308.844;1
12:13:47.195;309.011;1
12:13:47.217;308.918;1
12:13:47.243;308.64;1
12:13:47.264;308.918;1
12:13:47.288;308.918;1
12:13:47.309;309.159;1
12:13:47.334;309.159;1
12:13:47.355;309.103;1
12:13:47.377;308.695;1
12:13:47.403;308.603;1
12:13:47.425;308.64;1
12:13:47.449;308.64;1
12:13:47.470;308.64;1
12:13:47.493;309.085;1
12:13:47.517;309.252;1
12:13:47.539;308.77;1
12:13:47.564;308.399;1
12:13:47.584;308.399;1
12:13:47.608;308.936;1
12:13:47.631;308.936;1
12:13:47.655;309.493;1
12:13:47.679;309.159;1
12:13:47.700;308.362;1
12:13:47.724;308.362;1
12:13:47.747;308.009;1
12:13:47.770;308.009;1
12:13:47.791;308.084;1
12:13:47.817;308.658;1
12:13:47.839;309.233;1
12:13:47.862;309.233;1
12:13:47.885;309.233;1
12:13:47.907;309.233;1
12:13:47.930;309.474;1
12:13:47.952;309.437;1
12:13:47.975;308.454;1
12:13:47.998;308.454;1
12:13:48.022;307.602;1
12:13:48.047;307.342;1
12:13:48.067;307.342;1
12:13:48.091;307.49;1
12:13:48.114;307.88;1
12:13:48.137;307.88;1
12:13:48.159;308.751;1
12:13:48.182;308.936;1
12:13:48.208;308.862;1
12:13:48.230;308.862;1
12:13:48.252;308.77;1
12:13:48.275;308.139;1
12:13:48.298;308.139;1
12:13:48.322;308.288;1
12:13:48.345;308.621;1
12:13:48.366;308.621;1
12:13:48.390;308.621;1
12:13:48.413;308.64;1
12:13:48.438;308.64;1
12:13:48.459;308.751;1
12:13:48.483;309.011;1
12:13:48.505;309.011;1
12:13:48.527;309.177;1
12:13:48.552;309.252;1
12:13:48.574;309.252;1
12:13:48.596;309.029;1
12:13:48.622;308.436;1
12:13:48.644;308.436;1
12:13:48.666;308.084;1
12:13:48.689;308.25;1
12:13:48.713;308.25;1
12:13:48.736;308.862;1
12:13:48.757;309.011;1
12:13:48.785;309.011;1
12:13:48.804;308.38;1
12:13:48.827;307.62;1
12:13:48.851;307.62;1
12:13:48.872;307.249;1
12:13:48.896;307.787;1
12:13:48.919;308.529;1
12:13:48.942;308.529;1
12:13:48.964;308.807;1
12:13:48.988;308.807;1
12:13:49.010;308.64;1
12:13:49.033;308.325;1
12:13:49.056;308.102;1
12:13:49.082;308.102;1
12:13:49.102;308.213;1
12:13:49.126;308.454;1
12:13:49.149;308.454;1
12:13:49.171;308.899;1
12:13:49.195;308.936;1
12:13:49.217;308.491;1
12:13:49.240;308.491;1
12:13:49.263;308.269;1
12:13:49.286;308.269;1
12:13:49.309;308.751;1
12:13:49.332;308.658;1
12:13:49.355;308.658;1
12:13:49.381;308.695;1
12:13:49.401;308.695;1
12:13:49.424;308.807;1
12:13:49.447;309.437;1
12:13:49.471;309.437;1
12:13:49.493;309.418;1
12:13:49.516;308.714;1
12:13:49.539;308.714;1
12:13:49.562;308.065;1
12:13:49.586;308.25;1
12:13:49.608;308.695;1
12:13:49.631;309.252;1
12:13:49.654;309.252;1
12:13:49.677;309.252;1
12:13:49.700;309.215;1
12:13:49.723;308.881;1
12:13:49.749;308.436;1
12:13:49.769;308.436;1
12:13:49.793;308.306;1
12:13:49.815;308.306;1
12:13:49.841;308.714;1
12:13:49.863;308.918;1
12:13:49.885;309.066;1
12:13:49.907;309.27;1
12:13:49.931;309.27;1
12:13:49.954;309.27;1
12:13:49.977;308.844;1
12:13:50.000;308.955;1
12:13:50.023;308.714;1
12:13:50.048;308.454;1
12:13:50.068;308.454;1
12:13:50.093;308.454;1
12:13:50.114;308.195;1
12:13:50.140;308.677;1
12:13:50.162;309.381;1
12:13:50.186;309.659;1
12:13:50.206;309.659;1
12:13:50.232;309.715;1
12:13:50.254;309.715;1
12:13:50.278;309.938;1
12:13:50.299;310.012;1
12:13:50.322;309.511;1
12:13:50.344;308.417;1
12:13:50.368;308.417;1
12:13:50.391;308.417;1
12:13:50.415;307.861;1
12:13:50.437;307.639;1
12:13:50.460;308.084;1
12:13:50.486;308.714;1
12:13:50.507;308.714;1
12:13:50.529;308.714;1
12:13:50.553;308.566;1
12:13:50.575;308.343;1
12:13:50.597;308.621;1
12:13:50.623;308.325;1
12:13:50.645;308.325;1
12:13:50.666;308.195;1
12:13:50.689;308.195;1
12:13:50.713;308.825;1
12:13:50.736;309.048;1
12:13:50.761;307.954;1
12:13:50.784;307.954;1
12:13:50.804;307.954;1
12:13:50.828;307.36;1
12:13:50.852;307.991;1
12:13:50.875;308.881;1
12:13:50.899;309.752;1
12:13:50.919;309.567;1
12:13:50.945;309.567;1
12:13:50.967;308.695;1
12:13:50.989;308.695;1
12:13:51.013;308.399;1
12:13:51.034;308.436;1
12:13:51.057;308.621;1
12:13:51.083;308.621;1
12:13:51.104;308.436;1
12:13:51.126;308.436;1
12:13:51.149;308.844;1
12:13:51.172;308.936;1
12:13:51.196;309.066;1
12:13:51.221;309.066;1
12:13:51.244;308.547;1
12:13:51.264;308.343;1
12:13:51.287;308.343;1
12:13:51.311;308.491;1
12:13:51.334;308.807;1
12:13:51.359;308.807;1
12:13:51.384;308.973;1
12:13:51.405;308.918;1
12:13:51.428;308.918;1
12:13:51.448;309.103;1
12:13:51.472;309.363;1
12:13:51.495;309.363;1
12:13:51.519;308.955;1
12:13:51.542;308.955;1
12:13:51.564;308.25;1
12:13:51.588;307.75;1
12:13:51.610;307.861;1
12:13:51.632;307.861;1
12:13:51.655;308.362;1
12:13:51.680;308.362;1
12:13:51.701;308.362;1
12:13:51.725;309.048;1
12:13:51.747;309.789;1
12:13:51.770;309.789;1
12:13:51.794;309.511;1
12:13:51.817;308.325;1
12:13:51.840;308.325;1
12:13:51.862;307.249;1
12:13:51.888;307.212;1
12:13:51.908;307.212;1
12:13:51.931;307.843;1
12:13:51.956;308.436;1
12:13:51.977;308.77;1
12:13:52.002;308.77;1
12:13:52.023;308.362;1
12:13:52.047;308.362;1
12:13:52.069;308.009;1
12:13:52.092;308.009;1
12:13:52.115;308.825;1
12:13:52.138;308.825;1
12:13:52.161;309.048;1
12:13:52.184;309.048;1
12:13:52.207;308.658;1
12:13:52.230;307.36;1
12:13:52.253;306.934;1
12:13:52.276;307.768;1
12:13:52.299;307.768;1
12:13:52.322;308.436;1
12:13:52.345;308.232;1
12:13:52.370;308.269;1
12:13:52.391;308.269;1
12:13:52.417;308.139;1
12:13:52.437;308.547;1
12:13:52.462;308.547;1
12:13:52.488;308.936;1
12:13:52.508;308.955;1
12:13:52.530;308.955;1
12:13:52.552;308.473;1
12:13:52.576;308.084;1
12:13:52.600;308.084;1
12:13:52.621;307.694;1
12:13:52.646;307.824;1
12:13:52.667;307.824;1
12:13:52.691;308.529;1
12:13:52.715;309.122;1
12:13:52.739;309.122;1
12:13:52.762;309.085;1
12:13:52.783;309.085;1
12:13:52.806;308.658;1
12:13:52.829;307.972;1
12:13:52.851;307.602;1
12:13:52.875;307.602;1
12:13:52.898;307.694;1
12:13:52.921;308.269;1
12:13:52.944;308.269;1
12:13:52.967;308.269;1
12:13:52.991;308.399;1
12:13:53.013;308.399;1
12:13:53.036;308.714;1
12:13:53.060;309.122;1
12:13:53.085;309.122;1
12:13:53.105;309.715;1
12:13:53.131;309.604;1
12:13:53.152;309.604;1
12:13:53.175;308.751;1
12:13:53.197;308.454;1
12:13:53.220;308.547;1
12:13:53.243;308.139;1
12:13:53.266;308.139;1
12:13:53.289;308.139;1
12:13:53.312;308.64;1
12:13:53.335;308.621;1
12:13:53.358;308.621;1
12:13:53.384;308.621;1
12:13:53.405;308.288;1
12:13:53.428;308.436;1
12:13:53.450;308.436;1
12:13:53.473;308.825;1
12:13:53.496;308.825;1
12:13:53.519;308.491;1
12:13:53.542;308.77;1
12:13:53.565;308.77;1
12:13:53.589;309.14;1
12:13:53.611;308.973;1
12:13:53.634;308.64;1
12:13:53.657;308.64;1
12:13:53.682;308.566;1
12:13:53.703;308.566;1
12:13:53.729;308.566;1
12:13:53.749;309.177;1
12:13:53.772;309.14;1
12:13:53.795;308.603;1
12:13:53.818;308.139;1
12:13:53.841;308.139;1
12:13:53.866;307.972;1
12:13:53.887;307.991;1
12:13:53.910;308.529;1
12:13:53.933;308.881;1
12:13:53.955;308.881;1
12:13:53.980;308.881;1
12:13:54.001;309.048;1
12:13:54.024;308.992;1
12:13:54.047;308.547;1
12:13:54.070;308.176;1
12:13:54.093;308.176;1
12:13:54.116;308.176;1
12:13:54.142;308.677;1
12:13:54.164;308.899;1
12:13:54.185;308.881;1
12:13:54.208;308.732;1
12:13:54.231;308.732;1
12:13:54.254;308.732;1
12:13:54.279;308.362;1
12:13:54.300;308.325;1
12:13:54.323;308.065;1
12:13:54.346;307.639;1
12:13:54.369;308.325;1
12:13:54.393;308.325;1
12:13:54.416;308.325;1
12:13:54.439;308.417;1
12:13:54.461;309.011;1
12:13:54.484;308.51;1
12:13:54.510;308.399;1
12:13:54.530;308.399;1
12:13:54.554;308.399;1
12:13:54.578;308.436;1
12:13:54.601;308.584;1
12:13:54.625;308.658;1
12:13:54.647;308.584;1
12:13:54.668;308.584;1
12:13:54.694;308.584;1
12:13:54.714;308.714;1
12:13:54.738;308.732;1
12:13:54.760;308.417;1
12:13:54.786;308.139;1
12:13:54.810;308.139;1
12:13:54.829;308.139;1
12:13:54.853;308.288;1
12:13:54.876;308.807;1
12:13:54.899;308.807;1
12:13:54.924;308.695;1
12:13:54.945;308.695;1
12:13:54.967;308.936;1
12:13:54.990;308.936;1
12:13:55.015;308.973;1
12:13:55.036;308.176;1
12:13:55.060;307.954;1
12:13:55.085;307.954;1
12:13:55.105;308.51;1
12:13:55.128;308.955;1
12:13:55.152;308.955;1
12:13:55.176;308.844;1
12:13:55.200;308.51;1
12:13:55.221;308.51;1
12:13:55.244;308.399;1
12:13:55.267;308.695;1
12:13:55.290;308.695;1
12:13:55.312;308.436;1
12:13:55.335;308.566;1
12:13:55.361;308.566;1
12:13:55.386;308.751;1
12:13:55.406;309.326;1
12:13:55.427;309.326;1
12:13:55.451;309.326;1
12:13:55.474;308.566;1
12:13:55.497;307.935;1
12:13:55.521;307.935;1
12:13:55.542;307.768;1
12:13:55.569;308.566;1
12:13:55.589;308.566;1
12:13:55.613;309.456;1
12:13:55.634;309.53;1
12:13:55.660;309.53;1
12:13:55.685;308.918;1
12:13:55.703;308.918;1
12:13:55.729;308.473;1
12:13:55.750;308.325;1
12:13:55.773;308.102;1
12:13:55.798;307.972;1
12:13:55.819;307.972;1
12:13:55.843;307.972;1
12:13:55.867;308.158;1
12:13:55.887;308.77;1
12:13:55.912;309.437;1
12:13:55.935;309.085;1
12:13:55.957;309.085;1
12:13:55.981;308.343;1
12:13:56.002;308.343;1
12:13:56.025;307.564;1
12:13:56.049;307.398;1
12:13:56.071;308.529;1
12:13:56.094;308.529;1
12:13:56.118;308.529;1
12:13:56.140;309.289;1
12:13:56.166;309.066;1
12:13:56.188;308.603;1
12:13:56.210;308.158;1
12:13:56.232;308.158;1
12:13:56.255;308.417;1
12:13:56.282;308.992;1
12:13:56.302;308.992;1
12:13:56.327;309.066;1
12:13:56.348;308.695;1
12:13:56.370;308.288;1
12:13:56.394;308.288;1
12:13:56.416;308.417;1
12:13:56.439;308.732;1
12:13:56.462;308.454;1
12:13:56.486;308.454;1
12:13:56.508;308.454;1
12:13:56.531;308.028;1
12:13:56.554;308.028;1
12:13:56.577;308.807;1
12:13:56.600;308.992;1
12:13:56.623;308.992;1
12:13:56.646;308.844;1
12:13:56.670;308.844;1
12:13:56.694;308.362;1
12:13:56.715;308.677;1
12:13:56.741;308.899;1
12:13:56.763;308.751;1
12:13:56.785;308.751;1
12:13:56.807;308.751;1
12:13:56.831;308.028;1
12:13:56.853;307.954;1
12:13:56.876;308.491;1
12:13:56.902;308.51;1
12:13:56.923;308.51;1
12:13:56.945;308.51;1
12:13:56.969;308.25;1
12:13:56.993;308.621;1
12:13:57.015;308.788;1
12:13:57.037;308.677;1
12:13:57.061;308.677;1
12:13:57.085;308.621;1
12:13:57.106;308.621;1
12:13:57.129;308.139;1
12:13:57.152;308.232;1
12:13:57.178;308.825;1
12:13:57.201;308.825;1
12:13:57.221;309.048;1
12:13:57.247;309.159;1
12:13:57.268;309.159;1
12:13:57.290;308.658;1
12:13:57.315;308.139;1
12:13:57.337;307.824;1
12:13:57.359;307.824;1
12:13:57.385;308.603;1
12:13:57.406;308.603;1
12:13:57.429;309.418;1
12:13:57.452;309.789;1
12:13:57.474;309.381;1
12:13:57.500;309.381;1
12:13:57.520;308.677;1
12:13:57.546;308.139;1
12:13:57.566;308.269;1
12:13:57.591;308.269;1
12:13:57.612;308.77;1
12:13:57.637;308.77;1
12:13:57.659;309.567;1
12:13:57.683;309.715;1
12:13:57.705;309.715;1
12:13:57.728;309.4;1
12:13:57.751;308.77;1
12:13:57.774;308.77;1
12:13:57.799;308.658;1
12:13:57.819;308.343;1
12:13:57.845;308.417;1
12:13:57.868;308.491;1
12:13:57.888;308.491;1
12:13:57.911;308.491;1
12:13:57.936;308.714;1
12:13:57.959;308.825;1
12:13:57.982;307.972;1
12:13:58.003;307.954;1
12:13:58.027;307.954;1
12:13:58.050;307.954;1
12:13:58.072;308.566;1
12:13:58.098;308.973;1
12:13:58.121;309.14;1
12:13:58.143;308.788;1
12:13:58.165;308.788;1
12:13:58.188;308.788;1
12:13:58.210;308.473;1
12:13:58.236;308.288;1
12:13:58.257;308.64;1
12:13:58.283;308.807;1
12:13:58.305;308.807;1
12:13:58.327;308.306;1
12:13:58.348;308.306;1
12:13:58.372;308.139;1
12:13:58.396;308.584;1
12:13:58.418;308.658;1
12:13:58.441;308.658;1
12:13:58.463;308.436;1
12:13:58.488;308.436;1
12:13:58.510;308.399;1
12:13:58.532;308.844;1
12:13:58.556;309.159;1
12:13:58.581;309.159;1
12:13:58.604;308.751;1
12:13:58.627;308.751;1
12:13:58.647;308.547;1
12:13:58.671;309.011;1
12:13:58.695;309.418;1
12:13:58.716;309.418;1
12:13:58.739;309.474;1
12:13:58.762;309.103;1
12:13:58.785;309.103;1
12:13:58.808;308.213;1
12:13:58.831;308.547;1
12:13:58.854;308.547;1
12:13:58.877;308.547;1
12:13:58.900;308.547;1
12:13:58.923;309.177;1
12:13:58.946;309.177;1
12:13:58.970;309.011;1
12:13:58.992;308.343;1
12:13:59.015;308.343;1
12:13:59.038;307.88;1
12:13:59.061;308.139;1
12:13:59.086;308.714;1
12:13:59.107;308.936;1
12:13:59.132;308.936;1
12:13:59.155;308.936;1
12:13:59.177;308.325;1
12:13:59.200;308.121;1
12:13:59.223;308.139;1
12:13:59.245;308.714;1
12:13:59.269;308.714;1
12:13:59.292;308.677;1
12:13:59.317;308.677;1
12:13:59.339;308.436;1
12:13:59.361;308.38;1
12:13:59.386;308.454;1
12:13:59.409;308.454;1
12:13:59.429;308.658;1
12:13:59.453;308.658;1
12:13:59.475;308.38;1
12:13:59.498;308.121;1
12:13:59.524;307.805;1
12:13:59.546;307.639;1
12:13:59.568;307.639;1
12:13:59.591;307.639;1
12:13:59.614;308.139;1
12:13:59.637;308.788;1
12:13:59.661;308.658;1
12:13:59.684;307.805;1
12:13:59.706;307.805;1
12:13:59.730;307.805;1
12:13:59.753;307.805;1
12:13:59.775;307.527;1
12:13:59.798;308.491;1
12:13:59.821;308.844;1
12:13:59.847;308.844;1
12:13:59.869;309.103;1
12:13:59.891;309.103;1
12:13:59.913;308.491;1
12:13:59.937;307.88;1
12:13:59.962;308.38;1
12:13:59.986;308.38;1
12:14:00.005;308.269;1
12:14:00.031;308.269;1
12:14:00.052;307.88;1
12:14:00.076;308.065;1
12:14:00.097;308.603;1
12:14:00.120;308.603;1
12:14:00.143;309.233;1
12:14:00.169;309.326;1
12:14:00.189;308.658;1
12:14:00.212;308.658;1
12:14:00.235;308.028;1
12:14:00.258;308.028;1
12:14:00.283;307.972;1
12:14:00.305;308.362;1
12:14:00.328;308.362;1
12:14:00.351;309.029;1
12:14:00.374;309.159;1
12:14:00.397;309.159;1
12:14:00.421;308.918;1
12:14:00.443;308.232;1
12:14:00.468;307.379;1
12:14:00.490;307.379;1
12:14:00.511;307.972;1
12:14:00.536;309.159;1
12:14:00.557;309.159;1
12:14:00.581;309.511;1
12:14:00.604;308.603;1
12:14:00.628;307.898;1
12:14:00.649;307.898;1
12:14:00.673;307.75;1
12:14:00.696;307.75;1
12:14:00.717;308.084;1
12:14:00.743;308.51;1
12:14:00.764;308.51;1
12:14:00.786;308.009;1
12:14:00.809;308.009;1
12:14:00.834;308.009;1
12:14:00.857;307.861;1
12:14:00.881;307.805;1
12:14:00.905;308.176;1
12:14:00.925;308.176;1
12:14:00.948;307.972;1
12:14:00.970;307.972;1
12:14:00.993;307.991;1
12:14:01.017;308.121;1
12:14:01.040;308.195;1
12:14:01.064;308.195;1
12:14:01.089;308.065;1
12:14:01.108;308.102;1
12:14:01.132;308.102;1
12:14:01.155;308.213;1
12:14:01.177;308.788;1
12:14:01.202;308.176;1
12:14:01.223;307.657;1
12:14:01.246;307.657;1
12:14:01.270;307.657;1
12:14:01.294;307.286;1
12:14:01.316;307.62;1
12:14:01.338;307.75;1
12:14:01.364;308.213;1
12:14:01.387;308.213;1
12:14:01.407;308.213;1
12:14:01.430;308.51;1
12:14:01.455;308.844;1
12:14:01.478;308.473;1
12:14:01.500;308.417;1
12:14:01.523;308.417;1
12:14:01.545;308.417;1
12:14:01.568;308.417;1
12:14:01.592;308.269;1
12:14:01.614;308.529;1
12:14:01.640;308.436;1
12:14:01.662;308.436;1
12:14:01.685;308.325;1
12:14:01.706;308.325;1
12:14:01.730;308.584;1
12:14:01.754;308.658;1
12:14:01.777;308.732;1
12:14:01.800;308.732;1
12:14:01.824;308.547;1
12:14:01.846;308.714;1
12:14:01.868;308.417;1
12:14:01.890;308.417;1
12:14:01.913;308.603;1
12:14:01.936;308.473;1
12:14:01.959;308.473;1
12:14:01.983;308.603;1
12:14:02.005;308.603;1
12:14:02.028;309.011;1
12:14:02.051;308.362;1
12:14:02.074;308.362;1
12:14:02.097;308.362;1
12:14:02.122;308.362;1
12:14:02.144;308.232;1
12:14:02.166;308.77;1
12:14:02.190;309.344;1
12:14:02.212;308.918;1
12:14:02.237;308.918;1
12:14:02.259;308.529;1
12:14:02.283;308.529;1
12:14:02.304;308.38;1
12:14:02.329;308.547;1
12:14:02.350;308.028;1
12:14:02.374;308.028;1
12:14:02.397;307.36;1
12:14:02.421;307.323;1
12:14:02.442;308.454;1
12:14:02.466;308.547;1
12:14:02.489;308.547;1
12:14:02.513;308.547;1
12:14:02.536;308.325;1
12:14:02.558;307.787;1
12:14:02.584;307.75;1
12:14:02.603;307.75;1
12:14:02.627;308.139;1
12:14:02.650;308.139;1
12:14:02.674;308.232;1
12:14:02.697;308.232;1
12:14:02.721;308.566;1
12:14:02.743;308.38;1
12:14:02.765;308.38;1
12:14:02.787;308.046;1
12:14:02.810;308.046;1
12:14:02.834;308.139;1
12:14:02.857;308.714;1
12:14:02.881;309.215;1
12:14:02.905;309.215;1
12:14:02.925;308.844;1
12:14:02.950;308.844;1
12:14:02.971;308.046;1
12:14:02.995;308.399;1
12:14:03.019;308.288;1
12:14:03.041;308.288;1
12:14:03.063;307.713;1
12:14:03.088;307.064;1
12:14:03.110;307.064;1
12:14:03.134;307.564;1
12:14:03.155;308.454;1
12:14:03.183;308.454;1
12:14:03.202;308.454;1
12:14:03.224;308.732;1
12:14:03.247;307.713;1
12:14:03.271;307.713;1
12:14:03.293;307.564;1
12:14:03.318;307.602;1
12:14:03.340;307.602;1
12:14:03.362;307.694;1
12:14:03.387;307.935;1
12:14:03.409;307.935;1
12:14:03.433;308.566;1
12:14:03.454;309.103;1
12:14:03.479;309.103;1
12:14:03.500;309.103;1
12:14:03.525;308.973;1
12:14:03.546;308.714;1
12:14:03.569;308.176;1
12:14:03.594;308.009;1
12:14:03.615;308.009;1
12:14:03.641;308.454;1
12:14:03.663;309.14;1
12:14:03.687;309.14;1
12:14:03.709;309.289;1
12:14:03.731;308.566;1
12:14:03.754;308.566;1
12:14:03.777;307.602;1
12:14:03.800;307.268;1
12:14:03.824;307.787;1
12:14:03.846;308.788;1
12:14:03.868;308.788;1
12:14:03.892;309.585;1
12:14:03.916;309.585;1
12:14:03.939;309.289;1
12:14:03.961;308.195;1
12:14:03.984;307.713;1
12:14:04.006;308.102;1
12:14:04.030;308.102;1
12:14:04.053;308.102;1
12:14:04.075;308.677;1
12:14:04.101;309.085;1
12:14:04.121;309.511;1
12:14:04.145;309.085;1
12:14:04.168;309.085;1
12:14:04.192;309.085;1
12:14:04.215;308.028;1
12:14:04.237;307.379;1
12:14:04.259;307.379;1
12:14:04.288;307.787;1
12:14:04.305;307.787;1
12:14:04.329;307.787;1
12:14:04.351;308.621;1
12:14:04.374;308.955;1
12:14:04.399;308.825;1
12:14:04.423;308.788;1
12:14:04.445;308.788;1
12:14:04.469;309.233;1
12:14:04.490;309.233;1
12:14:04.512;309.14;1
12:14:04.538;309.029;1
12:14:04.560;308.603;1
12:14:04.582;308.473;1
12:14:04.605;308.473;1
12:14:04.627;308.473;1
12:14:04.652;308.491;1
12:14:04.675;309.029;1
12:14:04.696;308.992;1
12:14:04.719;308.936;1
12:14:04.742;308.936;1
12:14:04.765;309.066;1
12:14:04.789;308.64;1
12:14:04.812;308.64;1
12:14:04.835;308.325;1
12:14:04.857;308.51;1
12:14:04.884;308.51;1
12:14:04.903;309.177;1
12:14:04.929;309.177;1
12:14:04.950;309.14;1
12:14:04.973;309.14;1
12:14:04.995;308.195;1
12:14:05.018;308.195;1
12:14:05.041;307.861;1
12:14:05.064;308.454;1
12:14:05.087;308.454;1
12:14:05.110;308.825;1
12:14:05.133;308.121;1
12:14:05.156;308.121;1
12:14:05.181;308.009;1
12:14:05.202;308.51;1
12:14:05.225;308.25;1
12:14:05.248;307.713;1
12:14:05.271;307.713;1
12:14:05.294;307.713;1
12:14:05.318;307.731;1
12:14:05.341;307.731;1
12:14:05.363;308.306;1
12:14:05.387;309.122;1
12:14:05.411;308.77;1
12:14:05.434;307.917;1
12:14:05.456;307.917;1
12:14:05.483;307.917;1
12:14:05.502;307.62;1
12:14:05.524;308.102;1
12:14:05.548;308.473;1
12:14:05.571;308.25;1
12:14:05.596;308.25;1
12:14:05.617;308.25;1
12:14:05.640;307.935;1
12:14:05.664;307.843;1
12:14:05.686;307.917;1
12:14:05.710;308.362;1
12:14:05.733;308.362;1
12:14:05.757;308.658;1
12:14:05.777;308.584;1
12:14:05.803;307.991;1
12:14:05.823;307.75;1
12:14:05.847;307.75;1
12:14:05.870;307.75;1
12:14:05.892;307.861;1
12:14:05.915;308.028;1
12:14:05.938;308.288;1
12:14:05.961;308.25;1
12:14:05.986;308.065;1
12:14:06.008;308.065;1
12:14:06.031;308.065;1
12:14:06.056;308.658;1
12:14:06.076;308.566;1
12:14:06.100;308.529;1
12:14:06.123;308.825;1
12:14:06.146;308.825;1
12:14:06.169;308.825;1
12:14:06.192;308.529;1
12:14:06.215;308.046;1
12:14:06.238;308.046;1
12:14:06.261;309.14;1
12:14:06.285;309.14;1
12:14:06.308;309.14;1
12:14:06.331;309.122;1
12:14:06.353;308.25;1
12:14:06.376;308.25;1
12:14:06.399;308.25;1
12:14:06.422;308.566;1
12:14:06.445;308.788;1
12:14:06.468;308.566;1
12:14:06.491;308.566;1
12:14:06.514;309.196;1
12:14:06.537;309.882;1
12:14:06.560;309.882;1
12:14:06.584;309.882;1
12:14:06.606;309.975;1
12:14:06.629;308.992;1
12:14:06.652;308.213;1
12:14:06.675;308.213;1
12:14:06.699;308.213;1
12:14:06.723;308.213;1
12:14:06.744;308.288;1
12:14:06.767;307.991;1
12:14:06.792;308.417;1
12:14:06.815;309.029;1
12:14:06.839;309.029;1
12:14:06.859;309.456;1
12:14:06.887;309.456;1
12:14:06.906;308.973;1
12:14:06.928;308.139;1
12:14:06.953;307.527;1
12:14:06.976;307.527;1
12:14:07.000;307.527;1
12:14:07.020;308.102;1
12:14:07.047;307.898;1
12:14:07.066;307.898;1
12:14:07.089;307.898;1
12:14:07.111;307.898;1
12:14:07.136;308.38;1
12:14:07.159;308.362;1
12:14:07.186;308.788;1
12:14:07.206;309.326;1
12:14:07.227;309.326;1
12:14:07.250;309.326;1
12:14:07.274;308.992;1
12:14:07.297;308.084;1
12:14:07.321;308.102;1
12:14:07.343;308.158;1
12:14:07.364;308.491;1
12:14:07.388;308.491;1
12:14:07.410;308.491;1
12:14:07.436;308.399;1
12:14:07.458;308.195;1
12:14:07.483;308.232;1
12:14:07.502;308.288;1
12:14:07.525;308.288;1
12:14:07.548;308.288;1
12:14:07.573;308.232;1
12:14:07.594;308.176;1
12:14:07.617;308.028;1
12:14:07.640;307.991;1
12:14:07.663;307.991;1
12:14:07.689;307.88;1
12:14:07.709;307.88;1
12:14:07.732;308.269;1
12:14:07.755;308.269;1
12:14:07.780;308.269;1
12:14:07.803;308.176;1
12:14:07.824;308.176;1
12:14:07.848;307.676;1
12:14:07.870;308.529;1
12:14:07.895;308.529;1
12:14:07.917;308.529;1
12:14:07.939;309.14;1
12:14:07.964;309.14;1
12:14:07.989;308.454;1
12:14:08.009;307.602;1
12:14:08.032;307.657;1
12:14:08.056;308.25;1
12:14:08.079;308.25;1
12:14:08.103;308.25;1
12:14:08.126;308.306;1
12:14:08.147;308.306;1
12:14:08.169;308.065;1
12:14:08.193;308.417;1
12:14:08.215;308.417;1
12:14:08.239;308.658;1
12:14:08.264;308.658;1
12:14:08.287;309.307;1
12:14:08.311;309.122;1
12:14:08.332;308.028;1
12:14:08.355;308.028;1
12:14:08.379;307.62;1
12:14:08.402;308.807;1
12:14:08.422;309.975;1
12:14:08.447;310.067;1
12:14:08.469;310.067;1
12:14:08.493;308.751;1
12:14:08.514;308.751;1
12:14:08.540;307.75;1
12:14:08.562;307.843;1
12:14:08.584;308.51;1
12:14:08.606;308.38;1
12:14:08.629;308.38;1
12:14:08.654;308.38;1
12:14:08.676;308.213;1
12:14:08.699;308.547;1
12:14:08.723;308.51;1
12:14:08.745;308.195;1
12:14:08.767;308.195;1
12:14:08.792;308.195;1
12:14:08.813;307.991;1
12:14:08.839;307.75;1
12:14:08.861;307.898;1
12:14:08.884;307.453;1
12:14:08.907;307.453;1
12:14:08.928;307.453;1
12:14:08.951;307.082;1
12:14:08.975;306.934;1
12:14:08.998;307.583;1
12:14:09.022;308.213;1
12:14:09.044;308.213;1
12:14:09.067;308.213;1
12:14:09.091;308.176;1
12:14:09.112;307.917;1
12:14:09.138;308.028;1
12:14:09.160;308.195;1
12:14:09.182;308.195;1
12:14:09.204;308.195;1
12:14:09.227;308.343;1
12:14:09.250;308.343;1
12:14:09.275;308.64;1
12:14:09.296;309.085;1
12:14:09.319;309.085;1
12:14:09.342;309.085;1
12:14:09.365;308.38;1
12:14:09.389;308.028;1
12:14:09.411;308.028;1
12:14:09.434;308.362;1
12:14:09.457;308.584;1
12:14:09.483;308.584;1
12:14:09.505;308.584;1
12:14:09.528;308.436;1
12:14:09.550;308.102;1
12:14:09.572;308.566;1
12:14:09.595;308.566;1
12:14:09.618;308.566;1
12:14:09.642;308.566;1
12:14:09.666;308.992;1
12:14:09.689;308.955;1
