TimeStamp;Частота вращения РВД (Расчетная);0 - Bad, 1 - Good
12:13:29.946;10666.455;1
12:13:29.968;10665.35;1
12:13:29.990;10663.277;1
12:13:30.013;10663.277;1
12:13:30.037;10664.207;1
12:13:30.060;10663.762;1
12:13:30.084;10663.626;1
12:13:30.104;10663.839;1
12:13:30.128;10663.006;1
12:13:30.150;10663.917;1
12:13:30.175;10663.742;1
12:13:30.196;10663.742;1
12:13:30.222;10663.316;1
12:13:30.244;10663.742;1
12:13:30.266;10663.607;1
12:13:30.291;10663.567;1
12:13:30.311;10663.703;1
12:13:30.335;10663.646;1
12:13:30.358;10663.646;1
12:13:30.383;10663.8;1
12:13:30.403;10663.858;1
12:13:30.426;10664.382;1
12:13:30.449;10663.606;1
12:13:30.472;10664.556;1
12:13:30.495;10663.646;1
12:13:30.518;10663.646;1
12:13:30.541;10663.646;1
12:13:30.564;10664.904;1
12:13:30.588;10664.904;1
12:13:30.611;10666.881;1
12:13:30.634;10664.672;1
12:13:30.656;10663.762;1
12:13:30.681;10663.762;1
12:13:30.702;10664.362;1
12:13:30.725;10663.742;1
12:13:30.748;10664.284;1
12:13:30.772;10664.381;1
12:13:30.794;10665.079;1
12:13:30.817;10665.079;1
12:13:30.840;10664.866;1
12:13:30.866;10666.435;1
12:13:30.886;10665.369;1
12:13:30.909;10664.033;1
12:13:30.932;10667.792;1
12:13:30.955;10663.181;1
12:13:30.980;10663.181;1
12:13:31.001;10664.207;1
12:13:31.024;10663.626;1
12:13:31.047;10663.626;1
12:13:31.070;10663.394;1
12:13:31.093;10663.394;1
12:13:31.116;10665.505;1
12:13:31.139;10665.505;1
12:13:31.162;10664.401;1
12:13:31.186;10664.401;1
12:13:31.208;10664.014;1
12:13:31.231;10664.284;1
12:13:31.256;10663.994;1
12:13:31.277;10664.245;1
12:13:31.300;10664.072;1
12:13:31.325;10664.091;1
12:13:31.347;10664.091;1
12:13:31.369;10664.207;1
12:13:31.393;10664.285;1
12:13:31.416;10664.498;1
12:13:31.438;10664.246;1
12:13:31.461;10664.188;1
12:13:31.487;10664.265;1
12:13:31.510;10664.265;1
12:13:31.530;10664.168;1
12:13:31.554;10664.227;1
12:13:31.578;10664.304;1
12:13:31.601;10663.646;1
12:13:31.625;10663.433;1
12:13:31.648;10664.594;1
12:13:31.671;10663.723;1
12:13:31.691;10663.723;1
12:13:31.715;10664.323;1
12:13:31.739;10666.086;1
12:13:31.762;10662.89;1
12:13:31.785;10663.471;1
12:13:31.807;10664.149;1
12:13:31.830;10664.149;1
12:13:31.853;10663.878;1
12:13:31.875;10664.71;1
12:13:31.898;10664.361;1
12:13:31.922;10665.176;1
12:13:31.944;10664.285;1
12:13:31.969;10664.556;1
12:13:31.991;10664.691;1
12:13:32.015;10664.691;1
12:13:32.036;10663.955;1
12:13:32.062;10664.575;1
12:13:32.087;10665.078;1
12:13:32.107;10664.981;1
12:13:32.130;10664.982;1
12:13:32.151;10664.982;1
12:13:32.176;10665.505;1
12:13:32.200;10664.304;1
12:13:32.222;10665.292;1
12:13:32.244;10664.401;1
12:13:32.268;10664.381;1
12:13:32.289;10664.323;1
12:13:32.314;10664.323;1
12:13:32.335;10664.091;1
12:13:32.358;10664.343;1
12:13:32.384;10664.459;1
12:13:32.405;10664.305;1
12:13:32.428;10664.305;1
12:13:32.450;10664.285;1
12:13:32.474;10663.684;1
12:13:32.497;10664.148;1
12:13:32.522;10664.904;1
12:13:32.543;10664.168;1
12:13:32.567;10664.013;1
12:13:32.591;10664.013;1
12:13:32.612;10664.013;1
12:13:32.635;10664.323;1
12:13:32.660;10663.49;1
12:13:32.684;10664.168;1
12:13:32.704;10663.703;1
12:13:32.727;10664.498;1
12:13:32.751;10664.498;1
12:13:32.772;10665.04;1
12:13:32.797;10662.929;1
12:13:32.818;10664.323;1
12:13:32.844;10663.858;1
12:13:32.866;10663.665;1
12:13:32.888;10664.11;1
12:13:32.913;10663.529;1
12:13:32.933;10663.529;1
12:13:32.957;10664.245;1
12:13:32.983;10663.472;1
12:13:33.003;10663.335;1
12:13:33.027;10664.653;1
12:13:33.050;10664.188;1
12:13:33.071;10665.621;1
12:13:33.095;10665.621;1
12:13:33.118;10663.937;1
12:13:33.140;10662.851;1
12:13:33.166;10663.529;1
12:13:33.187;10662.542;1
12:13:33.211;10662.619;1
12:13:33.234;10665.428;1
12:13:33.256;10665.428;1
12:13:33.282;10664.148;1
12:13:33.303;10661.748;1
12:13:33.327;10663.82;1
12:13:33.349;10663.626;1
12:13:33.374;10663.529;1
12:13:33.394;10663.529;1
12:13:33.419;10663.762;1
12:13:33.442;10664.071;1
12:13:33.465;10664.149;1
12:13:33.487;10664.072;1
12:13:33.511;10663.956;1
12:13:33.533;10664.071;1
12:13:33.556;10664.071;1
12:13:33.578;10663.742;1
12:13:33.603;10663.897;1
12:13:33.627;10664.537;1
12:13:33.649;10663.471;1
12:13:33.670;10664.149;1
12:13:33.696;10664.072;1
12:13:33.717;10664.072;1
12:13:33.741;10663.51;1
12:13:33.764;10664.459;1
12:13:33.786;10663.007;1
12:13:33.811;10664.401;1
12:13:33.833;10663.975;1
12:13:33.856;10663.51;1
12:13:33.878;10663.51;1
12:13:33.902;10665.079;1
12:13:33.926;10664.653;1
12:13:33.948;10664.188;1
12:13:33.969;10664.361;1
12:13:33.992;10663.122;1
12:13:34.015;10663.122;1
12:13:34.038;10663.665;1
12:13:34.061;10664.769;1
12:13:34.084;10663.606;1
12:13:34.107;10664.11;1
12:13:34.130;10664.11;1
12:13:34.153;10663.916;1
12:13:34.176;10665.311;1
12:13:34.200;10664.498;1
12:13:34.221;10664.498;1
12:13:34.245;10664.498;1
12:13:34.267;10664.691;1
12:13:34.291;10664.73;1
12:13:34.314;10664.537;1
12:13:34.337;10665.176;1
12:13:34.360;10664.866;1
12:13:34.385;10664.808;1
12:13:34.406;10664.769;1
12:13:34.430;10664.769;1
12:13:34.451;10664.943;1
12:13:34.475;10664.634;1
12:13:34.499;10664.575;1
12:13:34.520;10664.536;1
12:13:34.546;10665.06;1
12:13:34.569;10664.846;1
12:13:34.591;10664.13;1
12:13:34.612;10664.13;1
12:13:34.636;10664.613;1
12:13:34.658;10664.459;1
12:13:34.687;10664.691;1
12:13:34.706;10664.846;1
12:13:34.729;10664.633;1
12:13:34.751;10663.703;1
12:13:34.775;10663.703;1
12:13:34.798;10664.886;1
12:13:34.819;10664.595;1
12:13:34.845;10665.176;1
12:13:34.867;10664.4;1
12:13:34.890;10664.169;1
12:13:34.911;10664.788;1
12:13:34.935;10664.788;1
12:13:34.959;10665.776;1
12:13:34.983;10663.432;1
12:13:35.003;10664.537;1
12:13:35.026;10665.176;1
12:13:35.049;10665.176;1
12:13:35.072;10666.048;1
12:13:35.097;10664.924;1
12:13:35.118;10663.936;1
12:13:35.144;10664.497;1
12:13:35.166;10663.704;1
12:13:35.190;10664.11;1
12:13:35.212;10664.11;1
12:13:35.234;10664.11;1
12:13:35.257;10664.207;1
12:13:35.282;10664.497;1
12:13:35.302;10664.634;1
12:13:35.326;10664.634;1
12:13:35.348;10664.691;1
12:13:35.372;10664.691;1
12:13:35.394;10664.691;1
12:13:35.419;10665.138;1
12:13:35.441;10665.194;1
12:13:35.463;10664.808;1
12:13:35.487;10664.788;1
12:13:35.509;10664.808;1
12:13:35.533;10664.808;1
12:13:35.556;10665.156;1
12:13:35.583;10664.595;1
12:13:35.603;10664.245;1
12:13:35.627;10664.13;1
12:13:35.649;10664.691;1
12:13:35.671;10665.292;1
12:13:35.693;10664.11;1
12:13:35.716;10664.11;1
12:13:35.739;10664.361;1
12:13:35.765;10665.176;1
12:13:35.785;10664.537;1
12:13:35.808;10665.194;1
12:13:35.831;10664.323;1
12:13:35.854;10666.436;1
12:13:35.877;10665.95;1
12:13:35.901;10665.95;1
12:13:35.923;10664.729;1
12:13:35.947;10664.729;1
12:13:35.969;10665.796;1
12:13:35.993;10664.886;1
12:13:36.016;10664.265;1
12:13:36.041;10665.466;1
12:13:36.062;10664.033;1
12:13:36.086;10664.033;1
12:13:36.109;10664.808;1
12:13:36.130;10664.227;1
12:13:36.154;10664.266;1
12:13:36.178;10665.253;1
12:13:36.200;10665.37;1
12:13:36.222;10664.924;1
12:13:36.246;10665.176;1
12:13:36.268;10665.544;1
12:13:36.291;10665.544;1
12:13:36.315;10665.214;1
12:13:36.339;10665.33;1
12:13:36.362;10664.188;1
12:13:36.387;10664.691;1
12:13:36.409;10664.691;1
12:13:36.432;10665.176;1
12:13:36.453;10664.613;1
12:13:36.476;10664.459;1
12:13:36.500;10664.478;1
12:13:36.524;10664.729;1
12:13:36.545;10664.188;1
12:13:36.568;10664.033;1
12:13:36.591;10664.033;1
12:13:36.614;10664.169;1
12:13:36.637;10664.479;1
12:13:36.659;10664.518;1
12:13:36.688;10663.529;1
12:13:36.707;10664.265;1
12:13:36.730;10664.014;1
12:13:36.752;10664.613;1
12:13:36.776;10664.613;1
12:13:36.797;10663.858;1
12:13:36.821;10664.266;1
12:13:36.843;10664.71;1
12:13:36.869;10664.188;1
12:13:36.891;10664.981;1
12:13:36.913;10663.762;1
12:13:36.937;10663.762;1
12:13:36.959;10664.305;1
12:13:36.984;10666.647;1
12:13:37.005;10666.28;1
12:13:37.029;10665.505;1
12:13:37.053;10664.052;1
12:13:37.074;10664.4;1
12:13:37.098;10664.4;1
12:13:37.119;10664.808;1
12:13:37.145;10663.82;1
12:13:37.167;10664.672;1
12:13:37.188;10664.072;1
12:13:37.211;10663.607;1
12:13:37.234;10665.351;1
12:13:37.257;10667.481;1
12:13:37.280;10667.481;1
12:13:37.306;10664.188;1
12:13:37.328;10663.8;1
12:13:37.350;10664.498;1
12:13:37.374;10664.594;1
12:13:37.397;10664.594;1
12:13:37.418;10664.866;1
12:13:37.444;10664.091;1
12:13:37.466;10664.711;1
12:13:37.487;10664.498;1
12:13:37.510;10664.014;1
12:13:37.533;10664.421;1
12:13:37.556;10664.421;1
12:13:37.580;10664.421;1
12:13:37.602;10664.323;1
12:13:37.625;10664.091;1
12:13:37.648;10665.621;1
12:13:37.671;10665.001;1
12:13:37.694;10664.4;1
12:13:37.717;10664.4;1
12:13:37.740;10664.4;1
12:13:37.763;10664.769;1
12:13:37.786;10664.769;1
12:13:37.810;10664.556;1
12:13:37.834;10664.421;1
12:13:37.855;10664.188;1
12:13:37.882;10664.633;1
12:13:37.904;10663.858;1
12:13:37.926;10663.858;1
12:13:37.947;10664.73;1
12:13:37.971;10663.646;1
12:13:37.994;10664.053;1
12:13:38.018;10664.188;1
12:13:38.039;10663.664;1
12:13:38.062;10664.168;1
12:13:38.086;10663.956;1
12:13:38.108;10663.956;1
12:13:38.131;10664.904;1
12:13:38.154;10666.125;1
12:13:38.178;10667.035;1
12:13:38.202;10663.646;1
12:13:38.224;10663.664;1
12:13:38.248;10663.664;1
12:13:38.271;10664.265;1
12:13:38.294;10664.265;1
12:13:38.316;10664.361;1
12:13:38.339;10663.975;1
12:13:38.361;10663.897;1
12:13:38.384;10663.819;1
12:13:38.408;10663.858;1
12:13:38.431;10663.858;1
12:13:38.455;10664.207;1
12:13:38.476;10663.975;1
12:13:38.500;10664.227;1
12:13:38.524;10663.839;1
12:13:38.546;10663.917;1
12:13:38.568;10664.11;1
12:13:38.591;10663.994;1
12:13:38.614;10663.994;1
12:13:38.637;10663.858;1
12:13:38.663;10663.84;1
12:13:38.683;10663.742;1
12:13:38.706;10664.672;1
12:13:38.729;10664.536;1
12:13:38.752;10663.858;1
12:13:38.775;10664.498;1
12:13:38.799;10664.498;1
12:13:38.821;10664.498;1
12:13:38.844;10665.428;1
12:13:38.867;10664.323;1
12:13:38.892;10664.013;1
12:13:38.914;10664.072;1
12:13:38.937;10663.529;1
12:13:38.960;10664.808;1
12:13:38.983;10664.885;1
12:13:39.005;10664.885;1
12:13:39.028;10664.169;1
12:13:39.052;10665.466;1
12:13:39.075;10665.156;1
12:13:39.100;10661.187;1
12:13:39.120;10663.665;1
12:13:39.146;10664.149;1
12:13:39.167;10664.769;1
12:13:39.192;10663.568;1
12:13:39.213;10663.568;1
12:13:39.236;10664.479;1
12:13:39.260;10664.11;1
12:13:39.283;10663.955;1
12:13:39.304;10663.994;1
12:13:39.330;10663.994;1
12:13:39.352;10663.646;1
12:13:39.373;10664.497;1
12:13:39.397;10663.858;1
12:13:39.421;10664.614;1
12:13:39.443;10664.266;1
12:13:39.468;10663.567;1
12:13:39.489;10663.51;1
12:13:39.511;10663.51;1
12:13:39.536;10664.207;1
12:13:39.557;10663.916;1
12:13:39.583;10663.994;1
12:13:39.606;10663.917;1
12:13:39.626;10663.433;1
12:13:39.649;10664.053;1
12:13:39.674;10663.607;1
12:13:39.695;10663.607;1
12:13:39.720;10663.684;1
12:13:39.742;10663.394;1
12:13:39.764;10663.161;1
12:13:39.789;10662.986;1
12:13:39.811;10663.897;1
12:13:39.834;10663.897;1
12:13:39.859;10663.354;1
12:13:39.883;10663.646;1
12:13:39.904;10664.962;1
12:13:39.928;10663.355;1
12:13:39.952;10663.238;1
12:13:39.975;10663.471;1
12:13:39.995;10663.471;1
12:13:40.018;10663.161;1
12:13:40.044;10663.413;1
12:13:40.066;10662.948;1
12:13:40.090;10664.653;1
12:13:40.111;10663.161;1
12:13:40.134;10663.161;1
12:13:40.156;10662.773;1
12:13:40.182;10662.89;1
12:13:40.204;10663.51;1
12:13:40.226;10663.529;1
12:13:40.249;10664.013;1
12:13:40.272;10663.51;1
12:13:40.294;10663.51;1
12:13:40.317;10663.685;1
12:13:40.343;10664.014;1
12:13:40.365;10663.51;1
12:13:40.388;10664.149;1
12:13:40.410;10664.77;1
12:13:40.433;10664.42;1
12:13:40.457;10664.42;1
12:13:40.479;10664.981;1
12:13:40.503;10664.479;1
12:13:40.527;10664.169;1
12:13:40.548;10664.518;1
12:13:40.572;10664.13;1
12:13:40.593;10664.13;1
12:13:40.618;10664.71;1
12:13:40.642;10664.013;1
12:13:40.664;10664.517;1
12:13:40.689;10664.479;1
12:13:40.711;10664.904;1
12:13:40.731;10664.943;1
12:13:40.757;10664.943;1
12:13:40.778;10664.613;1
12:13:40.801;10664.808;1
12:13:40.825;10664.808;1
12:13:40.847;10664.866;1
12:13:40.869;10664.846;1
12:13:40.891;10664.382;1
12:13:40.914;10664.71;1
12:13:40.937;10664.71;1
12:13:40.963;10664.11;1
12:13:40.983;10664.981;1
12:13:41.006;10664.4;1
12:13:41.029;10663.587;1
12:13:41.052;10664.556;1
12:13:41.075;10663.354;1
12:13:41.099;10663.006;1
12:13:41.121;10663.006;1
12:13:41.144;10663.006;1
12:13:41.167;10662.58;1
12:13:41.192;10662.58;1
12:13:41.213;10663.336;1
12:13:41.238;10663.22;1
12:13:41.259;10664.052;1
12:13:41.285;10663.878;1
12:13:41.306;10663.548;1
12:13:41.329;10663.548;1
12:13:41.353;10664.4;1
12:13:41.375;10663.354;1
12:13:41.397;10664.518;1
12:13:41.421;10664.381;1
12:13:41.446;10663.607;1
12:13:41.468;10663.607;1
12:13:41.491;10663.51;1
12:13:41.513;10663.937;1
12:13:41.536;10664.169;1
12:13:41.560;10664.207;1
12:13:41.583;10663.762;1
12:13:41.604;10663.955;1
12:13:41.627;10664.052;1
12:13:41.653;10663.472;1
12:13:41.675;10663.472;1
12:13:41.698;10663.956;1
12:13:41.719;10663.606;1
12:13:41.745;10663.858;1
12:13:41.767;10663.878;1
12:13:41.789;10663.82;1
12:13:41.812;10663.801;1
12:13:41.836;10663.801;1
12:13:41.858;10663.801;1
12:13:41.884;10664.053;1
12:13:41.904;10663.161;1
12:13:41.928;10663.277;1
12:13:41.949;10663.742;1
12:13:41.973;10663.104;1
12:13:41.996;10663.646;1
12:13:42.020;10663.646;1
12:13:42.043;10663.239;1
12:13:42.065;10663.8;1
12:13:42.087;10663.78;1
12:13:42.110;10662.329;1
12:13:42.133;10663.994;1
12:13:42.156;10663.104;1
12:13:42.182;10663.104;1
12:13:42.202;10663.529;1
12:13:42.225;10664.207;1
12:13:42.248;10663.007;1
12:13:42.271;10662.987;1
12:13:42.295;10662.948;1
12:13:42.317;10662.464;1
12:13:42.340;10662.464;1
12:13:42.363;10663.568;1
12:13:42.387;10663.568;1
12:13:42.411;10663.742;1
12:13:42.432;10662.405;1
12:13:42.455;10662.639;1
12:13:42.480;10663.083;1
12:13:42.501;10663.083;1
12:13:42.524;10662.135;1
12:13:42.547;10662.852;1
12:13:42.570;10663.143;1
12:13:42.593;10663.219;1
12:13:42.616;10663.026;1
12:13:42.639;10663.026;1
12:13:42.662;10663.315;1
12:13:42.686;10663.315;1
12:13:42.709;10663.104;1
12:13:42.733;10662.813;1
12:13:42.754;10662.542;1
12:13:42.777;10663.259;1
12:13:42.800;10663.259;1
12:13:42.823;10663.083;1
12:13:42.846;10663.045;1
12:13:42.869;10663.491;1
12:13:42.892;10663.354;1
12:13:42.915;10662.716;1
12:13:42.938;10662.755;1
12:13:42.961;10662.755;1
12:13:42.985;10662.755;1
12:13:43.008;10662.445;1
12:13:43.031;10663.259;1
12:13:43.053;10663.142;1
12:13:43.076;10662.851;1
12:13:43.099;10663.181;1
12:13:43.122;10663.181;1
12:13:43.145;10662.948;1
12:13:43.170;10664.11;1
12:13:43.191;10664.827;1
12:13:43.214;10664.827;1
12:13:43.237;10664.032;1
12:13:43.260;10664.032;1
12:13:43.285;10661.768;1
12:13:43.306;10661.768;1
12:13:43.330;10662.58;1
12:13:43.352;10663.104;1
12:13:43.375;10662.871;1
12:13:43.398;10662.871;1
12:13:43.421;10662.522;1
12:13:43.445;10662.522;1
12:13:43.467;10663.355;1
12:13:43.492;10663.742;1
12:13:43.515;10663.103;1
12:13:43.536;10662.734;1
12:13:43.560;10663.277;1
12:13:43.583;10662.851;1
12:13:43.607;10662.851;1
12:13:43.631;10662.948;1
12:13:43.652;10662.929;1
12:13:43.674;10663.703;1
12:13:43.698;10663.181;1
12:13:43.720;10663.355;1
12:13:43.743;10663.762;1
12:13:43.766;10663.858;1
12:13:43.789;10663.858;1
12:13:43.812;10663.742;1
12:13:43.835;10664.188;1
12:13:43.858;10664.188;1
12:13:43.883;10664.188;1
12:13:43.904;10663.219;1
12:13:43.929;10663.064;1
12:13:43.951;10663.878;1
12:13:43.973;10663.491;1
12:13:43.997;10663.491;1
12:13:44.019;10663.548;1
12:13:44.044;10663.548;1
12:13:44.067;10663.316;1
12:13:44.088;10663.277;1
12:13:44.112;10662.58;1
12:13:44.135;10663.626;1
12:13:44.159;10662.871;1
12:13:44.184;10662.406;1
12:13:44.206;10663.239;1
12:13:44.228;10663.239;1
12:13:44.250;10663.2;1
12:13:44.272;10662.405;1
12:13:44.296;10663.587;1
12:13:44.318;10662.735;1
12:13:44.344;10662.696;1
12:13:44.367;10663.259;1
12:13:44.387;10663.026;1
12:13:44.412;10663.026;1
12:13:44.435;10663.549;1
12:13:44.456;10662.696;1
12:13:44.484;10662.445;1
12:13:44.505;10662.929;1
12:13:44.525;10663.433;1
12:13:44.550;10663.587;1
12:13:44.572;10662.135;1
12:13:44.594;10662.135;1
12:13:44.619;10662.639;1
12:13:44.641;10662.986;1
12:13:44.663;10662.503;1
12:13:44.687;10663.181;1
12:13:44.710;10663.472;1
12:13:44.734;10663.472;1
12:13:44.755;10662.542;1
12:13:44.784;10663.161;1
12:13:44.804;10662.348;1
12:13:44.824;10662.696;1
12:13:44.849;10662.851;1
12:13:44.871;10662.851;1
12:13:44.895;10662.677;1
12:13:44.917;10662.406;1
12:13:44.939;10662.794;1
12:13:44.965;10662.541;1
12:13:44.987;10662.638;1
12:13:45.008;10662.444;1
12:13:45.032;10662.444;1
12:13:45.054;10662.716;1
12:13:45.079;10661.767;1
12:13:45.100;10662.891;1
12:13:45.124;10662.193;1
12:13:45.147;10662.503;1
12:13:45.171;10662.755;1
12:13:45.192;10662.755;1
12:13:45.217;10662.329;1
12:13:45.240;10662.832;1
12:13:45.262;10662.832;1
12:13:45.287;10663.259;1
12:13:45.307;10663.239;1
12:13:45.331;10662.348;1
12:13:45.353;10662.348;1
12:13:45.376;10662.813;1
12:13:45.402;10662.483;1
12:13:45.422;10662.193;1
12:13:45.447;10663.199;1
12:13:45.469;10662.02;1
12:13:45.493;10662.02;1
12:13:45.515;10662.929;1
12:13:45.538;10664.478;1
12:13:45.560;10662.87;1
12:13:45.584;10663.026;1
12:13:45.609;10663.335;1
12:13:45.629;10662.251;1
12:13:45.654;10662.251;1
12:13:45.677;10663.762;1
12:13:45.698;10662.367;1
12:13:45.723;10663.471;1
12:13:45.746;10663.549;1
12:13:45.768;10662.89;1
12:13:45.790;10662.89;1
12:13:45.814;10663.626;1
12:13:45.838;10663.394;1
12:13:45.859;10663.413;1
12:13:45.884;10663.181;1
12:13:45.905;10663.258;1
12:13:45.929;10663.258;1
12:13:45.951;10663.2;1
12:13:45.975;10663.433;1
12:13:45.997;10663.354;1
12:13:46.021;10663.025;1
12:13:46.044;10663.568;1
12:13:46.066;10663.897;1
12:13:46.090;10663.549;1
12:13:46.113;10663.549;1
12:13:46.136;10663.956;1
12:13:46.158;10663.451;1
12:13:46.181;10663.685;1
12:13:46.206;10663.724;1
12:13:46.228;10663.723;1
12:13:46.251;10663.781;1
12:13:46.273;10663.781;1
12:13:46.296;10663.025;1
12:13:46.319;10663.025;1
12:13:46.342;10664.207;1
12:13:46.367;10662.541;1
12:13:46.391;10664.439;1
12:13:46.413;10663.78;1
12:13:46.435;10663.78;1
12:13:46.460;10663.084;1
12:13:46.483;10663.858;1
12:13:46.505;10663.491;1
12:13:46.528;10663.78;1
12:13:46.551;10663.335;1
12:13:46.575;10663.335;1
12:13:46.597;10662.387;1
12:13:46.620;10663.801;1
12:13:46.643;10663.82;1
12:13:46.665;10662.638;1
12:13:46.689;10664.866;1
12:13:46.712;10664.866;1
12:13:46.734;10664.033;1
12:13:46.758;10662.077;1
12:13:46.783;10664.381;1
12:13:46.803;10663.413;1
12:13:46.827;10664.4;1
12:13:46.849;10663.354;1
12:13:46.872;10663.354;1
12:13:46.896;10663.025;1
12:13:46.921;10663.724;1
12:13:46.944;10663.568;1
12:13:46.964;10663.724;1
12:13:46.990;10663.568;1
12:13:47.011;10663.568;1
12:13:47.034;10663.315;1
12:13:47.056;10663.588;1
12:13:47.081;10663.394;1
12:13:47.102;10663.742;1
12:13:47.127;10662.968;1
12:13:47.148;10662.968;1
12:13:47.173;10664.071;1
12:13:47.195;10663.394;1
12:13:47.217;10664.42;1
12:13:47.243;10664.013;1
12:13:47.264;10663.452;1
12:13:47.288;10664.478;1
12:13:47.309;10664.478;1
12:13:47.334;10664.361;1
12:13:47.355;10663.529;1
12:13:47.377;10665.757;1
12:13:47.403;10664.924;1
12:13:47.425;10662.251;1
12:13:47.449;10664.188;1
12:13:47.470;10663.472;1
12:13:47.493;10663.472;1
12:13:47.517;10664.904;1
12:13:47.539;10663.006;1
12:13:47.564;10664.323;1
12:13:47.584;10664.537;1
12:13:47.608;10664.304;1
12:13:47.631;10664.343;1
12:13:47.655;10664.343;1
12:13:47.679;10663.878;1
12:13:47.700;10663.801;1
12:13:47.724;10664.672;1
12:13:47.747;10663.587;1
12:13:47.770;10664.479;1
12:13:47.791;10664.479;1
12:13:47.817;10664.246;1
12:13:47.839;10663.78;1
12:13:47.862;10663.413;1
12:13:47.885;10663.413;1
12:13:47.907;10663.491;1
12:13:47.930;10663.491;1
12:13:47.952;10663.549;1
12:13:47.975;10663.548;1
12:13:47.998;10663.588;1
12:13:48.022;10663.219;1
12:13:48.047;10663.104;1
12:13:48.067;10663.239;1
12:13:48.091;10663.239;1
12:13:48.114;10663.064;1
12:13:48.137;10662.794;1
12:13:48.159;10663.588;1
12:13:48.182;10663.685;1
12:13:48.208;10662.948;1
12:13:48.230;10663.548;1
12:13:48.252;10663.548;1
12:13:48.275;10663.277;1
12:13:48.298;10663.626;1
12:13:48.322;10663.607;1
12:13:48.345;10662.774;1
12:13:48.366;10663.104;1
12:13:48.390;10663.762;1
12:13:48.413;10663.762;1
12:13:48.438;10662.657;1
12:13:48.459;10663.568;1
12:13:48.483;10663.529;1
12:13:48.505;10663.49;1
12:13:48.527;10663.49;1
12:13:48.552;10663.664;1
12:13:48.574;10663.607;1
12:13:48.596;10666.241;1
12:13:48.622;10664.943;1
12:13:48.644;10661.961;1
12:13:48.666;10661.961;1
12:13:48.689;10663.762;1
12:13:48.713;10663.199;1
12:13:48.736;10663.723;1
12:13:48.757;10664.614;1
12:13:48.785;10662.948;1
12:13:48.804;10662.948;1
12:13:48.827;10661.979;1
12:13:48.851;10663.82;1
12:13:48.872;10661.902;1
12:13:48.896;10663.045;1
12:13:48.919;10662.619;1
12:13:48.942;10662.832;1
12:13:48.964;10662.832;1
12:13:48.988;10662.871;1
12:13:49.010;10662.638;1
12:13:49.033;10662.406;1
12:13:49.056;10662.716;1
12:13:49.082;10662.871;1
12:13:49.102;10662.871;1
12:13:49.126;10662.193;1
12:13:49.149;10662.038;1
12:13:49.171;10662.426;1
12:13:49.195;10662.677;1
12:13:49.217;10662.541;1
12:13:49.240;10662.581;1
12:13:49.263;10662.716;1
12:13:49.286;10662.716;1
12:13:49.309;10662.174;1
12:13:49.332;10662.483;1
12:13:49.355;10661.825;1
12:13:49.381;10661.825;1
12:13:49.401;10662.561;1
12:13:49.424;10662.6;1
12:13:49.447;10661.709;1
12:13:49.471;10663.219;1
12:13:49.493;10663.219;1
12:13:49.516;10662.754;1
12:13:49.539;10662.076;1
12:13:49.562;10662.968;1
12:13:49.586;10663.277;1
12:13:49.608;10663.704;1
12:13:49.631;10665.137;1
12:13:49.654;10660.683;1
12:13:49.677;10660.683;1
12:13:49.700;10663.142;1
12:13:49.723;10662.135;1
12:13:49.749;10662.794;1
12:13:49.769;10662.734;1
12:13:49.793;10662.734;1
12:13:49.815;10662.31;1
12:13:49.841;10663.626;1
12:13:49.863;10662.909;1
12:13:49.885;10661.534;1
12:13:49.907;10662.038;1
12:13:49.931;10661.612;1
12:13:49.954;10661.612;1
12:13:49.977;10661.902;1
12:13:50.000;10662.328;1
12:13:50.023;10662.076;1
12:13:50.048;10662.02;1
12:13:50.068;10661.922;1
12:13:50.093;10661.922;1
12:13:50.114;10661.728;1
12:13:50.140;10661.632;1
12:13:50.162;10661.845;1
12:13:50.186;10661.787;1
12:13:50.206;10661.477;1
12:13:50.232;10661.477;1
12:13:50.254;10661.534;1
12:13:50.278;10661.225;1
12:13:50.299;10662.503;1
12:13:50.322;10662.696;1
12:13:50.344;10661.341;1
12:13:50.368;10661.709;1
12:13:50.391;10661.709;1
12:13:50.415;10661.226;1
12:13:50.437;10662.173;1
12:13:50.460;10662.522;1
12:13:50.486;10661.67;1
12:13:50.507;10661.806;1
12:13:50.529;10661.438;1
12:13:50.553;10661.438;1
12:13:50.575;10661.806;1
12:13:50.597;10661.903;1
12:13:50.623;10661.496;1
12:13:50.645;10663.123;1
12:13:50.666;10662.755;1
12:13:50.689;10662.328;1
12:13:50.713;10662.328;1
12:13:50.736;10661.709;1
12:13:50.761;10662.251;1
12:13:50.784;10662.541;1
12:13:50.804;10661.922;1
12:13:50.828;10661.922;1
12:13:50.852;10662.02;1
12:13:50.875;10662.677;1
12:13:50.899;10662.387;1
12:13:50.919;10662.6;1
12:13:50.945;10662.968;1
12:13:50.967;10662.231;1
12:13:50.989;10662.232;1
12:13:51.013;10662.232;1
12:13:51.034;10662.581;1
12:13:51.057;10662.968;1
12:13:51.083;10662.832;1
12:13:51.104;10662.986;1
12:13:51.126;10662.871;1
12:13:51.149;10662.871;1
12:13:51.172;10662.735;1
12:13:51.196;10662.521;1
12:13:51.221;10662.658;1
12:13:51.244;10662.581;1
12:13:51.264;10662.678;1
12:13:51.287;10662.678;1
12:13:51.311;10662.678;1
