TimeStamp;Частота вращения РСТ (Расчетная);0 - Bad, 1 - Good
12:14:03.892;3697.706;1
12:14:03.916;3697.696;0
12:14:03.939;3697.6;1
12:14:03.961;3697.53;1
12:14:03.984;3697.597;1
12:14:04.006;3697.688;1
12:14:04.030;3697.715;0
12:14:04.053;3697.715;1
12:14:04.075;3697.755;1
12:14:04.101;3697.696;1
12:14:04.121;3697.604;1
12:14:04.145;3697.588;0
12:14:04.168;3697.554;1
12:14:04.192;3697.554;1
12:14:04.215;3697.637;1
12:14:04.237;3697.722;1
12:14:04.259;3697.962;1
12:14:04.288;3698.296;1
12:14:04.305;3698.491;1
12:14:04.329;3698.528;1
12:14:04.351;3698.528;1
12:14:04.374;3698.532;1
12:14:04.399;3698.519;1
12:14:04.423;3698.528;1
12:14:04.445;3698.549;1
12:14:04.469;3698.656;1
12:14:04.490;3698.837;1
12:14:04.512;3698.837;1
12:14:04.538;3699.144;1
12:14:04.560;3699.323;1
12:14:04.582;3699.534;1
12:14:04.605;3699.661;1
12:14:04.627;3699.511;1
12:14:04.652;3699.511;1
12:14:04.675;3699.36;1
12:14:04.696;3698.952;0
12:14:04.719;3698.754;1
12:14:04.742;3698.538;1
12:14:04.765;3698.352;1
12:14:04.789;3697.988;0
12:14:04.812;3697.725;1
12:14:04.835;3697.725;1
12:14:04.857;3697.288;1
12:14:04.884;3697.066;1
12:14:04.903;3696.763;1
12:14:04.929;3696.312;1
12:14:04.950;3696.312;1
12:14:04.973;3696.136;1
12:14:04.995;3696.136;1
12:14:05.018;3696.016;1
12:14:05.041;3695.966;1
12:14:05.064;3695.969;1
12:14:05.087;3696.035;1
12:14:05.110;3696.035;1
12:14:05.133;3696.152;1
12:14:05.156;3696.192;1
12:14:05.181;3696.349;1
12:14:05.202;3696.399;1
12:14:05.225;3696.55;1
12:14:05.248;3696.565;0
12:14:05.271;3696.738;1
12:14:05.294;3696.738;1
12:14:05.318;3696.738;1
12:14:05.341;3696.846;1
12:14:05.363;3696.792;1
12:14:05.387;3696.769;1
12:14:05.411;3696.704;1
12:14:05.434;3696.749;1
12:14:05.456;3696.745;0
12:14:05.483;3696.773;1
12:14:05.502;3696.773;1
12:14:05.524;3696.844;1
12:14:05.548;3696.847;0
12:14:05.571;3696.803;1
12:14:05.596;3696.865;1
12:14:05.617;3696.973;1
12:14:05.640;3696.973;1
12:14:05.664;3697.01;1
12:14:05.686;3697.205;1
12:14:05.710;3697.273;1
12:14:05.733;3697.345;1
12:14:05.757;3697.363;0
12:14:05.777;3697.387;1
12:14:05.803;3697.412;1
12:14:05.823;3697.332;1
12:14:05.847;3697.378;1
12:14:05.870;3697.477;1
12:14:05.892;3697.477;1
12:14:05.915;3697.666;1
12:14:05.938;3697.801;1
12:14:05.961;3697.888;1
12:14:05.986;3697.842;1
12:14:06.008;3697.719;1
12:14:06.031;3697.719;1
12:14:06.056;3697.6;1
12:14:06.076;3697.428;1
12:14:06.100;3697.421;0
12:14:06.123;3697.434;0
12:14:06.146;3697.477;1
12:14:06.169;3697.514;1
12:14:06.192;3697.514;1
12:14:06.215;3697.555;1
12:14:06.238;3697.555;1
12:14:06.261;3697.585;1
12:14:06.285;3697.585;1
12:14:06.308;3697.585;1
12:14:06.331;3697.576;1
12:14:06.353;3697.74;1
12:14:06.376;3697.74;1
12:14:06.399;3697.909;1
12:14:06.422;3698.223;1
12:14:06.445;3698.333;1
12:14:06.468;3698.311;1
12:14:06.491;3698.234;1
12:14:06.514;3698.234;1
12:14:06.537;3698.216;1
12:14:06.560;3698.268;1
12:14:06.584;3698.268;1
12:14:06.606;3698.256;1
12:14:06.629;3698.05;1
12:14:06.652;3697.857;1
12:14:06.675;3697.879;1
12:14:06.699;3697.879;1
12:14:06.723;3697.879;1
12:14:06.744;3697.953;1
12:14:06.767;3698.08;1
12:14:06.792;3698.16;1
12:14:06.815;3698.274;1
12:14:06.839;3698.405;1
12:14:06.859;3698.472;1
12:14:06.887;3698.509;1
12:14:06.906;3698.509;1
12:14:06.928;3698.463;1
12:14:06.953;3698.45;1
12:14:06.976;3698.385;1
12:14:07.000;3698.367;1
12:14:07.020;3698.367;1
12:14:07.047;3698.442;1
12:14:07.066;3698.457;1
12:14:07.089;3698.457;1
12:14:07.111;3698.45;1
12:14:07.136;3698.374;1
12:14:07.159;3698.342;1
12:14:07.186;3698.411;1
12:14:07.206;3698.489;1
12:14:07.227;3698.633;1
12:14:07.250;3698.633;1
12:14:07.274;3698.853;1
12:14:07.297;3699.013;1
12:14:07.321;3699.285;1
12:14:07.343;3699.571;1
12:14:07.364;3699.673;1
12:14:07.388;3699.836;1
12:14:07.410;3699.836;1
12:14:07.436;3699.889;1
12:14:07.458;3699.846;1
12:14:07.483;3699.743;1
12:14:07.502;3699.5;1
12:14:07.525;3699.416;1
12:14:07.548;3699.166;1
12:14:07.573;3699.166;1
12:14:07.594;3698.77;0
12:14:07.617;3698.661;1
12:14:07.640;3698.448;1
12:14:07.663;3698.107;1
12:14:07.689;3698.107;1
12:14:07.709;3697.39;1
12:14:07.732;3696.899;1
12:14:07.755;3696.508;1
12:14:07.780;3696.508;1
12:14:07.803;3696.508;1
12:14:07.824;3696.371;1
12:14:07.848;3695.945;1
12:14:07.870;3694.927;1
12:14:07.895;3694.927;1
12:14:07.917;3694.76;1
12:14:07.939;3694.76;1
12:14:07.964;3694.495;1
12:14:07.989;3694.017;1
12:14:08.009;3693.881;1
12:14:08.032;3693.798;1
12:14:08.056;3693.522;1
12:14:08.079;3693.169;1
12:14:08.103;3693.169;1
12:14:08.126;3693.054;1
12:14:08.147;3692.835;1
12:14:08.169;3692.619;1
12:14:08.193;3692.437;1
12:14:08.215;3691.975;1
12:14:08.239;3691.554;1
12:14:08.264;3691.261;1
12:14:08.287;3691.261;1
12:14:08.311;3691.054;1
12:14:08.332;3691.051;1
12:14:08.355;3691.009;1
12:14:08.379;3691.012;1
12:14:08.402;3690.992;1
12:14:08.422;3690.777;1
12:14:08.447;3690.701;1
12:14:08.469;3690.592;1
12:14:08.493;3690.592;1
12:14:08.514;3690.537;1
12:14:08.540;3690.552;1
12:14:08.562;3690.538;1
12:14:08.584;3690.35;1
12:14:08.606;3690.269;1
12:14:08.629;3690.238;1
12:14:08.654;3690.238;1
12:14:08.676;3690.552;1
12:14:08.699;3690.869;1
12:14:08.723;3691.106;1
12:14:08.745;3691.516;0
12:14:08.767;3691.652;1
12:14:08.792;3691.652;1
12:14:08.813;3691.704;1
12:14:08.839;3691.722;1
12:14:08.861;3691.692;1
12:14:08.884;3691.664;1
12:14:08.907;3691.581;1
12:14:08.928;3691.539;1
12:14:08.951;3691.539;1
12:14:08.975;3691.451;1
12:14:08.998;3691.602;1
12:14:09.022;3691.905;1
12:14:09.044;3692.271;0
12:14:09.067;3692.488;1
12:14:09.091;3692.488;1
12:14:09.112;3692.916;1
12:14:09.138;3692.974;1
12:14:09.160;3692.98;1
12:14:09.182;3693.011;1
12:14:09.204;3693.141;1
12:14:09.227;3693.141;1
12:14:09.250;3693.81;1
12:14:09.275;3693.81;1
12:14:09.296;3693.979;1
12:14:09.319;3694.328;1
12:14:09.342;3694.328;1
12:14:09.365;3694.661;1
12:14:09.389;3694.986;1
12:14:09.411;3695.165;1
12:14:09.434;3695.165;1
12:14:09.457;3695.395;1
12:14:09.483;3695.661;1
12:14:09.505;3695.661;1
12:14:09.528;3695.828;1
12:14:09.550;3695.966;1
12:14:09.572;3696.263;1
12:14:09.595;3696.263;1
12:14:09.618;3696.343;1
12:14:09.642;3696.343;1
12:14:09.666;3696.542;1
12:14:09.689;3696.757;1
12:14:09.711;3696.89;1
12:14:09.733;3697.051;1
12:14:09.757;3697.236;1
12:14:09.784;3697.369;1
12:14:09.805;3697.369;1
12:14:09.826;3697.724;1
12:14:09.849;3697.872;1
12:14:09.873;3698.011;1
12:14:09.897;3698.281;1
12:14:09.917;3698.435;1
12:14:09.943;3698.643;1
12:14:09.965;3698.668;1
12:14:09.989;3698.834;1
12:14:10.010;3698.834;1
12:14:10.034;3698.927;1
12:14:10.057;3698.899;1
12:14:10.080;3698.871;1
12:14:10.101;3698.93;1
12:14:10.125;3699.084;1
12:14:10.148;3699.084;1
12:14:10.171;3699.134;1
12:14:10.193;3699.11;1
12:14:10.219;3699.066;1
12:14:10.241;3699.109;1
12:14:10.262;3699.187;1
12:14:10.287;3699.261;1
12:14:10.309;3699.261;1
12:14:10.331;3699.35;1
12:14:10.354;3699.626;1
12:14:10.380;3699.821;1
12:14:10.403;3700.134;1
12:14:10.423;3700.286;1
12:14:10.449;3700.399;1
12:14:10.470;3700.427;1
12:14:10.492;3700.427;1
12:14:10.515;3700.545;1
12:14:10.538;3700.666;1
12:14:10.561;3700.982;1
12:14:10.584;3701.159;1
12:14:10.607;3701.288;1
12:14:10.630;3701.317;1
12:14:10.653;3701.362;1
12:14:10.676;3701.362;1
12:14:10.699;3701.362;1
12:14:10.722;3701.483;1
12:14:10.745;3701.483;1
12:14:10.768;3701.438;1
12:14:10.792;3701.35;1
12:14:10.814;3701.35;1
12:14:10.837;3701.35;1
12:14:10.860;3701.128;1
12:14:10.885;3701.128;1
12:14:10.908;3701.087;1
12:14:10.931;3700.911;1
12:14:10.952;3700.82;1
12:14:10.975;3700.546;1
12:14:10.999;3700.391;1
12:14:11.022;3700.391;1
12:14:11.045;3700.254;1
12:14:11.068;3699.784;1
12:14:11.091;3699.589;1
12:14:11.115;3699.493;1
12:14:11.136;3699.323;1
12:14:11.160;3699.246;1
12:14:11.186;3699.05;1
12:14:11.205;3699.05;1
12:14:11.229;3698.917;1
12:14:11.252;3698.822;1
12:14:11.275;3698.763;1
12:14:11.297;3698.733;1
12:14:11.321;3698.701;1
12:14:11.346;3698.667;1
12:14:11.366;3698.51;1
12:14:11.389;3698.51;1
12:14:11.412;3698.377;1
12:14:11.435;3697.954;0
12:14:11.460;3697.773;1
12:14:11.486;3697.48;0
12:14:11.507;3697.48;1
12:14:11.527;3697.261;1
12:14:11.551;3697.152;1
12:14:11.573;3696.823;1
12:14:11.596;3696.628;1
12:14:11.620;3696.519;1
12:14:11.645;3696.205;1
12:14:11.666;3695.961;1
12:14:11.688;3695.961;1
12:14:11.712;3695.732;1
12:14:11.735;3695.242;1
12:14:11.757;3694.915;1
12:14:11.784;3694.528;1
12:14:11.803;3693.718;1
12:14:11.826;3693.718;1
12:14:11.850;3693.153;1
12:14:11.874;3692.025;1
12:14:11.897;3691.545;1
12:14:11.921;3691.197;1
12:14:11.943;3690.848;1
12:14:11.966;3690.531;1
12:14:11.987;3690.501;1
12:14:12.012;3690.501;1
12:14:12.035;3690.426;1
12:14:12.057;3690.294;1
12:14:12.081;3690.275;1
12:14:12.104;3690.352;0
12:14:12.125;3690.484;1
12:14:12.148;3690.484;1
12:14:12.172;3690.707;1
12:14:12.197;3690.879;1
12:14:12.219;3691.098;1
12:14:12.241;3691.385;1
12:14:12.263;3691.621;1
12:14:12.288;3691.917;1
12:14:12.309;3691.917;1
12:14:12.333;3692.019;1
12:14:12.355;3692.386;1
12:14:12.383;3692.925;1
12:14:12.401;3693.223;1
12:14:12.425;3693.473;1
12:14:12.448;3693.473;1
12:14:12.471;3693.739;1
12:14:12.494;3693.942;1
12:14:12.518;3694.072;1
12:14:12.540;3694.395;1
12:14:12.565;3694.556;1
12:14:12.585;3694.676;1
12:14:12.608;3694.676;1
12:14:12.632;3694.772;1
12:14:12.654;3694.92;1
12:14:12.680;3695.016;1
12:14:12.704;3695.026;1
12:14:12.725;3695.037;1
12:14:12.747;3695.037;1
12:14:12.771;3695.068;1
12:14:12.793;3695.188;1
12:14:12.817;3695.284;1
12:14:12.840;3695.469;1
12:14:12.865;3695.618;1
12:14:12.885;3695.618;1
12:14:12.909;3695.967;0
12:14:12.931;3696.303;1
12:14:12.957;3696.494;1
12:14:12.979;3696.699;1
12:14:13.003;3696.816;1
12:14:13.025;3696.816;1
12:14:13.047;3696.816;1
12:14:13.070;3696.942;1
12:14:13.094;3697.033;1
12:14:13.118;3697.066;1
12:14:13.140;3697.066;1
12:14:13.161;3696.933;1
12:14:13.186;3697.004;0
12:14:13.209;3697.004;1
12:14:13.232;3697.113;1
12:14:13.256;3697.223;1
12:14:13.278;3697.338;1
12:14:13.301;3697.441;1
12:14:13.325;3697.539;1
12:14:13.346;3697.598;1
12:14:13.368;3697.731;1
12:14:13.391;3697.731;1
12:14:13.414;3697.78;1
12:14:13.437;3697.851;1
12:14:13.463;3697.98;1
12:14:13.484;3698.055;1
12:14:13.508;3698.145;1
12:14:13.530;3698.145;1
12:14:13.554;3698.219;1
12:14:13.577;3698.209;1
12:14:13.598;3698.271;1
12:14:13.622;3698.427;1
12:14:13.645;3698.59;1
12:14:13.667;3698.633;1
12:14:13.690;3698.633;1
12:14:13.714;3698.602;1
12:14:13.737;3698.537;1
12:14:13.759;3698.506;1
12:14:13.783;3698.448;1
12:14:13.804;3698.444;0
12:14:13.828;3698.396;1
12:14:13.850;3698.396;1
12:14:13.873;3698.481;1
12:14:13.898;3698.572;1
12:14:13.922;3698.674;1
12:14:13.944;3698.738;1
12:14:13.967;3698.878;1
12:14:13.990;3698.933;1
12:14:14.011;3698.933;1
12:14:14.037;3698.927;0
12:14:14.059;3698.917;0
12:14:14.083;3698.859;1
12:14:14.103;3698.918;1
12:14:14.126;3698.918;1
12:14:14.149;3699.119;1
12:14:14.173;3699.119;1
12:14:14.195;3699.251;1
12:14:14.218;3699.341;1
12:14:14.241;3699.341;1
12:14:14.264;3699.7;0
12:14:14.287;3699.7;1
12:14:14.310;3700.059;0
12:14:14.333;3700.059;1
12:14:14.356;3700.249;1
12:14:14.382;3700.249;1
12:14:14.404;3700.506;1
12:14:14.425;3700.749;1
12:14:14.449;3701.066;1
12:14:14.471;3701.211;1
12:14:14.494;3701.303;1
12:14:14.518;3701.286;1
12:14:14.543;3701.286;1
12:14:14.566;3700.933;1
12:14:14.586;3700.843;1
12:14:14.610;3700.588;1
12:14:14.633;3700.542;1
12:14:14.655;3700.461;1
12:14:14.680;3700.424;1
12:14:14.704;3700.406;1
12:14:14.724;3700.406;1
12:14:14.748;3700.384;1
12:14:14.770;3700.257;1
12:14:14.796;3700.205;1
12:14:14.816;3700.149;1
12:14:14.841;3700.081;1
12:14:14.865;3700.081;1
12:14:14.888;3700.025;1
12:14:14.909;3699.948;1
12:14:14.931;3699.92;1
12:14:14.957;3699.867;1
12:14:14.980;3699.814;1
12:14:15.003;3699.824;0
12:14:15.026;3699.824;1
12:14:15.046;3699.867;1
12:14:15.070;3699.858;1
12:14:15.094;3699.757;1
12:14:15.117;3699.641;1
12:14:15.141;3699.483;1
12:14:15.162;3699.483;1
12:14:15.186;3699.215;1
12:14:15.208;3699.094;1
12:14:15.232;3698.872;1
12:14:15.254;3698.778;1
12:14:15.278;3698.713;1
12:14:15.301;3698.713;1
12:14:15.325;3698.658;1
12:14:15.345;3698.683;1
12:14:15.369;3698.775;1
12:14:15.392;3698.781;1
12:14:15.414;3698.744;1
12:14:15.437;3698.75;1
12:14:15.461;3698.699;1
12:14:15.485;3698.699;1
12:14:15.507;3698.682;1
12:14:15.530;3698.565;1
12:14:15.553;3698.516;1
12:14:15.575;3698.481;1
12:14:15.600;3698.345;1
12:14:15.622;3698.188;1
12:14:15.644;3698.188;1
12:14:15.667;3698.117;1
12:14:15.690;3698.052;1
12:14:15.715;3698.114;1
12:14:15.738;3698.192;1
12:14:15.762;3698.311;1
12:14:15.784;3698.339;1
12:14:15.806;3698.339;1
12:14:15.829;3698.385;1
12:14:15.851;3698.367;1
12:14:15.875;3698.305;1
12:14:15.897;3698.098;1
12:14:15.921;3697.722;1
12:14:15.946;3697.595;1
12:14:15.967;3697.595;1
12:14:15.991;3697.464;1
12:14:16.013;3697.427;1
12:14:16.038;3697.501;1
12:14:16.058;3697.631;1
12:14:16.086;3697.647;1
12:14:16.107;3697.647;1
12:14:16.127;3697.589;1
12:14:16.151;3697.526;1
12:14:16.173;3697.486;1
12:14:16.198;3697.487;1
12:14:16.220;3697.57;1
12:14:16.245;3697.57;1
12:14:16.265;3697.619;1
12:14:16.289;3697.647;0
12:14:16.312;3697.656;1
12:14:16.335;3697.668;1
12:14:16.360;3697.675;1
12:14:16.383;3697.712;1
12:14:16.404;3697.712;1
12:14:16.427;3697.706;1
12:14:16.450;3697.699;0
12:14:16.473;3697.681;1
12:14:16.497;3697.74;1
12:14:16.520;3697.903;1
12:14:16.542;3697.903;1
12:14:16.564;3697.981;1
12:14:16.587;3698.223;1
12:14:16.610;3698.297;1
12:14:16.634;3698.297;1
12:14:16.657;3698.281;1
12:14:16.683;3698.281;1
12:14:16.704;3698.24;1
12:14:16.725;3698.266;1
12:14:16.749;3698.334;1
12:14:16.771;3698.59;1
12:14:16.795;3698.59;1
12:14:16.819;3698.779;1
12:14:16.840;3698.779;1
12:14:16.863;3698.831;1
12:14:16.888;3698.778;1
12:14:16.909;3698.778;1
12:14:16.933;3698.902;1
12:14:16.955;3699.097;1
12:14:16.981;3699.394;1
12:14:17.001;3699.394;1
12:14:17.025;3699.403;1
12:14:17.048;3699.403;1
12:14:17.070;3699.422;1
12:14:17.094;3699.444;1
12:14:17.117;3699.453;1
12:14:17.139;3699.453;1
12:14:17.162;3699.651;1
12:14:17.186;3699.651;1
12:14:17.208;3699.669;1
12:14:17.231;3699.632;1
12:14:17.254;3699.511;1
12:14:17.277;3699.261;1
12:14:17.300;3699.261;1
12:14:17.323;3698.608;0
12:14:17.346;3698.192;0
12:14:17.369;3698.058;1
12:14:17.392;3698.058;1
12:14:17.415;3698.042;1
12:14:17.438;3698.07;1
12:14:17.461;3698.11;1
12:14:17.485;3698.2;1
12:14:17.508;3698.203;1
12:14:17.532;3698.182;1
12:14:17.553;3698.182;1
12:14:17.579;3698.036;1
12:14:17.601;3697.727;1
12:14:17.624;3697.52;1
12:14:17.646;3697.051;0
12:14:17.668;3696.881;1
12:14:17.691;3696.881;1
12:14:17.714;3696.795;1
12:14:17.737;3696.403;1
12:14:17.762;3696.341;1
12:14:17.784;3696.176;1
12:14:17.806;3695.93;1
12:14:17.830;3695.748;1
12:14:17.854;3695.748;1
12:14:17.878;3695.463;1
12:14:17.899;3695.433;1
12:14:17.922;3695.322;1
12:14:17.947;3695.185;1
12:14:17.968;3695.016;1
12:14:17.990;3695.016;1
12:14:18.015;3694.787;1
12:14:18.038;3694.565;1
12:14:18.060;3694.375;1
12:14:18.083;3694.192;1
12:14:18.105;3694.124;1
12:14:18.129;3694.072;1
12:14:18.151;3694.072;1
12:14:18.174;3694.075;1
12:14:18.198;3694.078;1
12:14:18.223;3694.09;1
12:14:18.244;3694.103;1
12:14:18.267;3694.204;1
12:14:18.290;3694.204;1
12:14:18.314;3694.316;1
12:14:18.337;3694.682;0
12:14:18.358;3694.747;1
12:14:18.386;3694.917;1
12:14:18.404;3695.094;1
12:14:18.428;3695.174;1
12:14:18.451;3695.174;1
12:14:18.474;3695.458;0
12:14:18.496;3695.625;1
12:14:18.519;3695.691;1
12:14:18.542;3695.878;1
12:14:18.566;3696.075;1
12:14:18.588;3696.389;1
12:14:18.611;3696.389;1
12:14:18.634;3696.461;1
12:14:18.657;3696.463;0
12:14:18.682;3696.251;1
12:14:18.704;3696.139;1
12:14:18.727;3696.173;1
12:14:18.750;3696.241;1
12:14:18.773;3696.241;1
12:14:18.797;3696.381;1
12:14:18.820;3696.562;1
12:14:18.843;3696.542;1
12:14:18.865;3696.378;1
12:14:18.887;3696.26;1
12:14:18.910;3695.958;1
12:14:18.934;3695.958;1
12:14:18.958;3695.42;1
12:14:18.981;3695.282;1
12:14:19.005;3695.214;1
12:14:19.025;3695.259;1
12:14:19.049;3695.259;1
12:14:19.072;3695.46;1
12:14:19.097;3695.583;1
12:14:19.120;3695.779;0
12:14:19.142;3695.886;1
12:14:19.164;3696.01;1
12:14:19.187;3696.074;1
12:14:19.210;3696.074;1
12:14:19.234;3696.105;1
12:14:19.256;3696.371;1
12:14:19.283;3696.59;1
12:14:19.302;3696.943;1
12:14:19.327;3697.085;1
12:14:19.349;3697.264;1
12:14:19.372;3697.264;1
12:14:19.395;3697.329;1
12:14:19.419;3697.347;1
12:14:19.441;3697.375;1
12:14:19.464;3697.446;1
12:14:19.489;3697.557;1
12:14:19.509;3697.532;1
12:14:19.533;3697.532;1
12:14:19.555;3697.4;1
12:14:19.578;3697.131;1
12:14:19.604;3696.644;0
12:14:19.624;3696.455;1
12:14:19.650;3696.284;1
12:14:19.670;3696.247;1
12:14:19.695;3696.247;1
12:14:19.717;3696.287;1
12:14:19.740;3696.34;1
12:14:19.765;3696.399;1
12:14:19.785;3696.477;1
12:14:19.808;3696.504;1
12:14:19.831;3696.504;1
12:14:19.855;3696.531;1
12:14:19.877;3696.409;1
12:14:19.902;3696.35;1
12:14:19.925;3696.27;1
12:14:19.948;3696.155;1
12:14:19.971;3696.087;1
12:14:19.993;3696.087;1
12:14:20.017;3696.013;1
12:14:20.040;3696.022;1
12:14:20.063;3695.878;1
12:14:20.087;3695.775;1
12:14:20.110;3695.676;1
12:14:20.131;3695.676;1
12:14:20.155;3695.651;1
12:14:20.177;3695.648;1
12:14:20.201;3695.55;1
12:14:20.225;3695.546;1
12:14:20.248;3695.643;1
12:14:20.267;3695.939;1
12:14:20.291;3695.939;1
12:14:20.315;3696.226;1
12:14:20.336;3696.491;1
12:14:20.359;3696.593;1
12:14:20.385;3696.621;1
12:14:20.406;3696.621;1
12:14:20.428;3696.565;1
12:14:20.451;3696.396;1
12:14:20.474;3696.25;1
12:14:20.497;3696.318;1
12:14:20.522;3696.318;1
12:14:20.544;3696.421;1
12:14:20.567;3696.494;1
12:14:20.591;3696.584;1
12:14:20.614;3696.63;1
12:14:20.635;3696.705;1
12:14:20.660;3696.748;1
12:14:20.686;3696.757;1
12:14:20.706;3696.757;1
12:14:20.728;3696.844;1
12:14:20.751;3696.859;0
12:14:20.774;3696.927;1
12:14:20.796;3697.057;1
12:14:20.820;3697.131;1
12:14:20.843;3697.249;1
12:14:20.866;3697.294;1
12:14:20.889;3697.294;1
12:14:20.911;3697.304;1
12:14:20.934;3697.169;1
12:14:20.960;3697.122;1
12:14:20.982;3697.067;1
12:14:21.004;3697.178;1
12:14:21.026;3697.178;1
12:14:21.050;3697.276;1
12:14:21.073;3697.501;1
12:14:21.098;3697.583;1
12:14:21.118;3697.588;1
12:14:21.141;3697.628;1
12:14:21.166;3697.651;1
12:14:21.188;3697.651;1
12:14:21.211;3697.659;0
12:14:21.234;3697.641;0
12:14:21.256;3697.573;1
12:14:21.283;3697.505;1
12:14:21.303;3697.483;1
12:14:21.328;3697.512;1
12:14:21.348;3697.512;1
12:14:21.372;3697.551;1
12:14:21.396;3697.555;1
12:14:21.418;3697.613;1
12:14:21.443;3697.761;1
12:14:21.464;3697.947;1
12:14:21.487;3697.974;1
12:14:21.510;3697.974;1
12:14:21.533;3698.03;1
12:14:21.557;3698.052;1
12:14:21.581;3698.104;1
12:14:21.603;3698.117;1
12:14:21.627;3698.154;1
12:14:21.647;3698.222;1
12:14:21.671;3698.222;1
12:14:21.693;3698.281;1
12:14:21.716;3698.201;1
12:14:21.739;3698.186;1
12:14:21.764;3698.012;1
12:14:21.786;3697.894;1
12:14:21.808;3697.595;1
12:14:21.832;3697.595;1
12:14:21.856;3697.471;1
12:14:21.879;3697.328;1
12:14:21.900;3697.332;1
12:14:21.925;3697.18;1
12:14:21.946;3697.109;1
12:14:21.970;3697.109;1
12:14:21.993;3697.115;1
12:14:22.017;3697.239;1
12:14:22.040;3697.322;1
12:14:22.064;3697.285;1
12:14:22.085;3697.285;1
12:14:22.108;3697.302;0
12:14:22.130;3697.302;1
12:14:22.153;3697.351;1
12:14:22.176;3697.363;1
12:14:22.200;3697.421;1
12:14:22.225;3697.471;1
12:14:22.248;3697.542;1
12:14:22.269;3697.604;1
12:14:22.292;3697.604;1
12:14:22.314;3697.604;1
12:14:22.337;3697.875;1
12:14:22.363;3698.05;1
12:14:22.386;3698.186;1
12:14:22.406;3698.385;1
12:14:22.431;3698.385;1
12:14:22.453;3698.374;1
12:14:22.477;3698.33;1
12:14:22.499;3698.339;1
12:14:22.523;3698.342;1
12:14:22.547;3698.383;1
12:14:22.567;3698.379;1
12:14:22.590;3698.342;1
12:14:22.614;3698.342;1
12:14:22.637;3698.283;1
12:14:22.660;3698.308;1
12:14:22.683;3698.47;1
12:14:22.706;3698.788;1
12:14:22.729;3698.88;1
12:14:22.752;3698.88;1
12:14:22.775;3698.908;1
12:14:22.800;3698.792;1
12:14:22.820;3698.546;1
12:14:22.846;3698.284;1
12:14:22.869;3698.244;1
12:14:22.889;3698.124;1
12:14:22.914;3698.124;1
12:14:22.938;3697.996;1
12:14:22.959;3697.913;1
12:14:22.983;3698.008;1
12:14:23.005;3698.08;1
12:14:23.027;3698.08;1
12:14:23.050;3698.052;1
12:14:23.073;3698.027;1
12:14:23.097;3697.632;0
12:14:23.119;3697.632;1
12:14:23.143;3697.171;0
12:14:23.165;3697.171;1
12:14:23.189;3696.894;1
12:14:23.211;3696.467;1
12:14:23.234;3696.381;1
12:14:23.257;3696.381;1
12:14:23.282;3696.381;1
12:14:23.305;3696.269;1
12:14:23.328;3696.214;1
12:14:23.350;3696.253;1
12:14:23.372;3696.452;1
12:14:23.396;3696.452;1
12:14:23.418;3696.726;0
12:14:23.441;3696.874;1
12:14:23.464;3696.967;1
12:14:23.487;3696.924;1
12:14:23.510;3696.831;1
12:14:23.533;3696.511;1
12:14:23.556;3696.511;1
12:14:23.580;3696.402;1
12:14:23.605;3696.121;1
12:14:23.625;3696.025;1
12:14:23.650;3696.047;1
12:14:23.672;3696.047;1
12:14:23.696;3696.034;1
12:14:23.717;3696.025;1
12:14:23.742;3696.019;1
12:14:23.765;3696.143;1
12:14:23.788;3696.349;1
12:14:23.809;3696.42;1
12:14:23.833;3696.42;1
12:14:23.858;3696.562;1
12:14:23.880;3696.664;1
12:14:23.902;3696.77;1
12:14:23.924;3696.837;1
12:14:23.949;3696.921;1
12:14:23.970;3696.931;1
12:14:23.994;3696.931;1
12:14:24.018;3696.952;1
12:14:24.040;3697.079;1
12:14:24.063;3697.254;1
12:14:24.085;3697.316;1
12:14:24.110;3697.378;1
12:14:24.132;3697.378;1
12:14:24.155;3697.499;1
12:14:24.179;3697.591;1
12:14:24.200;3697.625;1
12:14:24.226;3697.74;1
12:14:24.248;3697.903;1
12:14:24.269;3698.005;1
12:14:24.294;3698.005;1
12:14:24.316;3698.395;0
12:14:24.338;3698.614;1
12:14:24.363;3698.918;1
12:14:24.387;3699.057;1
12:14:24.407;3699.246;1
12:14:24.431;3699.246;1
12:14:24.454;3699.602;1
12:14:24.477;3699.768;1
12:14:24.500;3699.694;1
12:14:24.523;3699.573;1
12:14:24.547;3699.564;1
12:14:24.569;3699.564;1
12:14:24.592;3699.585;1
12:14:24.616;3699.598;1
12:14:24.637;3699.616;1
12:14:24.661;3699.688;1
12:14:24.684;3699.784;1
12:14:24.709;3699.858;1
12:14:24.729;3699.858;1
12:14:24.753;3699.998;1
12:14:24.776;3700.146;1
12:14:24.799;3700.189;1
12:14:24.822;3700.158;1
12:14:24.845;3700.04;1
12:14:24.867;3699.969;1
12:14:24.890;3699.824;1
12:14:24.915;3699.824;1
12:14:24.938;3699.537;1
12:14:24.960;3699.32;1
12:14:24.986;3698.958;0
12:14:25.006;3698.405;1
12:14:25.029;3698.231;1
12:14:25.053;3698.231;1
12:14:25.074;3697.752;1
12:14:25.099;3697.223;1
12:14:25.121;3696.896;1
12:14:25.145;3696.26;1
12:14:25.166;3695.908;1
12:14:25.190;3695.908;1
12:14:25.214;3695.546;1
12:14:25.237;3694.788;1
12:14:25.258;3694.591;1
