TimeStamp;Давление масла в магистрали общей откачки (поз. Р615);0 - Bad, 1 - Good
12:13:54.554;207.082;1
12:13:54.578;208.491;1
12:13:54.601;209.084;1
12:13:54.625;208.621;1
12:13:54.647;208.621;1
12:13:54.668;208.621;1
12:13:54.694;207.564;1
12:13:54.714;205.858;1
12:13:54.738;203.912;1
12:13:54.760;202.151;1
12:13:54.786;202.151;1
12:13:54.810;200.927;1
12:13:54.829;200.927;1
12:13:54.853;199.907;1
12:13:54.876;198.851;1
12:13:54.899;197.182;1
12:13:54.924;197.182;1
12:13:54.945;195.495;1
12:13:54.967;193.715;1
12:13:54.990;193.715;1
12:13:55.015;192.455;1
12:13:55.036;191.787;1
12:13:55.060;191.787;1
12:13:55.085;192.603;1
12:13:55.105;192.714;0
12:13:55.128;192.214;1
12:13:55.152;192.214;1
12:13:55.176;192.139;1
12:13:55.200;192.844;1
12:13:55.221;192.844;1
12:13:55.244;194.29;1
12:13:55.267;196.57;0
12:13:55.290;196.57;1
12:13:55.312;199.221;0
12:13:55.335;200.834;1
12:13:55.361;200.834;1
12:13:55.386;200.501;1
12:13:55.406;199.221;1
12:13:55.427;199.221;1
12:13:55.451;199.221;1
12:13:55.474;195.68;0
12:13:55.497;195.68;1
12:13:55.521;194.605;1
12:13:55.542;193.103;1
12:13:55.569;191.824;1
12:13:55.589;191.824;1
12:13:55.613;192.158;1
12:13:55.634;195.143;1
12:13:55.660;195.143;1
12:13:55.685;198.61;0
12:13:55.703;198.61;1
12:13:55.729;200.056;1
12:13:55.750;199.944;0
12:13:55.773;201.205;1
12:13:55.798;201.205;1
12:13:55.819;201.52;1
12:13:55.843;201.52;1
12:13:55.867;201.78;1
12:13:55.887;200.927;1
12:13:55.912;201.112;1
12:13:55.935;201.112;1
12:13:55.957;201.835;1
12:13:55.981;203.281;1
12:13:56.002;203.281;1
12:13:56.025;205.043;0
12:13:56.049;206.118;1
12:13:56.071;205.97;0
12:13:56.094;205.97;1
12:13:56.118;205.97;1
12:13:56.140;205.08;1
12:13:56.166;204.245;1
12:13:56.188;203.189;1
12:13:56.210;201.91;1
12:13:56.232;201.91;1
12:13:56.255;201.02;1
12:13:56.282;200.482;1
12:13:56.302;200.482;1
12:13:56.327;200;1
12:13:56.348;199.796;1
12:13:56.370;199.277;1
12:13:56.394;199.277;1
12:13:56.416;197.683;1
12:13:56.439;195.773;1
12:13:56.462;195.013;1
12:13:56.486;195.013;1
12:13:56.508;195.013;1
12:13:56.531;197.201;1
12:13:56.554;197.201;1
12:13:56.577;198.443;1
12:13:56.600;198.517;1
12:13:56.623;198.517;1
12:13:56.646;197.831;1
12:13:56.670;197.831;1
12:13:56.694;197.627;1
12:13:56.715;197.608;0
12:13:56.741;197.701;0
12:13:56.763;197.701;1
12:13:56.785;196.663;1
12:13:56.807;196.663;1
12:13:56.831;194.438;1
12:13:56.853;193.215;1
12:13:56.876;193.344;0
12:13:56.902;193.344;1
12:13:56.923;193.326;0
12:13:56.945;193.326;1
12:13:56.969;192.38;1
12:13:56.993;191.12;1
12:13:57.015;189.637;1
12:13:57.037;189.729;0
12:13:57.061;189.729;1
12:13:57.085;193.344;1
12:13:57.106;193.344;1
12:13:57.129;198.053;0
12:13:57.152;202.206;0
12:13:57.178;205.08;1
12:13:57.201;205.08;1
12:13:57.221;206.767;1
12:13:57.247;207.805;0
12:13:57.268;207.805;1
12:13:57.290;208.435;0
12:13:57.315;208.695;0
12:13:57.337;208.695;1
12:13:57.359;208.139;0
12:13:57.385;206.767;1
12:13:57.406;206.767;1
12:13:57.429;204.375;0
12:13:57.452;201.798;0
12:13:57.474;201.798;1
12:13:57.500;199.555;0
12:13:57.520;198.257;1
12:13:57.546;197.701;1
12:13:57.566;198.22;1
12:13:57.591;198.22;1
12:13:57.612;198.22;1
12:13:57.637;199.518;1
12:13:57.659;199.852;1
12:13:57.683;199.129;1
12:13:57.705;199.129;1
12:13:57.728;197.701;1
12:13:57.751;196.941;1
12:13:57.774;196.941;1
12:13:57.799;198.888;0
12:13:57.819;201.817;0
12:13:57.845;204.931;0
12:13:57.868;207.508;0
12:13:57.888;207.508;1
12:13:57.911;207.508;1
12:13:57.936;209.492;1
12:13:57.959;210.438;1
12:13:57.982;210.345;0
12:13:58.003;210.067;1
12:13:58.027;210.067;1
12:13:58.050;210.067;1
12:13:58.072;209.752;1
12:13:58.098;208.936;1
12:13:58.121;207.898;1
12:13:58.143;206.6;1
12:13:58.165;206.6;1
12:13:58.188;206.6;1
12:13:58.210;204.82;1
12:13:58.236;202.836;1
12:13:58.257;200.463;0
12:13:58.283;197.961;0
12:13:58.305;197.961;1
12:13:58.327;197.961;1
12:13:58.348;195.495;0
12:13:58.372;193.233;0
12:13:58.396;192.492;1
12:13:58.418;193.882;1
12:13:58.441;193.882;1
12:13:58.463;193.882;1
12:13:58.488;196.644;0
12:13:58.510;199.129;0
12:13:58.532;200.185;1
12:13:58.556;200.686;1
12:13:58.581;200.686;1
12:13:58.604;201.594;1
12:13:58.627;201.594;1
12:13:58.647;203.115;1
12:13:58.671;204.913;1
12:13:58.695;205.784;1
12:13:58.716;205.784;1
12:13:58.739;205.284;1
12:13:58.762;203.56;1
12:13:58.785;203.56;1
12:13:58.808;200.148;0
12:13:58.831;199.722;1
12:13:58.854;199.722;1
12:13:58.877;199.722;1
12:13:58.900;199.722;1
12:13:58.923;200.501;1
12:13:58.946;200.501;1
12:13:58.970;201.02;1
12:13:58.992;199.981;1
12:13:59.015;199.981;1
12:13:59.038;197.479;0
12:13:59.061;194.661;1
12:13:59.086;194.105;1
12:13:59.107;193.938;1
12:13:59.132;193.938;1
12:13:59.155;193.938;1
12:13:59.177;193.752;1
12:13:59.200;194.142;1
12:13:59.223;195.124;1
12:13:59.245;197.293;0
12:13:59.269;197.293;1
12:13:59.292;197.293;1
12:13:59.317;200.371;1
12:13:59.339;203.467;0
12:13:59.361;205.043;1
12:13:59.386;204.486;1
12:13:59.409;204.486;1
12:13:59.429;204.486;1
12:13:59.453;202.985;1
12:13:59.475;201.39;1
12:13:59.498;200.093;1
12:13:59.524;198.813;1
12:13:59.546;198.813;1
12:13:59.568;198.813;1
12:13:59.591;197.627;1
12:13:59.614;197.59;1
12:13:59.637;197.386;1
12:13:59.661;197.219;1
12:13:59.684;197.089;0
12:13:59.706;197.089;1
12:13:59.730;197.089;1
12:13:59.753;197.089;1
12:13:59.775;199.648;0
12:13:59.798;201.872;0
12:13:59.821;202.151;1
12:13:59.847;202.151;1
12:13:59.869;200.037;1
12:13:59.891;200.037;1
12:13:59.913;196.96;0
12:13:59.937;194.865;1
12:13:59.962;193.048;1
12:13:59.986;193.048;1
12:14:00.005;191.361;1
12:14:00.031;191.361;1
12:14:00.052;190.267;1
12:14:00.076;191.528;1
12:14:00.097;194.327;0
12:14:00.120;194.327;1
12:14:00.143;197.423;1
12:14:00.169;200.26;1
12:14:00.189;202.614;0
12:14:00.212;202.614;1
12:14:00.235;204.486;1
12:14:00.258;204.486;1
12:14:00.283;205.191;1
12:14:00.305;205.376;1
12:14:00.328;205.376;1
12:14:00.351;205.117;1
12:14:00.374;204.245;1
12:14:00.397;204.245;1
12:14:00.421;203.133;1
12:14:00.443;202.874;1
12:14:00.468;203.152;1
12:14:00.490;203.152;1
12:14:00.511;203.801;1
12:14:00.536;203.801;1
12:14:00.557;202.985;1
12:14:00.581;200.538;0
12:14:00.604;197.534;0
12:14:00.628;195.921;1
12:14:00.649;195.921;1
12:14:00.673;195.921;1
12:14:00.696;197.646;1
12:14:00.717;199.703;1
12:14:00.743;200.519;1
12:14:00.764;199.407;1
12:14:00.786;196.96;0
12:14:00.809;196.96;1
12:14:00.834;196.96;1
12:14:00.857;195.254;0
12:14:00.881;196.237;1
12:14:00.905;198.572;0
12:14:00.925;198.572;1
12:14:00.948;200.575;0
12:14:00.970;200.575;1
12:14:00.993;201.52;1
12:14:01.017;200.723;1
12:14:01.040;198.554;0
12:14:01.064;198.554;1
12:14:01.089;196.478;0
12:14:01.108;196.478;1
12:14:01.132;195.958;1
12:14:01.155;195.903;0
12:14:01.177;195.254;1
12:14:01.202;194.568;1
12:14:01.223;194.568;1
12:14:01.246;195.254;1
12:14:01.270;195.254;1
12:14:01.294;195.829;1
12:14:01.316;196.459;1
12:14:01.338;198.09;1
12:14:01.364;199.314;1
12:14:01.387;199.314;1
12:14:01.407;199.314;1
12:14:01.430;201.594;0
12:14:01.455;204.116;0
12:14:01.478;206.47;0
12:14:01.500;208.065;1
12:14:01.523;208.065;1
12:14:01.545;208.065;1
12:14:01.568;208.509;1
12:14:01.592;208.065;1
12:14:01.614;206.989;1
12:14:01.640;205.654;1
12:14:01.662;205.654;1
12:14:01.685;204.672;1
12:14:01.706;204.672;1
12:14:01.730;204.171;1
12:14:01.754;203.726;1
12:14:01.777;203.226;1
12:14:01.800;203.226;1
12:14:01.824;201.91;1
12:14:01.846;200.686;1
12:14:01.868;200.019;1
12:14:01.890;200.019;1
12:14:01.913;200.019;1
12:14:01.936;200.019;1
12:14:01.959;199.889;0
12:14:01.983;199.24;1
12:14:02.005;199.24;1
12:14:02.028;197.442;1
12:14:02.051;195.402;0
12:14:02.074;195.402;1
12:14:02.097;195.402;1
12:14:02.122;193.66;1
12:14:02.144;192.473;1
12:14:02.166;193.511;1
12:14:02.190;195.551;1
12:14:02.212;195.551;1
12:14:02.237;196.997;1
12:14:02.259;196.181;1
12:14:02.283;196.181;1
12:14:02.304;195.161;1
12:14:02.329;195.996;1
12:14:02.350;199.184;0
12:14:02.374;199.184;1
12:14:02.397;202.262;1
12:14:02.421;204.116;1
12:14:02.442;204.968;1
12:14:02.466;205.043;1
12:14:02.489;205.043;1
12:14:02.513;205.043;1
12:14:02.536;203.949;1
12:14:02.558;203.689;1
12:14:02.584;203.745;0
12:14:02.603;203.745;1
12:14:02.627;204.245;1
12:14:02.650;204.245;1
12:14:02.674;205.321;1
12:14:02.697;206.47;1
12:14:02.721;206.971;1
12:14:02.743;206.878;1
12:14:02.765;206.878;1
12:14:02.787;206.711;1
12:14:02.810;206.711;1
12:14:02.834;206.618;0
12:14:02.857;205.784;1
12:14:02.881;204.394;1
12:14:02.905;204.394;1
12:14:02.925;202.243;0
12:14:02.950;202.243;1
12:14:02.971;200.334;1
12:14:02.995;199.388;1
12:14:03.019;198.665;1
12:14:03.041;198.665;1
12:14:03.063;197.145;1
12:14:03.088;195.347;1
12:14:03.110;195.347;1
12:14:03.134;193.456;1
12:14:03.155;191.769;1
12:14:03.183;191.769;1
12:14:03.202;191.769;1
12:14:03.224;192.603;1
12:14:03.247;195.217;0
12:14:03.271;195.217;1
12:14:03.293;197.534;0
12:14:03.318;197.534;1
12:14:03.340;198.22;1
12:14:03.362;197.887;1
12:14:03.387;197.775;0
12:14:03.409;197.775;1
12:14:03.433;198.165;0
12:14:03.454;198.165;1
12:14:03.479;198.183;0
12:14:03.500;198.183;1
12:14:03.525;198.109;1
12:14:03.546;198.758;1
12:14:03.569;199.592;1
12:14:03.594;200.834;0
12:14:03.615;200.834;1
12:14:03.641;201.817;1
12:14:03.663;201.706;0
12:14:03.687;201.706;1
12:14:03.709;200.908;1
12:14:03.731;200.593;1
12:14:03.754;200.593;1
12:14:03.777;200.185;1
12:14:03.800;200.241;0
12:14:03.824;200.334;1
12:14:03.846;200.704;1
12:14:03.868;200.704;1
12:14:03.892;200.704;1
12:14:03.916;199.981;1
12:14:03.939;199.055;1
12:14:03.961;198.851;1
12:14:03.984;200.445;1
12:14:04.006;200.445;1
12:14:04.030;200.445;1
12:14:04.053;202.521;1
12:14:04.075;203.3;1
12:14:04.101;201.835;1
12:14:04.121;199.351;1
12:14:04.145;198.406;1
12:14:04.168;198.406;1
12:14:04.192;198.406;1
12:14:04.215;197.59;1
12:14:04.237;197.126;1
12:14:04.259;198.739;1
12:14:04.288;200.445;1
12:14:04.305;200.445;1
12:14:04.329;200.445;1
12:14:04.351;202.503;0
12:14:04.374;204.32;1
12:14:04.399;205.58;1
12:14:04.423;205.654;1
12:14:04.445;205.654;1
12:14:04.469;204.95;1
12:14:04.490;204.95;1
12:14:04.512;203.949;1
12:14:04.538;202.651;1
12:14:04.560;200.723;1
12:14:04.582;200.723;1
12:14:04.605;198.313;0
12:14:04.627;198.313;1
12:14:04.652;195.884;0
12:14:04.675;193.938;1
12:14:04.696;192.473;1
12:14:04.719;192.473;1
12:14:04.742;191.509;1
12:14:04.765;191.416;0
12:14:04.789;192.417;1
12:14:04.812;192.417;1
12:14:04.835;193.938;1
12:14:04.857;195.384;1
12:14:04.884;195.384;1
12:14:04.903;195.921;1
12:14:04.929;195.921;1
12:14:04.950;192.659;1
12:14:04.973;192.659;1
12:14:04.995;190.842;1
12:14:05.018;190.842;1
12:14:05.041;188.524;0
12:14:05.064;187.245;0
12:14:05.087;187.245;1
12:14:05.110;186.911;1
12:14:05.133;187.189;1
12:14:05.156;187.189;1
12:14:05.181;188.45;1
12:14:05.202;190.749;0
12:14:05.225;194.179;0
12:14:05.248;197.812;0
12:14:05.271;197.812;1
12:14:05.294;197.812;1
12:14:05.318;197.812;1
12:14:05.341;200.667;1
12:14:05.363;202.132;1
12:14:05.387;202.373;1
12:14:05.411;201.168;1
12:14:05.434;201.168;1
12:14:05.456;200.371;1
12:14:05.483;200.371;1
12:14:05.502;200.241;0
12:14:05.524;201.168;1
12:14:05.548;203.096;0
12:14:05.571;203.096;1
12:14:05.596;205.84;0
12:14:05.617;205.84;1
12:14:05.640;208.843;0
12:14:05.664;210.66;1
12:14:05.686;210.567;0
12:14:05.710;208.528;1
12:14:05.733;208.528;1
12:14:05.757;205.636;0
12:14:05.777;203.411;0
12:14:05.803;202.558;1
12:14:05.823;202.633;1
12:14:05.847;202.633;1
12:14:05.870;202.633;1
12:14:05.892;202.614;0
12:14:05.915;201.168;1
12:14:05.938;199.388;1
12:14:05.961;199.017;1
12:14:05.986;199.017;1
12:14:06.008;199.017;1
12:14:06.031;200.593;1
12:14:06.056;202.651;1
12:14:06.076;204.727;0
12:14:06.100;206.748;0
12:14:06.123;206.748;1
12:14:06.146;208.454;1
12:14:06.169;208.454;1
12:14:06.192;209.195;1
12:14:06.215;209.27;1
12:14:06.238;209.27;1
12:14:06.261;208.843;1
12:14:06.285;208.843;1
12:14:06.308;207.304;1
12:14:06.331;204.95;1
12:14:06.353;199.017;0
12:14:06.376;199.017;1
12:14:06.399;199.017;1
12:14:06.422;195.625;1
12:14:06.445;192.825;0
12:14:06.468;190.823;1
12:14:06.491;190.823;1
12:14:06.514;190.063;0
12:14:06.537;190.527;0
12:14:06.560;190.527;1
12:14:06.584;190.527;1
12:14:06.606;191.157;0
12:14:06.629;191.324;1
12:14:06.652;191.305;0
12:14:06.675;191.305;1
12:14:06.699;191.305;1
12:14:06.723;191.305;1
12:14:06.744;191.639;1
12:14:06.767;191.787;1
12:14:06.792;191.305;1
12:14:06.815;190.768;1
12:14:06.839;190.768;1
12:14:06.859;191.046;1
12:14:06.887;191.046;1
12:14:06.906;192.473;1
12:14:06.928;193.363;1
12:14:06.953;193.122;1
12:14:06.976;193.122;1
12:14:07.000;193.122;1
12:14:07.020;195.013;0
12:14:07.047;198.665;0
12:14:07.066;198.665;1
12:14:07.089;201.576;1
12:14:07.111;201.576;1
12:14:07.136;201.613;1
12:14:07.159;199.221;0
12:14:07.186;197.052;0
12:14:07.206;197.961;1
12:14:07.227;197.961;1
12:14:07.250;197.961;1
12:14:07.274;200.667;0
12:14:07.297;203.597;0
12:14:07.321;205.858;1
12:14:07.343;206.989;1
12:14:07.364;206.989;1
12:14:07.388;206.989;1
12:14:07.410;206.229;1
12:14:07.436;204.042;0
12:14:07.458;201.428;0
12:14:07.483;200.389;1
12:14:07.502;199.815;1
12:14:07.525;199.815;1
12:14:07.548;199.815;1
12:14:07.573;198.554;1
12:14:07.594;196.329;0
12:14:07.617;194.327;1
12:14:07.640;195.31;1
12:14:07.663;195.31;1
12:14:07.689;197.33;1
12:14:07.709;199.778;0
12:14:07.732;202.058;1
12:14:07.755;202.058;1
12:14:07.780;202.058;1
12:14:07.803;203.652;1
12:14:07.824;203.652;1
12:14:07.848;204.653;1
12:14:07.870;204.301;1
12:14:07.895;204.301;1
12:14:07.917;204.301;1
12:14:07.939;203.411;1
12:14:07.964;203.411;1
12:14:07.989;201.928;0
12:14:08.009;200.222;1
12:14:08.032;198.647;1
12:14:08.056;196.978;1
12:14:08.079;196.978;1
12:14:08.103;196.978;1
12:14:08.126;195.106;1
12:14:08.147;192.937;0
12:14:08.169;191.212;1
12:14:08.193;190.174;1
12:14:08.215;190.174;1
12:14:08.239;189.618;1
12:14:08.264;189.618;1
12:14:08.287;189.284;1
12:14:08.311;188.395;1
12:14:08.332;188.116;1
12:14:08.355;188.116;1
12:14:08.379;188.376;1
12:14:08.402;189.97;1
12:14:08.422;192.547;0
12:14:08.447;195.625;0
12:14:08.469;195.625;1
12:14:08.493;195.625;1
12:14:08.514;198.257;0
12:14:08.540;199.258;1
12:14:08.562;198.313;1
12:14:08.584;196.366;1
12:14:08.606;196.366;1
12:14:08.629;196.366;1
12:14:08.654;195.347;1
12:14:08.676;194.902;1
12:14:08.699;194.346;1
12:14:08.723;194.067;1
12:14:08.745;195.198;1
12:14:08.767;195.198;1
12:14:08.792;195.198;1
12:14:08.813;197.831;1
12:14:08.839;200.945;0
12:14:08.861;203.356;0
12:14:08.884;204.913;1
12:14:08.907;204.913;1
12:14:08.928;204.913;1
12:14:08.951;205.951;1
12:14:08.975;205.451;1
12:14:08.998;205.098;1
12:14:09.022;205.376;1
12:14:09.044;205.376;1
12:14:09.067;205.376;1
12:14:09.091;205.951;1
12:14:09.112;206.155;0
12:14:09.138;205.766;1
12:14:09.160;206.044;1
12:14:09.182;206.044;1
12:14:09.204;206.044;1
12:14:09.227;208.472;1
12:14:09.250;208.472;1
12:14:09.275;209.307;1
12:14:09.296;209.288;0
12:14:09.319;209.288;1
12:14:09.342;209.288;1
12:14:09.365;205.302;0
12:14:09.389;203.393;1
12:14:09.411;203.393;1
12:14:09.434;202.354;1
12:14:09.457;202.354;1
12:14:09.483;201.576;1
12:14:09.505;201.576;1
12:14:09.528;200.482;1
12:14:09.550;199.555;1
12:14:09.572;198.276;1
12:14:09.595;198.276;1
12:14:09.618;198.276;1
12:14:09.642;197.182;1
12:14:09.666;196.385;1
12:14:09.689;195.755;1
12:14:09.711;195.161;1
12:14:09.733;195.161;1
12:14:09.757;194.123;1
12:14:09.784;194.123;1
12:14:09.805;191.843;0
12:14:09.826;189.729;1
12:14:09.849;188.042;1
12:14:09.873;188.042;1
12:14:09.897;186.096;1
12:14:09.917;185.391;1
12:14:09.943;187.152;1
12:14:09.965;191.194;0
12:14:09.989;191.194;1
12:14:10.010;195.495;0
12:14:10.034;195.495;1
12:14:10.057;199.37;0
12:14:10.080;202.113;0
12:14:10.101;202.633;1
12:14:10.125;202.633;1
12:14:10.148;201.687;0
12:14:10.171;201.687;1
12:14:10.193;201.372;0
12:14:10.219;202.447;1
12:14:10.241;204.449;1
12:14:10.262;206.489;1
12:14:10.287;206.489;1
12:14:10.309;206.489;1
12:14:10.331;207.805;1
12:14:10.354;207.824;0
12:14:10.380;206.656;0
12:14:10.403;204.579;0
12:14:10.423;204.579;1
12:14:10.449;202.892;1
12:14:10.470;202.892;1
12:14:10.492;201.984;1
12:14:10.515;201.798;1
12:14:10.538;202.113;1
12:14:10.561;202.113;1
12:14:10.584;202.762;1
12:14:10.607;202.113;1
12:14:10.630;199.981;0
12:14:10.653;199.981;1
12:14:10.676;197.126;1
12:14:10.699;197.126;1
12:14:10.722;195.532;0
12:14:10.745;195.532;1
12:14:10.768;195.476;0
12:14:10.792;195.476;1
12:14:10.814;197.312;1
12:14:10.837;197.312;1
12:14:10.860;199.24;1
12:14:10.885;199.24;1
12:14:10.908;200.167;1
12:14:10.931;199.499;1
12:14:10.952;197.646;1
12:14:10.975;197.646;1
12:14:10.999;197.646;1
12:14:11.022;196.181;1
12:14:11.045;196.033;0
12:14:11.068;196.811;1
12:14:11.091;198.776;0
12:14:11.115;200.908;0
12:14:11.136;200.908;1
12:14:11.160;201.149;1
12:14:11.186;201.149;1
12:14:11.205;199.629;1
12:14:11.229;196.811;0
12:14:11.252;194.624;0
12:14:11.275;194.624;1
12:14:11.297;195.124;1
12:14:11.321;196.385;1
12:14:11.346;198.906;1
12:14:11.366;198.906;1
12:14:11.389;202.206;0
12:14:11.412;202.206;1
12:14:11.435;205.562;0
12:14:11.460;207.898;0
12:14:11.486;207.898;1
12:14:11.507;208.287;1
12:14:11.527;207.045;1
12:14:11.551;207.045;1
12:14:11.573;205.172;1
12:14:11.596;203.393;1
12:14:11.620;201.965;1
12:14:11.645;200.278;1
12:14:11.666;200.278;1
12:14:11.688;200.278;1
12:14:11.712;198.517;1
12:14:11.735;197.442;1
12:14:11.757;198.109;1
12:14:11.784;200.241;0
12:14:11.803;200.241;1
12:14:11.826;200.241;1
12:14:11.850;201.39;1
12:14:11.874;201.112;1
12:14:11.897;200.426;1
12:14:11.921;200.482;0
12:14:11.943;201.168;1
12:14:11.966;201.168;1
12:14:11.987;201.168;1
12:14:12.012;200.853;1
12:14:12.035;199.481;1
12:14:12.057;198.331;1
12:14:12.081;198.22;1
12:14:12.104;198.22;1
12:14:12.125;198.22;1
12:14:12.148;199.184;1
12:14:12.172;200.222;1
12:14:12.197;199.648;1
12:14:12.219;197.553;0
12:14:12.241;197.553;1
12:14:12.263;194.716;0
12:14:12.288;194.716;1
12:14:12.309;192.9;1
12:14:12.333;192.714;1
12:14:12.355;193.53;1
12:14:12.383;193.53;1
12:14:12.401;194.308;0
12:14:12.425;194.308;1
12:14:12.448;195.365;0
12:14:12.471;195.347;0
12:14:12.494;195.18;1
12:14:12.518;196.385;1
12:14:12.540;196.385;1
12:14:12.565;199.407;0
12:14:12.585;199.407;1
12:14:12.608;203.708;0
12:14:12.632;207.379;0
12:14:12.654;207.842;1
12:14:12.680;207.842;1
12:14:12.704;205.321;0
12:14:12.725;205.321;1
12:14:12.747;201.798;1
12:14:12.771;199.388;0
12:14:12.793;198.424;1
12:14:12.817;198.424;1
12:14:12.840;198.517;0
12:14:12.865;198.517;1
12:14:12.885;198.684;1
12:14:12.909;197.571;1
12:14:12.931;196.181;1
12:14:12.957;196.181;1
12:14:12.979;195.328;1
12:14:13.003;196.719;1
12:14:13.025;196.719;1
12:14:13.047;200.482;0
12:14:13.070;203.856;0
12:14:13.094;203.856;1
12:14:13.118;206.377;1
12:14:13.140;208.139;1
12:14:13.161;209.344;1
12:14:13.186;209.344;1
12:14:13.209;209.993;1
12:14:13.232;210.512;1
12:14:13.256;210.512;1
12:14:13.278;210.085;1
12:14:13.301;208.936;1
12:14:13.325;207.026;1
12:14:13.346;204.524;0
12:14:13.368;204.524;1
12:14:13.391;204.524;1
12:14:13.414;202.206;0
12:14:13.437;200.334;1
12:14:13.463;198.684;1
12:14:13.484;197.052;1
12:14:13.508;197.052;1
12:14:13.530;197.052;1
12:14:13.554;194.772;0
12:14:13.577;192.677;1
12:14:13.598;191.657;1
12:14:13.622;191.083;1
12:14:13.645;191.083;1
12:14:13.667;191.083;1
12:14:13.690;191.713;1
12:14:13.714;193.548;1
12:14:13.737;196.051;0
12:14:13.759;198.48;1
12:14:13.783;198.48;1
12:14:13.804;200.13;1
12:14:13.828;200.13;1
12:14:13.850;200.63;1
12:14:13.873;200.63;1
12:14:13.898;200.612;0
12:14:13.922;200.612;1
12:14:13.944;200.148;1
12:14:13.967;198.739;1
12:14:13.990;198.739;1
12:14:14.011;195.921;0
12:14:14.037;191.824;0
12:14:14.059;187.783;0
12:14:14.083;187.783;1
12:14:14.103;187.783;1
12:14:14.126;186.782;1
12:14:14.149;186.782;1
12:14:14.173;190.99;1
12:14:14.195;195.439;0
12:14:14.218;195.439;1
12:14:14.241;195.439;1
12:14:14.264;197.108;1
12:14:14.287;197.108;1
12:14:14.310;196.607;1
12:14:14.333;196.607;1
12:14:14.356;196.607;1
12:14:14.382;196.607;1
12:14:14.404;199.518;1
12:14:14.425;201.761;0
12:14:14.449;203.059;1
12:14:14.471;202.799;1
12:14:14.494;202.799;1
12:14:14.518;202.799;1
12:14:14.543;202.595;1
12:14:14.566;203.967;1
12:14:14.586;206.73;1
12:14:14.610;209.288;0
12:14:14.633;209.288;1
12:14:14.655;210.882;1
12:14:14.680;211.068;1
12:14:14.704;211.068;1
12:14:14.724;209.232;1
12:14:14.748;206.303;0
12:14:14.770;206.303;1
12:14:14.796;203.838;1
12:14:14.816;201.854;1
12:14:14.841;201.854;1
12:14:14.865;200.297;1
12:14:14.888;198.684;1
12:14:14.909;196.478;0
12:14:14.931;196.478;1
12:14:14.957;194.086;0
12:14:14.980;192.844;1
12:14:15.003;192.844;1
12:14:15.026;191.917;1
12:14:15.046;192.455;1
12:14:15.070;192.455;1
12:14:15.094;193.66;1
12:14:15.117;194.735;1
12:14:15.141;194.735;1
12:14:15.162;194.216;1
12:14:15.186;193.474;1
12:14:15.208;193.474;1
12:14:15.232;193.215;1
12:14:15.254;193.215;1
12:14:15.278;193.919;1
12:14:15.301;195.829;1
12:14:15.325;197.979;0
12:14:15.345;197.979;1
12:14:15.369;198.925;1
12:14:15.392;198.591;1
12:14:15.414;197.108;1
12:14:15.437;195.551;1
12:14:15.461;195.551;1
12:14:15.485;195.551;1
12:14:15.507;194.383;1
12:14:15.530;193.178;1
12:14:15.553;191.027;0
12:14:15.575;188.673;0
12:14:15.600;188.673;1
12:14:15.622;188.673;1
12:14:15.644;187.894;1
12:14:15.667;188.598;1
12:14:15.690;189.878;1
12:14:15.715;190.434;1
12:14:15.738;190.434;1
12:14:15.762;190.007;1
12:14:15.784;190.007;1
12:14:15.806;190.174;1
12:14:15.829;192.38;0
12:14:15.851;195.106;0
12:14:15.875;195.106;1
12:14:15.897;197.571;0
12:14:15.921;199.889;0
12:14:15.946;199.889;1
12:14:15.967;201.743;1
12:14:15.991;202.836;1
12:14:16.013;202.836;1
12:14:16.038;202.985;0
12:14:16.058;202.076;1
12:14:16.086;202.076;1
12:14:16.107;201.205;1
12:14:16.127;200.704;1
12:14:16.151;200.704;1
12:14:16.173;200.26;1
12:14:16.198;199.611;1
12:14:16.220;199.611;1
12:14:16.245;198.832;1
12:14:16.265;198.128;0
12:14:16.289;197.46;1
12:14:16.312;197.46;1
12:14:16.335;197.59;0
12:14:16.360;199.277;1
12:14:16.383;199.277;1
12:14:16.404;202.151;1
12:14:16.427;205.358;0
12:14:16.450;205.358;1
12:14:16.473;207.379;1
12:14:16.497;208.472;1
12:14:16.520;208.472;1
12:14:16.542;208.343;0
12:14:16.564;207.249;1
12:14:16.587;207.249;1
12:14:16.610;203.838;0
12:14:16.634;203.838;1
12:14:16.657;203.838;1
12:14:16.683;202.67;1
12:14:16.704;201.91;1
12:14:16.725;201.91;1
12:14:16.749;200.816;1
12:14:16.771;195.551;0
12:14:16.795;195.551;1
12:14:16.819;195.551;1
12:14:16.840;193.493;1
12:14:16.863;194.16;1
12:14:16.888;194.16;1
12:14:16.909;196.923;0
12:14:16.933;199.963;1
12:14:16.955;201.631;1
12:14:16.981;201.631;1
12:14:17.001;201.65;0
12:14:17.025;201.65;1
12:14:17.048;200.111;1
12:14:17.070;199.184;1
12:14:17.094;199.907;1
12:14:17.117;199.907;1
12:14:17.139;201.52;1
12:14:17.162;202.744;1
12:14:17.186;202.744;1
12:14:17.208;202.188;1
12:14:17.231;200.649;1
12:14:17.254;199.87;1
12:14:17.277;199.87;1
12:14:17.300;199.87;1
12:14:17.323;203.281;0
12:14:17.346;206.322;0
12:14:17.369;206.322;1
12:14:17.392;209.455;0
12:14:17.415;209.455;1
12:14:17.438;211.457;1
12:14:17.461;211.55;0
