TimeStamp;Давление воздуха за компрессором (Расчетная);0 - Bad, 1 - Good
12:14:01.155;938.686;1
12:14:01.177;938.262;1
12:14:01.202;939.947;1
12:14:01.223;938.947;1
12:14:01.246;939.643;1
12:14:01.270;939.87;1
12:14:01.294;939.87;1
12:14:01.316;938.983;1
12:14:01.338;938.37;1
12:14:01.364;939.489;1
12:14:01.387;938.95;1
12:14:01.407;938.95;1
12:14:01.430;937.681;1
12:14:01.455;938.76;1
12:14:01.478;939.067;1
12:14:01.500;939.297;1
12:14:01.523;938.681;1
12:14:01.545;940.143;1
12:14:01.568;940.143;1
12:14:01.592;940.22;1
12:14:01.614;939.104;1
12:14:01.640;939.181;1
12:14:01.662;938.72;1
12:14:01.685;938.835;1
12:14:01.706;939.444;1
12:14:01.730;939.444;1
12:14:01.754;939.29;1
12:14:01.777;938.601;1
12:14:01.800;939.177;1
12:14:01.824;940.291;1
12:14:01.846;939.946;1
12:14:01.868;940.177;1
12:14:01.890;938.607;1
12:14:01.913;938.607;1
12:14:01.936;939.294;1
12:14:01.959;937.64;1
12:14:01.983;938.453;1
12:14:02.005;938.453;1
12:14:02.028;937.335;1
12:14:02.051;939.064;1
12:14:02.074;939.147;1
12:14:02.097;939.147;1
12:14:02.122;939.147;1
12:14:02.144;937.994;1
12:14:02.166;937.917;1
12:14:02.190;937.457;1
12:14:02.212;938.375;1
12:14:02.237;939.643;1
12:14:02.259;939.065;1
12:14:02.283;939.643;1
12:14:02.304;939.643;1
12:14:02.329;938.341;1
12:14:02.350;938.301;1
12:14:02.374;938.759;1
12:14:02.397;938.256;1
12:14:02.421;938.719;1
12:14:02.442;938.795;1
12:14:02.466;939.561;1
12:14:02.489;939.485;1
12:14:02.513;939.485;1
12:14:02.536;940.369;1
12:14:02.558;940.484;1
12:14:02.584;938.063;1
12:14:02.603;938.868;1
12:14:02.627;938.868;1
12:14:02.650;940.716;1
12:14:02.674;940.716;1
12:14:02.697;940.446;1
12:14:02.721;939.107;1
12:14:02.743;939.222;1
12:14:02.765;939.028;1
12:14:02.787;938.219;1
12:14:02.810;938.377;1
12:14:02.834;938.377;1
12:14:02.857;938.3;1
12:14:02.881;939.257;1
12:14:02.905;940.139;1
12:14:02.925;939.336;1
12:14:02.950;939.597;1
12:14:02.971;939.597;1
12:14:02.995;939.289;1
12:14:03.019;938.217;1
12:14:03.041;937.609;1
12:14:03.063;939.031;1
12:14:03.088;939.104;1
12:14:03.110;939.374;1
12:14:03.134;939.374;1
12:14:03.155;938.493;1
12:14:03.183;938.993;1
12:14:03.202;939.025;1
12:14:03.224;939.025;1
12:14:03.247;939.26;1
12:14:03.271;939.49;1
12:14:03.293;939.49;1
12:14:03.318;938.605;1
12:14:03.340;939.104;1
12:14:03.362;937.607;1
12:14:03.387;937.761;1
12:14:03.409;939.485;1
12:14:03.433;939.485;1
12:14:03.454;938.876;1
12:14:03.479;938.338;1
12:14:03.500;939.333;1
12:14:03.525;939.333;1
12:14:03.546;939.102;1
12:14:03.569;938.758;1
12:14:03.594;939.412;1
12:14:03.615;938.452;1
12:14:03.641;938.49;1
12:14:03.663;938.914;1
12:14:03.687;939.068;1
12:14:03.709;939.068;1
12:14:03.731;939.259;1
12:14:03.754;937.679;1
12:14:03.777;938.954;1
12:14:03.800;938.492;1
12:14:03.824;937.991;1
12:14:03.846;939.063;1
12:14:03.868;939.185;1
12:14:03.892;939.185;1
12:14:03.916;938.147;1
12:14:03.939;938.024;1
12:14:03.961;938.333;1
12:14:03.984;938.065;1
12:14:04.006;938.219;1
12:14:04.030;939.294;1
12:14:04.053;939.294;1
12:14:04.075;938.566;1
12:14:04.101;939.53;1
12:14:04.121;939.683;1
12:14:04.145;938.989;1
12:14:04.168;938.027;1
12:14:04.192;938.027;1
12:14:04.215;938.302;1
12:14:04.237;937.262;1
12:14:04.259;938.221;1
12:14:04.288;937.8;1
12:14:04.305;939.53;1
12:14:04.329;939.488;1
12:14:04.351;939.488;1
12:14:04.374;938.409;1
12:14:04.399;938.491;1
12:14:04.423;938.874;1
12:14:04.445;938.948;1
12:14:04.469;938.449;1
12:14:04.490;937.951;1
12:14:04.512;937.951;1
12:14:04.538;938.49;1
12:14:04.560;939.218;1
12:14:04.582;938.376;1
12:14:04.605;938.264;1
12:14:04.627;938.379;1
12:14:04.652;938.379;1
12:14:04.675;937.261;1
12:14:04.696;937.951;1
12:14:04.719;938.413;1
12:14:04.742;937.417;1
12:14:04.765;938.639;1
12:14:04.789;939.41;1
12:14:04.812;939.525;1
12:14:04.835;939.525;1
12:14:04.857;938.682;1
12:14:04.884;938.139;1
12:14:04.903;937.376;1
12:14:04.929;937.684;1
12:14:04.950;937.684;1
12:14:04.973;938.603;1
12:14:04.995;938.603;1
12:14:05.018;939.144;1
12:14:05.041;939.874;1
12:14:05.064;939.181;1
12:14:05.087;937.722;1
12:14:05.110;937.722;1
12:14:05.133;939.025;1
12:14:05.156;939.376;1
12:14:05.181;938.837;1
12:14:05.202;938.489;1
12:14:05.225;938.951;1
12:14:05.248;938.837;1
12:14:05.271;939.608;1
12:14:05.294;939.608;1
12:14:05.318;939.608;1
12:14:05.341;938.757;1
12:14:05.363;938.641;1
12:14:05.387;939.026;1
12:14:05.411;938.375;1
12:14:05.434;938.49;1
12:14:05.456;937.797;1
12:14:05.483;937.49;1
12:14:05.502;937.49;1
12:14:05.524;937.721;1
12:14:05.548;938.564;1
12:14:05.571;938.758;1
12:14:05.596;939.031;1
12:14:05.617;939.871;1
12:14:05.640;939.871;1
12:14:05.664;939.717;1
12:14:05.686;939.299;1
12:14:05.710;938.494;1
12:14:05.733;938.988;1
12:14:05.757;938.145;1
12:14:05.777;938.646;1
12:14:05.803;937.877;1
12:14:05.823;938.95;1
12:14:05.847;937.989;1
12:14:05.870;938.069;1
12:14:05.892;938.069;1
12:14:05.915;939.106;1
12:14:05.938;937.603;1
12:14:05.961;937.335;1
12:14:05.986;938.106;1
12:14:06.008;938.569;1
12:14:06.031;938.569;1
12:14:06.056;938.219;1
12:14:06.076;938.875;1
12:14:06.100;938.453;1
12:14:06.123;937.992;1
12:14:06.146;938.101;1
12:14:06.169;937.452;1
12:14:06.192;937.452;1
12:14:06.215;937.914;1
12:14:06.238;937.914;1
12:14:06.261;938.449;1
12:14:06.285;938.449;1
12:14:06.308;938.99;1
12:14:06.331;939.649;1
12:14:06.353;940.45;1
12:14:06.376;940.45;1
12:14:06.399;938.108;1
12:14:06.422;937.996;1
12:14:06.445;938.027;1
12:14:06.468;938.182;1
12:14:06.491;938.067;1
12:14:06.514;938.067;1
12:14:06.537;937.766;1
12:14:06.560;938.718;1
12:14:06.584;938.718;1
12:14:06.606;938.373;1
12:14:06.629;938.836;1
12:14:06.652;939.027;1
12:14:06.675;938.144;1
12:14:06.699;938.144;1
12:14:06.723;938.144;1
12:14:06.744;938.223;1
12:14:06.767;938.916;1
12:14:06.792;937.531;1
12:14:06.815;938.565;1
12:14:06.839;938.491;1
12:14:06.859;937.414;1
12:14:06.887;938.721;1
12:14:06.906;938.721;1
12:14:06.928;937.41;1
12:14:06.953;936.912;1
12:14:06.976;937.187;1
12:14:07.000;939.138;1
12:14:07.020;939.138;1
12:14:07.047;938.798;1
12:14:07.066;939.104;1
12:14:07.089;939.104;1
12:14:07.111;938.103;1
12:14:07.136;939.332;1
12:14:07.159;939.222;1
12:14:07.186;939.569;1
12:14:07.206;940.297;1
12:14:07.227;938.911;1
12:14:07.250;938.911;1
12:14:07.274;937.571;1
12:14:07.297;939.025;1
12:14:07.321;938.601;1
12:14:07.343;938.218;1
12:14:07.364;939.182;1
12:14:07.388;938.523;1
12:14:07.410;938.523;1
12:14:07.436;937.487;1
12:14:07.458;937.834;1
12:14:07.483;937.872;1
12:14:07.502;938.604;1
12:14:07.525;939.214;1
12:14:07.548;939.687;1
12:14:07.573;939.687;1
12:14:07.594;938.222;1
12:14:07.617;938.759;1
12:14:07.640;937.644;1
12:14:07.663;938.374;1
12:14:07.689;938.374;1
12:14:07.709;937.952;1
12:14:07.732;939.259;1
12:14:07.755;937.842;1
12:14:07.780;937.842;1
12:14:07.803;937.842;1
12:14:07.824;938.107;1
12:14:07.848;937.564;1
12:14:07.870;940.453;1
12:14:07.895;940.453;1
12:14:07.917;941.066;1
12:14:07.939;941.066;1
12:14:07.964;939.716;1
12:14:07.989;939.834;1
12:14:08.009;939.03;1
12:14:08.032;939.068;1
12:14:08.056;938.838;1
12:14:08.079;937.108;1
12:14:08.103;937.108;1
12:14:08.126;938.994;1
12:14:08.147;938.298;1
12:14:08.169;936.757;1
12:14:08.193;937.025;1
12:14:08.215;937.605;1
12:14:08.239;938.526;1
12:14:08.264;938.604;1
12:14:08.287;938.604;1
12:14:08.311;939.067;1
12:14:08.332;938.875;1
12:14:08.355;938.528;1
12:14:08.379;939.337;1
12:14:08.402;940.299;1
12:14:08.422;939.567;1
12:14:08.447;939.337;1
12:14:08.469;938.104;1
12:14:08.493;938.104;1
12:14:08.514;938.412;1
12:14:08.540;937.607;1
12:14:08.562;937.838;1
12:14:08.584;938.413;1
12:14:08.606;938.761;1
12:14:08.629;938.912;1
12:14:08.654;938.912;1
12:14:08.676;939.525;1
12:14:08.699;939.101;1
12:14:08.723;938.182;1
12:14:08.745;939.181;1
12:14:08.767;941.212;1
12:14:08.792;941.212;1
12:14:08.813;938.716;1
12:14:08.839;940.489;1
12:14:08.861;938.76;1
12:14:08.884;939.449;1
12:14:08.907;939.025;1
12:14:08.928;939.686;1
12:14:08.951;939.686;1
12:14:08.975;939.301;1
12:14:08.998;940.486;1
12:14:09.022;940.026;1
12:14:09.044;940.644;1
12:14:09.067;940.335;1
12:14:09.091;940.335;1
12:14:09.112;939.372;1
12:14:09.138;939.874;1
12:14:09.160;939.759;1
12:14:09.182;940.145;1
12:14:09.204;939.105;1
12:14:09.227;939.105;1
12:14:09.250;938.992;1
12:14:09.275;938.992;1
12:14:09.296;938.992;1
12:14:09.319;939.796;1
12:14:09.342;939.796;1
12:14:09.365;940.833;1
12:14:09.389;940.37;1
12:14:09.411;940.753;1
12:14:09.434;940.753;1
12:14:09.457;941.141;1
12:14:09.483;940.22;1
12:14:09.505;940.22;1
12:14:09.528;939.948;1
12:14:09.550;940.063;1
12:14:09.572;940.332;1
12:14:09.595;940.332;1
12:14:09.618;941.37;1
12:14:09.642;941.37;1
12:14:09.666;940.101;1
12:14:09.689;940.217;0
12:14:09.711;939.451;1
12:14:09.733;939.6;1
12:14:09.757;939.567;1
12:14:09.784;939.297;1
12:14:09.805;939.297;1
12:14:09.826;940.338;1
12:14:09.849;940.912;1
12:14:09.873;939.297;1
12:14:09.897;939.222;1
12:14:09.917;940.492;1
12:14:09.943;939.027;1
12:14:09.965;939.334;1
12:14:09.989;939.415;1
12:14:10.010;939.415;1
12:14:10.034;939.03;1
12:14:10.057;939.409;1
12:14:10.080;940.218;1
12:14:10.101;938.839;1
12:14:10.125;938.724;1
12:14:10.148;938.724;1
12:14:10.171;938.563;1
12:14:10.193;939.067;1
12:14:10.219;939.568;1
12:14:10.241;939.029;1
12:14:10.262;939.641;1
12:14:10.287;938.913;1
12:14:10.309;938.913;1
12:14:10.331;938.34;1
12:14:10.354;938.648;1
12:14:10.380;939.949;1
12:14:10.403;938.991;1
12:14:10.423;939.604;1
12:14:10.449;940.756;1
12:14:10.470;938.757;1
12:14:10.492;938.757;1
12:14:10.515;939.682;1
12:14:10.538;939.337;1
12:14:10.561;939.642;1
12:14:10.584;938.756;1
12:14:10.607;939.221;1
12:14:10.630;939.414;1
12:14:10.653;940.103;1
12:14:10.676;940.103;1
12:14:10.699;940.103;1
12:14:10.722;940.298;1
12:14:10.745;940.298;1
12:14:10.768;940.601;1
12:14:10.792;940.486;1
12:14:10.814;940.486;1
12:14:10.837;940.486;1
12:14:10.860;939.339;1
12:14:10.885;939.339;1
12:14:10.908;939.985;1
12:14:10.931;938.867;1
12:14:10.952;937.986;1
12:14:10.975;940.718;1
12:14:10.999;938.907;1
12:14:11.022;938.907;1
12:14:11.045;938.913;1
12:14:11.068;939.53;1
12:14:11.091;938.112;1
12:14:11.115;938.49;1
12:14:11.136;937.45;1
12:14:11.160;937.952;1
12:14:11.186;938.029;1
12:14:11.205;938.029;1
12:14:11.229;939.484;1
12:14:11.252;938.101;1
12:14:11.275;938.872;1
12:14:11.297;939.335;1
12:14:11.321;938.41;1
12:14:11.346;937.72;1
12:14:11.366;938.38;1
12:14:11.389;938.38;1
12:14:11.412;938.877;1
12:14:11.435;937.795;1
12:14:11.460;939.028;1
12:14:11.486;938.721;1
12:14:11.507;938.721;1
12:14:11.527;938.913;1
12:14:11.551;939.101;1
12:14:11.573;939.6;1
12:14:11.596;939.49;1
12:14:11.620;938.874;1
12:14:11.645;940.061;1
12:14:11.666;939.296;1
12:14:11.688;939.296;1
12:14:11.712;939.374;1
12:14:11.735;937.832;1
12:14:11.757;939.335;1
12:14:11.784;938.837;1
12:14:11.803;938.646;1
12:14:11.826;938.646;1
12:14:11.850;938.45;1
12:14:11.874;937.915;1
12:14:11.897;938.994;1
12:14:11.921;938.76;1
12:14:11.943;940.024;1
12:14:11.966;940.215;1
12:14:11.987;938.723;1
12:14:12.012;938.723;1
12:14:12.035;937.721;1
12:14:12.057;936.717;1
12:14:12.081;936.947;1
12:14:12.104;938.72;1
12:14:12.125;938.33;1
12:14:12.148;938.33;1
12:14:12.172;938.332;1
12:14:12.197;938.91;1
12:14:12.219;938.527;1
12:14:12.241;938.297;1
12:14:12.263;938.945;1
12:14:12.288;938.568;1
12:14:12.309;938.568;1
12:14:12.333;939.185;1
12:14:12.355;940.219;1
12:14:12.383;939.602;1
12:14:12.401;939.41;1
12:14:12.425;939.607;1
12:14:12.448;939.607;1
12:14:12.471;938.336;1
12:14:12.494;940.834;1
12:14:12.518;940.451;1
12:14:12.540;939.913;1
12:14:12.565;941.25;1
12:14:12.585;940.287;1
12:14:12.608;940.287;1
12:14:12.632;939.408;1
12:14:12.654;938.68;1
12:14:12.680;939.869;1
12:14:12.704;939.026;1
12:14:12.725;939.257;1
12:14:12.747;939.257;1
12:14:12.771;938.988;1
12:14:12.793;939.064;1
12:14:12.817;938.684;1
12:14:12.840;940.073;1
12:14:12.865;939.605;1
12:14:12.885;939.605;1
12:14:12.909;939.528;1
12:14:12.931;938.877;1
12:14:12.957;937.884;1
12:14:12.979;939.491;1
12:14:13.003;939.373;1
12:14:13.025;939.527;1
12:14:13.047;939.527;1
12:14:13.070;938.952;1
12:14:13.094;937.101;1
12:14:13.118;939.524;1
12:14:13.140;938.682;1
12:14:13.161;938.836;1
12:14:13.186;939.104;1
12:14:13.209;939.104;1
12:14:13.232;939.716;1
12:14:13.256;937.989;1
12:14:13.278;936.801;1
12:14:13.301;936.454;1
12:14:13.325;937.986;1
12:14:13.346;938.449;1
12:14:13.368;938.686;1
12:14:13.391;938.686;1
12:14:13.414;937.755;1
12:14:13.437;938.526;1
12:14:13.463;939.024;1
12:14:13.484;938.413;1
12:14:13.508;939.601;1
12:14:13.530;939.601;1
12:14:13.554;938.602;1
12:14:13.577;940.298;1
12:14:13.598;939.336;1
12:14:13.622;939.336;1
12:14:13.645;940.681;1
12:14:13.667;938.303;1
12:14:13.690;938.303;1
12:14:13.714;939.49;1
12:14:13.737;938.796;1
12:14:13.759;938.796;1
12:14:13.783;938.454;1
12:14:13.804;939.604;1
12:14:13.828;939.563;1
12:14:13.850;939.563;1
12:14:13.873;940.41;1
12:14:13.898;939.568;1
12:14:13.922;939.183;1
12:14:13.944;939.025;1
12:14:13.967;938.259;1
12:14:13.990;938.298;1
12:14:14.011;938.298;1
12:14:14.037;938.643;1
12:14:14.059;937.907;1
12:14:14.083;937.415;1
12:14:14.103;939.756;1
12:14:14.126;939.756;1
12:14:14.149;939.332;1
12:14:14.173;939.332;1
12:14:14.195;938.684;1
12:14:14.218;939.262;1
12:14:14.241;939.262;1
12:14:14.264;939.681;1
12:14:14.287;939.681;1
12:14:14.310;939.185;1
12:14:14.333;939.185;1
12:14:14.356;938.024;1
12:14:14.382;938.024;1
12:14:14.404;939.063;1
12:14:14.425;938.369;1
12:14:14.449;938.873;1
12:14:14.471;939.448;1
12:14:14.494;938.601;1
12:14:14.518;939.988;1
12:14:14.543;939.988;1
12:14:14.566;939.6;1
12:14:14.586;939.099;1
12:14:14.610;938.946;1
12:14:14.633;938.799;1
12:14:14.655;939.259;1
12:14:14.680;938.565;1
12:14:14.704;938.334;1
12:14:14.724;938.334;1
12:14:14.748;937.568;1
12:14:14.770;937.915;1
12:14:14.796;938.18;1
12:14:14.816;937.917;1
12:14:14.841;937.955;1
12:14:14.865;937.955;1
12:14:14.888;939.143;1
12:14:14.909;939.061;1
12:14:14.931;938.296;1
12:14:14.957;937.687;1
12:14:14.980;937.687;1
12:14:15.003;938.415;1
12:14:15.026;938.415;1
12:14:15.046;938.108;1
12:14:15.070;936.382;1
12:14:15.094;938.875;1
12:14:15.117;939.067;1
12:14:15.141;939.065;1
12:14:15.162;939.065;1
12:14:15.186;938.414;1
12:14:15.208;938.566;1
12:14:15.232;938.371;1
12:14:15.254;939.412;1
12:14:15.278;939.412;1
12:14:15.301;938.108;1
12:14:15.325;939.909;1
12:14:15.345;939.525;1
12:14:15.369;938.342;1
12:14:15.392;939.222;1
12:14:15.414;938.721;1
12:14:15.437;939.142;1
12:14:15.461;939.066;1
12:14:15.485;939.066;1
12:14:15.507;940.295;1
12:14:15.530;938.874;1
12:14:15.553;938.797;1
12:14:15.575;937.303;1
12:14:15.600;938.415;1
12:14:15.622;938.372;1
12:14:15.644;938.372;1
12:14:15.667;938.566;1
12:14:15.690;938.142;1
12:14:15.715;937.644;1
12:14:15.738;938.03;1
12:14:15.762;937.488;1
12:14:15.784;938.613;1
12:14:15.806;938.613;1
12:14:15.829;937.071;1
12:14:15.851;938.91;1
12:14:15.875;938.873;1
12:14:15.897;938.031;1
12:14:15.921;939.409;1
12:14:15.946;939.062;1
12:14:15.967;939.062;1
12:14:15.991;938.334;1
12:14:16.013;938.263;1
12:14:16.038;938.451;1
12:14:16.058;939.411;1
12:14:16.086;939.912;1
12:14:16.107;939.912;1
12:14:16.127;939.49;1
12:14:16.151;941.448;1
12:14:16.173;939.875;1
12:14:16.198;939.875;1
12:14:16.220;938.718;1
12:14:16.245;938.718;1
12:14:16.265;939.523;1
12:14:16.289;938.103;1
12:14:16.312;938.027;1
12:14:16.335;938.798;1
12:14:16.360;938.72;1
12:14:16.383;938.683;1
12:14:16.404;938.683;1
12:14:16.427;938.223;1
12:14:16.450;939.103;1
12:14:16.473;938.949;1
12:14:16.497;938.028;1
12:14:16.520;937.99;1
12:14:16.542;937.99;1
12:14:16.564;937.569;1
12:14:16.587;937.028;1
12:14:16.610;938.491;1
12:14:16.634;938.491;1
12:14:16.657;937.759;1
12:14:16.683;937.759;1
12:14:16.704;938.41;1
12:14:16.725;939.753;1
12:14:16.749;938.725;1
12:14:16.771;938.755;1
12:14:16.795;938.755;1
12:14:16.819;938.066;1
12:14:16.840;938.066;1
12:14:16.863;939.607;1
12:14:16.888;939.411;1
12:14:16.909;938.641;1
12:14:16.933;939.103;1
12:14:16.955;938.222;1
12:14:16.981;938.18;1
12:14:17.001;938.18;1
12:14:17.025;938.639;1
12:14:17.048;938.451;1
12:14:17.070;938.605;1
12:14:17.094;937.913;1
12:14:17.117;939.292;1
12:14:17.139;939.292;1
12:14:17.162;937.414;1
12:14:17.186;937.414;1
12:14:17.208;937.144;1
12:14:17.231;936.414;1
12:14:17.254;936.721;1
12:14:17.277;937.108;1
12:14:17.300;937.108;1
12:14:17.323;938.529;1
12:14:17.346;938.259;1
12:14:17.369;937.8;1
12:14:17.392;937.8;1
12:14:17.415;937.95;1
12:14:17.438;936.757;1
12:14:17.461;937.803;1
12:14:17.485;936.415;1
12:14:17.508;936.798;1
12:14:17.532;937.525;1
12:14:17.553;937.525;1
12:14:17.579;938.604;1
12:14:17.601;937.225;1
12:14:17.624;936.647;1
12:14:17.646;937.489;1
12:14:17.668;936.956;1
12:14:17.691;936.956;1
12:14:17.714;938.222;1
12:14:17.737;938.029;1
12:14:17.762;939.224;1
12:14:17.784;938.496;1
12:14:17.806;937.649;1
12:14:17.830;938.259;1
12:14:17.854;938.259;1
12:14:17.878;938.187;1
12:14:17.899;938.071;1
12:14:17.922;938.493;1
12:14:17.947;938.22;1
12:14:17.968;939.104;1
12:14:17.990;939.104;1
12:14:18.015;939.336;1
12:14:18.038;938.681;1
12:14:18.060;938.298;1
12:14:18.083;937.338;1
12:14:18.105;939.027;1
12:14:18.129;939.603;1
12:14:18.151;939.603;1
12:14:18.174;938.909;1
12:14:18.198;939.217;1
12:14:18.223;938.259;1
12:14:18.244;939.067;1
12:14:18.267;938.601;1
12:14:18.290;938.601;1
12:14:18.314;939.179;1
12:14:18.337;938.722;1
12:14:18.358;939.335;1
12:14:18.386;939.065;1
12:14:18.404;938.839;1
12:14:18.428;937.953;1
12:14:18.451;937.953;1
12:14:18.474;939.951;1
12:14:18.496;939.606;1
12:14:18.519;939.413;1
12:14:18.542;939.375;1
12:14:18.566;937.91;1
12:14:18.588;938.68;1
12:14:18.611;938.68;1
12:14:18.634;938.067;1
12:14:18.657;937.685;1
12:14:18.682;938.216;1
12:14:18.704;938.496;1
12:14:18.727;937.841;1
12:14:18.750;936.883;1
12:14:18.773;936.883;1
12:14:18.797;938.063;1
12:14:18.820;938.873;1
12:14:18.843;938.336;1
12:14:18.865;938.375;1
12:14:18.887;938.451;1
12:14:18.910;937.724;1
12:14:18.934;937.724;1
12:14:18.958;938.376;1
12:14:18.981;938.297;1
12:14:19.005;937.564;1
12:14:19.025;937.986;1
12:14:19.049;937.986;1
12:14:19.072;937.953;1
12:14:19.097;938.563;1
12:14:19.120;939.408;1
12:14:19.142;939.408;1
12:14:19.164;937.8;1
12:14:19.187;937.722;1
12:14:19.210;937.722;1
12:14:19.234;937.258;1
12:14:19.256;937.147;1
12:14:19.283;936.646;1
12:14:19.302;937.68;1
12:14:19.327;937.758;1
12:14:19.349;938.878;1
12:14:19.372;938.878;1
12:14:19.395;938.418;1
12:14:19.419;937.531;1
12:14:19.441;937.493;1
12:14:19.464;937.841;1
12:14:19.489;937.15;1
12:14:19.509;936.144;1
12:14:19.533;936.144;1
12:14:19.555;937.146;1
12:14:19.578;936.959;1
12:14:19.604;937.917;1
12:14:19.624;938.104;1
12:14:19.650;936.606;1
12:14:19.670;937.954;1
12:14:19.695;937.954;1
12:14:19.717;937.802;1
12:14:19.740;937.649;1
12:14:19.765;937.263;1
12:14:19.785;937.113;1
12:14:19.808;938.298;1
12:14:19.831;938.298;1
12:14:19.855;937.951;1
12:14:19.877;937.147;1
12:14:19.902;937.57;1
12:14:19.925;938.102;1
12:14:19.948;938.374;1
12:14:19.971;938.066;1
12:14:19.993;938.066;1
12:14:20.017;938.18;1
12:14:20.040;937.413;1
12:14:20.063;937.333;1
12:14:20.087;936.951;1
12:14:20.110;936.604;1
12:14:20.131;936.604;1
12:14:20.155;936.451;1
12:14:20.177;938.523;1
12:14:20.201;937.033;1
12:14:20.225;937.261;1
12:14:20.248;936.491;1
12:14:20.267;937.487;1
12:14:20.291;937.487;1
12:14:20.315;936.416;1
12:14:20.336;937.992;1
12:14:20.359;938.138;1
12:14:20.385;938.254;1
12:14:20.406;938.254;1
12:14:20.428;937.953;1
12:14:20.451;937.608;1
12:14:20.474;937.606;1
12:14:20.497;938.414;1
12:14:20.522;938.414;1
12:14:20.544;937.723;1
12:14:20.567;937.993;1
12:14:20.591;939.104;1
12:14:20.614;938.218;1
12:14:20.635;939.067;1
12:14:20.660;939.22;1
12:14:20.686;938.449;1
12:14:20.706;938.449;1
12:14:20.728;938.947;1
12:14:20.751;939.065;1
12:14:20.774;938.413;1
12:14:20.796;938.062;1
12:14:20.820;939.063;1
12:14:20.843;937.723;1
12:14:20.866;937.799;1
12:14:20.889;937.799;1
12:14:20.911;937.913;1
12:14:20.934;937.686;1
12:14:20.960;938.226;1
12:14:20.982;938.187;1
12:14:21.004;938.608;1
12:14:21.026;938.608;1
12:14:21.050;938.11;1
12:14:21.073;938.917;1
12:14:21.098;937.606;1
12:14:21.118;938.641;1
12:14:21.141;938.492;1
12:14:21.166;938.031;1
12:14:21.188;938.031;1
12:14:21.211;937.95;1
12:14:21.234;938.066;1
12:14:21.256;938.64;1
12:14:21.283;938.648;0
12:14:21.303;937.911;1
12:14:21.328;938.06;1
12:14:21.348;938.06;1
12:14:21.372;939.409;1
12:14:21.396;938.107;1
12:14:21.418;937.984;1
12:14:21.443;937.218;1
12:14:21.464;937.603;1
12:14:21.487;937.988;1
12:14:21.510;937.988;1
12:14:21.533;937.567;1
12:14:21.557;938.105;1
12:14:21.581;938.606;1
12:14:21.603;938.142;1
12:14:21.627;938.528;1
12:14:21.647;938.642;1
12:14:21.671;938.642;1
12:14:21.693;940.138;1
12:14:21.716;940.335;1
12:14:21.739;939.751;1
12:14:21.764;940.714;1
12:14:21.786;938.565;1
12:14:21.808;938.526;1
12:14:21.832;938.526;1
12:14:21.856;938.22;1
12:14:21.879;936.839;1
12:14:21.900;936.145;1
12:14:21.925;937.22;1
12:14:21.946;937.144;1
12:14:21.970;937.144;1
12:14:21.993;937.338;1
12:14:22.017;937.53;1
12:14:22.040;939.027;1
12:14:22.064;939.451;1
12:14:22.085;938.57;1
12:14:22.108;938.263;1
12:14:22.130;938.263;1
12:14:22.153;937.988;1
12:14:22.176;938.066;1
12:14:22.200;939.377;1
12:14:22.225;938.917;1
12:14:22.248;938.223;1
12:14:22.269;937.413;1
12:14:22.292;937.726;1
12:14:22.314;937.726;1
12:14:22.337;937.495;1
12:14:22.363;938.836;1
12:14:22.386;938.756;1
12:14:22.406;937.03;1
12:14:22.431;937.03;1
12:14:22.453;937.145;1
12:14:22.477;936.76;1
12:14:22.499;936.568;1
12:14:22.523;937.454;1
12:14:22.547;937.378;1
12:14:22.567;938.027;1
12:14:22.590;937.526;1
12:14:22.614;937.526;1
12:14:22.637;937.8;1
12:14:22.660;938.03;1
12:14:22.683;938.06;1
12:14:22.706;938.411;1
12:14:22.729;936.646;1
12:14:22.752;936.646;1
12:14:22.775;936.184;1
12:14:22.800;937.946;1
12:14:22.820;937.834;1
12:14:22.846;938.645;1
12:14:22.869;938.333;1
12:14:22.889;938.41;1
12:14:22.914;938.41;1
12:14:22.938;937.682;1
12:14:22.959;938.607;1
12:14:22.983;939.72;1
12:14:23.005;938.451;1
12:14:23.027;938.451;1
12:14:23.050;939.722;1
12:14:23.073;940.642;1
12:14:23.097;938.37;1
12:14:23.119;938.37;1
12:14:23.143;938.189;1
12:14:23.165;938.189;1
12:14:23.189;938.497;1
12:14:23.211;938.873;1
12:14:23.234;938.532;1
12:14:23.257;938.532;1
12:14:23.282;938.532;1
12:14:23.305;938.108;1
12:14:23.328;936.644;1
12:14:23.350;936.605;1
12:14:23.372;937.532;1
12:14:23.396;937.532;1
12:14:23.418;937.986;1
12:14:23.441;938.41;1
12:14:23.464;937.644;1
12:14:23.487;938.722;1
12:14:23.510;938.564;1
12:14:23.533;938.606;1
12:14:23.556;938.606;1
12:14:23.580;939.145;1
12:14:23.605;938.22;1
12:14:23.625;938.411;1
12:14:23.650;938.219;1
12:14:23.672;938.219;1
12:14:23.696;938.146;1
12:14:23.717;937.877;1
12:14:23.742;938.523;1
12:14:23.765;937.604;1
12:14:23.788;937.418;1
12:14:23.809;937.951;1
12:14:23.833;937.951;1
12:14:23.858;938.986;1
12:14:23.880;940.412;1
12:14:23.902;939.454;1
12:14:23.924;940.221;1
12:14:23.949;939.605;1
12:14:23.970;938.531;1
12:14:23.994;938.531;1
12:14:24.018;938.03;1
12:14:24.040;938.566;1
12:14:24.063;937.872;1
