TimeStamp;Температура топливного газа перед СК (перед расходомерным устройством) (поз. Ттг);0 - Bad, 1 - Good
12:13:37.671;20.477;1
12:13:37.694;20.477;1
12:13:37.717;20.477;1
12:13:37.740;20.477;1
12:13:37.763;20.477;1
12:13:37.786;20.477;1
12:13:37.810;20.477;1
12:13:37.834;20.477;1
12:13:37.855;20.477;1
12:13:37.882;20.477;1
12:13:37.904;20.477;1
12:13:37.926;20.477;1
12:13:37.947;20.477;1
12:13:37.971;20.477;1
12:13:37.994;20.477;1
12:13:38.018;20.477;1
12:13:38.039;20.477;1
12:13:38.062;20.477;1
12:13:38.086;20.477;1
12:13:38.108;20.477;1
12:13:38.131;20.477;1
12:13:38.154;20.477;1
12:13:38.178;20.477;1
12:13:38.202;20.477;1
12:13:38.224;20.477;1
12:13:38.248;20.501;1
12:13:38.271;20.501;1
12:13:38.294;20.501;1
12:13:38.316;20.501;1
12:13:38.339;20.501;1
12:13:38.361;20.501;1
12:13:38.384;20.501;1
12:13:38.408;20.501;1
12:13:38.431;20.501;1
12:13:38.455;20.501;1
12:13:38.476;20.501;1
12:13:38.500;20.501;1
12:13:38.524;20.501;1
12:13:38.546;20.501;1
12:13:38.568;20.501;1
12:13:38.591;20.501;1
12:13:38.614;20.501;1
12:13:38.637;20.501;1
12:13:38.663;20.501;1
12:13:38.683;20.501;1
12:13:38.706;20.501;1
12:13:38.729;20.501;1
12:13:38.752;20.501;1
12:13:38.775;20.501;1
12:13:38.799;20.501;1
12:13:38.821;20.501;1
12:13:38.844;20.501;1
12:13:38.867;20.501;1
12:13:38.892;20.524;1
12:13:38.914;20.524;1
12:13:38.937;20.524;1
12:13:38.960;20.524;1
12:13:38.983;20.524;1
12:13:39.005;20.524;1
12:13:39.028;20.524;1
12:13:39.052;20.524;1
12:13:39.075;20.524;1
12:13:39.100;20.524;1
12:13:39.120;20.524;1
12:13:39.146;20.524;1
12:13:39.167;20.524;1
12:13:39.192;20.524;1
12:13:39.213;20.548;1
12:13:39.236;20.548;1
12:13:39.260;20.548;1
12:13:39.283;20.548;1
12:13:39.304;20.548;1
12:13:39.330;20.548;1
12:13:39.352;20.548;1
12:13:39.373;20.548;1
12:13:39.397;20.548;1
12:13:39.421;20.548;1
12:13:39.443;20.548;1
12:13:39.468;20.548;1
12:13:39.489;20.548;1
12:13:39.511;20.548;1
12:13:39.536;20.524;1
12:13:39.557;20.524;1
12:13:39.583;20.524;1
12:13:39.606;20.524;1
12:13:39.626;20.524;1
12:13:39.649;20.524;1
12:13:39.674;20.524;1
12:13:39.695;20.524;1
12:13:39.720;20.524;1
12:13:39.742;20.524;1
12:13:39.764;20.524;1
12:13:39.789;20.524;1
12:13:39.811;20.524;1
12:13:39.834;20.572;1
12:13:39.859;20.572;1
12:13:39.883;20.572;1
12:13:39.904;20.572;1
12:13:39.928;20.572;1
12:13:39.952;20.572;1
12:13:39.975;20.572;1
12:13:39.995;20.572;1
12:13:40.018;20.572;1
12:13:40.044;20.572;1
12:13:40.066;20.572;1
12:13:40.090;20.572;1
12:13:40.111;20.572;1
12:13:40.134;20.572;1
12:13:40.156;20.595;1
12:13:40.182;20.595;1
12:13:40.204;20.595;1
12:13:40.226;20.595;1
12:13:40.249;20.595;1
12:13:40.272;20.595;1
12:13:40.294;20.595;1
12:13:40.317;20.595;1
12:13:40.343;20.595;1
12:13:40.365;20.595;1
12:13:40.388;20.595;1
12:13:40.410;20.595;1
12:13:40.433;20.595;1
12:13:40.457;20.619;1
12:13:40.479;20.619;1
12:13:40.503;20.619;1
12:13:40.527;20.619;1
12:13:40.548;20.619;1
12:13:40.572;20.619;1
12:13:40.593;20.619;1
12:13:40.618;20.619;1
12:13:40.642;20.619;1
12:13:40.664;20.619;1
12:13:40.689;20.619;1
12:13:40.711;20.619;1
12:13:40.731;20.619;1
12:13:40.757;20.619;1
12:13:40.778;20.642;1
12:13:40.801;20.642;1
12:13:40.825;20.642;1
12:13:40.847;20.642;1
12:13:40.869;20.642;1
12:13:40.891;20.642;1
12:13:40.914;20.642;1
12:13:40.937;20.642;1
12:13:40.963;20.642;1
12:13:40.983;20.642;1
12:13:41.006;20.642;1
12:13:41.029;20.642;1
12:13:41.052;20.642;1
12:13:41.075;20.642;1
12:13:41.099;20.642;1
12:13:41.121;20.642;1
12:13:41.144;20.642;1
12:13:41.167;20.642;1
12:13:41.192;20.642;1
12:13:41.213;20.642;1
12:13:41.238;20.642;1
12:13:41.259;20.642;1
12:13:41.285;20.642;1
12:13:41.306;20.642;1
12:13:41.329;20.642;1
12:13:41.353;20.642;1
12:13:41.375;20.642;1
12:13:41.397;20.642;1
12:13:41.421;20.666;1
12:13:41.446;20.666;1
12:13:41.468;20.666;1
12:13:41.491;20.666;1
12:13:41.513;20.666;1
12:13:41.536;20.666;1
12:13:41.560;20.666;1
12:13:41.583;20.666;1
12:13:41.604;20.666;1
12:13:41.627;20.666;1
12:13:41.653;20.666;1
12:13:41.675;20.666;1
12:13:41.698;20.666;1
12:13:41.719;20.666;1
12:13:41.745;20.713;1
12:13:41.767;20.713;1
12:13:41.789;20.713;1
12:13:41.812;20.713;1
12:13:41.836;20.713;1
12:13:41.858;20.713;1
12:13:41.884;20.713;1
12:13:41.904;20.713;1
12:13:41.928;20.713;1
12:13:41.949;20.713;1
12:13:41.973;20.713;1
12:13:41.996;20.713;1
12:13:42.020;20.713;1
12:13:42.043;20.713;1
12:13:42.065;20.713;1
12:13:42.087;20.713;1
12:13:42.110;20.713;1
12:13:42.133;20.713;1
12:13:42.156;20.713;1
12:13:42.182;20.713;1
12:13:42.202;20.713;1
12:13:42.225;20.713;1
12:13:42.248;20.713;1
12:13:42.271;20.713;1
12:13:42.295;20.713;1
12:13:42.317;20.713;1
12:13:42.340;20.713;1
12:13:42.363;20.713;1
12:13:42.387;20.713;1
12:13:42.411;20.737;1
12:13:42.432;20.737;1
12:13:42.455;20.737;1
12:13:42.480;20.737;1
12:13:42.501;20.737;1
12:13:42.524;20.737;1
12:13:42.547;20.737;1
12:13:42.570;20.737;1
12:13:42.593;20.737;1
12:13:42.616;20.737;1
12:13:42.639;20.737;1
12:13:42.662;20.737;1
12:13:42.686;20.737;1
12:13:42.709;20.737;1
12:13:42.733;20.784;1
12:13:42.754;20.784;1
12:13:42.777;20.784;1
12:13:42.800;20.784;1
12:13:42.823;20.784;1
12:13:42.846;20.784;1
12:13:42.869;20.784;1
12:13:42.892;20.784;1
12:13:42.915;20.784;1
12:13:42.938;20.784;1
12:13:42.961;20.784;1
12:13:42.985;20.784;1
12:13:43.008;20.784;1
12:13:43.031;20.784;1
12:13:43.053;20.784;1
12:13:43.076;20.784;1
12:13:43.099;20.784;1
12:13:43.122;20.784;1
12:13:43.145;20.784;1
12:13:43.170;20.784;1
12:13:43.191;20.784;1
12:13:43.214;20.784;1
12:13:43.237;20.784;1
12:13:43.260;20.784;1
12:13:43.285;20.784;1
12:13:43.306;20.784;1
12:13:43.330;20.784;1
12:13:43.352;20.784;1
12:13:43.375;20.784;1
12:13:43.398;20.784;1
12:13:43.421;20.784;1
12:13:43.445;20.784;1
12:13:43.467;20.784;1
12:13:43.492;20.784;1
12:13:43.515;20.784;1
12:13:43.536;20.784;1
12:13:43.560;20.784;1
12:13:43.583;20.784;1
12:13:43.607;20.784;1
12:13:43.631;20.784;1
12:13:43.652;20.761;1
12:13:43.674;20.761;1
12:13:43.698;20.761;1
12:13:43.720;20.761;1
12:13:43.743;20.761;1
12:13:43.766;20.761;1
12:13:43.789;20.761;1
12:13:43.812;20.761;1
12:13:43.835;20.761;1
12:13:43.858;20.761;1
12:13:43.883;20.761;1
12:13:43.904;20.761;1
12:13:43.929;20.761;1
12:13:43.951;20.761;1
12:13:43.973;20.784;1
12:13:43.997;20.784;1
12:13:44.019;20.784;1
12:13:44.044;20.784;1
12:13:44.067;20.784;1
12:13:44.088;20.784;1
12:13:44.112;20.784;1
12:13:44.135;20.784;1
12:13:44.159;20.784;1
12:13:44.184;20.784;1
12:13:44.206;20.784;1
12:13:44.228;20.784;1
12:13:44.250;20.784;1
12:13:44.272;20.784;1
12:13:44.296;20.831;1
12:13:44.318;20.831;1
12:13:44.344;20.831;1
12:13:44.367;20.831;1
12:13:44.387;20.831;1
12:13:44.412;20.831;1
12:13:44.435;20.831;1
12:13:44.456;20.831;1
12:13:44.484;20.831;1
12:13:44.505;20.831;1
12:13:44.525;20.831;1
12:13:44.550;20.831;1
12:13:44.572;20.831;1
12:13:44.594;20.831;1
12:13:44.619;20.879;1
12:13:44.641;20.879;1
12:13:44.663;20.879;1
12:13:44.687;20.879;1
12:13:44.710;20.879;1
12:13:44.734;20.879;1
12:13:44.755;20.879;1
12:13:44.784;20.879;1
12:13:44.804;20.879;1
12:13:44.824;20.879;1
12:13:44.849;20.879;1
12:13:44.871;20.879;1
12:13:44.895;20.879;1
12:13:44.917;20.879;1
12:13:44.939;20.855;1
12:13:44.965;20.855;1
12:13:44.987;20.855;1
12:13:45.008;20.855;1
12:13:45.032;20.855;1
12:13:45.054;20.855;1
12:13:45.079;20.855;1
12:13:45.100;20.855;1
12:13:45.124;20.855;1
12:13:45.147;20.855;1
12:13:45.171;20.855;1
12:13:45.192;20.855;1
12:13:45.217;20.855;1
12:13:45.240;20.855;1
12:13:45.262;20.879;1
12:13:45.287;20.879;1
12:13:45.307;20.879;1
12:13:45.331;20.879;1
12:13:45.353;20.879;1
12:13:45.376;20.879;1
12:13:45.402;20.879;1
12:13:45.422;20.879;1
12:13:45.447;20.879;1
12:13:45.469;20.879;1
12:13:45.493;20.879;1
12:13:45.515;20.879;1
12:13:45.538;20.879;1
12:13:45.560;20.879;1
12:13:45.584;20.902;1
12:13:45.609;20.902;1
12:13:45.629;20.902;1
12:13:45.654;20.902;1
12:13:45.677;20.902;1
12:13:45.698;20.902;1
12:13:45.723;20.902;1
12:13:45.746;20.902;1
12:13:45.768;20.902;1
12:13:45.790;20.902;1
12:13:45.814;20.902;1
12:13:45.838;20.902;1
12:13:45.859;20.902;1
12:13:45.884;20.902;1
12:13:45.905;20.902;1
12:13:45.929;20.879;1
12:13:45.951;20.879;1
12:13:45.975;20.879;1
12:13:45.997;20.879;1
12:13:46.021;20.879;1
12:13:46.044;20.879;1
12:13:46.066;20.879;1
12:13:46.090;20.879;1
12:13:46.113;20.879;1
12:13:46.136;20.879;1
12:13:46.158;20.879;1
12:13:46.181;20.879;1
12:13:46.206;20.879;1
12:13:46.228;20.926;1
12:13:46.251;20.926;1
12:13:46.273;20.926;1
12:13:46.296;20.926;1
12:13:46.319;20.926;1
12:13:46.342;20.926;1
12:13:46.367;20.926;1
12:13:46.391;20.926;1
12:13:46.413;20.926;1
12:13:46.435;20.926;1
12:13:46.460;20.926;1
12:13:46.483;20.926;1
12:13:46.505;20.949;1
12:13:46.528;20.949;1
12:13:46.551;20.949;1
12:13:46.575;20.949;1
12:13:46.597;20.949;1
12:13:46.620;20.949;1
12:13:46.643;20.949;1
12:13:46.665;20.949;1
12:13:46.689;20.949;1
12:13:46.712;20.949;1
12:13:46.734;20.949;1
12:13:46.758;20.949;1
12:13:46.783;20.949;1
12:13:46.803;20.949;1
12:13:46.827;20.949;1
12:13:46.849;20.949;1
12:13:46.872;20.949;1
12:13:46.896;20.949;1
12:13:46.921;20.949;1
12:13:46.944;20.949;1
12:13:46.964;20.949;1
12:13:46.990;20.949;1
12:13:47.011;20.949;1
12:13:47.034;20.949;1
12:13:47.056;20.949;1
12:13:47.081;20.949;1
12:13:47.102;20.949;1
12:13:47.127;20.949;1
12:13:47.148;20.949;1
12:13:47.173;20.926;1
12:13:47.195;20.926;1
12:13:47.217;20.926;1
12:13:47.243;20.926;1
12:13:47.264;20.926;1
12:13:47.288;20.926;1
12:13:47.309;20.926;1
12:13:47.334;20.926;1
12:13:47.355;20.926;1
12:13:47.377;20.926;1
12:13:47.403;20.926;1
12:13:47.425;20.926;1
12:13:47.449;20.926;1
12:13:47.470;20.926;1
12:13:47.493;20.997;1
12:13:47.517;20.997;1
12:13:47.539;20.997;1
12:13:47.564;20.997;1
12:13:47.584;20.997;1
12:13:47.608;20.997;1
12:13:47.631;20.997;1
12:13:47.655;20.997;1
12:13:47.679;20.997;1
12:13:47.700;20.997;1
12:13:47.724;20.997;1
12:13:47.747;20.997;1
12:13:47.770;20.997;1
12:13:47.791;20.997;1
12:13:47.817;21.02;1
12:13:47.839;21.02;1
12:13:47.862;21.02;1
12:13:47.885;21.02;1
12:13:47.907;21.02;1
12:13:47.930;21.02;1
12:13:47.952;21.02;1
12:13:47.975;21.02;1
12:13:47.998;21.02;1
12:13:48.022;21.02;1
12:13:48.047;21.02;1
12:13:48.067;21.02;1
12:13:48.091;21.02;1
12:13:48.114;21.02;1
12:13:48.137;20.997;1
12:13:48.159;20.997;1
12:13:48.182;20.997;1
12:13:48.208;20.997;1
12:13:48.230;20.997;1
12:13:48.252;20.997;1
12:13:48.275;20.997;1
12:13:48.298;20.997;1
12:13:48.322;20.997;1
12:13:48.345;20.997;1
12:13:48.366;20.997;1
12:13:48.390;20.997;1
12:13:48.413;20.997;1
12:13:48.438;20.997;1
12:13:48.459;21.044;1
12:13:48.483;21.044;1
12:13:48.505;21.044;1
12:13:48.527;21.044;1
12:13:48.552;21.044;1
12:13:48.574;21.044;1
12:13:48.596;21.044;1
12:13:48.622;21.044;1
12:13:48.644;21.044;1
12:13:48.666;21.044;1
12:13:48.689;21.044;1
12:13:48.713;21.044;1
12:13:48.736;21.044;1
12:13:48.757;21.044;1
12:13:48.785;21.044;1
12:13:48.804;21.068;1
12:13:48.827;21.068;1
12:13:48.851;21.068;1
12:13:48.872;21.068;1
12:13:48.896;21.068;1
12:13:48.919;21.068;1
12:13:48.942;21.068;1
12:13:48.964;21.068;1
12:13:48.988;21.068;1
12:13:49.010;21.068;1
12:13:49.033;21.068;1
12:13:49.056;21.068;1
12:13:49.082;21.068;1
12:13:49.102;21.068;1
12:13:49.126;21.044;1
12:13:49.149;21.044;1
12:13:49.171;21.044;1
12:13:49.195;21.044;1
12:13:49.217;21.044;1
12:13:49.240;21.044;1
12:13:49.263;21.044;1
12:13:49.286;21.044;1
12:13:49.309;21.044;1
12:13:49.332;21.044;1
12:13:49.355;21.044;1
12:13:49.381;21.068;1
12:13:49.401;21.068;1
12:13:49.424;21.068;1
12:13:49.447;21.068;1
12:13:49.471;21.068;1
12:13:49.493;21.068;1
12:13:49.516;21.068;1
12:13:49.539;21.068;1
12:13:49.562;21.068;1
12:13:49.586;21.068;1
12:13:49.608;21.068;1
12:13:49.631;21.068;1
12:13:49.654;21.068;1
12:13:49.677;21.068;1
12:13:49.700;21.068;1
12:13:49.723;21.068;1
12:13:49.749;21.068;1
12:13:49.769;21.068;1
12:13:49.793;21.068;1
12:13:49.815;21.068;1
12:13:49.841;21.068;1
12:13:49.863;21.068;1
12:13:49.885;21.068;1
12:13:49.907;21.068;1
12:13:49.931;21.068;1
12:13:49.954;21.068;1
12:13:49.977;21.068;1
12:13:50.000;21.068;1
12:13:50.023;21.115;1
12:13:50.048;21.115;1
12:13:50.068;21.115;1
12:13:50.093;21.115;1
12:13:50.114;21.115;1
12:13:50.140;21.115;1
12:13:50.162;21.115;1
12:13:50.186;21.115;1
12:13:50.206;21.115;1
12:13:50.232;21.115;1
12:13:50.254;21.115;1
12:13:50.278;21.115;1
12:13:50.299;21.115;1
12:13:50.322;21.115;1
12:13:50.344;21.138;1
12:13:50.368;21.138;1
12:13:50.391;21.138;1
12:13:50.415;21.138;1
12:13:50.437;21.138;1
12:13:50.460;21.138;1
12:13:50.486;21.138;1
12:13:50.507;21.138;1
12:13:50.529;21.138;1
12:13:50.553;21.138;1
12:13:50.575;21.138;1
12:13:50.597;21.138;1
12:13:50.623;21.138;1
12:13:50.645;21.138;1
12:13:50.666;21.162;1
12:13:50.689;21.162;1
12:13:50.713;21.162;1
12:13:50.736;21.162;1
12:13:50.761;21.162;1
12:13:50.784;21.162;1
12:13:50.804;21.162;1
12:13:50.828;21.162;1
12:13:50.852;21.162;1
12:13:50.875;21.162;1
12:13:50.899;21.162;1
12:13:50.919;21.162;1
12:13:50.945;21.162;1
12:13:50.967;21.162;1
12:13:50.989;21.162;1
12:13:51.013;21.186;1
12:13:51.034;21.186;1
12:13:51.057;21.186;1
12:13:51.083;21.186;1
12:13:51.104;21.186;1
12:13:51.126;21.186;1
12:13:51.149;21.186;1
12:13:51.172;21.186;1
12:13:51.196;21.186;1
12:13:51.221;21.186;1
12:13:51.244;21.186;1
12:13:51.264;21.186;1
12:13:51.287;21.186;1
12:13:51.311;21.186;1
12:13:51.334;21.209;1
12:13:51.359;21.209;1
12:13:51.384;21.209;1
12:13:51.405;21.209;1
12:13:51.428;21.209;1
12:13:51.448;21.209;1
12:13:51.472;21.209;1
12:13:51.495;21.209;1
12:13:51.519;21.209;1
12:13:51.542;21.209;1
12:13:51.564;21.209;1
12:13:51.588;21.209;1
12:13:51.610;21.209;1
12:13:51.632;21.209;1
12:13:51.655;21.186;1
12:13:51.680;21.186;1
12:13:51.701;21.186;1
12:13:51.725;21.186;1
12:13:51.747;21.186;1
12:13:51.770;21.186;1
12:13:51.794;21.186;1
12:13:51.817;21.186;1
12:13:51.840;21.186;1
12:13:51.862;21.186;1
12:13:51.888;21.186;1
12:13:51.908;21.186;1
12:13:51.931;21.186;1
12:13:51.956;21.209;1
12:13:51.977;21.209;1
12:13:52.002;21.209;1
12:13:52.023;21.209;1
12:13:52.047;21.209;1
12:13:52.069;21.209;1
12:13:52.092;21.209;1
12:13:52.115;21.209;1
12:13:52.138;21.209;1
12:13:52.161;21.209;1
12:13:52.184;21.209;1
12:13:52.207;21.209;1
12:13:52.230;21.209;1
12:13:52.253;21.209;1
12:13:52.276;21.233;1
12:13:52.299;21.233;1
12:13:52.322;21.233;1
12:13:52.345;21.233;1
12:13:52.370;21.233;1
12:13:52.391;21.233;1
12:13:52.417;21.233;1
12:13:52.437;21.233;1
12:13:52.462;21.233;1
12:13:52.488;21.233;1
12:13:52.508;21.233;1
12:13:52.530;21.233;1
12:13:52.552;21.233;1
12:13:52.576;21.233;1
12:13:52.600;21.28;1
12:13:52.621;21.28;1
12:13:52.646;21.28;1
12:13:52.667;21.28;1
12:13:52.691;21.28;1
12:13:52.715;21.28;1
12:13:52.739;21.28;1
12:13:52.762;21.28;1
12:13:52.783;21.28;1
12:13:52.806;21.28;1
12:13:52.829;21.28;1
12:13:52.851;21.28;1
12:13:52.875;21.28;1
12:13:52.898;21.28;1
12:13:52.921;21.28;1
12:13:52.944;21.28;1
12:13:52.967;21.28;1
12:13:52.991;21.28;1
12:13:53.013;21.28;1
12:13:53.036;21.28;1
12:13:53.060;21.28;1
12:13:53.085;21.28;1
12:13:53.105;21.28;1
12:13:53.131;21.28;1
12:13:53.152;21.28;1
12:13:53.175;21.28;1
12:13:53.197;21.28;1
12:13:53.220;21.28;1
12:13:53.243;21.256;1
12:13:53.266;21.256;1
12:13:53.289;21.256;1
12:13:53.312;21.256;1
12:13:53.335;21.256;1
12:13:53.358;21.256;1
12:13:53.384;21.256;1
12:13:53.405;21.256;1
12:13:53.428;21.256;1
12:13:53.450;21.256;1
12:13:53.473;21.256;1
12:13:53.496;21.256;1
12:13:53.519;21.256;1
12:13:53.542;21.256;1
12:13:53.565;21.327;1
12:13:53.589;21.327;1
12:13:53.611;21.327;1
12:13:53.634;21.327;1
12:13:53.657;21.327;1
12:13:53.682;21.327;1
12:13:53.703;21.327;1
12:13:53.729;21.327;1
12:13:53.749;21.327;1
12:13:53.772;21.327;1
12:13:53.795;21.327;1
12:13:53.818;21.327;1
12:13:53.841;21.327;1
12:13:53.866;21.327;1
12:13:53.887;21.304;1
12:13:53.910;21.304;1
12:13:53.933;21.304;1
12:13:53.955;21.304;1
12:13:53.980;21.304;1
12:13:54.001;21.304;1
12:13:54.024;21.304;1
12:13:54.047;21.304;1
12:13:54.070;21.304;1
12:13:54.093;21.304;1
12:13:54.116;21.304;1
12:13:54.142;21.304;1
12:13:54.164;21.304;1
12:13:54.185;21.304;1
12:13:54.208;21.304;1
12:13:54.231;21.304;1
12:13:54.254;21.304;1
12:13:54.279;21.304;1
12:13:54.300;21.304;1
12:13:54.323;21.304;1
12:13:54.346;21.304;1
12:13:54.369;21.304;1
12:13:54.393;21.304;1
12:13:54.416;21.304;1
12:13:54.439;21.304;1
12:13:54.461;21.304;1
12:13:54.484;21.351;1
12:13:54.510;21.351;1
12:13:54.530;21.351;1
12:13:54.554;21.351;1
12:13:54.578;21.351;1
12:13:54.601;21.351;1
12:13:54.625;21.351;1
12:13:54.647;21.351;1
12:13:54.668;21.351;1
12:13:54.694;21.351;1
12:13:54.714;21.351;1
12:13:54.738;21.351;1
12:13:54.760;21.351;1
12:13:54.786;21.351;1
12:13:54.810;21.351;1
12:13:54.829;21.351;1
12:13:54.853;21.351;1
12:13:54.876;21.351;1
12:13:54.899;21.351;1
12:13:54.924;21.351;1
12:13:54.945;21.351;1
12:13:54.967;21.351;1
12:13:54.990;21.351;1
12:13:55.015;21.351;1
12:13:55.036;21.351;1
12:13:55.060;21.351;1
12:13:55.085;21.351;1
12:13:55.105;21.351;1
12:13:55.128;21.375;1
12:13:55.152;21.375;1
12:13:55.176;21.375;1
12:13:55.200;21.375;1
12:13:55.221;21.375;1
12:13:55.244;21.375;1
12:13:55.267;21.375;1
12:13:55.290;21.375;1
12:13:55.312;21.375;1
12:13:55.335;21.375;1
12:13:55.361;21.375;1
12:13:55.386;21.375;1
12:13:55.406;21.375;1
12:13:55.427;21.375;1
12:13:55.451;21.375;1
12:13:55.474;21.398;1
12:13:55.497;21.398;1
12:13:55.521;21.398;1
12:13:55.542;21.398;1
12:13:55.569;21.398;1
12:13:55.589;21.398;1
12:13:55.613;21.398;1
12:13:55.634;21.398;1
12:13:55.660;21.398;1
12:13:55.685;21.398;1
12:13:55.703;21.398;1
12:13:55.729;21.398;1
12:13:55.750;21.398;1
12:13:55.773;21.398;1
12:13:55.798;21.375;1
12:13:55.819;21.375;1
12:13:55.843;21.375;1
12:13:55.867;21.375;1
12:13:55.887;21.375;1
12:13:55.912;21.375;1
12:13:55.935;21.375;1
12:13:55.957;21.375;1
12:13:55.981;21.375;1
12:13:56.002;21.375;1
12:13:56.025;21.375;1
12:13:56.049;21.375;1
12:13:56.071;21.375;1
12:13:56.094;21.375;1
12:13:56.118;21.375;1
12:13:56.140;21.422;1
12:13:56.166;21.422;1
12:13:56.188;21.422;1
12:13:56.210;21.422;1
12:13:56.232;21.422;1
12:13:56.255;21.422;1
12:13:56.282;21.422;1
12:13:56.302;21.422;1
12:13:56.327;21.422;1
12:13:56.348;21.422;1
12:13:56.370;21.422;1
12:13:56.394;21.422;1
12:13:56.416;21.422;1
12:13:56.439;21.422;1
12:13:56.462;21.422;1
12:13:56.486;21.422;1
12:13:56.508;21.422;1
12:13:56.531;21.422;1
12:13:56.554;21.422;1
12:13:56.577;21.422;1
12:13:56.600;21.422;1
12:13:56.623;21.422;1
12:13:56.646;21.422;1
12:13:56.670;21.422;1
12:13:56.694;21.422;1
12:13:56.715;21.422;1
12:13:56.741;21.422;1
12:13:56.763;21.469;1
12:13:56.785;21.469;1
12:13:56.807;21.469;1
12:13:56.831;21.469;1
12:13:56.853;21.469;1
12:13:56.876;21.469;1
12:13:56.902;21.469;1
12:13:56.923;21.469;1
12:13:56.945;21.469;1
12:13:56.969;21.469;1
12:13:56.993;21.469;1
12:13:57.015;21.469;1
12:13:57.037;21.469;1
12:13:57.061;21.445;1
12:13:57.085;21.445;1
12:13:57.106;21.445;1
12:13:57.129;21.445;1
12:13:57.152;21.445;1
12:13:57.178;21.445;1
12:13:57.201;21.445;1
12:13:57.221;21.445;1
12:13:57.247;21.445;1
12:13:57.268;21.445;1
12:13:57.290;21.445;1
12:13:57.315;21.445;1
12:13:57.337;21.445;1
12:13:57.359;21.469;1
12:13:57.385;21.469;1
12:13:57.406;21.469;1
12:13:57.429;21.469;1
12:13:57.452;21.469;1
12:13:57.474;21.469;1
12:13:57.500;21.469;1
12:13:57.520;21.469;1
12:13:57.546;21.469;1
12:13:57.566;21.469;1
12:13:57.591;21.469;1
12:13:57.612;21.469;1
12:13:57.637;21.469;1
12:13:57.659;21.469;1
12:13:57.683;21.493;1
12:13:57.705;21.493;1
12:13:57.728;21.493;1
12:13:57.751;21.493;1
12:13:57.774;21.493;1
12:13:57.799;21.493;1
12:13:57.819;21.493;1
12:13:57.845;21.493;1
12:13:57.868;21.493;1
12:13:57.888;21.493;1
12:13:57.911;21.493;1
12:13:57.936;21.493;1
12:13:57.959;21.493;1
12:13:57.982;21.493;1
12:13:58.003;21.493;1
12:13:58.027;21.493;1
12:13:58.050;21.493;1
12:13:58.072;21.493;1
12:13:58.098;21.493;1
12:13:58.121;21.493;1
12:13:58.143;21.493;1
12:13:58.165;21.493;1
12:13:58.188;21.493;1
12:13:58.210;21.493;1
12:13:58.236;21.493;1
12:13:58.257;21.493;1
12:13:58.283;21.493;1
12:13:58.305;21.493;1
12:13:58.327;21.493;1
12:13:58.348;21.493;1
12:13:58.372;21.493;1
12:13:58.396;21.493;1
12:13:58.418;21.493;1
12:13:58.441;21.493;1
12:13:58.463;21.493;1
12:13:58.488;21.493;1
12:13:58.510;21.493;1
12:13:58.532;21.493;1
12:13:58.556;21.493;1
12:13:58.581;21.493;1
12:13:58.604;21.493;1
12:13:58.627;21.493;1
12:13:58.647;21.493;1
12:13:58.671;21.54;1
12:13:58.695;21.54;1
12:13:58.716;21.54;1
12:13:58.739;21.54;1
12:13:58.762;21.54;1
12:13:58.785;21.54;1
12:13:58.808;21.54;1
12:13:58.831;21.54;1
12:13:58.854;21.54;1
12:13:58.877;21.54;1
12:13:58.900;21.54;1
12:13:58.923;21.54;1
12:13:58.946;21.54;1
12:13:58.970;21.54;1
12:13:58.992;21.54;1
12:13:59.015;21.54;1
12:13:59.038;21.54;1
12:13:59.061;21.54;1
12:13:59.086;21.54;1
12:13:59.107;21.54;1
12:13:59.132;21.54;1
12:13:59.155;21.54;1
12:13:59.177;21.54;1
12:13:59.200;21.54;1
12:13:59.223;21.54;1
12:13:59.245;21.54;1
12:13:59.269;21.54;1
12:13:59.292;21.564;1
12:13:59.317;21.564;1
12:13:59.339;21.564;1
12:13:59.361;21.564;1
12:13:59.386;21.564;1
12:13:59.409;21.564;1
12:13:59.429;21.564;1
12:13:59.453;21.564;1
12:13:59.475;21.564;1
12:13:59.498;21.564;1
12:13:59.524;21.564;1
12:13:59.546;21.564;1
12:13:59.568;21.564;1
12:13:59.591;21.564;1
12:13:59.614;21.564;1
12:13:59.637;21.564;1
12:13:59.661;21.564;1
12:13:59.684;21.564;1
12:13:59.706;21.564;1
12:13:59.730;21.564;1
12:13:59.753;21.564;1
12:13:59.775;21.564;1
12:13:59.798;21.564;1
12:13:59.821;21.564;1
12:13:59.847;21.564;1
12:13:59.869;21.564;1
12:13:59.891;21.564;1
12:13:59.913;21.564;1
12:13:59.937;21.587;1
12:13:59.962;21.587;1
12:13:59.986;21.587;1
12:14:00.005;21.587;1
12:14:00.031;21.587;1
12:14:00.052;21.587;1
12:14:00.076;21.587;1
12:14:00.097;21.587;1
12:14:00.120;21.587;1
12:14:00.143;21.587;1
12:14:00.169;21.587;1
12:14:00.189;21.587;1
12:14:00.212;21.587;1
12:14:00.235;21.587;1
12:14:00.258;21.587;1
12:14:00.283;21.587;1
12:14:00.305;21.587;1
12:14:00.328;21.587;1
12:14:00.351;21.587;1
12:14:00.374;21.587;1
12:14:00.397;21.587;1
12:14:00.421;21.587;1
12:14:00.443;21.587;1
12:14:00.468;21.587;1
12:14:00.490;21.587;1
12:14:00.511;21.587;1
12:14:00.536;21.587;1
12:14:00.557;21.587;1
