TimeStamp;Вибрация промежуточного корпуса газогенератора (гориз.) (поз. В1);0 - Bad, 1 - Good
12:13:47.839;4.296;1
12:13:47.862;4.294;1
12:13:47.885;4.296;1
12:13:47.907;4.296;1
12:13:47.930;4.296;1
12:13:47.952;4.299;1
12:13:47.975;4.294;1
12:13:47.998;4.282;1
12:13:48.022;4.292;1
12:13:48.047;4.292;1
12:13:48.067;4.292;1
12:13:48.091;4.301;1
12:13:48.114;4.316;1
12:13:48.137;4.314;1
12:13:48.159;4.306;1
12:13:48.182;4.306;1
12:13:48.208;4.311;1
12:13:48.230;4.311;1
12:13:48.252;4.314;1
12:13:48.275;4.318;1
12:13:48.298;4.331;1
12:13:48.322;4.331;1
12:13:48.345;4.328;1
12:13:48.366;4.311;1
12:13:48.390;4.311;1
12:13:48.413;4.301;1
12:13:48.438;4.306;1
12:13:48.459;4.323;1
12:13:48.483;4.323;1
12:13:48.505;4.323;1
12:13:48.527;4.331;1
12:13:48.552;4.326;1
12:13:48.574;4.318;1
12:13:48.596;4.321;1
12:13:48.622;4.321;1
12:13:48.644;4.321;1
12:13:48.666;4.314;1
12:13:48.689;4.328;1
12:13:48.713;4.338;1
12:13:48.736;4.338;1
12:13:48.757;4.338;1
12:13:48.785;4.338;1
12:13:48.804;4.34;1
12:13:48.827;4.338;1
12:13:48.851;4.35;1
12:13:48.872;4.35;1
12:13:48.896;4.35;1
12:13:48.919;4.348;1
12:13:48.942;4.348;1
12:13:48.964;4.345;1
12:13:48.988;4.336;1
12:13:49.010;4.343;1
12:13:49.033;4.343;1
12:13:49.056;4.348;1
12:13:49.082;4.348;1
12:13:49.102;4.362;1
12:13:49.126;4.355;1
12:13:49.149;4.345;1
12:13:49.171;4.345;1
12:13:49.195;4.345;1
12:13:49.217;4.35;1
12:13:49.240;4.35;1
12:13:49.263;4.358;1
12:13:49.286;4.358;1
12:13:49.309;4.365;1
12:13:49.332;4.36;1
12:13:49.355;4.36;1
12:13:49.381;4.343;1
12:13:49.401;4.336;1
12:13:49.424;4.331;1
12:13:49.447;4.331;1
12:13:49.471;4.331;1
12:13:49.493;4.34;1
12:13:49.516;4.338;1
12:13:49.539;4.338;1
12:13:49.562;4.333;1
12:13:49.586;4.333;1
12:13:49.608;4.336;1
12:13:49.631;4.34;1
12:13:49.654;4.34;1
12:13:49.677;4.35;1
12:13:49.700;4.355;1
12:13:49.723;4.355;1
12:13:49.749;4.358;1
12:13:49.769;4.358;1
12:13:49.793;4.362;1
12:13:49.815;4.362;1
12:13:49.841;4.362;1
12:13:49.863;4.362;1
12:13:49.885;4.365;1
12:13:49.907;4.36;1
12:13:49.931;4.36;1
12:13:49.954;4.353;1
12:13:49.977;4.343;1
12:13:50.000;4.343;1
12:13:50.023;4.343;1
12:13:50.048;4.338;1
12:13:50.068;4.338;1
12:13:50.093;4.338;1
12:13:50.114;4.336;1
12:13:50.140;4.336;1
12:13:50.162;4.336;1
12:13:50.186;4.333;1
12:13:50.206;4.333;1
12:13:50.232;4.318;1
12:13:50.254;4.316;1
12:13:50.278;4.316;1
12:13:50.299;4.326;1
12:13:50.322;4.333;1
12:13:50.344;4.326;1
12:13:50.368;4.326;1
12:13:50.391;4.316;1
12:13:50.415;4.314;1
12:13:50.437;4.314;1
12:13:50.460;4.321;1
12:13:50.486;4.316;1
12:13:50.507;4.331;1
12:13:50.529;4.331;1
12:13:50.553;4.326;1
12:13:50.575;4.326;1
12:13:50.597;4.316;1
12:13:50.623;4.321;1
12:13:50.645;4.323;1
12:13:50.666;4.345;1
12:13:50.689;4.345;1
12:13:50.713;4.345;1
12:13:50.736;4.35;1
12:13:50.761;4.35;1
12:13:50.784;4.343;1
12:13:50.804;4.343;1
12:13:50.828;4.345;1
12:13:50.852;4.345;1
12:13:50.875;4.345;1
12:13:50.899;4.353;1
12:13:50.919;4.36;1
12:13:50.945;4.353;1
12:13:50.967;4.353;1
12:13:50.989;4.353;1
12:13:51.013;4.365;1
12:13:51.034;4.358;1
12:13:51.057;4.362;1
12:13:51.083;4.377;1
12:13:51.104;4.38;1
12:13:51.126;4.38;1
12:13:51.149;4.38;1
12:13:51.172;4.372;1
12:13:51.196;4.355;1
12:13:51.221;4.353;1
12:13:51.244;4.35;1
12:13:51.264;4.35;1
12:13:51.287;4.35;1
12:13:51.311;4.35;1
12:13:51.334;4.338;1
12:13:51.359;4.336;1
12:13:51.384;4.336;1
12:13:51.405;4.336;1
12:13:51.428;4.336;1
12:13:51.448;4.326;1
12:13:51.472;4.323;1
12:13:51.495;4.326;1
12:13:51.519;4.328;1
12:13:51.542;4.328;1
12:13:51.564;4.328;1
12:13:51.588;4.331;1
12:13:51.610;4.331;1
12:13:51.632;4.328;1
12:13:51.655;4.333;1
12:13:51.680;4.333;1
12:13:51.701;4.333;1
12:13:51.725;4.338;1
12:13:51.747;4.336;1
12:13:51.770;4.331;1
12:13:51.794;4.323;1
12:13:51.817;4.323;1
12:13:51.840;4.323;1
12:13:51.862;4.316;1
12:13:51.888;4.314;1
12:13:51.908;4.323;1
12:13:51.931;4.323;1
12:13:51.956;4.323;1
12:13:51.977;4.316;1
12:13:52.002;4.316;1
12:13:52.023;4.304;1
12:13:52.047;4.306;1
12:13:52.069;4.306;1
12:13:52.092;4.306;1
12:13:52.115;4.309;1
12:13:52.138;4.309;1
12:13:52.161;4.304;1
12:13:52.184;4.294;1
12:13:52.207;4.292;1
12:13:52.230;4.292;1
12:13:52.253;4.301;1
12:13:52.276;4.301;1
12:13:52.299;4.301;1
12:13:52.322;4.309;1
12:13:52.345;4.309;1
12:13:52.370;4.309;1
12:13:52.391;4.309;1
12:13:52.417;4.294;1
12:13:52.437;4.296;1
12:13:52.462;4.299;1
12:13:52.488;4.299;1
12:13:52.508;4.309;1
12:13:52.530;4.309;1
12:13:52.552;4.314;1
12:13:52.576;4.306;1
12:13:52.600;4.299;1
12:13:52.621;4.299;1
12:13:52.646;4.301;1
12:13:52.667;4.301;1
12:13:52.691;4.309;1
12:13:52.715;4.314;1
12:13:52.739;4.301;1
12:13:52.762;4.311;1
12:13:52.783;4.311;1
12:13:52.806;4.311;1
12:13:52.829;4.296;1
12:13:52.851;4.299;1
12:13:52.875;4.311;1
12:13:52.898;4.318;1
12:13:52.921;4.318;1
12:13:52.944;4.318;1
12:13:52.967;4.314;1
12:13:52.991;4.301;1
12:13:53.013;4.294;1
12:13:53.036;4.289;1
12:13:53.060;4.289;1
12:13:53.085;4.289;1
12:13:53.105;4.299;1
12:13:53.131;4.301;1
12:13:53.152;4.304;1
12:13:53.175;4.299;1
12:13:53.197;4.299;1
12:13:53.220;4.284;1
12:13:53.243;4.296;1
12:13:53.266;4.304;1
12:13:53.289;4.304;1
12:13:53.312;4.304;1
12:13:53.335;4.304;1
12:13:53.358;4.304;1
12:13:53.384;4.304;1
12:13:53.405;4.292;1
12:13:53.428;4.294;1
12:13:53.450;4.296;1
12:13:53.473;4.304;1
12:13:53.496;4.304;1
12:13:53.519;4.309;1
12:13:53.542;4.309;1
12:13:53.565;4.306;1
12:13:53.589;4.304;1
12:13:53.611;4.304;1
12:13:53.634;4.311;1
12:13:53.657;4.311;1
12:13:53.682;4.316;1
12:13:53.703;4.309;1
12:13:53.729;4.309;1
12:13:53.749;4.309;1
12:13:53.772;4.309;1
12:13:53.795;4.304;1
12:13:53.818;4.294;1
12:13:53.841;4.299;1
12:13:53.866;4.306;1
12:13:53.887;4.306;1
12:13:53.910;4.299;1
12:13:53.933;4.299;1
12:13:53.955;4.299;1
12:13:53.980;4.294;1
12:13:54.001;4.299;1
12:13:54.024;4.299;1
12:13:54.047;4.301;1
12:13:54.070;4.311;1
12:13:54.093;4.309;1
12:13:54.116;4.309;1
12:13:54.142;4.309;1
12:13:54.164;4.309;1
12:13:54.185;4.294;1
12:13:54.208;4.292;1
12:13:54.231;4.289;1
12:13:54.254;4.289;1
12:13:54.279;4.294;1
12:13:54.300;4.294;1
12:13:54.323;4.306;1
12:13:54.346;4.296;1
12:13:54.369;4.304;1
12:13:54.393;4.304;1
12:13:54.416;4.304;1
12:13:54.439;4.304;1
12:13:54.461;4.306;1
12:13:54.484;4.306;1
12:13:54.510;4.306;1
12:13:54.530;4.306;1
12:13:54.554;4.314;1
12:13:54.578;4.314;1
12:13:54.601;4.306;1
12:13:54.625;4.314;1
12:13:54.647;4.316;1
12:13:54.668;4.316;1
12:13:54.694;4.323;1
12:13:54.714;4.323;1
12:13:54.738;4.328;1
12:13:54.760;4.318;1
12:13:54.786;4.314;1
12:13:54.810;4.316;1
12:13:54.829;4.316;1
12:13:54.853;4.328;1
12:13:54.876;4.328;1
12:13:54.899;4.323;1
12:13:54.924;4.316;1
12:13:54.945;4.316;1
12:13:54.967;4.314;1
12:13:54.990;4.314;1
12:13:55.015;4.314;1
12:13:55.036;4.321;1
12:13:55.060;4.323;1
12:13:55.085;4.333;1
12:13:55.105;4.323;1
12:13:55.128;4.323;1
12:13:55.152;4.323;1
12:13:55.176;4.314;1
12:13:55.200;4.314;1
12:13:55.221;4.338;1
12:13:55.244;4.333;1
12:13:55.267;4.333;1
12:13:55.290;4.333;1
12:13:55.312;4.328;1
12:13:55.335;4.316;1
12:13:55.361;4.318;1
12:13:55.386;4.318;1
12:13:55.406;4.318;1
12:13:55.427;4.318;1
12:13:55.451;4.318;1
12:13:55.474;4.333;1
12:13:55.497;4.331;1
12:13:55.521;4.326;1
12:13:55.542;4.309;1
12:13:55.569;4.309;1
12:13:55.589;4.309;1
12:13:55.613;4.309;1
12:13:55.634;4.314;1
12:13:55.660;4.311;1
12:13:55.685;4.306;1
12:13:55.703;4.306;1
12:13:55.729;4.306;1
12:13:55.750;4.306;1
12:13:55.773;4.299;1
12:13:55.798;4.296;1
12:13:55.819;4.287;1
12:13:55.843;4.287;1
12:13:55.867;4.287;1
12:13:55.887;4.299;1
12:13:55.912;4.294;1
12:13:55.935;4.296;1
12:13:55.957;4.292;1
12:13:55.981;4.292;1
12:13:56.002;4.292;1
12:13:56.025;4.299;1
12:13:56.049;4.304;1
12:13:56.071;4.299;1
12:13:56.094;4.304;1
12:13:56.118;4.304;1
12:13:56.140;4.289;1
12:13:56.166;4.289;1
12:13:56.188;4.294;1
12:13:56.210;4.287;1
12:13:56.232;4.292;1
12:13:56.255;4.284;1
12:13:56.282;4.284;1
12:13:56.302;4.284;1
12:13:56.327;4.282;1
12:13:56.348;4.279;1
12:13:56.370;4.277;1
12:13:56.394;4.277;1
12:13:56.416;4.277;1
12:13:56.439;4.272;1
12:13:56.462;4.282;1
12:13:56.486;4.277;1
12:13:56.508;4.277;1
12:13:56.531;4.272;1
12:13:56.554;4.272;1
12:13:56.577;4.265;1
12:13:56.600;4.27;1
12:13:56.623;4.265;1
12:13:56.646;4.267;1
12:13:56.670;4.267;1
12:13:56.694;4.267;1
12:13:56.715;4.267;1
12:13:56.741;4.262;1
12:13:56.763;4.257;1
12:13:56.785;4.255;1
12:13:56.807;4.255;1
12:13:56.831;4.262;1
12:13:56.853;4.262;1
12:13:56.876;4.267;1
12:13:56.902;4.257;1
12:13:56.923;4.25;1
12:13:56.945;4.25;1
12:13:56.969;4.245;1
12:13:56.993;4.245;1
12:13:57.015;4.24;1
12:13:57.037;4.24;1
12:13:57.061;4.228;1
12:13:57.085;4.228;1
12:13:57.106;4.228;1
12:13:57.129;4.228;1
12:13:57.152;4.226;1
12:13:57.178;4.228;1
12:13:57.201;4.243;1
12:13:57.221;4.25;1
12:13:57.247;4.25;1
12:13:57.268;4.25;1
12:13:57.290;4.25;1
12:13:57.315;4.248;1
12:13:57.337;4.243;1
12:13:57.359;4.243;1
12:13:57.385;4.25;1
12:13:57.406;4.25;1
12:13:57.429;4.25;1
12:13:57.452;4.252;1
12:13:57.474;4.248;1
12:13:57.500;4.23;1
12:13:57.520;4.23;1
12:13:57.546;4.23;1
12:13:57.566;4.243;1
12:13:57.591;4.243;1
12:13:57.612;4.25;1
12:13:57.637;4.257;1
12:13:57.659;4.25;1
12:13:57.683;4.25;1
12:13:57.705;4.25;1
12:13:57.728;4.24;1
12:13:57.751;4.235;1
12:13:57.774;4.233;1
12:13:57.799;4.238;1
12:13:57.819;4.238;1
12:13:57.845;4.245;1
12:13:57.868;4.25;1
12:13:57.888;4.25;1
12:13:57.911;4.24;1
12:13:57.936;4.235;1
12:13:57.959;4.235;1
12:13:57.982;4.245;1
12:13:58.003;4.245;1
12:13:58.027;4.245;1
12:13:58.050;4.243;1
12:13:58.072;4.228;1
12:13:58.098;4.228;1
12:13:58.121;4.221;1
12:13:58.143;4.221;1
12:13:58.165;4.221;1
12:13:58.188;4.228;1
12:13:58.210;4.248;1
12:13:58.236;4.248;1
12:13:58.257;4.248;1
12:13:58.283;4.257;1
12:13:58.305;4.257;1
12:13:58.327;4.255;1
12:13:58.348;4.255;1
12:13:58.372;4.255;1
12:13:58.396;4.262;1
12:13:58.418;4.267;1
12:13:58.441;4.267;1
12:13:58.463;4.262;1
12:13:58.488;4.26;1
12:13:58.510;4.26;1
12:13:58.532;4.26;1
12:13:58.556;4.265;1
12:13:58.581;4.265;1
12:13:58.604;4.267;1
12:13:58.627;4.272;1
12:13:58.647;4.267;1
12:13:58.671;4.267;1
12:13:58.695;4.274;1
12:13:58.716;4.274;1
12:13:58.739;4.267;1
12:13:58.762;4.265;1
12:13:58.785;4.265;1
12:13:58.808;4.272;1
12:13:58.831;4.27;1
12:13:58.854;4.27;1
12:13:58.877;4.255;1
12:13:58.900;4.255;1
12:13:58.923;4.257;1
12:13:58.946;4.257;1
12:13:58.970;4.265;1
12:13:58.992;4.267;1
12:13:59.015;4.26;1
12:13:59.038;4.25;1
12:13:59.061;4.25;1
12:13:59.086;4.245;1
12:13:59.107;4.248;1
12:13:59.132;4.248;1
12:13:59.155;4.235;1
12:13:59.177;4.243;1
12:13:59.200;4.243;1
12:13:59.223;4.25;1
12:13:59.245;4.25;1
12:13:59.269;4.25;1
12:13:59.292;4.25;1
12:13:59.317;4.233;1
12:13:59.339;4.233;1
12:13:59.361;4.235;1
12:13:59.386;4.255;1
12:13:59.409;4.255;1
12:13:59.429;4.252;1
12:13:59.453;4.252;1
12:13:59.475;4.252;1
12:13:59.498;4.255;1
12:13:59.524;4.255;1
12:13:59.546;4.252;1
12:13:59.568;4.252;1
12:13:59.591;4.262;1
12:13:59.614;4.262;1
12:13:59.637;4.262;1
12:13:59.661;4.262;1
12:13:59.684;4.262;1
12:13:59.706;4.262;1
12:13:59.730;4.25;1
12:13:59.753;4.25;1
12:13:59.775;4.255;1
12:13:59.798;4.257;1
12:13:59.821;4.255;1
12:13:59.847;4.245;1
12:13:59.869;4.245;1
12:13:59.891;4.245;1
12:13:59.913;4.245;1
12:13:59.937;4.25;1
12:13:59.962;4.262;1
12:13:59.986;4.265;1
12:14:00.005;4.255;1
12:14:00.031;4.255;1
12:14:00.052;4.255;1
12:14:00.076;4.252;1
12:14:00.097;4.25;1
12:14:00.120;4.24;1
12:14:00.143;4.252;1
12:14:00.169;4.252;1
12:14:00.189;4.252;1
12:14:00.212;4.252;1
12:14:00.235;4.248;1
12:14:00.258;4.257;1
12:14:00.283;4.26;1
12:14:00.305;4.26;1
12:14:00.328;4.26;1
12:14:00.351;4.267;1
12:14:00.374;4.267;1
12:14:00.397;4.27;1
12:14:00.421;4.255;1
12:14:00.443;4.255;1
12:14:00.468;4.262;1
12:14:00.490;4.262;1
12:14:00.511;4.265;1
12:14:00.536;4.26;1
12:14:00.557;4.272;1
12:14:00.581;4.272;1
12:14:00.604;4.277;1
12:14:00.628;4.265;1
12:14:00.649;4.265;1
12:14:00.673;4.26;1
12:14:00.696;4.248;1
12:14:00.717;4.252;1
12:14:00.743;4.252;1
12:14:00.764;4.265;1
12:14:00.786;4.262;1
12:14:00.809;4.262;1
12:14:00.834;4.265;1
12:14:00.857;4.255;1
12:14:00.881;4.255;1
12:14:00.905;4.252;1
12:14:00.925;4.252;1
12:14:00.948;4.26;1
12:14:00.970;4.262;1
12:14:00.993;4.272;1
12:14:01.017;4.272;1
12:14:01.040;4.27;1
12:14:01.064;4.27;1
12:14:01.089;4.267;1
12:14:01.108;4.255;1
12:14:01.132;4.26;1
12:14:01.155;4.26;1
12:14:01.177;4.272;1
12:14:01.202;4.265;1
12:14:01.223;4.26;1
12:14:01.246;4.252;1
12:14:01.270;4.252;1
12:14:01.294;4.265;1
12:14:01.316;4.265;1
12:14:01.338;4.26;1
12:14:01.364;4.265;1
12:14:01.387;4.265;1
12:14:01.407;4.26;1
12:14:01.430;4.265;1
12:14:01.455;4.265;1
12:14:01.478;4.272;1
12:14:01.500;4.282;1
12:14:01.523;4.284;1
12:14:01.545;4.284;1
12:14:01.568;4.292;1
12:14:01.592;4.292;1
12:14:01.614;4.279;1
12:14:01.640;4.282;1
12:14:01.662;4.272;1
12:14:01.685;4.279;1
12:14:01.706;4.279;1
12:14:01.730;4.279;1
12:14:01.754;4.292;1
12:14:01.777;4.294;1
12:14:01.800;4.277;1
12:14:01.824;4.272;1
12:14:01.846;4.272;1
12:14:01.868;4.284;1
12:14:01.890;4.284;1
12:14:01.913;4.289;1
12:14:01.936;4.294;1
12:14:01.959;4.292;1
12:14:01.983;4.292;1
12:14:02.005;4.292;1
12:14:02.028;4.289;1
12:14:02.051;4.274;1
12:14:02.074;4.274;1
12:14:02.097;4.274;1
12:14:02.122;4.27;1
12:14:02.144;4.277;1
12:14:02.166;4.277;1
12:14:02.190;4.284;1
12:14:02.212;4.267;1
12:14:02.237;4.265;1
12:14:02.259;4.265;1
12:14:02.283;4.265;1
12:14:02.304;4.265;1
12:14:02.329;4.274;1
12:14:02.350;4.272;1
12:14:02.374;4.26;1
12:14:02.397;4.248;1
12:14:02.421;4.248;1
12:14:02.442;4.26;1
12:14:02.466;4.265;1
12:14:02.489;4.265;1
12:14:02.513;4.262;1
12:14:02.536;4.26;1
12:14:02.558;4.26;1
12:14:02.584;4.257;1
12:14:02.603;4.257;1
12:14:02.627;4.245;1
12:14:02.650;4.245;1
12:14:02.674;4.252;1
12:14:02.697;4.252;1
12:14:02.721;4.252;1
12:14:02.743;4.26;1
12:14:02.765;4.245;1
12:14:02.787;4.235;1
12:14:02.810;4.235;1
12:14:02.834;4.235;1
12:14:02.857;4.235;1
12:14:02.881;4.245;1
12:14:02.905;4.25;1
12:14:02.925;4.27;1
12:14:02.950;4.27;1
12:14:02.971;4.27;1
12:14:02.995;4.267;1
12:14:03.019;4.267;1
12:14:03.041;4.255;1
12:14:03.063;4.26;1
12:14:03.088;4.26;1
12:14:03.110;4.26;1
12:14:03.134;4.262;1
12:14:03.155;4.265;1
12:14:03.183;4.26;1
12:14:03.202;4.26;1
12:14:03.224;4.262;1
12:14:03.247;4.26;1
12:14:03.271;4.26;1
12:14:03.293;4.262;1
12:14:03.318;4.27;1
12:14:03.340;4.274;1
12:14:03.362;4.274;1
12:14:03.387;4.267;1
12:14:03.409;4.267;1
12:14:03.433;4.267;1
12:14:03.454;4.255;1
12:14:03.479;4.265;1
12:14:03.500;4.265;1
12:14:03.525;4.282;1
12:14:03.546;4.282;1
12:14:03.569;4.277;1
12:14:03.594;4.27;1
12:14:03.615;4.265;1
12:14:03.641;4.265;1
12:14:03.663;4.265;1
12:14:03.687;4.265;1
12:14:03.709;4.27;1
12:14:03.731;4.279;1
12:14:03.754;4.267;1
12:14:03.777;4.257;1
12:14:03.800;4.257;1
12:14:03.824;4.265;1
12:14:03.846;4.267;1
12:14:03.868;4.267;1
12:14:03.892;4.265;1
12:14:03.916;4.265;1
12:14:03.939;4.265;1
12:14:03.961;4.26;1
12:14:03.984;4.26;1
12:14:04.006;4.25;1
12:14:04.030;4.25;1
12:14:04.053;4.255;1
12:14:04.075;4.267;1
12:14:04.101;4.267;1
12:14:04.121;4.27;1
12:14:04.145;4.262;1
12:14:04.168;4.262;1
12:14:04.192;4.252;1
12:14:04.215;4.255;1
12:14:04.237;4.255;1
12:14:04.259;4.252;1
12:14:04.288;4.26;1
12:14:04.305;4.27;1
12:14:04.329;4.27;1
12:14:04.351;4.26;1
12:14:04.374;4.26;1
12:14:04.399;4.265;1
12:14:04.423;4.25;1
12:14:04.445;4.252;1
12:14:04.469;4.265;1
12:14:04.490;4.265;1
12:14:04.512;4.265;1
12:14:04.538;4.284;1
12:14:04.560;4.282;1
12:14:04.582;4.277;1
12:14:04.605;4.287;1
12:14:04.627;4.287;1
12:14:04.652;4.287;1
12:14:04.675;4.289;1
12:14:04.696;4.301;1
12:14:04.719;4.294;1
12:14:04.742;4.292;1
12:14:04.765;4.294;1
12:14:04.789;4.294;1
12:14:04.812;4.294;1
12:14:04.835;4.301;1
12:14:04.857;4.294;1
12:14:04.884;4.294;1
12:14:04.903;4.301;1
12:14:04.929;4.301;1
12:14:04.950;4.296;1
12:14:04.973;4.296;1
12:14:04.995;4.282;1
12:14:05.018;4.284;1
12:14:05.041;4.284;1
12:14:05.064;4.284;1
12:14:05.087;4.284;1
12:14:05.110;4.292;1
12:14:05.133;4.292;1
12:14:05.156;4.282;1
12:14:05.181;4.284;1
12:14:05.202;4.284;1
12:14:05.225;4.292;1
12:14:05.248;4.284;1
12:14:05.271;4.284;1
12:14:05.294;4.284;1
12:14:05.318;4.277;1
12:14:05.341;4.289;1
12:14:05.363;4.289;1
12:14:05.387;4.287;1
12:14:05.411;4.272;1
12:14:05.434;4.267;1
12:14:05.456;4.287;1
12:14:05.483;4.287;1
12:14:05.502;4.287;1
12:14:05.524;4.292;1
12:14:05.548;4.282;1
12:14:05.571;4.284;1
12:14:05.596;4.289;1
12:14:05.617;4.289;1
12:14:05.640;4.287;1
12:14:05.664;4.287;1
12:14:05.686;4.289;1
12:14:05.710;4.299;1
12:14:05.733;4.299;1
12:14:05.757;4.292;1
12:14:05.777;4.292;1
12:14:05.803;4.289;1
12:14:05.823;4.284;1
12:14:05.847;4.299;1
12:14:05.870;4.299;1
12:14:05.892;4.306;1
12:14:05.915;4.306;1
12:14:05.938;4.292;1
12:14:05.961;4.287;1
12:14:05.986;4.277;1
12:14:06.008;4.277;1
12:14:06.031;4.272;1
12:14:06.056;4.272;1
12:14:06.076;4.274;1
12:14:06.100;4.27;1
12:14:06.123;4.265;1
12:14:06.146;4.26;1
12:14:06.169;4.26;1
12:14:06.192;4.26;1
12:14:06.215;4.257;1
12:14:06.238;4.257;1
12:14:06.261;4.255;1
12:14:06.285;4.255;1
12:14:06.308;4.252;1
12:14:06.331;4.252;1
12:14:06.353;4.24;1
12:14:06.376;4.24;1
12:14:06.399;4.24;1
12:14:06.422;4.233;1
12:14:06.445;4.238;1
12:14:06.468;4.238;1
12:14:06.491;4.238;1
12:14:06.514;4.238;1
12:14:06.537;4.228;1
12:14:06.560;4.233;1
12:14:06.584;4.233;1
12:14:06.606;4.235;1
12:14:06.629;4.235;1
12:14:06.652;4.243;1
12:14:06.675;4.243;1
12:14:06.699;4.243;1
12:14:06.723;4.235;1
12:14:06.744;4.235;1
12:14:06.767;4.235;1
12:14:06.792;4.226;1
12:14:06.815;4.228;1
12:14:06.839;4.233;1
12:14:06.859;4.235;1
12:14:06.887;4.235;1
12:14:06.906;4.235;1
12:14:06.928;4.233;1
12:14:06.953;4.228;1
12:14:06.976;4.213;1
12:14:07.000;4.213;1
12:14:07.020;4.226;1
12:14:07.047;4.228;1
12:14:07.066;4.228;1
12:14:07.089;4.24;1
12:14:07.111;4.233;1
12:14:07.136;4.226;1
12:14:07.159;4.226;1
12:14:07.186;4.218;1
12:14:07.206;4.218;1
12:14:07.227;4.218;1
12:14:07.250;4.216;1
12:14:07.274;4.221;1
12:14:07.297;4.221;1
12:14:07.321;4.228;1
12:14:07.343;4.226;1
12:14:07.364;4.218;1
12:14:07.388;4.218;1
12:14:07.410;4.238;1
12:14:07.436;4.233;1
12:14:07.458;4.233;1
12:14:07.483;4.24;1
12:14:07.502;4.233;1
12:14:07.525;4.235;1
12:14:07.548;4.235;1
12:14:07.573;4.23;1
12:14:07.594;4.23;1
12:14:07.617;4.23;1
12:14:07.640;4.245;1
12:14:07.663;4.245;1
12:14:07.689;4.26;1
12:14:07.709;4.26;1
12:14:07.732;4.265;1
12:14:07.755;4.265;1
12:14:07.780;4.265;1
12:14:07.803;4.25;1
12:14:07.824;4.25;1
12:14:07.848;4.255;1
12:14:07.870;4.255;1
12:14:07.895;4.255;1
12:14:07.917;4.255;1
12:14:07.939;4.24;1
12:14:07.964;4.228;1
12:14:07.989;4.223;1
12:14:08.009;4.223;1
12:14:08.032;4.223;1
12:14:08.056;4.238;1
12:14:08.079;4.238;1
12:14:08.103;4.23;1
12:14:08.126;4.233;1
12:14:08.147;4.233;1
12:14:08.169;4.228;1
12:14:08.193;4.226;1
12:14:08.215;4.243;1
12:14:08.239;4.25;1
12:14:08.264;4.25;1
12:14:08.287;4.25;1
12:14:08.311;4.238;1
12:14:08.332;4.235;1
12:14:08.355;4.228;1
12:14:08.379;4.233;1
12:14:08.402;4.233;1
12:14:08.422;4.235;1
12:14:08.447;4.24;1
12:14:08.469;4.24;1
12:14:08.493;4.248;1
12:14:08.514;4.24;1
12:14:08.540;4.24;1
12:14:08.562;4.245;1
12:14:08.584;4.257;1
12:14:08.606;4.26;1
12:14:08.629;4.26;1
12:14:08.654;4.267;1
12:14:08.676;4.272;1
12:14:08.699;4.272;1
12:14:08.723;4.267;1
12:14:08.745;4.255;1
12:14:08.767;4.255;1
12:14:08.792;4.25;1
12:14:08.813;4.252;1
12:14:08.839;4.252;1
12:14:08.861;4.252;1
12:14:08.884;4.24;1
12:14:08.907;4.233;1
12:14:08.928;4.233;1
12:14:08.951;4.228;1
12:14:08.975;4.228;1
12:14:08.998;4.235;1
12:14:09.022;4.238;1
12:14:09.044;4.235;1
12:14:09.067;4.235;1
12:14:09.091;4.226;1
12:14:09.112;4.226;1
12:14:09.138;4.226;1
12:14:09.160;4.223;1
12:14:09.182;4.235;1
12:14:09.204;4.235;1
12:14:09.227;4.24;1
12:14:09.250;4.24;1
12:14:09.275;4.238;1
12:14:09.296;4.226;1
12:14:09.319;4.228;1
12:14:09.342;4.228;1
12:14:09.365;4.24;1
12:14:09.389;4.243;1
12:14:09.411;4.243;1
12:14:09.434;4.248;1
12:14:09.457;4.238;1
12:14:09.483;4.226;1
12:14:09.505;4.226;1
12:14:09.528;4.226;1
12:14:09.550;4.23;1
12:14:09.572;4.235;1
12:14:09.595;4.235;1
12:14:09.618;4.235;1
12:14:09.642;4.235;1
12:14:09.666;4.235;1
12:14:09.689;4.218;1
12:14:09.711;4.208;1
12:14:09.733;4.204;1
12:14:09.757;4.206;1
12:14:09.784;4.206;1
12:14:09.805;4.206;1
12:14:09.826;4.206;1
12:14:09.849;4.206;1
12:14:09.873;4.206;1
12:14:09.897;4.199;1
12:14:09.917;4.211;1
12:14:09.943;4.211;1
12:14:09.965;4.221;1
12:14:09.989;4.221;1
12:14:10.010;4.228;1
12:14:10.034;4.221;1
12:14:10.057;4.206;1
12:14:10.080;4.206;1
12:14:10.101;4.196;1
12:14:10.125;4.196;1
12:14:10.148;4.201;1
12:14:10.171;4.204;1
12:14:10.193;4.196;1
12:14:10.219;4.196;1
12:14:10.241;4.196;1
12:14:10.262;4.189;1
12:14:10.287;4.189;1
12:14:10.309;4.191;1
12:14:10.331;4.186;1
12:14:10.354;4.186;1
12:14:10.380;4.196;1
12:14:10.403;4.204;1
12:14:10.423;4.211;1
12:14:10.449;4.211;1
12:14:10.470;4.211;1
12:14:10.492;4.211;1
12:14:10.515;4.204;1
12:14:10.538;4.208;1
12:14:10.561;4.213;1
12:14:10.584;4.211;1
12:14:10.607;4.211;1
12:14:10.630;4.206;1
12:14:10.653;4.206;1
12:14:10.676;4.196;1
12:14:10.699;4.196;1
12:14:10.722;4.191;1
