TimeStamp;Температура масла в магистрали общей откачки (поз. Тм);0 - Bad, 1 - Good
12:13:35.716;38.331;1
12:13:35.739;38.331;1
12:13:35.765;38.331;1
12:13:35.785;38.331;1
12:13:35.808;38.331;1
12:13:35.831;38.331;1
12:13:35.854;38.331;1
12:13:35.877;38.331;1
12:13:35.901;38.331;1
12:13:35.923;38.331;1
12:13:35.947;38.331;1
12:13:35.969;38.331;1
12:13:35.993;38.331;1
12:13:36.016;38.331;1
12:13:36.041;38.331;1
12:13:36.062;38.331;1
12:13:36.086;38.331;1
12:13:36.109;38.331;1
12:13:36.130;38.331;1
12:13:36.154;38.354;1
12:13:36.178;38.354;1
12:13:36.200;38.354;1
12:13:36.222;38.354;1
12:13:36.246;38.354;1
12:13:36.268;38.354;1
12:13:36.291;38.354;1
12:13:36.315;38.354;1
12:13:36.339;38.354;1
12:13:36.362;38.354;1
12:13:36.387;38.354;1
12:13:36.409;38.354;1
12:13:36.432;38.354;1
12:13:36.453;38.354;1
12:13:36.476;38.563;1
12:13:36.500;38.563;1
12:13:36.524;38.563;1
12:13:36.545;38.563;1
12:13:36.568;38.563;1
12:13:36.591;38.563;1
12:13:36.614;38.563;1
12:13:36.637;38.563;1
12:13:36.659;38.563;1
12:13:36.688;38.563;1
12:13:36.707;38.563;1
12:13:36.730;38.563;1
12:13:36.752;38.563;1
12:13:36.776;38.563;1
12:13:36.797;38.494;1
12:13:36.821;38.494;1
12:13:36.843;38.494;1
12:13:36.869;38.494;1
12:13:36.891;38.494;1
12:13:36.913;38.494;1
12:13:36.937;38.494;1
12:13:36.959;38.494;1
12:13:36.984;38.494;1
12:13:37.005;38.494;1
12:13:37.029;38.494;1
12:13:37.053;38.494;1
12:13:37.074;38.494;1
12:13:37.098;38.61;1
12:13:37.119;38.61;1
12:13:37.145;38.61;1
12:13:37.167;38.61;1
12:13:37.188;38.61;1
12:13:37.211;38.61;1
12:13:37.234;38.61;1
12:13:37.257;38.61;1
12:13:37.280;38.61;1
12:13:37.306;38.61;1
12:13:37.328;38.61;1
12:13:37.350;38.61;1
12:13:37.374;38.61;1
12:13:37.397;38.61;1
12:13:37.418;38.54;1
12:13:37.444;38.54;1
12:13:37.466;38.54;1
12:13:37.487;38.54;1
12:13:37.510;38.54;1
12:13:37.533;38.54;1
12:13:37.556;38.54;1
12:13:37.580;38.54;1
12:13:37.602;38.54;1
12:13:37.625;38.54;1
12:13:37.648;38.54;1
12:13:37.671;38.54;1
12:13:37.694;38.54;1
12:13:37.717;38.54;1
12:13:37.740;38.54;1
12:13:37.763;38.563;1
12:13:37.786;38.563;1
12:13:37.810;38.563;1
12:13:37.834;38.563;1
12:13:37.855;38.563;1
12:13:37.882;38.563;1
12:13:37.904;38.563;1
12:13:37.926;38.563;1
12:13:37.947;38.563;1
12:13:37.971;38.563;1
12:13:37.994;38.563;1
12:13:38.018;38.563;1
12:13:38.039;38.633;1
12:13:38.062;38.633;1
12:13:38.086;38.633;1
12:13:38.108;38.633;1
12:13:38.131;38.633;1
12:13:38.154;38.633;1
12:13:38.178;38.633;1
12:13:38.202;38.633;1
12:13:38.224;38.633;1
12:13:38.248;38.633;1
12:13:38.271;38.633;1
12:13:38.294;38.633;1
12:13:38.316;38.633;1
12:13:38.339;38.633;1
12:13:38.361;38.61;1
12:13:38.384;38.61;1
12:13:38.408;38.61;1
12:13:38.431;38.61;1
12:13:38.455;38.61;1
12:13:38.476;38.61;1
12:13:38.500;38.61;1
12:13:38.524;38.61;1
12:13:38.546;38.61;1
12:13:38.568;38.61;1
12:13:38.591;38.61;1
12:13:38.614;38.61;1
12:13:38.637;38.61;1
12:13:38.663;38.61;1
12:13:38.683;38.656;1
12:13:38.706;38.656;1
12:13:38.729;38.656;1
12:13:38.752;38.656;1
12:13:38.775;38.656;1
12:13:38.799;38.656;1
12:13:38.821;38.656;1
12:13:38.844;38.656;1
12:13:38.867;38.656;1
12:13:38.892;38.656;1
12:13:38.914;38.656;1
12:13:38.937;38.656;1
12:13:38.960;38.656;1
12:13:38.983;38.656;1
12:13:39.005;38.656;1
12:13:39.028;38.68;1
12:13:39.052;38.68;1
12:13:39.075;38.68;1
12:13:39.100;38.68;1
12:13:39.120;38.68;1
12:13:39.146;38.68;1
12:13:39.167;38.68;1
12:13:39.192;38.68;1
12:13:39.213;38.68;1
12:13:39.236;38.68;1
12:13:39.260;38.68;1
12:13:39.283;38.68;1
12:13:39.304;38.68;1
12:13:39.330;38.68;1
12:13:39.352;38.796;1
12:13:39.373;38.796;1
12:13:39.397;38.796;1
12:13:39.421;38.796;1
12:13:39.443;38.796;1
12:13:39.468;38.796;1
12:13:39.489;38.796;1
12:13:39.511;38.796;1
12:13:39.536;38.796;1
12:13:39.557;38.796;1
12:13:39.583;38.796;1
12:13:39.606;38.796;1
12:13:39.626;38.796;1
12:13:39.649;38.726;1
12:13:39.674;38.726;1
12:13:39.695;38.726;1
12:13:39.720;38.726;1
12:13:39.742;38.726;1
12:13:39.764;38.726;1
12:13:39.789;38.726;1
12:13:39.811;38.726;1
12:13:39.834;38.726;1
12:13:39.859;38.726;1
12:13:39.883;38.726;1
12:13:39.904;38.726;1
12:13:39.928;38.726;1
12:13:39.952;38.726;1
12:13:39.975;38.726;1
12:13:39.995;38.703;1
12:13:40.018;38.703;1
12:13:40.044;38.703;1
12:13:40.066;38.703;1
12:13:40.090;38.703;1
12:13:40.111;38.703;1
12:13:40.134;38.703;1
12:13:40.156;38.703;1
12:13:40.182;38.703;1
12:13:40.204;38.703;1
12:13:40.226;38.703;1
12:13:40.249;38.703;1
12:13:40.272;38.703;1
12:13:40.294;38.796;1
12:13:40.317;38.796;1
12:13:40.343;38.796;1
12:13:40.365;38.796;1
12:13:40.388;38.796;1
12:13:40.410;38.796;1
12:13:40.433;38.796;1
12:13:40.457;38.796;1
12:13:40.479;38.796;1
12:13:40.503;38.796;1
12:13:40.527;38.796;1
12:13:40.548;38.796;1
12:13:40.572;38.796;1
12:13:40.593;38.796;1
12:13:40.618;38.68;1
12:13:40.642;38.68;1
12:13:40.664;38.68;1
12:13:40.689;38.68;1
12:13:40.711;38.68;1
12:13:40.731;38.68;1
12:13:40.757;38.68;1
12:13:40.778;38.68;1
12:13:40.801;38.68;1
12:13:40.825;38.68;1
12:13:40.847;38.68;1
12:13:40.869;38.68;1
12:13:40.891;38.68;1
12:13:40.914;38.68;1
12:13:40.937;38.842;1
12:13:40.963;38.842;1
12:13:40.983;38.842;1
12:13:41.006;38.842;1
12:13:41.029;38.842;1
12:13:41.052;38.842;1
12:13:41.075;38.842;1
12:13:41.099;38.842;1
12:13:41.121;38.842;1
12:13:41.144;38.842;1
12:13:41.167;38.842;1
12:13:41.192;38.842;1
12:13:41.213;38.842;1
12:13:41.238;38.842;1
12:13:41.259;38.842;1
12:13:41.285;38.842;1
12:13:41.306;38.842;1
12:13:41.329;38.842;1
12:13:41.353;38.842;1
12:13:41.375;38.842;1
12:13:41.397;38.842;1
12:13:41.421;38.842;1
12:13:41.446;38.842;1
12:13:41.468;38.842;1
12:13:41.491;38.842;1
12:13:41.513;38.842;1
12:13:41.536;38.842;1
12:13:41.560;38.889;1
12:13:41.583;38.889;1
12:13:41.604;38.889;1
12:13:41.627;38.889;1
12:13:41.653;38.889;1
12:13:41.675;38.889;1
12:13:41.698;38.889;1
12:13:41.719;38.889;1
12:13:41.745;38.889;1
12:13:41.767;38.889;1
12:13:41.789;38.889;1
12:13:41.812;38.889;1
12:13:41.836;38.889;1
12:13:41.858;38.889;1
12:13:41.884;38.959;1
12:13:41.904;38.959;1
12:13:41.928;38.959;1
12:13:41.949;38.959;1
12:13:41.973;38.959;1
12:13:41.996;38.959;1
12:13:42.020;38.959;1
12:13:42.043;38.959;1
12:13:42.065;38.959;1
12:13:42.087;38.959;1
12:13:42.110;38.959;1
12:13:42.133;38.959;1
12:13:42.156;38.959;1
12:13:42.182;38.959;1
12:13:42.202;38.959;1
12:13:42.225;38.959;1
12:13:42.248;38.959;1
12:13:42.271;38.959;1
12:13:42.295;38.959;1
12:13:42.317;38.959;1
12:13:42.340;38.959;1
12:13:42.363;38.959;1
12:13:42.387;38.959;1
12:13:42.411;38.959;1
12:13:42.432;38.959;1
12:13:42.455;38.959;1
12:13:42.480;38.959;1
12:13:42.501;38.959;1
12:13:42.524;38.935;1
12:13:42.547;38.935;1
12:13:42.570;38.935;1
12:13:42.593;38.935;1
12:13:42.616;38.935;1
12:13:42.639;38.935;1
12:13:42.662;38.935;1
12:13:42.686;38.935;1
12:13:42.709;38.935;1
12:13:42.733;38.935;1
12:13:42.754;38.935;1
12:13:42.777;38.935;1
12:13:42.800;38.935;1
12:13:42.823;38.935;1
12:13:42.846;39.028;1
12:13:42.869;39.028;1
12:13:42.892;39.028;1
12:13:42.915;39.028;1
12:13:42.938;39.028;1
12:13:42.961;39.028;1
12:13:42.985;39.028;1
12:13:43.008;39.028;1
12:13:43.031;39.028;1
12:13:43.053;39.028;1
12:13:43.076;39.028;1
12:13:43.099;39.028;1
12:13:43.122;39.028;1
12:13:43.145;39.028;1
12:13:43.170;39.005;1
12:13:43.191;39.005;1
12:13:43.214;39.005;1
12:13:43.237;39.005;1
12:13:43.260;39.005;1
12:13:43.285;39.005;1
12:13:43.306;39.005;1
12:13:43.330;39.005;1
12:13:43.352;39.005;1
12:13:43.375;39.005;1
12:13:43.398;39.005;1
12:13:43.421;39.005;1
12:13:43.445;39.005;1
12:13:43.467;39.005;1
12:13:43.492;39.028;1
12:13:43.515;39.028;1
12:13:43.536;39.028;1
12:13:43.560;39.028;1
12:13:43.583;39.028;1
12:13:43.607;39.028;1
12:13:43.631;39.028;1
12:13:43.652;39.028;1
12:13:43.674;39.028;1
12:13:43.698;39.028;1
12:13:43.720;39.028;1
12:13:43.743;39.028;1
12:13:43.766;39.028;1
12:13:43.789;39.028;1
12:13:43.812;39.028;1
12:13:43.835;39.028;1
12:13:43.858;39.028;1
12:13:43.883;39.028;1
12:13:43.904;39.028;1
12:13:43.929;39.028;1
12:13:43.951;39.028;1
12:13:43.973;39.028;1
12:13:43.997;39.028;1
12:13:44.019;39.028;1
12:13:44.044;39.028;1
12:13:44.067;39.028;1
12:13:44.088;39.028;1
12:13:44.112;39.028;1
12:13:44.135;39.052;1
12:13:44.159;39.052;1
12:13:44.184;39.052;1
12:13:44.206;39.052;1
12:13:44.228;39.052;1
12:13:44.250;39.052;1
12:13:44.272;39.052;1
12:13:44.296;39.052;1
12:13:44.318;39.052;1
12:13:44.344;39.052;1
12:13:44.367;39.052;1
12:13:44.387;39.052;1
12:13:44.412;39.052;1
12:13:44.435;39.052;1
12:13:44.456;39.075;1
12:13:44.484;39.075;1
12:13:44.505;39.075;1
12:13:44.525;39.075;1
12:13:44.550;39.075;1
12:13:44.572;39.075;1
12:13:44.594;39.075;1
12:13:44.619;39.075;1
12:13:44.641;39.075;1
12:13:44.663;39.075;1
12:13:44.687;39.075;1
12:13:44.710;39.075;1
12:13:44.734;39.075;1
12:13:44.755;39.145;1
12:13:44.784;39.145;1
12:13:44.804;39.145;1
12:13:44.824;39.145;1
12:13:44.849;39.145;1
12:13:44.871;39.145;1
12:13:44.895;39.145;1
12:13:44.917;39.145;1
12:13:44.939;39.145;1
12:13:44.965;39.145;1
12:13:44.987;39.145;1
12:13:45.008;39.145;1
12:13:45.032;39.145;1
12:13:45.054;39.145;1
12:13:45.079;39.005;1
12:13:45.100;39.005;1
12:13:45.124;39.005;1
12:13:45.147;39.005;1
12:13:45.171;39.005;1
12:13:45.192;39.005;1
12:13:45.217;39.005;1
12:13:45.240;39.005;1
12:13:45.262;39.005;1
12:13:45.287;39.005;1
12:13:45.307;39.005;1
12:13:45.331;39.005;1
12:13:45.353;39.005;1
12:13:45.376;39.005;1
12:13:45.402;39.145;1
12:13:45.422;39.145;1
12:13:45.447;39.145;1
12:13:45.469;39.145;1
12:13:45.493;39.145;1
12:13:45.515;39.145;1
12:13:45.538;39.145;1
12:13:45.560;39.145;1
12:13:45.584;39.145;1
12:13:45.609;39.145;1
12:13:45.629;39.145;1
12:13:45.654;39.145;1
12:13:45.677;39.145;1
12:13:45.698;39.145;1
12:13:45.723;39.145;1
12:13:45.746;39.145;1
12:13:45.768;39.145;1
12:13:45.790;39.145;1
12:13:45.814;39.145;1
12:13:45.838;39.145;1
12:13:45.859;39.145;1
12:13:45.884;39.145;1
12:13:45.905;39.145;1
12:13:45.929;39.145;1
12:13:45.951;39.145;1
12:13:45.975;39.145;1
12:13:45.997;39.145;1
12:13:46.021;39.191;1
12:13:46.044;39.191;1
12:13:46.066;39.191;1
12:13:46.090;39.191;1
12:13:46.113;39.191;1
12:13:46.136;39.191;1
12:13:46.158;39.191;1
12:13:46.181;39.191;1
12:13:46.206;39.191;1
12:13:46.228;39.191;1
12:13:46.251;39.191;1
12:13:46.273;39.191;1
12:13:46.296;39.191;1
12:13:46.319;39.191;1
12:13:46.342;39.284;1
12:13:46.367;39.284;1
12:13:46.391;39.284;1
12:13:46.413;39.284;1
12:13:46.435;39.284;1
12:13:46.460;39.284;1
12:13:46.483;39.284;1
12:13:46.505;39.284;1
12:13:46.528;39.284;1
12:13:46.551;39.284;1
12:13:46.575;39.284;1
12:13:46.597;39.284;1
12:13:46.620;39.284;1
12:13:46.643;39.284;1
12:13:46.665;39.238;1
12:13:46.689;39.238;1
12:13:46.712;39.238;1
12:13:46.734;39.238;1
12:13:46.758;39.238;1
12:13:46.783;39.238;1
12:13:46.803;39.238;1
12:13:46.827;39.238;1
12:13:46.849;39.238;1
12:13:46.872;39.238;1
12:13:46.896;39.238;1
12:13:46.921;39.238;1
12:13:46.944;39.238;1
12:13:46.964;39.238;1
12:13:46.990;39.238;1
12:13:47.011;39.331;1
12:13:47.034;39.331;1
12:13:47.056;39.331;1
12:13:47.081;39.331;1
12:13:47.102;39.331;1
12:13:47.127;39.331;1
12:13:47.148;39.331;1
12:13:47.173;39.331;1
12:13:47.195;39.331;1
12:13:47.217;39.331;1
12:13:47.243;39.331;1
12:13:47.264;39.331;1
12:13:47.288;39.331;1
12:13:47.309;39.331;1
12:13:47.334;39.331;1
12:13:47.355;39.331;1
12:13:47.377;39.331;1
12:13:47.403;39.331;1
12:13:47.425;39.331;1
12:13:47.449;39.331;1
12:13:47.470;39.331;1
12:13:47.493;39.331;1
12:13:47.517;39.331;1
12:13:47.539;39.331;1
12:13:47.564;39.331;1
12:13:47.584;39.331;1
12:13:47.608;39.331;1
12:13:47.631;39.331;1
12:13:47.655;39.331;1
12:13:47.679;39.331;1
12:13:47.700;39.331;1
12:13:47.724;39.331;1
12:13:47.747;39.331;1
12:13:47.770;39.331;1
12:13:47.791;39.331;1
12:13:47.817;39.331;1
12:13:47.839;39.331;1
12:13:47.862;39.331;1
12:13:47.885;39.331;1
12:13:47.907;39.331;1
12:13:47.930;39.331;1
12:13:47.952;39.331;1
12:13:47.975;39.4;1
12:13:47.998;39.4;1
12:13:48.022;39.4;1
12:13:48.047;39.4;1
12:13:48.067;39.4;1
12:13:48.091;39.4;1
12:13:48.114;39.4;1
12:13:48.137;39.4;1
12:13:48.159;39.4;1
12:13:48.182;39.4;1
12:13:48.208;39.4;1
12:13:48.230;39.4;1
12:13:48.252;39.4;1
12:13:48.275;39.331;1
12:13:48.298;39.331;1
12:13:48.322;39.331;1
12:13:48.345;39.331;1
12:13:48.366;39.331;1
12:13:48.390;39.331;1
12:13:48.413;39.331;1
12:13:48.438;39.331;1
12:13:48.459;39.331;1
12:13:48.483;39.331;1
12:13:48.505;39.331;1
12:13:48.527;39.331;1
12:13:48.552;39.331;1
12:13:48.574;39.331;1
12:13:48.596;39.354;1
12:13:48.622;39.354;1
12:13:48.644;39.354;1
12:13:48.666;39.354;1
12:13:48.689;39.354;1
12:13:48.713;39.354;1
12:13:48.736;39.354;1
12:13:48.757;39.354;1
12:13:48.785;39.354;1
12:13:48.804;39.354;1
12:13:48.827;39.354;1
12:13:48.851;39.354;1
12:13:48.872;39.354;1
12:13:48.896;39.354;1
12:13:48.919;39.331;1
12:13:48.942;39.331;1
12:13:48.964;39.331;1
12:13:48.988;39.331;1
12:13:49.010;39.331;1
12:13:49.033;39.331;1
12:13:49.056;39.331;1
12:13:49.082;39.331;1
12:13:49.102;39.331;1
12:13:49.126;39.331;1
12:13:49.149;39.331;1
12:13:49.171;39.331;1
12:13:49.195;39.331;1
12:13:49.217;39.331;1
12:13:49.240;39.331;1
12:13:49.263;39.517;1
12:13:49.286;39.517;1
12:13:49.309;39.517;1
12:13:49.332;39.517;1
12:13:49.355;39.517;1
12:13:49.381;39.517;1
12:13:49.401;39.517;1
12:13:49.424;39.517;1
12:13:49.447;39.517;1
12:13:49.471;39.517;1
12:13:49.493;39.517;1
12:13:49.516;39.517;1
12:13:49.539;39.517;1
12:13:49.562;39.424;1
12:13:49.586;39.424;1
12:13:49.608;39.424;1
12:13:49.631;39.424;1
12:13:49.654;39.424;1
12:13:49.677;39.424;1
12:13:49.700;39.424;1
12:13:49.723;39.424;1
12:13:49.749;39.424;1
12:13:49.769;39.424;1
12:13:49.793;39.424;1
12:13:49.815;39.424;1
12:13:49.841;39.424;1
12:13:49.863;39.424;1
12:13:49.885;39.563;1
12:13:49.907;39.563;1
12:13:49.931;39.563;1
12:13:49.954;39.563;1
12:13:49.977;39.563;1
12:13:50.000;39.563;1
12:13:50.023;39.563;1
12:13:50.048;39.563;1
12:13:50.068;39.563;1
12:13:50.093;39.563;1
12:13:50.114;39.563;1
12:13:50.140;39.563;1
12:13:50.162;39.563;1
12:13:50.186;39.447;1
12:13:50.206;39.447;1
12:13:50.232;39.447;1
12:13:50.254;39.447;1
12:13:50.278;39.447;1
12:13:50.299;39.447;1
12:13:50.322;39.447;1
12:13:50.344;39.447;1
12:13:50.368;39.447;1
12:13:50.391;39.447;1
12:13:50.415;39.447;1
12:13:50.437;39.447;1
12:13:50.460;39.447;1
12:13:50.486;39.447;1
12:13:50.507;39.54;1
12:13:50.529;39.54;1
12:13:50.553;39.54;1
12:13:50.575;39.54;1
12:13:50.597;39.54;1
12:13:50.623;39.54;1
12:13:50.645;39.54;1
12:13:50.666;39.54;1
12:13:50.689;39.54;1
12:13:50.713;39.54;1
12:13:50.736;39.54;1
12:13:50.761;39.54;1
12:13:50.784;39.54;1
12:13:50.804;39.54;1
12:13:50.828;39.54;1
12:13:50.852;39.47;1
12:13:50.875;39.47;1
12:13:50.899;39.47;1
12:13:50.919;39.47;1
12:13:50.945;39.47;1
12:13:50.967;39.47;1
12:13:50.989;39.47;1
12:13:51.013;39.47;1
12:13:51.034;39.47;1
12:13:51.057;39.47;1
12:13:51.083;39.47;1
12:13:51.104;39.47;1
12:13:51.126;39.47;1
12:13:51.149;39.493;1
12:13:51.172;39.493;1
12:13:51.196;39.493;1
12:13:51.221;39.493;1
12:13:51.244;39.493;1
12:13:51.264;39.493;1
12:13:51.287;39.493;1
12:13:51.311;39.493;1
12:13:51.334;39.493;1
12:13:51.359;39.493;1
12:13:51.384;39.493;1
12:13:51.405;39.493;1
12:13:51.428;39.493;1
12:13:51.448;39.493;1
12:13:51.472;39.54;1
12:13:51.495;39.54;1
12:13:51.519;39.54;1
12:13:51.542;39.54;1
12:13:51.564;39.54;1
12:13:51.588;39.54;1
12:13:51.610;39.54;1
12:13:51.632;39.54;1
12:13:51.655;39.54;1
12:13:51.680;39.54;1
12:13:51.701;39.54;1
12:13:51.725;39.54;1
12:13:51.747;39.54;1
12:13:51.770;39.54;1
12:13:51.794;39.586;1
12:13:51.817;39.586;1
12:13:51.840;39.586;1
12:13:51.862;39.586;1
12:13:51.888;39.586;1
12:13:51.908;39.586;1
12:13:51.931;39.586;1
12:13:51.956;39.586;1
12:13:51.977;39.586;1
12:13:52.002;39.586;1
12:13:52.023;39.586;1
12:13:52.047;39.586;1
12:13:52.069;39.586;1
12:13:52.092;39.586;1
12:13:52.115;39.633;1
12:13:52.138;39.633;1
12:13:52.161;39.633;1
12:13:52.184;39.633;1
12:13:52.207;39.633;1
12:13:52.230;39.633;1
12:13:52.253;39.633;1
12:13:52.276;39.633;1
12:13:52.299;39.633;1
12:13:52.322;39.633;1
12:13:52.345;39.633;1
12:13:52.370;39.633;1
12:13:52.391;39.633;1
12:13:52.417;39.633;1
12:13:52.437;39.726;1
12:13:52.462;39.726;1
12:13:52.488;39.726;1
12:13:52.508;39.726;1
12:13:52.530;39.726;1
12:13:52.552;39.726;1
12:13:52.576;39.726;1
12:13:52.600;39.726;1
12:13:52.621;39.726;1
12:13:52.646;39.726;1
12:13:52.667;39.726;1
12:13:52.691;39.726;1
12:13:52.715;39.726;1
12:13:52.739;39.726;1
12:13:52.762;39.656;1
12:13:52.783;39.656;1
12:13:52.806;39.656;1
12:13:52.829;39.656;1
12:13:52.851;39.656;1
12:13:52.875;39.656;1
12:13:52.898;39.656;1
12:13:52.921;39.656;1
12:13:52.944;39.656;1
12:13:52.967;39.656;1
12:13:52.991;39.656;1
12:13:53.013;39.656;1
12:13:53.036;39.656;1
12:13:53.060;39.656;1
12:13:53.085;39.656;1
12:13:53.105;39.749;1
12:13:53.131;39.749;1
12:13:53.152;39.749;1
12:13:53.175;39.749;1
12:13:53.197;39.749;1
12:13:53.220;39.749;1
12:13:53.243;39.749;1
12:13:53.266;39.749;1
12:13:53.289;39.749;1
12:13:53.312;39.749;1
12:13:53.335;39.749;1
12:13:53.358;39.749;1
12:13:53.384;39.749;1
12:13:53.405;39.679;1
12:13:53.428;39.679;1
12:13:53.450;39.679;1
12:13:53.473;39.679;1
12:13:53.496;39.679;1
12:13:53.519;39.679;1
12:13:53.542;39.679;1
12:13:53.565;39.679;1
12:13:53.589;39.679;1
12:13:53.611;39.679;1
12:13:53.634;39.679;1
12:13:53.657;39.679;1
12:13:53.682;39.679;1
12:13:53.703;39.749;1
12:13:53.729;39.749;1
12:13:53.749;39.749;1
12:13:53.772;39.749;1
12:13:53.795;39.749;1
12:13:53.818;39.749;1
12:13:53.841;39.749;1
12:13:53.866;39.749;1
12:13:53.887;39.749;1
12:13:53.910;39.749;1
12:13:53.933;39.749;1
12:13:53.955;39.749;1
12:13:53.980;39.749;1
12:13:54.001;39.749;1
12:13:54.024;39.726;1
12:13:54.047;39.726;1
12:13:54.070;39.726;1
12:13:54.093;39.726;1
12:13:54.116;39.726;1
12:13:54.142;39.726;1
12:13:54.164;39.726;1
12:13:54.185;39.726;1
12:13:54.208;39.726;1
12:13:54.231;39.726;1
12:13:54.254;39.726;1
12:13:54.279;39.726;1
12:13:54.300;39.726;1
12:13:54.323;39.726;1
12:13:54.346;39.842;1
12:13:54.369;39.842;1
12:13:54.393;39.842;1
12:13:54.416;39.842;1
12:13:54.439;39.842;1
12:13:54.461;39.842;1
12:13:54.484;39.842;1
12:13:54.510;39.842;1
12:13:54.530;39.842;1
12:13:54.554;39.842;1
12:13:54.578;39.842;1
12:13:54.601;39.842;1
12:13:54.625;39.842;1
12:13:54.647;39.842;1
12:13:54.668;39.842;1
12:13:54.694;39.865;1
12:13:54.714;39.865;1
12:13:54.738;39.865;1
12:13:54.760;39.865;1
12:13:54.786;39.865;1
12:13:54.810;39.865;1
12:13:54.829;39.865;1
12:13:54.853;39.865;1
12:13:54.876;39.865;1
12:13:54.899;39.865;1
12:13:54.924;39.865;1
12:13:54.945;39.865;1
12:13:54.967;39.888;1
12:13:54.990;39.888;1
12:13:55.015;39.888;1
12:13:55.036;39.888;1
12:13:55.060;39.888;1
12:13:55.085;39.888;1
12:13:55.105;39.888;1
12:13:55.128;39.888;1
12:13:55.152;39.888;1
12:13:55.176;39.888;1
12:13:55.200;39.888;1
12:13:55.221;39.888;1
12:13:55.244;39.888;1
12:13:55.267;39.888;1
12:13:55.290;39.888;1
12:13:55.312;39.888;1
12:13:55.335;39.888;1
12:13:55.361;39.888;1
12:13:55.386;39.888;1
12:13:55.406;39.888;1
12:13:55.427;39.888;1
12:13:55.451;39.888;1
12:13:55.474;39.888;1
12:13:55.497;39.888;1
12:13:55.521;39.888;1
12:13:55.542;39.888;1
12:13:55.569;39.888;1
12:13:55.589;39.888;1
12:13:55.613;39.888;1
12:13:55.634;39.888;1
12:13:55.660;39.888;1
12:13:55.685;39.888;1
12:13:55.703;39.888;1
12:13:55.729;39.888;1
12:13:55.750;39.888;1
12:13:55.773;39.888;1
12:13:55.798;39.888;1
12:13:55.819;39.888;1
12:13:55.843;39.888;1
12:13:55.867;39.888;1
12:13:55.887;39.888;1
12:13:55.912;39.888;1
12:13:55.935;39.888;1
12:13:55.957;39.912;1
12:13:55.981;39.912;1
12:13:56.002;39.912;1
12:13:56.025;39.912;1
12:13:56.049;39.912;1
12:13:56.071;39.912;1
12:13:56.094;39.912;1
12:13:56.118;39.912;1
12:13:56.140;39.912;1
12:13:56.166;39.912;1
12:13:56.188;39.912;1
12:13:56.210;39.912;1
12:13:56.232;39.912;1
12:13:56.255;39.912;1
12:13:56.282;39.981;1
12:13:56.302;39.981;1
12:13:56.327;39.981;1
12:13:56.348;39.981;1
12:13:56.370;39.981;1
12:13:56.394;39.981;1
12:13:56.416;39.981;1
12:13:56.439;39.981;1
12:13:56.462;39.981;1
12:13:56.486;39.981;1
12:13:56.508;39.981;1
12:13:56.531;39.981;1
12:13:56.554;39.981;1
12:13:56.577;39.981;1
12:13:56.600;39.981;1
12:13:56.623;39.981;1
12:13:56.646;39.981;1
12:13:56.670;39.981;1
12:13:56.694;39.981;1
12:13:56.715;39.981;1
12:13:56.741;39.981;1
12:13:56.763;39.981;1
12:13:56.785;39.981;1
12:13:56.807;39.981;1
12:13:56.831;39.981;1
12:13:56.853;39.981;1
12:13:56.876;39.958;1
12:13:56.902;39.958;1
12:13:56.923;39.958;1
12:13:56.945;39.958;1
12:13:56.969;39.958;1
12:13:56.993;39.958;1
12:13:57.015;39.958;1
12:13:57.037;39.958;1
12:13:57.061;39.958;1
12:13:57.085;39.958;1
12:13:57.106;39.958;1
12:13:57.129;39.958;1
12:13:57.152;39.958;1
12:13:57.178;39.958;1
12:13:57.201;40.005;1
12:13:57.221;40.005;1
12:13:57.247;40.005;1
12:13:57.268;40.005;1
12:13:57.290;40.005;1
12:13:57.315;40.005;1
12:13:57.337;40.005;1
12:13:57.359;40.005;1
12:13:57.385;40.005;1
12:13:57.406;40.005;1
12:13:57.429;40.005;1
12:13:57.452;40.005;1
12:13:57.474;40.005;1
12:13:57.500;40.005;1
12:13:57.520;40.074;1
12:13:57.546;40.074;1
12:13:57.566;40.074;1
12:13:57.591;40.074;1
12:13:57.612;40.074;1
12:13:57.637;40.074;1
12:13:57.659;40.074;1
12:13:57.683;40.074;1
12:13:57.705;40.074;1
12:13:57.728;40.074;1
12:13:57.751;40.074;1
12:13:57.774;40.074;1
12:13:57.799;40.074;1
12:13:57.819;40.074;1
12:13:57.845;40.167;1
12:13:57.868;40.167;1
12:13:57.888;40.167;1
12:13:57.911;40.167;1
12:13:57.936;40.167;1
12:13:57.959;40.167;1
12:13:57.982;40.167;1
12:13:58.003;40.167;1
12:13:58.027;40.167;1
12:13:58.050;40.167;1
12:13:58.072;40.167;1
12:13:58.098;40.167;1
12:13:58.121;40.167;1
12:13:58.143;40.167;1
12:13:58.165;40.167;1
12:13:58.188;40.121;1
12:13:58.210;40.121;1
12:13:58.236;40.121;1
12:13:58.257;40.121;1
12:13:58.283;40.121;1
12:13:58.305;40.121;1
12:13:58.327;40.121;1
12:13:58.348;40.121;1
12:13:58.372;40.121;1
12:13:58.396;40.121;1
12:13:58.418;40.121;1
12:13:58.441;40.121;1
12:13:58.463;40.121;1
12:13:58.488;40.121;1
12:13:58.510;40.005;1
12:13:58.532;40.005;1
12:13:58.556;40.005;1
12:13:58.581;40.005;1
12:13:58.604;40.005;1
