TimeStamp;Контроль управления дозатором газа ДГ ;0 - Bad, 1 - Good
12:13:33.649;53.918;1
12:13:33.670;53.918;1
12:13:33.696;53.918;1
12:13:33.717;53.915;1
12:13:33.741;53.918;1
12:13:33.764;53.912;1
12:13:33.786;53.915;1
12:13:33.811;53.915;1
12:13:33.833;53.915;1
12:13:33.856;53.915;1
12:13:33.878;53.915;1
12:13:33.902;53.918;1
12:13:33.926;53.915;1
12:13:33.948;53.915;1
12:13:33.969;53.915;1
12:13:33.992;53.915;1
12:13:34.015;53.918;1
12:13:34.038;53.912;1
12:13:34.061;53.915;1
12:13:34.084;53.915;1
12:13:34.107;53.915;1
12:13:34.130;53.915;1
12:13:34.153;53.921;1
12:13:34.176;53.915;1
12:13:34.200;53.915;1
12:13:34.221;53.915;1
12:13:34.245;53.915;1
12:13:34.267;53.918;1
12:13:34.291;53.915;1
12:13:34.314;53.918;1
12:13:34.337;53.915;1
12:13:34.360;53.915;1
12:13:34.385;53.918;1
12:13:34.406;53.918;1
12:13:34.430;53.915;1
12:13:34.451;53.918;1
12:13:34.475;53.915;1
12:13:34.499;53.921;1
12:13:34.520;53.921;1
12:13:34.546;53.918;1
12:13:34.569;53.915;1
12:13:34.591;53.915;1
12:13:34.612;53.918;1
12:13:34.636;53.915;1
12:13:34.658;53.915;1
12:13:34.687;53.915;1
12:13:34.706;53.918;1
12:13:34.729;53.915;1
12:13:34.751;53.915;1
12:13:34.775;53.918;1
12:13:34.798;53.918;1
12:13:34.819;53.918;1
12:13:34.845;53.915;1
12:13:34.867;53.921;1
12:13:34.890;53.918;1
12:13:34.911;53.918;1
12:13:34.935;53.918;1
12:13:34.959;53.918;1
12:13:34.983;53.918;1
12:13:35.003;53.921;1
12:13:35.026;53.921;1
12:13:35.049;53.915;1
12:13:35.072;53.915;1
12:13:35.097;53.915;1
12:13:35.118;53.918;1
12:13:35.144;53.918;1
12:13:35.166;53.918;1
12:13:35.190;53.918;1
12:13:35.212;53.918;1
12:13:35.234;53.918;1
12:13:35.257;53.918;1
12:13:35.282;53.918;1
12:13:35.302;53.918;1
12:13:35.326;53.921;1
12:13:35.348;53.921;1
12:13:35.372;53.921;1
12:13:35.394;53.915;1
12:13:35.419;53.918;1
12:13:35.441;53.915;1
12:13:35.463;53.915;1
12:13:35.487;53.915;1
12:13:35.509;53.915;1
12:13:35.533;53.918;1
12:13:35.556;53.915;1
12:13:35.583;53.915;1
12:13:35.603;53.918;1
12:13:35.627;53.918;1
12:13:35.649;53.918;1
12:13:35.671;53.918;1
12:13:35.693;53.918;1
12:13:35.716;53.915;1
12:13:35.739;53.915;1
12:13:35.765;53.915;1
12:13:35.785;53.918;1
12:13:35.808;53.915;1
12:13:35.831;53.915;1
12:13:35.854;53.915;1
12:13:35.877;53.915;1
12:13:35.901;53.915;1
12:13:35.923;53.921;1
12:13:35.947;53.921;1
12:13:35.969;53.918;1
12:13:35.993;53.918;1
12:13:36.016;53.918;1
12:13:36.041;53.918;1
12:13:36.062;53.918;1
12:13:36.086;53.915;1
12:13:36.109;53.918;1
12:13:36.130;53.915;1
12:13:36.154;53.915;1
12:13:36.178;53.918;1
12:13:36.200;53.918;1
12:13:36.222;53.915;1
12:13:36.246;53.915;1
12:13:36.268;53.915;1
12:13:36.291;53.918;1
12:13:36.315;53.918;1
12:13:36.339;53.918;1
12:13:36.362;53.915;1
12:13:36.387;53.915;1
12:13:36.409;53.918;1
12:13:36.432;53.918;1
12:13:36.453;53.915;1
12:13:36.476;53.915;1
12:13:36.500;53.915;1
12:13:36.524;53.918;1
12:13:36.545;53.912;1
12:13:36.568;53.912;1
12:13:36.591;53.918;1
12:13:36.614;53.918;1
12:13:36.637;53.918;1
12:13:36.659;53.912;1
12:13:36.688;53.918;1
12:13:36.707;53.918;1
12:13:36.730;53.918;1
12:13:36.752;53.918;1
12:13:36.776;53.915;1
12:13:36.797;53.918;1
12:13:36.821;53.918;1
12:13:36.843;53.915;1
12:13:36.869;53.915;1
12:13:36.891;53.915;1
12:13:36.913;53.915;1
12:13:36.937;53.915;1
12:13:36.959;53.918;1
12:13:36.984;53.912;1
12:13:37.005;53.912;1
12:13:37.029;53.918;1
12:13:37.053;53.915;1
12:13:37.074;53.915;1
12:13:37.098;53.918;1
12:13:37.119;53.915;1
12:13:37.145;53.915;1
12:13:37.167;53.912;1
12:13:37.188;53.915;1
12:13:37.211;53.918;1
12:13:37.234;53.918;1
12:13:37.257;53.918;1
12:13:37.280;53.918;1
12:13:37.306;53.915;1
12:13:37.328;53.915;1
12:13:37.350;53.915;1
12:13:37.374;53.915;1
12:13:37.397;53.915;1
12:13:37.418;53.918;1
12:13:37.444;53.918;1
12:13:37.466;53.921;1
12:13:37.487;53.921;1
12:13:37.510;53.918;1
12:13:37.533;53.918;1
12:13:37.556;53.918;1
12:13:37.580;53.918;1
12:13:37.602;53.918;1
12:13:37.625;53.915;1
12:13:37.648;53.915;1
12:13:37.671;53.915;1
12:13:37.694;53.915;1
12:13:37.717;53.915;1
12:13:37.740;53.915;1
12:13:37.763;53.921;1
12:13:37.786;53.921;1
12:13:37.810;53.915;1
12:13:37.834;53.915;1
12:13:37.855;53.915;1
12:13:37.882;53.918;1
12:13:37.904;53.918;1
12:13:37.926;53.915;1
12:13:37.947;53.918;1
12:13:37.971;53.915;1
12:13:37.994;53.915;1
12:13:38.018;53.918;1
12:13:38.039;53.915;1
12:13:38.062;53.918;1
12:13:38.086;53.918;1
12:13:38.108;53.918;1
12:13:38.131;53.918;1
12:13:38.154;53.912;1
12:13:38.178;53.915;1
12:13:38.202;53.918;1
12:13:38.224;53.918;1
12:13:38.248;53.921;1
12:13:38.271;53.921;1
12:13:38.294;53.918;1
12:13:38.316;53.918;1
12:13:38.339;53.921;1
12:13:38.361;53.918;1
12:13:38.384;53.918;1
12:13:38.408;53.918;1
12:13:38.431;53.918;1
12:13:38.455;53.918;1
12:13:38.476;53.918;1
12:13:38.500;53.915;1
12:13:38.524;53.918;1
12:13:38.546;53.918;1
12:13:38.568;53.915;1
12:13:38.591;53.915;1
12:13:38.614;53.915;1
12:13:38.637;53.918;1
12:13:38.663;53.915;1
12:13:38.683;53.915;1
12:13:38.706;53.918;1
12:13:38.729;53.921;1
12:13:38.752;53.915;1
12:13:38.775;53.915;1
12:13:38.799;53.918;1
12:13:38.821;53.918;1
12:13:38.844;53.918;1
12:13:38.867;53.921;1
12:13:38.892;53.915;1
12:13:38.914;53.918;1
12:13:38.937;53.921;1
12:13:38.960;53.921;1
12:13:38.983;53.921;1
12:13:39.005;53.918;1
12:13:39.028;53.918;1
12:13:39.052;53.915;1
12:13:39.075;53.915;1
12:13:39.100;53.915;1
12:13:39.120;53.915;1
12:13:39.146;53.915;1
12:13:39.167;53.915;1
12:13:39.192;53.915;1
12:13:39.213;53.918;1
12:13:39.236;53.918;1
12:13:39.260;53.918;1
12:13:39.283;53.918;1
12:13:39.304;53.918;1
12:13:39.330;53.918;1
12:13:39.352;53.918;1
12:13:39.373;53.918;1
12:13:39.397;53.918;1
12:13:39.421;53.921;1
12:13:39.443;53.918;1
12:13:39.468;53.915;1
12:13:39.489;53.915;1
12:13:39.511;53.918;1
12:13:39.536;53.918;1
12:13:39.557;53.918;1
12:13:39.583;53.915;1
12:13:39.606;53.921;1
12:13:39.626;53.921;1
12:13:39.649;53.921;1
12:13:39.674;53.921;1
12:13:39.695;53.921;1
12:13:39.720;53.915;1
12:13:39.742;53.921;1
12:13:39.764;53.921;1
12:13:39.789;53.921;1
12:13:39.811;53.921;1
12:13:39.834;53.915;1
12:13:39.859;53.915;1
12:13:39.883;53.918;1
12:13:39.904;53.918;1
12:13:39.928;53.918;1
12:13:39.952;53.918;1
12:13:39.975;53.918;1
12:13:39.995;53.921;1
12:13:40.018;53.921;1
12:13:40.044;53.918;1
12:13:40.066;53.918;1
12:13:40.090;53.918;1
12:13:40.111;53.918;1
12:13:40.134;53.921;1
12:13:40.156;53.921;1
12:13:40.182;53.921;1
12:13:40.204;53.921;1
12:13:40.226;53.918;1
12:13:40.249;53.915;1
12:13:40.272;53.915;1
12:13:40.294;53.915;1
12:13:40.317;53.921;1
12:13:40.343;53.921;1
12:13:40.365;53.918;1
12:13:40.388;53.921;1
12:13:40.410;53.918;1
12:13:40.433;53.918;1
12:13:40.457;53.918;1
12:13:40.479;53.918;1
12:13:40.503;53.918;1
12:13:40.527;53.915;1
12:13:40.548;53.918;1
12:13:40.572;53.918;1
12:13:40.593;53.918;1
12:13:40.618;53.918;1
12:13:40.642;53.918;1
12:13:40.664;53.918;1
12:13:40.689;53.918;1
12:13:40.711;53.918;1
12:13:40.731;53.918;1
12:13:40.757;53.918;1
12:13:40.778;53.918;1
12:13:40.801;53.918;1
12:13:40.825;53.921;1
12:13:40.847;53.918;1
12:13:40.869;53.921;1
12:13:40.891;53.921;1
12:13:40.914;53.921;1
12:13:40.937;53.918;1
12:13:40.963;53.915;1
12:13:40.983;53.918;1
12:13:41.006;53.918;1
12:13:41.029;53.918;1
12:13:41.052;53.918;1
12:13:41.075;53.921;1
12:13:41.099;53.921;1
12:13:41.121;53.921;1
12:13:41.144;53.921;1
12:13:41.167;53.921;1
12:13:41.192;53.921;1
12:13:41.213;53.915;1
12:13:41.238;53.915;1
12:13:41.259;53.915;1
12:13:41.285;53.918;1
12:13:41.306;53.918;1
12:13:41.329;53.918;1
12:13:41.353;53.924;1
12:13:41.375;53.915;1
12:13:41.397;53.918;1
12:13:41.421;53.921;1
12:13:41.446;53.921;1
12:13:41.468;53.921;1
12:13:41.491;53.915;1
12:13:41.513;53.918;1
12:13:41.536;53.915;1
12:13:41.560;53.924;1
12:13:41.583;53.924;1
12:13:41.604;53.921;1
12:13:41.627;53.921;1
12:13:41.653;53.921;1
12:13:41.675;53.918;1
12:13:41.698;53.918;1
12:13:41.719;53.918;1
12:13:41.745;53.918;1
12:13:41.767;53.918;1
12:13:41.789;53.915;1
12:13:41.812;53.915;1
12:13:41.836;53.915;1
12:13:41.858;53.915;1
12:13:41.884;53.915;1
12:13:41.904;53.918;1
12:13:41.928;53.918;1
12:13:41.949;53.918;1
12:13:41.973;53.918;1
12:13:41.996;53.918;1
12:13:42.020;53.918;1
12:13:42.043;53.915;1
12:13:42.065;53.921;1
12:13:42.087;53.918;1
12:13:42.110;53.915;1
12:13:42.133;53.915;1
12:13:42.156;53.915;1
12:13:42.182;53.921;1
12:13:42.202;53.921;1
12:13:42.225;53.918;1
12:13:42.248;53.921;1
12:13:42.271;53.921;1
12:13:42.295;53.918;1
12:13:42.317;53.918;1
12:13:42.340;53.918;1
12:13:42.363;53.918;1
12:13:42.387;53.918;1
12:13:42.411;53.918;1
12:13:42.432;53.918;1
12:13:42.455;53.921;1
12:13:42.480;53.921;1
12:13:42.501;53.918;1
12:13:42.524;53.921;1
12:13:42.547;53.921;1
12:13:42.570;53.915;1
12:13:42.593;53.918;1
12:13:42.616;53.918;1
12:13:42.639;53.915;1
12:13:42.662;53.918;1
12:13:42.686;53.918;1
12:13:42.709;53.918;1
12:13:42.733;53.918;1
12:13:42.754;53.918;1
12:13:42.777;53.918;1
12:13:42.800;53.915;1
12:13:42.823;53.915;1
12:13:42.846;53.921;1
12:13:42.869;53.918;1
12:13:42.892;53.921;1
12:13:42.915;53.921;1
12:13:42.938;53.921;1
12:13:42.961;53.921;1
12:13:42.985;53.921;1
12:13:43.008;53.918;1
12:13:43.031;53.918;1
12:13:43.053;53.915;1
12:13:43.076;53.915;1
12:13:43.099;53.915;1
12:13:43.122;53.915;1
12:13:43.145;53.915;1
12:13:43.170;53.915;1
12:13:43.191;53.915;1
12:13:43.214;53.918;1
12:13:43.237;53.918;1
12:13:43.260;53.918;1
12:13:43.285;53.918;1
12:13:43.306;53.918;1
12:13:43.330;53.915;1
12:13:43.352;53.921;1
12:13:43.375;53.921;1
12:13:43.398;53.921;1
12:13:43.421;53.921;1
12:13:43.445;53.915;1
12:13:43.467;53.921;1
12:13:43.492;53.918;1
12:13:43.515;53.918;1
12:13:43.536;53.918;1
12:13:43.560;53.918;1
12:13:43.583;53.918;1
12:13:43.607;53.921;1
12:13:43.631;53.918;1
12:13:43.652;53.918;1
12:13:43.674;53.918;1
12:13:43.698;53.921;1
12:13:43.720;53.918;1
12:13:43.743;53.918;1
12:13:43.766;53.921;1
12:13:43.789;53.921;1
12:13:43.812;53.921;1
12:13:43.835;53.921;1
12:13:43.858;53.921;1
12:13:43.883;53.924;1
12:13:43.904;53.918;1
12:13:43.929;53.915;1
12:13:43.951;53.918;1
12:13:43.973;53.918;1
12:13:43.997;53.918;1
12:13:44.019;53.918;1
12:13:44.044;53.918;1
12:13:44.067;53.918;1
12:13:44.088;53.921;1
12:13:44.112;53.921;1
12:13:44.135;53.918;1
12:13:44.159;53.921;1
12:13:44.184;53.921;1
12:13:44.206;53.921;1
12:13:44.228;53.918;1
12:13:44.250;53.918;1
12:13:44.272;53.918;1
12:13:44.296;53.918;1
12:13:44.318;53.915;1
12:13:44.344;53.921;1
12:13:44.367;53.921;1
12:13:44.387;53.921;1
12:13:44.412;53.918;1
12:13:44.435;53.918;1
12:13:44.456;53.915;1
12:13:44.484;53.918;1
12:13:44.505;53.918;1
12:13:44.525;53.915;1
12:13:44.550;53.915;1
12:13:44.572;53.915;1
12:13:44.594;53.918;1
12:13:44.619;53.921;1
12:13:44.641;53.921;1
12:13:44.663;53.915;1
12:13:44.687;53.918;1
12:13:44.710;53.918;1
12:13:44.734;53.918;1
12:13:44.755;53.915;1
12:13:44.784;53.921;1
12:13:44.804;53.921;1
12:13:44.824;53.924;1
12:13:44.849;53.924;1
12:13:44.871;53.915;1
12:13:44.895;53.918;1
12:13:44.917;53.918;1
12:13:44.939;53.918;1
12:13:44.965;53.918;1
12:13:44.987;53.918;1
12:13:45.008;53.918;1
12:13:45.032;53.918;1
12:13:45.054;53.918;1
12:13:45.079;53.918;1
12:13:45.100;53.915;1
12:13:45.124;53.918;1
12:13:45.147;53.921;1
12:13:45.171;53.921;1
12:13:45.192;53.921;1
12:13:45.217;53.921;1
12:13:45.240;53.918;1
12:13:45.262;53.918;1
12:13:45.287;53.921;1
12:13:45.307;53.918;1
12:13:45.331;53.918;1
12:13:45.353;53.918;1
12:13:45.376;53.918;1
12:13:45.402;53.918;1
12:13:45.422;53.918;1
12:13:45.447;53.918;1
12:13:45.469;53.918;1
12:13:45.493;53.918;1
12:13:45.515;53.918;1
12:13:45.538;53.918;1
12:13:45.560;53.918;1
12:13:45.584;53.921;1
12:13:45.609;53.918;1
12:13:45.629;53.918;1
12:13:45.654;53.918;1
12:13:45.677;53.918;1
12:13:45.698;53.915;1
12:13:45.723;53.915;1
12:13:45.746;53.924;1
12:13:45.768;53.924;1
12:13:45.790;53.924;1
12:13:45.814;53.921;1
12:13:45.838;53.918;1
12:13:45.859;53.918;1
12:13:45.884;53.921;1
12:13:45.905;53.921;1
12:13:45.929;53.921;1
12:13:45.951;53.915;0
12:13:45.975;53.918;1
12:13:45.997;53.921;1
12:13:46.021;53.918;1
12:13:46.044;53.918;1
12:13:46.066;53.921;1
12:13:46.090;53.921;1
12:13:46.113;53.918;1
12:13:46.136;53.918;1
12:13:46.158;53.921;1
12:13:46.181;53.921;1
12:13:46.206;53.921;1
12:13:46.228;53.921;1
12:13:46.251;53.921;1
12:13:46.273;53.918;1
12:13:46.296;53.918;1
12:13:46.319;53.918;1
12:13:46.342;53.918;1
12:13:46.367;53.918;1
12:13:46.391;53.918;1
12:13:46.413;53.918;1
12:13:46.435;53.918;1
12:13:46.460;53.915;1
12:13:46.483;53.915;1
12:13:46.505;53.915;1
12:13:46.528;53.915;1
12:13:46.551;53.915;1
12:13:46.575;53.915;1
12:13:46.597;53.921;1
12:13:46.620;53.921;1
12:13:46.643;53.918;1
12:13:46.665;53.915;1
12:13:46.689;53.915;1
12:13:46.712;53.918;1
12:13:46.734;53.915;1
12:13:46.758;53.915;1
12:13:46.783;53.915;1
12:13:46.803;53.918;1
12:13:46.827;53.918;1
12:13:46.849;53.918;1
12:13:46.872;53.918;1
12:13:46.896;53.921;1
12:13:46.921;53.921;1
12:13:46.944;53.915;1
12:13:46.964;53.918;1
12:13:46.990;53.918;1
12:13:47.011;53.915;1
12:13:47.034;53.915;1
12:13:47.056;53.915;1
12:13:47.081;53.918;1
12:13:47.102;53.921;1
12:13:47.127;53.921;1
12:13:47.148;53.918;1
12:13:47.173;53.918;1
12:13:47.195;53.918;1
12:13:47.217;53.918;1
12:13:47.243;53.921;1
12:13:47.264;53.915;1
12:13:47.288;53.915;1
12:13:47.309;53.918;1
12:13:47.334;53.918;1
12:13:47.355;53.915;1
12:13:47.377;53.921;1
12:13:47.403;53.915;1
12:13:47.425;53.921;1
12:13:47.449;53.921;1
12:13:47.470;53.921;1
12:13:47.493;53.918;1
12:13:47.517;53.918;1
12:13:47.539;53.918;1
12:13:47.564;53.915;1
12:13:47.584;53.915;1
12:13:47.608;53.915;1
12:13:47.631;53.915;1
12:13:47.655;53.915;1
12:13:47.679;53.918;1
12:13:47.700;53.921;1
12:13:47.724;53.921;1
12:13:47.747;53.918;1
12:13:47.770;53.918;1
12:13:47.791;53.921;1
12:13:47.817;53.921;1
12:13:47.839;53.924;1
12:13:47.862;53.924;1
12:13:47.885;53.921;1
12:13:47.907;53.921;1
12:13:47.930;53.918;1
12:13:47.952;53.918;1
12:13:47.975;53.918;1
12:13:47.998;53.918;1
12:13:48.022;53.918;1
12:13:48.047;53.915;1
12:13:48.067;53.915;1
12:13:48.091;53.918;1
12:13:48.114;53.921;1
12:13:48.137;53.918;1
12:13:48.159;53.918;1
12:13:48.182;53.918;1
12:13:48.208;53.918;1
12:13:48.230;53.918;1
12:13:48.252;53.918;1
12:13:48.275;53.918;1
12:13:48.298;53.918;1
12:13:48.322;53.921;1
12:13:48.345;53.918;1
12:13:48.366;53.921;1
12:13:48.390;53.921;1
12:13:48.413;53.918;1
12:13:48.438;53.918;1
12:13:48.459;53.915;1
12:13:48.483;53.921;1
12:13:48.505;53.921;1
12:13:48.527;53.918;1
12:13:48.552;53.912;1
12:13:48.574;53.912;1
12:13:48.596;53.921;1
12:13:48.622;53.918;1
12:13:48.644;53.918;1
12:13:48.666;53.921;1
12:13:48.689;53.918;1
12:13:48.713;53.918;1
12:13:48.736;53.921;1
12:13:48.757;53.921;1
12:13:48.785;53.921;1
12:13:48.804;53.918;1
12:13:48.827;53.918;1
12:13:48.851;53.918;1
12:13:48.872;53.918;1
12:13:48.896;53.918;1
12:13:48.919;53.918;1
12:13:48.942;53.918;1
12:13:48.964;53.918;1
12:13:48.988;53.915;1
12:13:49.010;53.915;1
12:13:49.033;53.921;1
12:13:49.056;53.918;1
12:13:49.082;53.918;1
12:13:49.102;53.918;1
12:13:49.126;53.921;1
12:13:49.149;53.921;1
12:13:49.171;53.918;1
12:13:49.195;53.918;1
12:13:49.217;53.915;1
12:13:49.240;53.915;1
12:13:49.263;53.918;1
12:13:49.286;53.918;1
12:13:49.309;53.912;1
12:13:49.332;53.918;1
12:13:49.355;53.918;1
12:13:49.381;53.915;1
12:13:49.401;53.915;1
12:13:49.424;53.918;1
12:13:49.447;53.915;1
12:13:49.471;53.915;1
12:13:49.493;53.912;1
12:13:49.516;53.909;1
12:13:49.539;53.909;1
12:13:49.562;53.906;1
12:13:49.586;53.906;1
12:13:49.608;53.902;1
12:13:49.631;53.906;1
12:13:49.654;53.906;1
12:13:49.677;53.906;1
12:13:49.700;53.899;0
12:13:49.723;53.906;0
12:13:49.749;53.909;1
12:13:49.769;53.909;1
12:13:49.793;53.906;1
12:13:49.815;53.906;1
12:13:49.841;53.906;1
12:13:49.863;53.902;1
12:13:49.885;53.899;1
12:13:49.907;53.899;1
12:13:49.931;53.899;1
12:13:49.954;53.899;1
12:13:49.977;53.899;1
12:13:50.000;53.906;0
12:13:50.023;53.899;0
12:13:50.048;53.912;0
12:13:50.068;53.912;1
12:13:50.093;53.912;1
12:13:50.114;53.912;1
12:13:50.140;53.918;1
12:13:50.162;53.918;1
12:13:50.186;53.915;1
12:13:50.206;53.915;1
12:13:50.232;53.918;1
12:13:50.254;53.918;1
12:13:50.278;53.912;1
12:13:50.299;53.915;1
12:13:50.322;53.918;1
12:13:50.344;53.915;1
12:13:50.368;53.915;1
12:13:50.391;53.915;1
12:13:50.415;53.918;1
12:13:50.437;53.915;1
12:13:50.460;53.915;1
12:13:50.486;53.912;1
12:13:50.507;53.912;1
12:13:50.529;53.912;1
12:13:50.553;53.909;1
12:13:50.575;53.918;1
12:13:50.597;53.915;1
12:13:50.623;53.912;1
12:13:50.645;53.912;1
12:13:50.666;53.912;1
12:13:50.689;53.912;1
12:13:50.713;53.918;1
12:13:50.736;53.915;1
12:13:50.761;53.918;1
12:13:50.784;53.912;1
12:13:50.804;53.912;1
12:13:50.828;53.912;1
12:13:50.852;53.915;1
12:13:50.875;53.912;1
12:13:50.899;53.918;1
12:13:50.919;53.918;1
12:13:50.945;53.918;1
12:13:50.967;53.918;1
12:13:50.989;53.918;1
12:13:51.013;53.915;1
12:13:51.034;53.915;1
12:13:51.057;53.915;1
12:13:51.083;53.915;1
12:13:51.104;53.912;1
12:13:51.126;53.912;1
12:13:51.149;53.918;1
12:13:51.172;53.915;1
12:13:51.196;53.915;1
12:13:51.221;53.915;1
12:13:51.244;53.918;1
12:13:51.264;53.918;1
12:13:51.287;53.918;1
12:13:51.311;53.912;1
12:13:51.334;53.915;1
12:13:51.359;53.915;1
12:13:51.384;53.912;1
12:13:51.405;53.912;1
12:13:51.428;53.912;1
12:13:51.448;53.918;1
12:13:51.472;53.915;1
12:13:51.495;53.915;1
12:13:51.519;53.918;1
12:13:51.542;53.918;1
12:13:51.564;53.912;1
12:13:51.588;53.912;1
12:13:51.610;53.915;1
12:13:51.632;53.915;1
12:13:51.655;53.915;1
12:13:51.680;53.918;1
12:13:51.701;53.918;1
12:13:51.725;53.912;1
12:13:51.747;53.915;1
12:13:51.770;53.915;1
12:13:51.794;53.912;1
12:13:51.817;53.915;1
12:13:51.840;53.915;1
12:13:51.862;53.915;1
12:13:51.888;53.915;1
12:13:51.908;53.912;1
12:13:51.931;53.912;1
12:13:51.956;53.912;1
12:13:51.977;53.918;1
12:13:52.002;53.918;1
12:13:52.023;53.915;1
12:13:52.047;53.912;1
12:13:52.069;53.918;1
12:13:52.092;53.918;1
12:13:52.115;53.918;1
12:13:52.138;53.918;1
12:13:52.161;53.918;1
12:13:52.184;53.912;1
12:13:52.207;53.912;1
12:13:52.230;53.915;1
12:13:52.253;53.915;1
12:13:52.276;53.915;1
12:13:52.299;53.915;1
12:13:52.322;53.918;1
12:13:52.345;53.915;1
12:13:52.370;53.915;1
12:13:52.391;53.915;1
12:13:52.417;53.915;1
12:13:52.437;53.918;1
12:13:52.462;53.918;1
12:13:52.488;53.915;1
12:13:52.508;53.915;1
12:13:52.530;53.915;1
12:13:52.552;53.915;1
12:13:52.576;53.915;1
12:13:52.600;53.915;1
12:13:52.621;53.915;1
12:13:52.646;53.915;1
12:13:52.667;53.915;1
12:13:52.691;53.915;1
12:13:52.715;53.918;1
12:13:52.739;53.918;1
12:13:52.762;53.915;1
12:13:52.783;53.915;1
12:13:52.806;53.918;1
12:13:52.829;53.918;1
12:13:52.851;53.921;1
12:13:52.875;53.921;1
12:13:52.898;53.918;1
12:13:52.921;53.915;1
12:13:52.944;53.915;1
12:13:52.967;53.918;1
12:13:52.991;53.915;1
12:13:53.013;53.915;1
12:13:53.036;53.915;1
12:13:53.060;53.915;1
12:13:53.085;53.915;1
12:13:53.105;53.915;1
12:13:53.131;53.915;1
12:13:53.152;53.915;1
12:13:53.175;53.915;1
12:13:53.197;53.915;1
12:13:53.220;53.918;1
12:13:53.243;53.918;1
12:13:53.266;53.915;1
12:13:53.289;53.915;1
12:13:53.312;53.918;1
12:13:53.335;53.918;1
12:13:53.358;53.918;1
12:13:53.384;53.918;1
12:13:53.405;53.915;1
12:13:53.428;53.915;1
12:13:53.450;53.915;1
12:13:53.473;53.918;1
12:13:53.496;53.918;1
12:13:53.519;53.915;1
12:13:53.542;53.915;1
12:13:53.565;53.915;1
12:13:53.589;53.918;1
12:13:53.611;53.915;1
12:13:53.634;53.915;1
12:13:53.657;53.915;1
12:13:53.682;53.915;1
12:13:53.703;53.915;1
12:13:53.729;53.915;1
12:13:53.749;53.918;1
12:13:53.772;53.915;1
12:13:53.795;53.918;1
12:13:53.818;53.915;1
12:13:53.841;53.915;1
12:13:53.866;53.915;1
12:13:53.887;53.912;1
12:13:53.910;53.915;1
12:13:53.933;53.915;1
12:13:53.955;53.915;1
12:13:53.980;53.915;1
12:13:54.001;53.915;1
12:13:54.024;53.915;1
12:13:54.047;53.918;1
12:13:54.070;53.918;1
12:13:54.093;53.912;1
12:13:54.116;53.912;1
12:13:54.142;53.912;1
12:13:54.164;53.915;1
12:13:54.185;53.915;1
12:13:54.208;53.918;1
12:13:54.231;53.915;1
12:13:54.254;53.915;1
12:13:54.279;53.915;1
12:13:54.300;53.915;1
12:13:54.323;53.915;1
12:13:54.346;53.915;1
12:13:54.369;53.918;1
12:13:54.393;53.918;1
12:13:54.416;53.918;1
12:13:54.439;53.918;1
12:13:54.461;53.909;1
12:13:54.484;53.915;1
12:13:54.510;53.915;1
12:13:54.530;53.915;1
12:13:54.554;53.915;1
12:13:54.578;53.912;1
12:13:54.601;53.915;1
12:13:54.625;53.912;1
12:13:54.647;53.918;1
12:13:54.668;53.918;1
12:13:54.694;53.918;1
12:13:54.714;53.915;1
12:13:54.738;53.918;1
12:13:54.760;53.915;1
12:13:54.786;53.915;1
12:13:54.810;53.915;1
12:13:54.829;53.915;1
12:13:54.853;53.915;1
12:13:54.876;53.915;1
12:13:54.899;53.912;1
12:13:54.924;53.918;1
12:13:54.945;53.918;1
12:13:54.967;53.915;1
12:13:54.990;53.915;1
12:13:55.015;53.915;1
12:13:55.036;53.915;1
12:13:55.060;53.915;1
12:13:55.085;53.915;1
12:13:55.105;53.918;1
12:13:55.128;53.915;1
12:13:55.152;53.915;1
12:13:55.176;53.915;1
12:13:55.200;53.915;1
12:13:55.221;53.915;1
12:13:55.244;53.915;1
12:13:55.267;53.918;1
12:13:55.290;53.918;1
12:13:55.312;53.918;1
12:13:55.335;53.918;1
12:13:55.361;53.915;1
12:13:55.386;53.915;1
12:13:55.406;53.915;1
12:13:55.427;53.915;1
12:13:55.451;53.915;1
12:13:55.474;53.918;1
12:13:55.497;53.915;1
12:13:55.521;53.915;1
12:13:55.542;53.918;1
12:13:55.569;53.915;1
12:13:55.589;53.915;1
12:13:55.613;53.912;1
12:13:55.634;53.915;1
12:13:55.660;53.915;1
12:13:55.685;53.918;1
12:13:55.703;53.918;1
12:13:55.729;53.915;1
12:13:55.750;53.918;1
12:13:55.773;53.915;1
12:13:55.798;53.912;1
12:13:55.819;53.912;1
12:13:55.843;53.912;1
12:13:55.867;53.912;1
12:13:55.887;53.912;1
12:13:55.912;53.918;1
12:13:55.935;53.912;1
12:13:55.957;53.912;1
12:13:55.981;53.915;1
12:13:56.002;53.915;1
12:13:56.025;53.909;1
12:13:56.049;53.912;1
12:13:56.071;53.912;1
12:13:56.094;53.912;1
12:13:56.118;53.912;1
12:13:56.140;53.915;1
12:13:56.166;53.915;1
12:13:56.188;53.918;1
12:13:56.210;53.918;1
12:13:56.232;53.918;1
12:13:56.255;53.912;1
12:13:56.282;53.915;1
12:13:56.302;53.915;1
12:13:56.327;53.918;1
12:13:56.348;53.915;1
12:13:56.370;53.915;1
12:13:56.394;53.915;1
12:13:56.416;53.918;1
12:13:56.439;53.918;1
12:13:56.462;53.915;1
12:13:56.486;53.915;1
12:13:56.508;53.915;1
12:13:56.531;53.918;1
12:13:56.554;53.918;1
